location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17067,2020-01-01,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,10.16,23.04,24.4,41.34,1.022222,-4.288889,10.622222,0.0,-3.15,74.062692
US_IL_17067,2020-01-02,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,15.45,25.11,35.41,6.727778,2.7,11.283333,0.0,0.505556,64.78286
US_IL_17067,2020-01-03,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,11.97,21.95,17.96,31.26,2.561111,0.361111,7.466667,0.0,0.744444,87.953749
US_IL_17067,2020-01-04,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,15.91,26.97,24.9,36.65,0.333333,-1.972222,1.744444,0.169333,-1.216667,89.534015
US_IL_17067,2020-01-05,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,14.93,15.6,48.17,1.394444,-4.111111,9.688889,0.0,-3.238889,71.763877
US_IL_17067,2020-01-06,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,11.29,21.39,31.5,0.716667,-4.538889,5.722222,0.0,-4.105556,70.370722
US_IL_17067,2020-01-07,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,12.94,17.64,27.05,32.92,0.95,-2.533333,6.111111,0.0,-4.261111,68.556233
US_IL_17067,2020-01-08,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,9.92,30.93,30.93,-2.511111,-7.538889,2.538889,0.0,-9.827778,57.525239
US_IL_17067,2020-01-09,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,8.1,10.26,25.93,42.68,5.85,-2.533333,15.25,0.0,-1.2,60.879533
US_IL_17067,2020-01-10,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,,17.54,24.89,6.355556,2.716667,12.555556,2.159,4.35,87.07388
US_IL_17067,2020-01-11,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,11.67,16.21,27.88,44.09,-0.516667,-3.383333,3.694444,25.569333,-1.077778,96.054337
US_IL_17067,2020-01-12,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,13.45,16.14,28.25,43.04,-4.005556,-6.461111,-2.072222,0.4445,-5.277778,90.98719
US_IL_17067,2020-01-13,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,8.75,8.75,34.46,35.01,-0.577778,-2.427778,1.233333,0.0,-1.320988,93.923878
US_IL_17067,2020-01-14,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,8.79,13.19,23.63,32.42,3.305556,0.4,7.555556,0.0,1.744444,89.693866
US_IL_17067,2020-01-15,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,11.61,24.33,33.73,2.172222,-0.794444,5.177778,0.28575,1.538889,95.708064
US_IL_17067,2020-01-16,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,8.8,24.74,35.74,-8.077778,-13.111111,-0.622222,0.0,-12.172222,72.554039
US_IL_17067,2020-01-17,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,15.02,27.74,32.36,-6.144444,-9.75,-1.755556,0.508,-8.877778,81.169165
US_IL_17067,2020-01-18,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,11.23,,25.98,27.39,-1.627778,-9.033333,2.238889,11.684,-3.255556,88.737536
US_IL_17067,2020-01-19,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,17.97,26.95,44.92,-13.694444,-16.583333,-9.111111,0.544286,-18.477778,67.444186
US_IL_17067,2020-01-20,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,14.87,28.39,33.12,-11.469136,-13.462963,-7.67284,0.0,-14.481481,78.540903
US_IL_17067,2020-01-21,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,12.03,20.05,30.74,36.08,-9.727778,-14.127778,-2.583333,0.0,-11.916667,84.300318
US_IL_17067,2020-01-22,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,9.62,19.25,24.91,33.4,-2.372222,-4.466667,1.083333,0.0,-6.105556,75.753343
US_IL_17067,2020-01-23,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,13.98,20.43,37.09,0.233333,-0.611111,1.583333,0.4445,-0.845679,92.30471
US_IL_17067,2020-01-24,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,11.99,23.98,45.97,45.3,0.45,-0.049383,1.45679,4.318,0.111111,97.623775
US_IL_17067,2020-01-25,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,22.53,34.16,35.61,0.155556,-0.683333,1.394444,0.254,-1.277778,90.200375
US_IL_17067,2020-01-26,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,20.48,38.23,49.16,-3.466667,-8.111111,0.772222,0.0,-5.044444,88.9853
US_IL_17067,2020-01-27,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,21.01,34.83,36.49,-1.411111,-2.811111,-0.216667,0.0,-2.097222,95.612751
US_IL_17067,2020-01-28,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,15.58,15.58,37.83,32.27,-2.161111,-4.061111,-0.444444,0.0,-3.366667,91.594093
US_IL_17067,2020-01-29,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,16.48,29.55,36.94,-4.016667,-5.105556,-1.911111,0.0,-5.083333,92.448747
US_IL_17067,2020-01-30,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,9.36,25.14,31.57,28.07,-2.355556,-3.594444,-0.122222,0.0,-4.083333,88.083807
US_IL_17067,2020-01-31,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,11.95,28.08,29.27,35.24,-0.011111,-2.85,2.866667,0.108857,-1.322222,91.001276
US_IL_17067,2020-02-01,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,18.54,35.54,55.63,1.733333,0.927778,3.388889,0.084667,0.344444,90.596553
US_IL_17067,2020-02-02,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,12.51,24.32,32.66,6.355556,1.405556,15.088889,0.0,0.788889,67.701832
US_IL_17067,2020-02-03,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,16.23,27.82,31.87,4.994444,0.511111,11.8,0.0,1.438889,78.440468
US_IL_17067,2020-02-04,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,,25.82,30.98,1.677778,-0.372222,5.666667,0.0,-2.022222,76.643375
US_IL_17067,2020-02-05,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,14.68,27.11,37.84,-1.672222,-2.988889,-0.25,0.084667,-7.427778,65.160243
US_IL_17067,2020-02-06,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,13.79,25.37,24.82,-2.544444,-4.85,0.327778,0.5715,-5.677778,79.225948
US_IL_17067,2020-02-07,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,9.62,16.83,23.44,28.24,-3.516667,-7.577778,0.794444,0.0635,-6.833333,77.966096
US_IL_17067,2020-02-08,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,21.98,21.98,30.31,40.92,-2.355556,-4.7,0.661111,0.0,-4.966667,82.519495
US_IL_17067,2020-02-09,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,12.14,15.0,27.14,37.85,0.266667,-3.211111,3.988889,0.635,-2.177778,83.795408
US_IL_17067,2020-02-10,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,21.68,28.35,39.47,-0.683333,-3.561111,3.655556,0.9398,-2.966667,84.679792
US_IL_17067,2020-02-11,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,9.85,19.15,23.52,45.4,0.177778,-1.761111,3.716667,0.0,-3.188889,78.24623
US_IL_17067,2020-02-12,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,17.6,31.9,23.65,-0.927778,-3.083333,1.55,1.820333,-3.577778,82.417318
US_IL_17067,2020-02-13,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,13.08,25.5,42.5,-9.605556,-17.688889,0.122222,3.725333,-11.8,84.127259
US_IL_17067,2020-02-14,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,,,,12.15,27.68,31.73,-17.061111,-22.644444,-9.588889,0.0,-21.272222,69.943627
US_IL_17067,2020-02-15,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,19,4,4,,,32.29,34.55,42.06,-4.3,-12.416667,3.7,0.0,-9.35,67.972259
US_IL_17067,2020-02-16,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,-4,-4,,11.29,21.88,25.41,45.17,-0.95,-7.633333,5.638889,0.0,-3.25,84.56695
US_IL_17067,2020-02-17,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,-2,-10,-12,,11.25,24.38,31.88,33.75,2.394444,0.344444,5.155556,0.2032,0.705556,88.910708
US_IL_17067,2020-02-18,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,6,-2,3,,11.28,18.61,27.07,43.98,1.761111,-1.427778,4.938889,0.366889,-1.133333,81.256289
US_IL_17067,2020-02-19,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,7,-15,4,,,20.33,26.14,38.33,-2.977778,-7.15,0.561111,0.0,-6.75,75.436689
US_IL_17067,2020-02-20,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,18,-9,1,,11.37,21.6,28.42,35.81,-6.177778,-10.827778,-1.95,0.0,-12.7,60.150379
US_IL_17067,2020-02-21,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,15,-3,8,,9.11,19.35,26.18,25.04,-5.25,-11.205556,4.044444,0.0,-11.877778,59.900312
US_IL_17067,2020-02-22,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,47,15,4,,12.61,22.25,26.7,40.05,2.161111,-3.238889,11.655556,0.0,-6.933333,51.228149
US_IL_17067,2020-02-23,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,0,,,18.41,29.03,46.73,6.75,1.305556,15.805556,0.0,-2.0,53.853188
US_IL_17067,2020-02-24,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,0,-10,5,,9.86,20.82,22.47,34.52,5.094444,2.711111,10.816667,1.0668,1.194444,76.166503
US_IL_17067,2020-02-25,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,-17,-4,1,,,12.71,32.6,31.5,2.072222,0.472222,4.988889,3.471333,-0.3,84.596514
US_IL_17067,2020-02-26,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,5,-10,3,,8.22,26.3,40.0,37.26,-0.022222,-1.85,1.911111,0.254,-3.95,75.033691
US_IL_17067,2020-02-27,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,13,-6,5,,12.52,29.03,39.85,35.3,-1.05,-5.644444,4.933333,0.0,-6.977778,64.2227
US_IL_17067,2020-02-28,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,15,-12,7,,9.64,30.61,38.54,30.04,-0.788889,-4.466667,3.25,0.0,-5.044444,73.156078
US_IL_17067,2020-02-29,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,43,9,2,,,27.81,32.2,41.72,-2.222222,-8.833333,6.955556,0.0,-6.738889,71.434963
US_IL_17067,2020-03-01,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,,,2,,,27.07,38.05,42.44,8.344444,2.438889,18.6,0.0,1.272222,61.296893
US_IL_17067,2020-03-02,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,12,0,3,,,21.48,39.11,46.27,5.811111,-0.488889,14.733333,0.310444,1.194444,72.51938
US_IL_17067,2020-03-03,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,18,16,1,,8.84,34.82,41.46,26.53,5.561111,0.266667,12.977778,0.0,-1.216667,61.97137
US_IL_17067,2020-03-04,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,49,-4,3,,12.42,27.2,42.58,33.7,6.577778,1.038889,11.733333,0.0,-2.733333,51.690685
US_IL_17067,2020-03-05,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,33,-4,3,,,23.43,44.58,32.58,6.905556,2.077778,13.166667,0.0,-2.616667,51.004648
US_IL_17067,2020-03-06,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,12,-10,7,,,20.22,27.95,24.39,4.422222,-0.488889,9.611111,0.0,-4.816667,51.461621
US_IL_17067,2020-03-07,ChIJCbK0hcjO4IcRVn_sFsIjLRQ,Q265079,geoId/17067,US,United States of America,IL,Illinois,17067,Hancock County,US,USA,2,,,,,,,17958,8918,9040,1980,2135,1790,1944,1972,2645,2624,1722,1146,1789870,40.4,-91.17,2110,81.542857,60,23,15,,,20.44,29.2,43.07,5.205556,-1.444444,15.877778,0.0,-6.966667,41.750148
