location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27011,2020-01-01,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-5.685185,-11.444444,0.419753,0.0,248.92,-8.91358,78.330349
US_MN_27011,2020-01-02,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-0.127778,-1.37037,1.666667,0.0635,248.92,-2.227778,85.888664
US_MN_27011,2020-01-03,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-1.345679,-5.197531,0.790123,1.524,231.14,-2.833333,89.672517
US_MN_27011,2020-01-04,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-8.851852,-15.91358,-2.95679,0.8636,248.92,-10.820988,85.783338
US_MN_27011,2020-01-05,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-0.407407,-5.537037,3.845679,0.0,279.4,-4.518519,73.996369
US_MN_27011,2020-01-06,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-4.296296,-8.320988,0.969136,0.0,248.92,-8.123457,74.963006
US_MN_27011,2020-01-07,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-6.024691,-14.512346,-0.691358,0.0,231.14,-9.660494,75.543178
US_MN_27011,2020-01-08,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-18.006173,-23.549383,-13.209877,0.0635,200.66,-21.296296,75.427798
US_MN_27011,2020-01-09,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-8.364198,-13.716049,-3.932099,0.0,231.14,-11.450617,78.445577
US_MN_27011,2020-01-10,ChIJRWF4dn-By1IREvCWf_S99GM,Q113255,geoId/27011,US,United States of America,MN,Minnesota,27011,Big Stone County,US,USA,2,,,,,,,5004,2503,2501,592,555,473,495,433,775,747,481,453,1739791,45.43,-96.41,1367,78.233333,,-11.895062,-18.067901,-5.987654,0.0,231.14,-15.796296,72.777251
