location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20043,2020-01-01,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,,,1.925926,-5.290123,12.969136,0.0,,-3.95679,65.608693
US_KS_20043,2020-01-02,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,29.77,34.94,5.91358,0.697531,11.259259,0.0,,1.419753,73.40013
US_KS_20043,2020-01-03,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,29.38,45.98,3.296296,-3.17284,8.833333,0.0,,-0.561728,76.155716
US_KS_20043,2020-01-04,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,29.26,38.5,0.987654,-4.722222,7.154321,0.0,,-6.407407,58.334937
US_KS_20043,2020-01-05,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,34.83,36.28,5.030864,-0.611111,11.135802,0.0,,-4.432099,50.732637
US_KS_20043,2020-01-06,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,21.83,43.67,-0.141975,-5.790123,7.944444,0.0,,-5.203704,69.021296
US_KS_20043,2020-01-07,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,25.35,41.48,2.308642,-4.012346,11.302469,0.0,,-4.203704,62.531343
US_KS_20043,2020-01-08,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,21.1,29.54,1.549383,-3.820988,9.0,0.0,,-5.611111,59.133746
US_KS_20043,2020-01-09,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,35.02,36.11,10.58642,3.950617,16.265432,0.0,,0.654321,50.428855
US_KS_20043,2020-01-10,ChIJOduz0ET8v4cRnpWFQznHNiM,Q376729,geoId/20043,US,United States of America,KS,Kansas,20043,Doniphan County,US,USA,2,,,,,,,7657,3862,3795,887,1121,945,850,814,1047,1001,582,410,1070376,39.854444,-94.971667,1028,80.4,,18.4,31.05,1.901235,-2.314815,10.141975,0.0,,-1.611111,78.112965
