location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13025,2020-01-11,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,11.04,17.25,26.91,31.05,20.574074,16.58642,24.746914,0.0,17.746032,84.852056
US_GA_13025,2020-01-12,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,,,18.13,41.83,22.04321,18.487654,26.648148,6.604,19.119048,84.714514
US_GA_13025,2020-01-13,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,11.97,15.39,19.95,43.33,21.166667,17.62963,26.5,0.254,18.595238,87.392939
US_GA_13025,2020-01-14,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,13.71,,26.85,37.71,20.351852,15.425926,27.333333,0.0,17.150794,84.003838
US_GA_13025,2020-01-15,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,11.91,16.45,39.7,49.35,21.216049,17.209877,28.296296,0.225778,17.5,81.83755
US_GA_13025,2020-01-16,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,,13.15,30.14,35.07,20.777778,17.123457,26.895062,0.0,16.968254,80.888659
US_GA_13025,2020-01-17,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,14.27,16.91,17.97,42.81,15.592593,11.938272,22.197531,0.0,3.698413,48.327294
US_GA_13025,2020-01-18,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,10.8,21.59,28.79,43.91,14.481481,10.104938,21.802469,0.0,8.460317,70.434485
US_GA_13025,2020-01-19,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,20.77,14.54,22.85,47.78,17.444444,10.986111,21.131944,0.0,12.722222,74.862651
US_GA_13025,2020-01-20,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,12.34,19.88,26.74,40.45,7.475309,3.481481,12.777778,0.0,-3.007937,49.88111
US_GA_13025,2020-01-21,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,11.36,13.06,26.68,38.04,4.216049,1.074074,8.641975,0.0,-5.214286,53.464807
US_GA_13025,2020-01-22,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,12.19,13.29,33.79,43.76,4.820988,-0.148148,12.425926,0.0,-6.801587,44.687048
US_GA_13025,2020-01-23,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,19.3,19.87,30.65,42.0,10.148148,5.475309,14.469136,0.0,4.063492,70.30428
US_GA_13025,2020-01-24,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,14.25,17.95,24.81,36.95,15.037037,9.87037,21.388889,0.3556,12.314815,87.702736
US_GA_13025,2020-01-25,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,12.51,30.91,46.37,34.59,13.240741,7.0,18.111111,0.635,6.761905,67.992751
US_GA_13025,2020-01-26,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,18.59,34.53,26.56,41.17,10.012346,2.901235,17.777778,0.0,1.404762,57.526517
US_GA_13025,2020-01-27,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,13.56,26.52,42.44,44.21,12.481481,7.333333,17.135802,0.1524,6.960317,71.417337
US_GA_13025,2020-01-28,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,9.94,16.56,41.96,45.27,11.694444,6.55,16.55,0.0,5.152778,65.835087
US_GA_13025,2020-01-29,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,,23.55,33.41,37.25,8.438272,3.234568,15.648148,0.0,5.0,82.162688
US_GA_13025,2020-01-30,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,13.69,20.82,31.77,32.87,11.975309,7.895062,15.401235,6.561667,8.428571,81.243504
US_GA_13025,2020-01-31,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,10.74,27.93,36.52,32.76,11.623457,9.611111,14.950617,0.550333,8.293651,84.455216
US_GA_13025,2020-02-01,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,10.29,31.56,28.13,35.68,8.697531,7.432099,11.555556,1.487714,6.912698,92.105444
US_GA_13025,2020-02-02,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,15.97,19.96,21.29,31.28,10.339506,5.049383,17.691358,0.0,3.984127,66.704084
US_GA_13025,2020-02-03,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,12.51,22.3,27.74,37.53,13.030864,4.858025,23.228395,0.0,4.706349,58.975161
US_GA_13025,2020-02-04,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,11.25,22.49,37.67,45.55,14.04321,6.91358,21.469136,0.0,9.214286,74.746631
US_GA_13025,2020-02-05,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,13.5,37.79,42.65,31.85,17.17284,10.703704,25.024691,0.0,12.84127,77.516531
US_GA_13025,2020-02-06,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,13.07,18.09,29.15,33.67,21.58642,17.314815,26.660494,0.0,17.547619,78.473952
US_GA_13025,2020-02-07,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,11.94,19.21,24.92,47.76,15.462963,10.5,25.481481,20.955,6.468254,57.624162
US_GA_13025,2020-02-08,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,10.81,17.29,36.75,43.95,9.080247,2.222222,16.907407,0.03175,0.595238,57.836358
US_GA_13025,2020-02-09,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,16.09,20.98,27.98,45.46,11.641975,4.703704,17.734568,0.0,5.428571,68.569168
US_GA_13025,2020-02-10,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,14.96,17.09,28.31,38.46,15.302469,7.314815,24.506173,0.0,9.944444,73.906153
US_GA_13025,2020-02-11,ChIJz01Jk3Sx-ogRvVeSQD76jIc,Q156650,geoId/13025,US,United States of America,GA,Georgia,13025,Brantley County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18832,9356,9476,2354,2545,2273,2178,2508,2760,2257,1316,641,1028132,31.2,-81.98,1159,75.066667,,,,,17.82,22.27,24.5,33.97,20.907407,16.5,27.487654,0.0,16.936508,80.39384
