location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28003,2020-01-01,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,,6.82,13.3,8.87,6.14,7.85,13.99,6.14,,9.55,,,,5.46,6.82,26.27,7.85,6.82,6.48,6.82,46.06,,,6.14,5.12,4.988889,-0.972222,12.827778,0.0,,-2.611111,56.976083
US_MS_28003,2020-01-02,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,,10.52,11.11,11.98,8.48,8.19,16.66,9.65,4.68,11.98,,,4.38,6.72,8.48,30.11,8.48,7.01,5.26,5.85,46.18,4.97,6.72,6.43,6.43,9.927778,6.744444,12.788889,0.834571,,5.325397,72.263895
US_MS_28003,2020-01-03,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,5.32,9.76,13.01,7.1,7.39,10.35,15.97,10.94,4.14,11.24,,7.69,5.92,6.8,9.17,31.05,9.46,7.99,5.92,6.8,43.47,,10.65,5.62,7.99,13.611111,11.344444,15.738889,32.54375,,13.142857,96.456892
US_MS_28003,2020-01-04,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,7.12,,11.0,7.12,5.82,7.76,18.76,7.76,,7.44,,,,5.82,6.15,22.97,,6.79,,6.47,39.79,,10.35,8.73,4.53,8.594444,3.144444,14.294444,6.31825,,4.579365,76.564921
US_MS_28003,2020-01-05,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,7.22,7.88,9.19,8.21,5.25,8.21,9.19,8.21,,9.19,,,,6.24,6.57,26.93,6.24,9.19,6.24,5.91,41.37,,4.92,6.57,5.91,4.322222,-2.033333,15.538889,1.1176,,-0.373016,68.972916
US_MS_28003,2020-01-06,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,,8.8,11.44,7.04,6.16,5.58,14.09,5.58,,10.86,,7.92,,5.87,12.62,22.01,6.46,5.58,5.87,7.34,38.73,,,,7.34,7.572222,0.777778,15.894444,0.0,,3.349206,73.587699
US_MS_28003,2020-01-07,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,4.73,7.62,7.62,10.78,4.47,5.52,17.62,9.73,,11.83,,5.26,3.68,8.41,12.36,24.98,7.89,8.68,,8.15,42.33,5.0,4.47,7.36,5.26,8.805556,2.45,13.372222,0.0508,,1.111111,58.768061
US_MS_28003,2020-01-08,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,3.57,9.43,11.47,9.43,4.59,6.12,16.57,9.43,3.82,11.21,,3.57,6.12,4.08,9.68,33.64,4.84,5.86,7.39,12.49,37.97,3.57,12.23,5.86,6.37,5.738889,-1.761111,16.716667,0.0,,-2.31746,54.458564
US_MS_28003,2020-01-09,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,5.88,7.16,11.51,9.72,4.6,,13.56,9.98,3.84,12.53,4.35,4.35,5.88,5.12,8.19,33.76,9.46,7.16,4.09,5.88,34.79,4.6,11.26,7.16,,9.694444,3.688889,16.961111,0.0,,0.031746,49.127601
US_MS_28003,2020-01-10,ChIJc6pJGwzefYgRBRjzzlx6CuE,Q111286,geoId/28003,US,United States of America,MS,Mississippi,28003,Alcorn County,US,USA,2,,,,,,,37165,18199,18966,4525,4938,4512,4518,4765,4929,4386,3077,1515,1833610,34.88,-88.58,1039,73.833333,,,,,,5.76,6.76,5.51,3.75,4.0,10.01,7.76,,9.01,5.01,5.51,,,8.01,18.27,3.75,8.01,,4.25,35.79,,8.76,4.25,8.01,16.277778,14.25,19.266667,0.0,,10.753968,68.887163
