location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13319,2020-01-01,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,,27.95,8.227778,2.672222,15.15,0.0,-1.161111,51.817994
US_GA_13319,2020-01-02,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,,44.38,8.994444,4.822222,14.155556,1.016,4.655556,74.593748
US_GA_13319,2020-01-03,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,24.28,28.33,18.25,11.094444,25.816667,10.414,15.122222,82.473281
US_GA_13319,2020-01-04,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,26.93,,16.3,11.977778,20.911111,11.176,12.65,79.183609
US_GA_13319,2020-01-05,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,,,7.038889,1.061111,14.577778,0.0254,-1.588889,54.402655
US_GA_13319,2020-01-06,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,19.34,33.84,8.388889,1.744444,18.461111,0.0,2.011111,64.438693
US_GA_13319,2020-01-07,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,18.66,40.61,10.877778,5.288889,17.861111,0.0,4.844444,66.482644
US_GA_13319,2020-01-08,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,28.3,23.42,8.405556,0.4,17.411111,0.0,-2.25,47.440685
US_GA_13319,2020-01-09,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,22.2,27.25,7.888889,-0.511111,19.688889,0.0,1.494444,64.294009
US_GA_13319,2020-01-10,ChIJkZKXfyY38YgRsNAGEXPgShI,Q486317,geoId/13319,US,United States of America,GA,Georgia,13319,Wilkinson County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8954,4292,4662,1081,1178,957,1046,960,1369,1208,765,390,1027980,32.8,-83.17,452,74.2,,,15.58,25.31,16.033333,11.783333,21.838889,0.0,10.522222,69.844907
