location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40033,2020-01-11,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,69.58,1.703704,-3.037037,9.290123,1.052286,,-4.345679,64.615458
US_OK_40033,2020-01-12,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,4.425926,-1.432099,17.32716,0.592667,,-1.253086,67.063386
US_OK_40033,2020-01-13,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,7.611111,0.790123,18.438272,0.0,,4.462963,81.088233
US_OK_40033,2020-01-14,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,40.21,11.246914,4.351852,21.82716,0.0,,7.469136,77.980817
US_OK_40033,2020-01-15,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,11.41358,6.160494,18.098765,0.0,,7.54321,77.390218
US_OK_40033,2020-01-16,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,44.77,5.098765,1.216049,11.67284,3.189111,,0.32716,71.419264
US_OK_40033,2020-01-17,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,3.783951,1.537037,7.061728,24.440444,,3.487654,97.939408
US_OK_40033,2020-01-18,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,8.111111,4.209877,11.395062,8.9535,,1.641975,64.042256
US_OK_40033,2020-01-19,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,3.246914,-3.666667,11.555556,0.0,,-5.339506,53.559633
US_OK_40033,2020-01-20,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,52.22,4.666667,-2.820988,13.925926,0.0,,-3.358025,56.251706
US_OK_40033,2020-01-21,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,39.88,3.95679,-0.975309,11.253086,0.0,,-1.62963,67.073095
US_OK_40033,2020-01-22,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,54.01,6.185185,3.907407,9.04321,4.628444,,4.907407,91.60508
US_OK_40033,2020-01-23,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,52.42,7.962963,4.648148,13.574074,0.790222,,4.617284,79.54767
US_OK_40033,2020-01-24,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,6.475309,-0.012346,14.45679,0.0,,-1.092593,58.610281
US_OK_40033,2020-01-25,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,53.14,8.228395,1.314815,19.240741,0.0,,1.91358,64.49929
US_OK_40033,2020-01-26,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,47.07,11.024691,3.783951,18.969136,0.0,,5.993827,71.242495
US_OK_40033,2020-01-27,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,39.72,9.851852,1.104938,20.82716,0.0,,4.67284,70.230019
US_OK_40033,2020-01-28,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,67.77,9.555556,3.253086,16.858025,7.01675,,7.919753,89.599724
US_OK_40033,2020-01-29,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,3.475309,1.512346,6.765432,4.445,,1.191358,85.087775
US_OK_40033,2020-01-30,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,58.93,3.567901,2.722222,4.802469,0.0,,0.179012,78.517502
US_OK_40033,2020-01-31,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,5.5,-0.166667,12.969136,0.0,,0.148148,68.578547
US_OK_40033,2020-02-01,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,6.567901,-2.691358,20.469136,0.0,,-3.166667,50.06574
US_OK_40033,2020-02-02,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,44.07,12.209877,1.290123,27.030864,0.0,,-0.654321,41.502429
US_OK_40033,2020-02-03,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,14.962963,8.364198,21.04321,0.0,,1.024691,38.978297
US_OK_40033,2020-02-04,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,47.6,5.179012,1.444444,15.006173,1.128889,,1.95679,79.806734
US_OK_40033,2020-02-05,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,43.76,-0.716049,-2.271605,2.475309,7.055556,78.74,-3.253086,83.26256
US_OK_40033,2020-02-06,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,-3.259259,-9.351852,5.037037,1.862667,78.74,-6.166667,80.41874
US_OK_40033,2020-02-07,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,4.092593,-1.876543,12.876543,0.0,50.8,-1.802469,65.568183
US_OK_40033,2020-02-08,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,7.283951,-0.679012,16.796296,0.0,50.8,0.228395,60.925485
US_OK_40033,2020-02-09,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,54.11,14.91358,8.993827,23.185185,0.0,,8.530864,65.649622
US_OK_40033,2020-02-10,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,82.02,5.160494,1.82716,15.975309,2.201333,,-0.450617,67.170669
US_OK_40033,2020-02-11,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,62.09,3.895062,2.376543,6.475309,3.640667,,0.851852,80.589529
US_OK_40033,2020-02-12,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,4.975309,2.771605,9.320988,5.813778,,1.82716,80.203798
US_OK_40033,2020-02-13,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,45.14,2.462963,-2.666667,7.87037,3.838222,,-3.092593,66.954592
US_OK_40033,2020-02-14,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,0.41358,-4.549383,9.580247,0.0,,-7.691358,54.687935
US_OK_40033,2020-02-15,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,0,,,7.716049,1.734568,17.919753,0.0,,1.950617,66.937376
US_OK_40033,2020-02-16,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,-9,,42.15,9.216049,2.351852,18.82716,0.0,,5.444444,77.497144
US_OK_40033,2020-02-17,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,-23,52.85,10.512346,4.024691,18.246914,0.0,,7.037037,79.775929
US_OK_40033,2020-02-18,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,-5,-2,-2,35.96,9.981481,6.166667,15.030864,0.0,,3.117284,62.465393
US_OK_40033,2020-02-19,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,0,0,,5.833333,-0.358025,13.598765,0.0,,-1.518519,59.443128
US_OK_40033,2020-02-20,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,-2,6,58.47,7.012346,2.895062,11.895062,0.0635,,-0.802469,57.726962
US_OK_40033,2020-02-21,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,-16,10,60.17,0.790123,-6.148148,9.697531,0.169333,,-5.709877,61.853718
US_OK_40033,2020-02-22,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,-4,,51.02,7.666667,2.506173,17.135802,0.0,,-0.895062,54.690742
US_OK_40033,2020-02-23,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,-7,-11,,54.72,11.006173,8.17284,14.932099,0.3175,,6.469136,73.68709
US_OK_40033,2020-02-24,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,8,59.13,11.691358,7.62963,15.796296,0.197556,,6.530864,70.734756
US_OK_40033,2020-02-25,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,9,2,44.51,8.623457,4.592593,14.055556,0.028222,,1.179012,59.604022
US_OK_40033,2020-02-26,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,16,-4,54.29,3.944444,-0.314815,9.314815,0.0,,-4.530864,54.148105
US_OK_40033,2020-02-27,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,16,6,45.27,4.024691,-5.185185,18.333333,0.0,,-7.604938,42.59607
US_OK_40033,2020-02-28,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,12,12,,9.253086,-0.95679,19.191358,0.0,,-2.364198,44.120195
US_OK_40033,2020-02-29,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,,11.635802,1.450617,24.888889,0.0,,-1.530864,40.097208
US_OK_40033,2020-03-01,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,11,,48.79,17.17284,8.796296,27.808642,0.0,,2.055556,36.906844
US_OK_40033,2020-03-02,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,8,49.95,13.333333,8.098765,25.407407,0.0,,3.345679,51.113442
US_OK_40033,2020-03-03,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,10,54.45,11.876543,7.154321,19.333333,0.0,,5.08642,63.217899
US_OK_40033,2020-03-04,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,10,-2,55.55,12.148148,9.537037,16.740741,2.286,,7.320988,72.868657
US_OK_40033,2020-03-05,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,4,4,59.01,10.469136,0.740741,21.160494,4.092222,,2.12963,56.648951
US_OK_40033,2020-03-06,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,2,10,56.43,10.055556,-0.179012,19.685185,0.0,,-3.524691,38.396319
US_OK_40033,2020-03-07,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,6,,51.15,10.709877,1.567901,20.919753,0.0,,-1.845679,41.632909
US_OK_40033,2020-03-08,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,11,,49.76,11.432099,6.907407,18.154321,2.624667,,6.17284,70.21039
US_OK_40033,2020-03-09,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,6,,17.407407,12.839506,24.08642,4.120444,,12.351852,72.340255
US_OK_40033,2020-03-10,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,11,2,48.88,13.888889,5.802469,25.259259,0.620889,,8.376543,69.478062
US_OK_40033,2020-03-11,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,10,2,52.06,19.160494,14.783951,24.987654,0.0,,13.648148,70.45543
US_OK_40033,2020-03-12,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,4,8,59.16,19.648148,12.530864,29.320988,0.084667,,11.685185,60.124487
US_OK_40033,2020-03-13,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,7,-2,,13.993827,9.358025,24.197531,3.447143,,8.5,69.602967
US_OK_40033,2020-03-14,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,16,,46.59,10.641975,7.666667,14.740741,18.7325,,9.419753,92.214475
US_OK_40033,2020-03-15,ChIJyWomazIsrYcRYj75lbVKOXE,Q483857,geoId/40033,US,United States of America,OK,Oklahoma,40033,Cotton County,US,USA,2,,,,,,,5863,2897,2966,715,757,661,642,693,847,755,523,270,1822202,34.28,-98.37,1663,78.15,,,,55.33,8.734568,6.691358,12.95679,4.741333,,7.450617,91.72729
