location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17157,2020-01-11,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,6.45,8.51,6.16,,4.69,9.68,8.21,4.69,,4.11,,12.02,5.28,,4.4,26.69,,4.99,8.416667,1.333333,17.022222,59.69,30.48,7.416667,93.500179
US_IL_17157,2020-01-12,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,6.92,8.65,6.05,,5.48,9.22,6.34,4.61,,,8.07,18.45,6.34,,,35.17,5.19,4.04,-0.383333,-2.161111,1.672222,11.5824,50.8,-2.077778,88.421048
US_IL_17157,2020-01-13,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.5,5.21,8.77,4.74,6.87,,8.77,7.11,7.11,4.98,,4.74,21.56,5.69,7.34,4.03,27.48,6.87,5.69,1.883333,-1.033333,5.116667,0.0508,30.48,0.161111,88.449926
US_IL_17157,2020-01-14,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.57,,6.25,4.09,6.49,5.29,9.86,5.29,5.29,,,5.53,19.96,5.77,4.33,4.81,36.32,4.09,5.29,4.761111,-0.505556,12.477778,0.0,50.8,3.133333,89.23048
US_IL_17157,2020-01-15,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,,8.61,9.33,5.02,4.3,9.33,5.02,5.98,,3.35,8.37,16.26,,5.98,4.3,25.83,4.54,3.83,8.95,2.272222,14.633333,0.028222,,7.55,90.967605
US_IL_17157,2020-01-16,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,4.25,7.33,5.67,5.91,5.44,6.38,4.02,8.75,3.31,,7.09,17.49,,6.15,4.02,27.66,6.15,4.25,1.516667,-3.9,12.355556,0.0,,-3.016667,71.91868
US_IL_17157,2020-01-17,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,5.17,6.98,7.24,,,10.09,3.62,7.5,5.95,,5.43,13.45,8.02,3.62,6.21,26.64,,,-1.833333,-3.716667,1.972222,0.798286,,-5.972222,73.517949
US_IL_17157,2020-01-18,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.26,,4.26,6.09,8.83,6.4,9.14,5.48,7.62,4.87,,4.57,19.19,5.48,4.26,,34.72,,5.79,5.522222,-0.261111,12.216667,26.2382,,2.816667,82.890269
US_IL_17157,2020-01-19,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,5.92,8.29,7.7,,6.81,10.96,6.51,4.44,,6.51,5.33,22.8,,6.51,4.14,31.38,5.62,,-4.533333,-8.166667,1.238889,3.048,,-12.033333,56.075827
US_IL_17157,2020-01-20,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.95,3.85,10.73,4.95,3.85,,11.01,6.33,7.71,4.68,,7.71,17.34,,9.63,7.16,30.28,7.43,7.71,-7.405556,-9.433333,-3.566667,0.0,,-11.288889,73.87289
US_IL_17157,2020-01-21,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.7,5.17,8.7,5.64,7.29,7.29,11.99,4.94,8.23,4.47,,5.88,14.11,5.17,8.7,,33.39,7.53,4.0,-4.677778,-8.544444,0.083333,0.0,,-8.016667,77.590385
US_IL_17157,2020-01-22,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,5.9,5.2,7.32,8.5,4.25,3.31,13.22,7.56,7.79,4.72,,7.08,18.89,7.32,8.26,3.54,36.6,3.78,3.31,-2.705556,-6.716667,2.422222,0.0,,-6.844444,73.290255
US_IL_17157,2020-01-23,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,4.99,9.07,5.67,5.89,7.03,15.64,6.8,11.34,4.76,4.08,4.53,22.45,3.4,6.35,,32.65,7.25,4.99,1.161111,-1.244444,3.594444,2.6162,30.48,-1.594444,82.259121
US_IL_17157,2020-01-24,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,6.42,6.89,6.18,6.89,3.33,23.3,5.47,6.66,,4.75,6.66,28.29,5.94,4.04,4.04,31.38,4.99,3.33,2.077778,0.827778,3.588889,9.4996,30.48,1.466667,95.763435
US_IL_17157,2020-01-25,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,5.95,6.25,8.04,7.14,,5.36,17.56,8.04,8.93,4.17,5.66,4.17,24.11,5.06,6.85,,35.42,5.95,5.95,1.333333,0.505556,2.588889,1.1938,30.48,-0.955556,84.879407
US_IL_17157,2020-01-26,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.95,7.29,6.41,7.87,6.41,4.37,18.36,4.95,5.54,4.08,4.08,5.54,24.77,6.7,8.16,,33.22,,4.95,1.238889,-3.638889,8.616667,0.0,,-1.333333,83.04139
US_IL_17157,2020-01-27,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,3.92,6.23,8.99,3.69,6.46,20.52,6.92,11.3,3.92,5.3,7.38,27.44,4.84,6.46,4.38,29.98,,,0.555556,-2.172222,5.688889,0.0,,-0.644444,91.779003
US_IL_17157,2020-01-28,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,5.64,6.32,6.09,10.6,3.38,5.42,19.85,6.54,9.02,3.16,4.29,7.22,26.85,4.74,4.74,4.29,34.07,4.74,6.09,-0.9,-1.888889,0.672222,0.0254,,-1.85,93.393184
US_IL_17157,2020-01-29,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,6.22,5.53,6.22,4.61,5.53,21.43,7.83,7.37,3.92,5.99,8.29,24.42,3.92,5.76,6.68,33.87,8.06,4.15,-0.011111,-1.227778,2.005556,0.762,,-1.3,91.13147
US_IL_17157,2020-01-30,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,3.54,6.14,9.21,,5.43,29.04,8.03,9.21,4.96,4.01,6.61,29.27,6.37,,4.96,29.98,6.61,,0.994444,-0.438889,3.666667,0.9398,,-0.4,90.488526
US_IL_17157,2020-01-31,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.26,4.74,6.4,4.97,4.26,4.5,20.14,4.03,9.24,3.32,21.56,6.16,28.19,4.5,3.32,4.5,31.51,4.97,4.26,3.355556,1.205556,6.494444,0.536222,,1.4,87.106074
US_IL_17157,2020-02-01,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,5.35,11.65,5.98,,6.3,18.57,8.81,10.39,,12.28,,28.65,,5.35,,30.22,,7.87,5.016667,1.927778,8.0,0.254,,1.422222,77.679116
US_IL_17157,2020-02-02,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,5.09,6.89,6.59,,5.39,14.38,8.69,8.39,4.79,7.79,5.09,21.87,,5.99,5.39,30.56,,4.79,9.022222,0.122222,20.594444,0.0,,0.711111,56.670149
US_IL_17157,2020-02-03,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,3.74,4.44,9.34,9.34,5.14,6.07,17.75,8.64,9.57,7.24,4.9,6.54,22.65,6.3,4.67,3.74,26.15,5.37,3.74,12.038889,5.355556,19.666667,0.0,,5.083333,62.721095
US_IL_17157,2020-02-04,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,4.09,5.0,11.13,3.86,,15.21,8.4,6.81,,8.18,6.81,24.52,4.31,4.77,,33.83,3.41,4.31,10.316667,3.75,17.133333,4.699,,7.85,84.948596
US_IL_17157,2020-02-05,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.35,3.89,9.15,8.7,,5.49,14.64,5.72,8.92,,6.64,6.64,23.57,4.8,3.66,4.12,31.12,4.35,,1.511111,0.4,3.727778,8.4328,,-0.105556,89.122973
US_IL_17157,2020-02-06,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,3.23,4.38,6.45,5.99,4.38,,16.82,8.06,,3.92,4.61,6.45,22.12,7.37,5.76,3.92,29.96,6.22,,-0.772222,-1.877778,1.05,6.039556,,-2.261111,89.775554
US_IL_17157,2020-02-07,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,3.98,,7.71,5.72,4.48,4.98,15.18,6.72,7.46,3.73,4.98,6.47,23.39,3.98,5.47,4.48,34.34,3.73,,-0.138889,-2.305556,3.755556,0.09525,,-5.15,69.079051
US_IL_17157,2020-02-08,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,5.15,7.87,,5.45,4.24,14.84,9.69,5.15,,5.45,5.75,17.26,,4.24,,30.28,,,0.933333,-1.522222,3.783333,0.66675,,-3.322222,73.346292
US_IL_17157,2020-02-09,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.13,5.6,6.49,6.19,5.6,,15.92,5.89,,5.31,7.96,6.19,24.47,,,4.42,34.78,5.89,6.19,3.705556,-2.372222,14.422222,0.508,,0.2,78.048707
US_IL_17157,2020-02-10,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,4.1,7.75,5.47,4.33,,16.41,8.66,6.61,,5.24,7.75,26.89,4.79,3.65,,33.27,,,5.394444,0.938889,13.866667,18.2626,,4.1,91.432453
US_IL_17157,2020-02-11,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,4.62,5.08,6.92,5.77,4.15,4.15,13.62,5.77,7.62,3.46,6.69,8.54,20.31,3.69,4.38,5.08,32.08,4.15,3.69,2.183333,0.105556,6.788889,1.3208,,-0.922222,80.136569
US_IL_17157,2020-02-12,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,5.63,6.31,9.01,5.41,4.28,6.31,14.64,5.41,7.88,,4.5,9.23,23.2,4.28,6.31,4.96,33.34,4.73,6.31,1.794444,-0.016667,4.722222,1.905,,0.122222,88.824035
US_IL_17157,2020-02-13,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,5.21,9.7,5.21,3.79,4.02,8.28,7.34,8.99,4.02,,5.44,18.93,,5.44,4.26,28.63,,,-1.222222,-8.244444,2.622222,13.843,,-3.127778,86.985971
US_IL_17157,2020-02-14,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,,,,,,4.39,5.17,,,,10.85,6.46,6.72,3.62,3.88,5.17,21.7,4.13,4.65,,22.22,5.68,5.94,-9.611111,-13.777778,-1.95,0.1778,,-15.344444,63.163015
US_IL_17157,2020-02-15,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,3,-4,-8,,4.28,6.42,7.64,4.89,,,14.98,8.56,10.09,7.03,6.72,6.11,20.17,6.11,4.28,,26.9,,,-1.45,-7.811111,8.294444,0.0,,-8.0,61.214958
US_IL_17157,2020-02-16,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,3,8,3,,4.25,6.38,6.98,7.89,,,15.79,8.8,7.59,,5.46,7.29,17.91,6.68,4.55,,28.23,10.32,,5.672222,-0.638889,11.483333,0.0,,-0.627778,64.078041
US_IL_17157,2020-02-17,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,4,9,-20,6,6.92,4.53,6.39,7.46,3.73,3.99,15.44,6.12,5.33,,,9.59,21.3,7.72,5.59,6.12,38.88,4.53,4.26,6.7,1.766667,12.822222,0.127,,3.5,80.113772
US_IL_17157,2020-02-18,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,-3,9,1,1,5.53,4.15,7.83,3.23,4.61,4.38,16.59,5.3,5.99,,4.61,,25.11,6.68,3.46,3.46,37.55,4.38,,7.472222,2.85,12.055556,2.104571,,4.805556,83.289525
US_IL_17157,2020-02-19,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,-2,0,2,0,4.14,4.6,6.44,4.14,4.37,5.29,15.65,10.12,7.13,,,5.29,26.23,5.98,3.22,6.44,30.37,4.37,5.29,1.188889,-3.555556,8.361111,0.0,,-4.083333,68.112879
US_IL_17157,2020-02-20,ChIJexX88wnTd4gRWFfIUTRlLsA,Q486499,geoId/17157,US,United States of America,IL,Illinois,17157,Randolph County,US,USA,2,,,,,,,32297,17816,14481,3475,3441,4141,4390,4100,4618,3971,2445,1716,1800898,38.05,-89.82,1547,78.222222,3,0,3,-1,6.67,5.75,5.75,6.21,3.45,4.83,11.72,6.9,8.28,4.37,4.37,5.29,23.22,4.6,6.9,,25.29,5.98,4.83,0.15,-2.594444,4.544444,0.0,,-6.061111,63.168619
