location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48189,2020-01-12,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,6.27,9.4,10.97,6.58,6.89,4.39,15.67,8.77,,7.52,,5.33,5.01,6.27,,20.37,,6.27,5.01,,34.47,,7.52,,5.01,4.833333,-4.822222,14.288889,0.0254,30.48,-6.691358,42.555975
US_TX_48189,2020-01-13,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,5.01,6.76,7.26,11.02,6.01,5.01,17.78,7.26,3.76,8.76,,4.01,5.01,4.76,6.51,22.04,9.02,6.51,,4.26,40.32,3.51,8.26,6.76,5.76,6.794444,-2.933333,20.622222,0.0,,-6.987654,36.489722
US_TX_48189,2020-01-14,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.27,7.29,6.28,7.54,6.53,,8.79,4.02,6.03,7.04,,6.03,4.02,6.53,9.3,21.36,9.05,8.79,4.02,4.78,32.42,,6.03,3.77,,8.277778,-3.172222,22.0,0.0,,-7.203704,33.390388
US_TX_48189,2020-01-15,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,,5.0,6.25,7.75,,4.5,8.76,6.5,6.75,7.5,,4.75,3.75,3.75,6.75,21.27,6.75,6.25,,3.5,41.28,4.25,4.5,,5.0,8.433333,1.427778,18.055556,0.0,,-7.271605,32.706654
US_TX_48189,2020-01-16,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.5,6.16,4.97,5.45,,3.31,9.95,5.21,3.31,9.71,,4.03,,,6.87,14.45,4.26,5.45,,5.45,27.7,4.97,4.26,5.21,,2.6,-1.266667,10.038889,0.6985,,-4.296296,60.808901
US_TX_48189,2020-01-17,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,3.96,6.19,7.92,7.42,3.46,7.67,7.42,4.95,3.46,7.92,,4.45,,5.2,5.44,18.06,6.43,4.95,4.21,,32.66,5.69,4.7,4.95,,2.905556,-0.6,12.377778,5.757333,,1.37037,90.276591
US_TX_48189,2020-01-18,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,,8.98,8.98,9.91,,,8.98,6.82,,4.96,,4.96,,,8.67,18.28,,9.91,,,29.74,,5.58,,,5.094444,-1.033333,11.844444,1.016,,-1.925926,60.851131
US_TX_48189,2020-01-19,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,6.42,7.64,11.31,6.72,4.58,,13.75,6.11,6.72,10.39,,5.5,5.5,4.28,11.0,23.23,6.42,5.81,,,37.89,,5.5,5.81,,1.083333,-5.077778,9.055556,0.0,,-6.006173,58.68915
US_TX_48189,2020-01-20,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,5.51,8.54,7.44,9.1,4.41,4.69,14.33,7.17,,9.1,4.96,4.69,,5.51,7.17,22.05,4.41,8.82,3.86,,38.59,5.24,5.51,4.41,,3.344444,-4.305556,11.905556,0.0,,-5.024691,54.337615
US_TX_48189,2020-01-21,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,3.55,6.86,8.28,6.39,,5.2,15.61,4.97,4.02,6.39,4.26,4.97,4.97,4.49,5.91,21.52,,,5.68,5.2,30.04,,4.49,6.39,4.97,4.927778,-0.088889,10.666667,0.0635,,-3.524691,54.31954
US_TX_48189,2020-01-22,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,8.13,9.12,5.92,3.45,,5.42,13.8,7.15,,8.87,5.92,,3.94,4.93,4.93,25.88,,5.42,4.44,5.18,36.23,3.45,7.15,7.89,8.63,7.394444,2.888889,15.227778,1.5748,,3.197531,75.11
US_TX_48189,2020-01-23,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.08,6.96,8.88,6.0,6.72,6.48,16.33,5.76,4.56,7.68,6.48,,,,7.44,24.97,4.8,6.72,5.52,,36.98,4.32,6.96,3.36,4.08,5.894444,0.622222,13.505556,0.0508,,-1.049383,60.786819
US_TX_48189,2020-01-24,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.01,8.01,6.01,4.51,4.26,4.01,22.04,5.51,4.01,7.51,4.76,4.51,4.01,,5.26,23.04,4.51,5.26,,5.26,35.31,,4.01,5.51,3.51,3.844444,-3.611111,14.638889,0.0,,-4.17284,55.195978
US_TX_48189,2020-01-25,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,6.51,9.44,7.81,7.81,,6.18,23.11,7.16,,8.79,6.18,4.56,4.88,5.53,9.11,32.55,4.88,5.86,,5.21,43.94,,,6.84,7.49,7.805556,-1.1,18.116667,0.0,,-0.493827,55.286512
US_TX_48189,2020-01-26,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,12.95,8.13,7.83,7.83,4.22,4.22,27.41,6.63,6.33,9.64,5.72,6.63,4.52,5.72,6.93,28.92,6.03,8.44,4.22,,42.17,,6.33,,,6.866667,-1.538889,17.972222,0.0,,-2.234568,52.048401
US_TX_48189,2020-01-27,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,6.06,7.27,9.93,7.03,4.84,7.51,26.89,7.75,5.33,6.3,6.06,5.09,,,6.78,24.47,6.06,5.57,,,36.09,4.12,5.33,8.96,3.63,8.361111,-1.311111,20.622222,0.0,,-0.820988,51.539392
US_TX_48189,2020-01-28,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.76,5.0,7.38,8.1,3.81,4.76,16.67,7.38,4.76,8.34,4.29,3.81,4.05,3.33,6.67,27.39,5.0,7.86,4.29,4.76,30.73,,5.24,3.81,5.24,6.855556,1.111111,16.572222,0.544286,,0.074074,62.797605
US_TX_48189,2020-01-29,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,6.5,6.98,4.33,4.57,4.57,3.85,21.43,5.3,3.61,8.67,3.85,,4.33,,7.95,26.48,4.09,,3.85,4.82,49.36,,6.74,4.33,4.09,2.077778,-5.755556,11.477778,1.6256,,-4.567901,60.738206
US_TX_48189,2020-01-30,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,5.23,8.21,9.21,10.45,3.48,3.48,31.85,9.95,4.23,8.71,3.98,5.72,4.48,,8.96,31.61,6.97,3.98,3.48,4.23,42.8,3.73,6.22,,4.73,2.444444,-2.983333,10.383333,0.0,,-2.314815,71.533527
US_TX_48189,2020-01-31,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,,6.89,6.4,7.14,,,27.83,9.6,3.69,7.88,4.92,5.66,3.94,,5.42,29.06,,3.45,,3.94,22.41,,5.91,4.43,,3.9,-2.322222,11.333333,0.0,,-4.611111,54.601782
US_TX_48189,2020-02-01,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.57,6.53,10.78,7.51,,5.88,24.82,7.84,,6.53,,,5.55,,5.88,29.72,,4.57,4.9,,40.16,,5.88,5.55,4.9,6.288889,-2.35,20.377778,0.0,,-7.5,36.882055
US_TX_48189,2020-02-02,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,5.54,6.76,8.0,6.15,,,20.3,7.07,,6.15,5.84,4.92,7.69,,,19.99,4.61,4.61,,,28.29,,6.46,,4.3,10.127778,-0.538889,23.244444,0.0,,-5.308642,33.372833
US_TX_48189,2020-02-03,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.35,7.01,9.91,9.19,5.32,4.11,17.65,6.53,6.77,6.53,,5.08,,4.35,9.43,27.8,5.08,7.74,4.84,5.56,29.26,4.11,5.08,4.59,3.63,10.844444,2.061111,20.677778,0.0,,-5.888889,29.953854
US_TX_48189,2020-02-04,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.85,8.0,8.24,5.57,5.09,,15.75,8.48,4.85,6.54,3.88,,3.63,,7.03,21.56,4.36,3.39,,4.12,28.83,5.57,3.88,5.82,4.6,1.394444,-3.522222,13.876543,0.592667,99.06,-2.592593,75.482477
US_TX_48189,2020-02-05,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,,5.79,5.55,5.07,4.11,3.62,12.31,7.97,,6.28,4.35,,,4.59,5.31,23.66,5.31,5.31,,,25.11,,5.07,5.31,3.86,-4.888889,-8.344444,0.133333,3.443111,,-8.740741,74.522394
US_TX_48189,2020-02-06,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.93,5.43,9.62,7.15,,3.7,20.47,5.92,5.67,7.64,6.41,4.44,5.18,5.43,4.93,26.64,6.17,4.44,6.41,,36.25,3.95,5.18,5.92,3.7,-4.261111,-11.95,8.616667,0.1778,50.8,-10.462963,62.460437
US_TX_48189,2020-02-07,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,,5.93,9.64,5.93,4.2,3.46,17.55,7.91,,7.17,,8.65,3.46,3.71,9.14,23.23,6.67,7.17,,6.92,26.45,,4.7,8.16,3.95,2.633333,-4.744444,10.405556,0.0,30.48,-4.185185,61.0611
US_TX_48189,2020-02-08,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,8.79,6.51,,5.53,10.74,,18.23,8.79,,8.79,4.56,,,,,20.5,5.21,,,,34.82,5.53,6.51,,5.86,3.944444,-4.711111,16.944444,0.0,,-2.5,62.561786
US_TX_48189,2020-02-09,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,,6.72,6.42,7.03,5.19,,19.55,13.75,,9.47,7.33,4.58,6.11,8.55,4.58,26.58,5.19,7.03,7.64,4.58,34.52,5.5,6.72,6.42,4.28,9.377778,1.394444,17.044444,0.0,,1.697531,57.938847
US_TX_48189,2020-02-10,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,3.58,4.77,9.06,5.01,,3.81,16.45,7.15,3.34,6.2,4.05,5.01,5.01,,5.72,20.02,3.34,8.82,3.81,5.01,24.79,,7.39,4.77,3.58,2.294444,-2.122222,12.511111,0.296333,,-3.055556,67.776688
US_TX_48189,2020-02-11,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,4.71,12.46,10.52,,,,11.35,,,8.03,4.15,4.43,4.15,,5.81,18.0,,4.98,,4.71,27.13,4.71,3.88,4.71,,0.477778,-1.483333,4.522222,3.640667,,-0.95679,90.132604
US_TX_48189,2020-02-12,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,5.35,6.62,9.68,6.11,4.59,5.86,17.58,5.61,,9.17,6.11,3.82,4.08,,5.35,23.18,,8.92,4.08,6.62,32.1,7.64,4.33,5.86,4.59,0.588889,-5.111111,7.927778,3.160889,50.8,-2.222222,80.25609
US_TX_48189,2020-02-13,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,3.88,6.79,7.51,6.3,4.61,4.36,14.3,7.76,5.33,8.97,,5.82,5.58,,6.79,23.03,5.09,,,,24.24,,3.39,5.58,4.85,0.522222,-4.522222,8.055556,0.6858,50.8,-3.364198,75.172057
US_TX_48189,2020-02-14,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,,,,,5.53,6.4,5.82,7.56,7.27,,13.09,5.82,4.36,6.69,,,,,4.07,22.69,,6.11,4.36,,32.87,,,,,-0.194444,-4.505556,7.527778,0.0,,-3.530864,79.026465
US_TX_48189,2020-02-15,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,8,2,7,,5.58,9.19,8.86,,,,18.05,9.85,4.59,5.91,4.59,4.59,,4.59,4.59,22.98,5.58,5.25,5.91,,34.14,,4.92,5.25,4.59,5.877778,-1.766667,16.361111,0.0,,0.185185,66.499535
US_TX_48189,2020-02-16,ChIJq2OAESDiAYcRp_rF3vkL22Q,Q111622,geoId/48189,US,United States of America,TX,Texas,48189,Hale County,US,USA,2,,,,,,,33954,17681,16273,5069,5363,5149,4409,3808,3922,3126,1921,1187,1810778,34.07,-101.83,2602,77.822222,6,10,0,,,9.73,9.73,5.96,6.28,,13.18,5.34,,8.79,,,,5.34,,16.95,6.91,7.22,5.02,,37.04,4.39,5.65,6.28,4.39,9.127778,-0.394444,21.355556,0.0,,-1.802469,46.478422
