location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_TX_48285,2020-01-01,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,,18.36,16.24,37.42,12.938889,10.911111,15.644444,0.2286,4.228395,56.044089
US_TX_48285,2020-01-02,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,16.42,19.71,29.56,38.1,14.533333,12.538889,17.088889,2.0066,12.82716,90.466954
US_TX_48285,2020-01-03,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,10.93,32.79,30.74,43.04,13.877778,9.455556,19.577778,1.9304,10.098765,79.416054
US_TX_48285,2020-01-04,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,18.31,16.79,29.0,35.1,11.95,3.116667,21.261111,0.0762,2.265432,51.838122
US_TX_48285,2020-01-05,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,11.62,13.07,23.96,32.67,13.65,5.538889,23.072222,0.0,4.62963,55.613954
US_TX_48285,2020-01-06,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,16.3,17.61,18.91,26.09,15.294444,7.327778,23.722222,0.0,9.419753,68.796502
US_TX_48285,2020-01-07,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,17.09,12.38,24.75,40.66,14.333333,6.672222,20.438889,0.0,2.518519,45.480352
US_TX_48285,2020-01-08,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,10.66,14.59,19.64,35.92,10.277778,1.25,21.616667,0.0,2.462963,60.543861
US_TX_48285,2020-01-09,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,,11.96,32.08,31.54,19.477778,16.255556,24.5,0.0508,15.771605,78.920895
US_TX_48285,2020-01-10,ChIJU9hqkCOsQ4YRkLZK9gsPrRQ,Q27023,geoId/48285,US,United States of America,TX,Texas,48285,Lavaca County,US,USA,2,,,,,,,20028,9788,10240,2490,2693,2045,2090,2063,2648,2805,1851,1343,1837669,29.38,-96.94,2513,78.983333,,,,9.23,,20.1,30.42,21.844444,20.327778,23.844444,0.1778,19.302469,84.760698
