location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37173,2020-01-11,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,,13.58,,30.93,11.32,39.99,,16.322222,10.583333,20.616667,2.06375,,13.145833,79.482293
US_NC_37173,2020-01-12,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,15.4,17.02,,25.94,,47.82,,13.455556,6.016667,20.311111,24.98725,,8.270833,71.313568
US_NC_37173,2020-01-13,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,20.31,18.75,,28.64,7.81,30.2,,10.055556,6.65,16.177778,0.0,,7.784722,84.690617
US_NC_37173,2020-01-14,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,11.55,18.7,8.25,30.81,,51.71,,13.833333,9.822222,16.266667,5.68325,,12.909722,92.593307
US_NC_37173,2020-01-15,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,10.97,11.52,9.33,30.17,9.87,44.43,8.23,13.734568,10.697531,18.475309,12.155714,,12.84127,91.410825
US_NC_37173,2020-01-16,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,8.7,13.05,,25.55,10.33,51.1,,13.271605,8.580247,17.598765,1.886857,,7.134921,64.1971
US_NC_37173,2020-01-17,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,16.53,13.87,8.53,34.66,,42.66,,4.425926,0.024691,9.962963,0.056444,,-6.166667,46.940979
US_NC_37173,2020-01-18,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,,11.14,,23.68,,48.06,,4.493827,1.123457,8.246914,4.318,,-1.825397,61.961695
US_NC_37173,2020-01-19,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,,13.86,,27.72,,45.74,10.39,5.376543,0.339506,9.246914,7.148286,,-0.666667,63.983382
US_NC_37173,2020-01-20,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,12.69,17.92,21.65,34.35,,47.79,,-3.018519,-6.160494,1.95679,0.0,,-9.912698,57.597692
US_NC_37173,2020-01-21,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,13.18,16.23,16.73,35.49,7.61,43.61,12.68,-2.905556,-5.488889,1.727778,0.0,,-10.388889,54.482804
US_NC_37173,2020-01-22,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,13.29,19.42,15.33,37.3,13.8,49.57,,-2.477778,-8.988889,7.816667,0.0,,-9.659722,57.089933
US_NC_37173,2020-01-23,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,13.14,24.09,11.49,33.39,,32.84,,2.361111,-3.944444,10.0,0.0,,-5.069444,57.466901
US_NC_37173,2020-01-24,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,9.85,23.85,,35.26,,36.81,12.44,6.344444,2.322222,9.788889,11.43,,4.798611,86.474658
US_NC_37173,2020-01-25,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,11.62,29.45,,33.32,,48.82,,4.211111,1.472222,7.472222,16.1925,,0.569444,75.483083
US_NC_37173,2020-01-26,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,13.18,21.96,,38.07,11.71,49.05,,2.505556,-1.994444,8.411111,0.0,,-2.756944,67.403761
US_NC_37173,2020-01-27,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,10.01,22.65,15.28,37.93,,31.08,7.9,5.138889,1.35,9.511111,0.889,,2.541667,80.214752
US_NC_37173,2020-01-28,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,9.86,17.25,17.25,50.51,,40.04,9.24,4.722222,-1.427778,12.216667,1.4986,,-0.201389,70.680919
US_NC_37173,2020-01-29,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,13.48,28.96,14.48,55.42,7.49,40.44,10.98,3.744444,-1.805556,10.416667,0.0254,,-0.208333,73.668565
US_NC_37173,2020-01-30,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,11.13,32.89,10.12,45.04,,48.58,8.6,6.211111,1.383333,12.216667,0.0,,2.152778,73.812134
US_NC_37173,2020-01-31,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,9.47,32.32,13.93,36.22,,39.01,,5.322222,1.983333,9.711111,0.072571,,2.430556,79.03168
US_NC_37173,2020-02-01,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,12.99,35.36,23.09,35.36,,41.13,,4.538889,1.461111,9.666667,2.286,,2.777778,86.571863
US_NC_37173,2020-02-02,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,11.05,19.16,,35.37,,42.01,,7.305556,0.377778,17.761111,0.725714,,0.006944,58.500068
US_NC_37173,2020-02-03,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,9.38,22.93,20.85,31.27,,37.01,,9.705556,0.438889,22.427778,0.0,,0.868056,52.881916
US_NC_37173,2020-02-04,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,13.15,18.94,10.52,32.61,8.42,46.82,11.57,13.705556,8.627778,18.616667,0.28575,,6.902778,63.032899
US_NC_37173,2020-02-05,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,,15.27,10.69,30.03,,34.1,7.63,14.327778,11.611111,17.133333,7.71525,,13.111111,89.374355
US_NC_37173,2020-02-06,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,,14.41,18.17,33.21,,35.09,10.03,14.683333,12.577778,16.716667,51.3715,,13.763889,93.131534
US_NC_37173,2020-02-07,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,11.86,22.32,13.95,32.08,,45.33,,5.466667,-0.111111,14.55,45.68825,,1.375,77.055243
US_NC_37173,2020-02-08,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,,,,34.8,13.45,43.51,17.4,-1.055556,-4.3,2.922222,3.46075,30.48,-3.881944,80.013258
US_NC_37173,2020-02-09,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,14.88,18.8,,29.76,,56.4,,1.433333,-3.422222,9.988889,2.032,,-1.041667,82.298544
US_NC_37173,2020-02-10,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,,30.01,12.19,34.23,,31.41,,5.411111,0.0,10.605556,0.22225,,3.402778,87.660901
US_NC_37173,2020-02-11,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,17.27,13.82,20.24,35.54,9.38,42.94,7.9,13.194444,8.061111,18.861111,27.78125,,11.347222,89.098723
US_NC_37173,2020-02-12,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,16.33,14.89,14.41,36.02,9.13,41.79,8.65,10.505556,7.972222,15.938889,6.25475,,8.458333,86.128312
US_NC_37173,2020-02-13,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,8.81,13.22,12.73,32.31,,42.59,,13.172222,6.172222,17.4,20.28825,,10.673611,83.92873
US_NC_37173,2020-02-14,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,,,,,9.76,13.56,20.06,28.74,,49.34,,3.111111,-1.122222,7.588889,7.5184,,-4.395833,57.427282
US_NC_37173,2020-02-15,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,44,3,77,1,,16.03,,28.72,,47.41,,0.783333,-5.6,9.744444,0.0,,-6.75,55.871257
US_NC_37173,2020-02-16,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,57,0,25,7,,14.64,10.65,23.96,,51.25,,3.855556,-1.65,10.716667,0.0,,-0.590278,69.917251
US_NC_37173,2020-02-17,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,5,1,33,-8,10.45,14.13,,33.79,,48.54,,6.944444,-0.394444,17.066667,0.0,,2.118056,68.300832
US_NC_37173,2020-02-18,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,4,0,9,6,11.44,20.01,13.82,30.02,,42.41,,10.544444,6.672222,14.55,3.58775,,7.715278,80.922373
US_NC_37173,2020-02-19,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,3,10,11,2,11.49,14.71,11.49,34.93,7.81,43.2,,9.572222,7.166667,12.733333,8.763,,6.486111,80.538065
US_NC_37173,2020-02-20,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,-32,-1,-18,-23,18.92,14.91,26.95,28.67,,43.58,8.6,4.566667,0.938889,9.383333,2.06375,,0.631944,74.453382
US_NC_37173,2020-02-21,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,-2,-2,-7,-12,15.22,18.04,15.22,37.2,9.02,45.1,,1.322222,-3.033333,6.888889,3.9878,,-5.069444,60.980189
US_NC_37173,2020-02-22,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,21,1,29,6,14.56,13.18,13.18,30.52,,44.39,10.4,1.788889,-6.011111,13.333333,0.0,,-5.6875,56.761161
US_NC_37173,2020-02-23,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,36,14,1,7,,18.51,,33.32,,50.35,11.85,3.716667,-3.916667,13.766667,0.0,,-3.215278,59.391156
US_NC_37173,2020-02-24,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,-1,3,-11,5,13.92,18.56,19.49,41.29,9.28,45.47,6.96,6.955556,3.583333,10.566667,0.22225,,2.347222,72.678793
US_NC_37173,2020-02-25,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,7,9,18,9,,21.15,14.6,37.26,11.08,56.39,,10.261111,6.483333,17.177778,14.097,,7.743056,83.038443
US_NC_37173,2020-02-26,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,11,11,5,10,,17.78,11.05,46.14,,41.33,,8.777778,3.983333,14.961111,1.397,,5.805556,81.538432
US_NC_37173,2020-02-27,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,-4,12,-20,-17,12.47,34.13,21.66,53.17,,44.64,,2.438889,-1.472222,8.416667,1.23825,,-5.375,56.064249
US_NC_37173,2020-02-28,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,-6,4,-20,-7,13.96,25.39,16.5,35.55,,32.37,,1.372222,-2.966667,6.455556,0.127,,-4.243056,66.161219
US_NC_37173,2020-02-29,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,7,-6,1,-3,,19.1,,44.33,,38.2,,2.772222,-1.016667,7.688889,0.592667,,-4.5625,57.572615
US_NC_37173,2020-03-01,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,45,2,8,10,20.4,37.02,,46.08,,40.04,13.6,3.227778,-5.611111,16.572222,0.4064,30.48,-5.708333,51.543695
US_NC_37173,2020-03-02,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,1,11,-4,7,9.98,27.46,13.48,51.42,7.49,34.45,,8.594444,4.444444,12.555556,2.032,,3.048611,69.456964
US_NC_37173,2020-03-03,ChIJ_YFf71FKWYgRzQgofFiCIL8,Q496197,geoId/37173,US,United States of America,NC,North Carolina,37173,Swain County,US,USA,2,,,,,,,14263,6906,7357,1813,1668,1848,1597,1724,1936,1827,1225,625,2528747,35.49,-83.49,1400,75.525,13,25,7,2,10.66,30.53,11.63,61.06,,36.34,8.24,11.733333,7.744444,19.544444,11.20775,,9.708333,84.21136
