location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22075,2020-07-31,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,1,420,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,1,,,-33,,,9.46,10.25,4.99,4.99,,7.1,5.26,,4.47,,4.21,7.1,25.5,3.94,9.99,,32.86,9.73,3.68,28.819444,26.909722,31.368056,0.0,23.7,73.777807
US_LA_22075,2020-08-01,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,420,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-24,,,5.49,8.67,4.34,4.92,,4.34,4.63,9.25,,,5.49,9.25,15.9,4.92,6.94,,28.33,6.65,4.92,28.638889,26.472222,31.638889,0.0,23.077778,72.370287
US_LA_22075,2020-08-02,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,5,0,425,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-20,,5.15,7.32,12.2,5.15,4.61,,9.76,,8.67,4.07,,5.69,5.15,18.97,3.79,12.74,5.69,26.02,7.32,6.5,28.395833,26.277778,32.305556,0.108857,23.0,73.321407
US_LA_22075,2020-08-03,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,425,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-31,,3.83,9.7,8.16,6.38,6.38,,6.89,,9.19,3.83,,,6.63,26.79,3.83,8.68,4.34,32.15,8.16,7.14,28.680556,24.416667,32.868056,0.0,23.055556,71.290412
US_LA_22075,2020-08-04,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,428,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-35,,,7.84,12.4,7.08,,5.06,5.06,4.05,8.35,4.55,4.05,,6.33,18.47,,6.33,3.79,31.37,5.06,5.31,29.493056,26.972222,33.277778,0.0,22.522222,67.134488
US_LA_22075,2020-08-05,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,430,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-31,,3.6,11.04,9.24,3.85,6.42,,8.73,,7.45,4.37,5.65,6.16,8.47,23.11,5.39,8.22,5.14,35.7,4.88,6.42,29.423611,26.416667,33.722222,0.072571,22.255556,66.435301
US_LA_22075,2020-08-06,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,432,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-33,,3.8,6.34,12.42,7.1,4.31,,7.35,,6.59,,,,5.58,20.28,3.8,7.1,7.35,26.37,7.35,5.83,29.243056,26.402778,33.034722,0.0,23.288889,70.694456
US_LA_22075,2020-08-07,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,19,0,451,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,-6,,,-32,,,7.76,13.19,6.21,4.91,5.17,6.98,3.88,6.21,4.91,4.14,4.14,6.72,16.03,5.17,8.53,5.95,30.51,3.62,6.72,29.256944,25.909722,33.097222,0.3175,22.966667,69.546797
US_LA_22075,2020-08-08,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,451,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-28,,,7.22,10.68,6.35,6.93,5.2,,,6.64,,,,5.49,14.73,8.37,7.8,4.04,28.59,8.37,5.2,29.326389,27.326389,33.256944,1.016,23.511111,71.63947
US_LA_22075,2020-08-09,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,7,0,458,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-18,,5.86,10.04,10.6,4.18,,5.02,8.37,3.91,6.7,,4.18,,,20.37,,8.65,,35.16,6.14,5.86,29.298611,26.763889,33.576389,0.362857,23.744444,72.86633
US_LA_22075,2020-08-10,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,460,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-31,,3.9,10.23,12.42,4.38,4.38,5.85,8.28,,6.82,4.87,4.87,,8.28,21.19,5.36,6.58,5.36,31.43,6.09,4.87,29.138889,26.569444,33.5625,5.152571,23.722222,73.236504
US_LA_22075,2020-08-11,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,461,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-36,,4.76,10.48,10.24,7.86,3.81,3.81,7.86,,6.2,3.81,3.34,,6.67,23.83,5.48,9.77,3.34,32.17,7.62,6.2,29.729167,27.645833,33.305556,4.0005,23.4,69.138007
US_LA_22075,2020-08-12,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,462,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-32,,4.54,8.37,9.8,6.45,6.93,6.21,3.58,,7.41,6.45,,5.26,6.21,16.49,3.35,6.45,5.97,32.74,3.82,3.82,29.079365,25.928571,32.857143,0.465667,23.833333,73.695994
US_LA_22075,2020-08-13,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,465,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-34,,6.24,4.8,11.51,6.24,5.52,4.8,6.0,,7.91,4.56,6.24,3.6,7.91,18.46,6.0,10.31,5.52,32.85,3.84,3.84,29.388889,27.047619,33.785714,0.338667,24.055556,74.314897
US_LA_22075,2020-08-14,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,469,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,-11,,,-32,,,9.38,9.88,7.09,,4.56,6.84,,6.59,4.31,3.8,,6.84,17.23,5.32,6.08,,26.1,6.33,5.57,29.015873,26.071429,32.761905,4.318,24.25,74.236608
US_LA_22075,2020-08-15,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,469,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-25,,,8.14,11.34,10.17,4.07,5.52,5.81,,6.39,4.07,,5.52,5.23,17.15,5.23,7.85,,30.23,5.81,5.52,28.825397,24.944444,33.238095,2.497667,24.375,76.988397
US_LA_22075,2020-08-16,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,472,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-23,,9.15,9.43,10.26,5.55,,5.55,6.38,,8.04,,5.27,6.1,6.1,19.69,4.71,7.21,4.16,29.96,8.88,6.66,29.261905,26.261905,33.738095,1.088571,24.152778,74.118528
US_LA_22075,2020-08-17,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,6,0,478,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,8.85,9.08,9.08,4.77,4.77,4.09,,10.67,8.17,3.63,,7.04,19.52,5.22,,4.31,26.1,7.26,5.45,28.920635,25.103175,32.68254,0.072571,22.916667,70.785355
US_LA_22075,2020-08-18,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,479,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,6.42,7.08,8.63,6.42,,4.21,5.31,3.32,7.75,,4.65,3.1,6.86,19.04,7.31,9.74,4.87,27.45,5.98,5.31,29.743056,27.270833,33.784722,0.0,22.9,67.951693
US_LA_22075,2020-08-19,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,2,0,481,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,3.22,4.72,11.38,4.94,4.08,7.3,6.01,,8.59,,,3.22,6.65,17.17,4.94,4.51,3.43,29.4,4.72,4.72,29.548611,26.465278,33.083333,0.108857,22.966667,68.415606
US_LA_22075,2020-08-20,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,482,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,5.79,8.01,4.45,3.78,5.12,3.34,5.34,6.45,4.45,,3.12,7.12,16.69,,5.12,4.67,29.59,5.12,5.12,27.770833,23.513889,31.951389,2.975429,22.022222,71.731147
US_LA_22075,2020-08-21,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-1,0,481,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,5.87,6.81,8.69,4.23,3.76,4.46,,8.92,3.29,,,4.7,12.68,4.46,6.34,,28.41,,3.52,27.9375,24.611111,31.979167,0.0,20.744444,65.445733
US_LA_22075,2020-08-22,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,481,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,5.93,12.75,8.3,,4.15,7.71,,6.52,,,,5.04,9.19,,7.41,,29.94,6.52,4.74,28.118056,24.861111,31.784722,0.0,21.577778,67.548681
US_LA_22075,2020-08-23,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,8,0,489,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,7.46,9.76,6.89,,6.03,,,7.46,,,,4.31,14.93,5.17,6.32,,28.99,4.88,6.32,27.083333,24.125,29.173611,0.0,23.2,80.540526
US_LA_22075,2020-08-24,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,489,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,4.59,10.0,10.0,6.76,4.05,3.78,,,4.87,,,,5.41,18.92,,8.11,4.33,27.3,6.22,4.05,27.230159,25.230159,29.206349,0.042333,23.777778,81.910575
US_LA_22075,2020-08-25,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-2,0,487,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,8.13,7.87,8.65,7.87,3.67,9.18,,7.6,,4.72,,3.93,18.88,,,4.46,33.3,6.55,,28.420635,26.595238,30.809524,0.0,25.361111,82.430162
US_LA_22075,2020-08-26,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,487,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,4.8,7.32,5.72,3.43,4.8,4.58,,5.95,4.35,,,6.41,20.13,5.72,4.35,,22.42,8.24,4.12,29.166667,27.611111,30.333333,0.042333,25.277778,80.960965
US_LA_22075,2020-08-27,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,3,0,490,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,7.73,7.96,5.91,3.87,5.68,5.0,,7.73,3.41,5.0,3.41,5.23,16.83,5.23,6.37,,28.88,3.64,4.78,28.342593,26.453704,29.296296,0.0,25.277778,84.767669
US_LA_22075,2020-08-28,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,491,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,5.66,6.6,11.32,6.6,4.01,7.07,6.37,,5.66,3.3,,,4.24,21.22,5.89,6.37,4.24,33.24,6.6,5.42,28.430556,26.326389,30.5625,0.0,24.977778,81.413818
US_LA_22075,2020-08-29,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,491,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,5.63,7.88,9.85,4.22,3.94,,,,3.94,,,5.63,5.06,9.85,3.94,7.03,,32.08,6.19,5.91,28.395833,26.5,31.3125,0.0,24.977778,81.275463
US_LA_22075,2020-08-30,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,30,0,521,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,6.05,6.32,10.53,6.32,5.26,6.58,5.26,3.68,9.21,,,5.53,,18.68,3.68,7.89,4.21,29.48,6.58,5.79,27.173611,24.041667,29.291667,0.0,24.633333,86.662147
US_LA_22075,2020-08-31,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,525,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,4.27,6.52,11.92,8.1,3.82,6.97,6.07,,6.3,,3.37,,5.4,21.82,3.6,6.07,3.15,33.52,5.62,4.05,28.583333,26.673611,31.3125,0.0,25.355556,83.511443
US_LA_22075,2020-09-01,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,13,0,538,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,4.72,7.43,9.45,6.75,4.05,,3.6,,4.72,,,4.5,4.95,17.55,3.38,8.78,4.05,27.0,7.43,4.5,28.972222,27.75,30.618056,0.0,25.688889,81.98357
US_LA_22075,2020-09-02,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,52,0,590,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,4.66,4.21,9.75,8.42,3.1,4.43,7.76,,7.54,,4.88,,4.66,20.62,4.66,7.98,4.21,32.14,5.32,5.76,28.965278,27.0625,31.423611,0.0,24.322222,75.643782
US_LA_22075,2020-09-03,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,29,0,619,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,3.64,5.69,9.78,5.46,3.64,5.46,6.14,3.19,7.96,3.87,,4.78,7.05,22.75,5.23,7.73,6.37,26.61,4.09,5.91,28.701389,26.409722,32.083333,0.0,23.877778,76.111317
US_LA_22075,2020-09-04,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,24,0,643,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,6.03,11.82,6.75,6.99,6.75,6.03,5.55,6.99,4.34,,,,31.59,9.16,6.51,4.58,34.0,3.38,6.27,28.881944,26.861111,31.340278,0.0,24.188889,76.978118
US_LA_22075,2020-09-05,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,643,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,8.71,7.78,5.91,4.67,4.98,5.91,,7.47,,,5.6,5.29,13.7,4.98,5.6,,31.44,,7.47,29.208333,26.618056,32.833333,0.0,24.366667,76.361658
US_LA_22075,2020-09-06,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,15,0,658,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,6.73,6.12,10.71,5.51,,5.81,,,5.51,6.73,4.28,6.12,,18.97,,7.04,,29.98,7.65,7.04,29.729167,27.486111,31.743056,0.0,22.8,66.691181
US_LA_22075,2020-09-07,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-2,0,656,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,,8.93,13.24,5.76,4.32,5.47,8.64,,8.06,4.89,,,,21.31,4.61,9.5,,33.4,6.05,6.33,28.944444,26.763889,31.819444,0.0,22.533333,70.214129
US_LA_22075,2020-09-08,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-21,0,635,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,3.78,7.77,16.88,7.55,4.22,4.0,5.33,4.44,4.66,3.33,,3.55,7.11,22.66,4.22,8.66,5.11,28.65,7.11,4.22,28.631944,26.118056,31.284722,0.0,22.566667,71.295148
US_LA_22075,2020-09-09,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,10,0,645,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,4.34,7.81,9.76,7.16,5.64,5.86,6.51,3.9,5.86,4.12,,4.34,3.9,20.39,5.42,7.38,3.47,33.19,4.12,6.07,29.027778,26.75,31.3125,0.0,23.8,73.828729
US_LA_22075,2020-09-10,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,14,0,659,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,,,5.2,4.29,9.49,7.0,4.29,4.07,6.78,,5.87,,3.16,3.16,5.65,21.68,6.55,3.39,3.84,33.88,9.94,7.23,28.847222,26.868056,31.131944,0.0,23.4,73.066333
US_LA_22075,2020-09-11,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-2,0,657,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,4,,,-29,,5.42,7.07,11.78,8.24,4.47,6.59,6.12,,8.48,,3.53,,4.71,25.44,3.77,5.42,3.77,31.56,4.71,7.77,27.715278,25.256944,30.423611,0.0,23.922222,81.342869
US_LA_22075,2020-09-12,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,657,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-29,,,5.83,9.72,7.5,,,,,7.5,5.55,,4.17,5.55,15.0,4.44,4.72,,26.66,,4.17,27.479167,25.041667,29.145833,0.0,24.288889,84.084458
US_LA_22075,2020-09-13,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,5,0,662,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-14,,,4.39,8.51,5.77,,5.49,7.69,,4.39,,,,5.49,16.75,,6.04,,23.61,4.12,4.67,28.451389,26.256944,30.604167,0.0,24.644444,80.671988
US_LA_22075,2020-09-14,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,1,0,663,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-51,,8.7,7.34,8.43,4.08,3.81,6.53,5.98,,5.98,4.08,,,7.89,19.03,,,4.08,31.82,3.81,5.98,27.645833,25.902778,29.444444,0.0,23.966667,80.501551
US_LA_22075,2020-09-15,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,-6,0,657,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-67,,4.52,7.18,8.25,7.18,4.26,,6.92,3.99,4.26,6.12,,4.79,,18.63,6.12,6.39,6.65,35.13,,5.32,26.634921,25.52381,28.095238,0.0,23.347222,82.111516
US_LA_22075,2020-09-16,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,657,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-34,,,5.05,9.86,6.49,,3.85,4.57,,8.42,4.09,,,7.46,17.08,6.25,7.7,5.29,29.34,8.66,4.09,26.706349,25.587302,28.047619,0.0,21.972222,74.701618
US_LA_22075,2020-09-17,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,657,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,,-27,,3.89,6.41,9.39,5.72,,4.35,7.78,,6.64,5.72,,3.21,10.07,25.41,7.78,3.43,5.26,33.42,4.58,5.04,25.444444,23.246032,27.904762,0.0,20.930556,75.84242
US_LA_22075,2020-09-18,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,4,0,661,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,7,,,-27,,,9.21,11.51,5.76,6.45,3.45,5.76,3.91,7.6,3.68,,,5.29,14.96,5.53,7.14,4.14,28.55,3.68,3.22,26.071429,24.777778,27.547619,0.0,22.666667,82.647831
US_LA_22075,2020-09-19,ChIJ6ZWKBiRNnogRjKC5_s4Anjw,Q503864,geoId/22075,US,United States of America,LA,Louisiana,22075,Plaquemines Parish,US,USA,2,0,0,661,19,,,23348,11768,11580,3272,3298,3024,3151,3048,3194,2350,1297,714,1836429,29.39,-89.48,6290,74.316667,,,-41,-30,,,9.85,6.84,9.31,5.47,6.57,5.2,,7.66,3.83,,4.11,6.29,15.88,,7.12,4.65,31.75,,3.83,24.31746,22.301587,25.968254,0.042333,21.847222,88.457683
