location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13019,2020-01-11,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,15.49,16.2,47.88,20.738889,15.727778,26.027778,0.0,17.372222,81.131957
US_GA_13019,2020-01-12,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,12.59,11.19,26.57,45.45,21.344444,17.144444,25.616667,32.935333,18.794444,85.6834
US_GA_13019,2020-01-13,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,12.29,11.74,27.38,35.77,20.366667,16.777778,26.094444,0.28575,18.577778,89.665949
US_GA_13019,2020-01-14,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,13.78,23.15,29.21,20.038889,15.144444,26.588889,0.0,17.094444,83.34166
US_GA_13019,2020-01-15,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,8.46,24.81,42.86,19.983333,16.127778,25.938889,0.0,17.566667,86.068749
US_GA_13019,2020-01-16,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,8.44,15.74,34.3,20.072222,16.572222,24.688889,0.0,17.322222,84.404159
US_GA_13019,2020-01-17,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,10.86,18.86,21.71,43.43,14.566667,10.211111,20.372222,0.0,2.1,43.075758
US_GA_13019,2020-01-18,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,12.17,,22.92,45.83,12.416667,6.772222,22.533333,0.0,6.883333,69.057891
US_GA_13019,2020-01-19,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,10.5,26.59,51.79,16.25,7.472222,20.461111,0.169333,11.55,73.800308
US_GA_13019,2020-01-20,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,10.19,12.9,33.27,37.34,5.516667,0.816667,9.277778,0.0508,-4.094444,50.369952
US_GA_13019,2020-01-21,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,11.02,10.47,23.14,34.15,2.366667,-1.9,8.127778,0.0,-5.405556,56.792691
US_GA_13019,2020-01-22,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,11.99,22.34,26.7,33.24,3.755556,-1.638889,13.061111,0.0,-7.15,45.338864
US_GA_13019,2020-01-23,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,16.94,17.48,30.59,46.44,8.972222,3.861111,15.361111,0.0,1.133333,58.105046
US_GA_13019,2020-01-24,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,8.66,16.77,25.97,33.0,14.072222,9.055556,21.022222,1.100667,12.022222,87.5545
US_GA_13019,2020-01-25,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,17.98,33.2,51.88,10.544444,4.566667,17.916667,0.2286,5.25,69.852142
US_GA_13019,2020-01-26,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,9.72,9.72,40.18,31.11,8.405556,1.827778,16.038889,0.0,1.527778,62.3408
US_GA_13019,2020-01-27,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,15.62,24.3,37.6,37.02,10.933333,5.45,15.572222,0.338667,7.138889,77.651854
US_GA_13019,2020-01-28,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,11.03,30.18,37.73,36.56,10.433333,3.277778,17.355556,0.056444,4.211111,65.530156
US_GA_13019,2020-01-29,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,9.53,21.86,30.26,40.91,7.138889,2.105556,14.566667,0.0,3.855556,79.772747
US_GA_13019,2020-01-30,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,9.08,17.63,36.86,31.52,10.983333,5.444444,16.727778,2.116667,7.438889,78.831745
US_GA_13019,2020-01-31,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,9.45,24.86,26.35,33.31,9.716667,7.3,13.416667,0.084667,6.883333,82.563275
US_GA_13019,2020-02-01,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,33.22,31.86,39.99,7.222222,6.35,9.577778,1.298222,6.277778,93.82317
US_GA_13019,2020-02-02,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,11.15,19.68,37.39,41.98,9.183333,3.294444,17.066667,0.0,3.894444,69.659656
US_GA_13019,2020-02-03,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,14.81,12.07,27.43,40.59,12.016667,2.894444,23.433333,0.0,4.816667,61.697164
US_GA_13019,2020-02-04,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,13.32,20.78,26.64,43.15,14.355556,6.711111,22.505556,0.0,10.522222,77.99723
US_GA_13019,2020-02-05,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,11.31,35.54,30.16,17.4,11.127778,24.555556,0.0,14.166667,81.455827
US_GA_13019,2020-02-06,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,10.06,13.08,21.64,30.7,21.827778,17.688889,25.633333,0.592667,18.938889,83.9299
US_GA_13019,2020-02-07,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,11.46,12.55,20.18,25.64,12.622222,7.388889,22.05,37.084,5.888889,63.90043
US_GA_13019,2020-02-08,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,14.91,19.61,30.6,46.29,7.716667,0.483333,18.033333,0.0,0.7,61.539303
US_GA_13019,2020-02-09,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,14.8,19.73,28.19,38.76,11.116667,2.711111,19.688889,0.0,4.022222,61.749167
US_GA_13019,2020-02-10,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,17.0,18.64,20.29,41.67,14.661111,6.183333,25.0,0.0,9.938889,73.453644
US_GA_13019,2020-02-11,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,,14.15,32.66,44.63,19.827778,13.705556,26.888889,0.0,16.55,81.531645
US_GA_13019,2020-02-12,ChIJlfABwOwW7ogR9U0JYvFP4wo,Q488868,geoId/13019,US,United States of America,GA,Georgia,13019,Berrien County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19108,9448,9660,2442,2606,2250,2277,2376,2712,2191,1489,765,1027983,31.27,-83.23,1186,74.78,,,,8.34,18.34,27.23,33.9,21.366667,16.777778,26.7,0.0,18.2,82.27305
