location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_transit_stations,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_NE_31049,2020-01-11,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-10.372222,-18.45,3.488889,0.09525,-14.555556,71.5374
US_NE_31049,2020-01-12,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-2.283333,-11.361111,6.661111,0.0,-9.616667,57.739466
US_NE_31049,2020-01-13,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-3.0,-11.3,8.05,0.0,-10.611111,56.05149
US_NE_31049,2020-01-14,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-1.705556,-11.222222,10.988889,0.0,-10.533333,51.186311
US_NE_31049,2020-01-15,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-0.216667,-10.322222,9.988889,0.0,-10.988889,45.035164
US_NE_31049,2020-01-16,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-5.322222,-11.922222,4.894444,0.0,-12.566667,57.410713
US_NE_31049,2020-01-17,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-1.494444,-9.472222,4.472222,0.169333,-4.7,78.828164
US_NE_31049,2020-01-18,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-1.816667,-8.011111,5.277778,0.0,-10.372222,52.248987
US_NE_31049,2020-01-19,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-3.605556,-10.766667,5.922222,0.0,-11.405556,54.908123
US_NE_31049,2020-01-20,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-2.6875,-11.486111,8.5625,0.0,-10.194444,56.67394
US_NE_31049,2020-01-21,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-1.4,-9.272222,8.505556,0.0,-6.988889,66.184339
US_NE_31049,2020-01-22,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,4.077778,-5.1,11.316667,0.0,-4.077778,55.457041
US_NE_31049,2020-01-23,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,0.672222,-4.555556,10.144444,0.0,-7.022222,56.524777
US_NE_31049,2020-01-24,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-0.194444,-8.316667,9.905556,0.0,-7.105556,59.844963
US_NE_31049,2020-01-25,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,2.061111,-7.688889,12.372222,0.0,-4.933333,59.905784
US_NE_31049,2020-01-26,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,4.255556,-4.705556,12.372222,0.0,-5.194444,50.433678
US_NE_31049,2020-01-27,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-0.105556,-3.233333,6.511111,0.0508,-4.455556,72.727386
US_NE_31049,2020-01-28,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,1.598765,-3.771605,7.376543,0.973667,-2.691358,73.231444
US_NE_31049,2020-01-29,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-1.67284,-7.493827,7.154321,0.072571,-5.092593,77.720725
US_NE_31049,2020-01-30,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-0.538889,-7.877778,5.855556,0.435429,-3.494444,80.653729
US_NE_31049,2020-01-31,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,0.605556,-7.683333,9.75,0.056444,-7.472222,54.865608
US_NE_31049,2020-02-01,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,5.833333,-5.25,16.911111,0.0,-5.405556,44.527648
US_NE_31049,2020-02-02,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,12.527778,-0.033333,24.827778,0.0,-10.7,19.059309
US_NE_31049,2020-02-03,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-1.461111,-5.038889,11.679012,0.0,-9.533333,54.579382
US_NE_31049,2020-02-04,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-7.538889,-9.933333,-2.511111,0.169333,-11.95,71.636549
US_NE_31049,2020-02-05,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-10.111111,-18.37037,-1.561728,0.0,-13.574074,75.997644
US_NE_31049,2020-02-06,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-3.851852,-10.876543,3.716049,0.0,-8.95679,67.918955
US_NE_31049,2020-02-07,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-0.901235,-8.907407,3.660494,0.028222,-6.438272,66.195483
US_NE_31049,2020-02-08,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,1.537037,-6.802469,14.271605,0.0,-5.611111,59.202751
US_NE_31049,2020-02-09,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,0.388889,-5.246914,12.740741,0.0,-5.67284,64.051707
US_NE_31049,2020-02-10,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-3.876543,-10.969136,4.395062,0.0,-9.697531,64.239369
US_NE_31049,2020-02-11,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-3.166667,-11.691358,4.876543,0.0,-11.506173,53.20909
US_NE_31049,2020-02-12,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-2.197531,-11.753086,4.512346,0.0,-8.555556,61.775135
US_NE_31049,2020-02-13,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-8.104938,-11.055556,-1.141975,0.550333,-11.277778,78.076466
US_NE_31049,2020-02-14,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,,-2.864198,-11.944444,13.455556,0.028222,-8.919753,63.232928
US_NE_31049,2020-02-15,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,-22,1.567901,-9.783951,12.561728,0.0,-7.530864,50.948594
US_NE_31049,2020-02-16,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,-9,1.604167,-6.701389,10.986111,0.0,-7.527778,50.867305
US_NE_31049,2020-02-17,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,29,3.291667,-4.520833,10.361111,0.635,-3.444444,61.521757
US_NE_31049,2020-02-18,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,1,-1.340278,-7.590278,5.291667,0.084667,-6.958333,65.815249
US_NE_31049,2020-02-19,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,-4,-6.617284,-9.845679,3.302469,0.0635,-10.037037,77.015951
US_NE_31049,2020-02-20,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,0,-9.759259,-18.932099,3.123457,0.084667,-13.820988,72.373053
US_NE_31049,2020-02-21,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,9,-1.895062,-14.617284,13.402778,0.0,-12.981481,43.113551
US_NE_31049,2020-02-22,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,5,3.240741,-9.530864,16.858025,0.0,-11.851852,32.27147
US_NE_31049,2020-02-23,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,3,3.444444,-5.839506,15.080247,0.0,-8.506173,41.601141
US_NE_31049,2020-02-24,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,5,0.345679,-6.623457,9.62963,0.0,-5.950617,62.864619
US_NE_31049,2020-02-25,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,1,-2.851852,-5.845679,4.648148,0.0,-5.932099,79.568671
US_NE_31049,2020-02-26,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,-3,-7.680556,-17.784722,3.638889,0.254,-12.111111,70.651649
US_NE_31049,2020-02-27,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,1,1.618056,-2.895833,6.861111,0.0,-5.520833,59.206228
US_NE_31049,2020-02-28,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,10,2.180556,-5.756944,13.131944,0.0,-7.215278,49.991192
US_NE_31049,2020-02-29,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,4,4.716049,-5.845679,17.839506,0.0,-8.376543,38.318823
US_NE_31049,2020-03-01,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,1,3.938272,-3.203704,12.561728,0.0,-6.395062,47.317964
US_NE_31049,2020-03-02,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,-2,2.450617,-3.308642,10.45679,0.127,-4.888889,59.66673
US_NE_31049,2020-03-03,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,-10,4.333333,-5.5625,15.701389,0.108857,-8.138889,40.081702
US_NE_31049,2020-03-04,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,4,5.520833,-6.131944,20.52381,0.0,-6.701389,41.330511
US_NE_31049,2020-03-05,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,4,5.734568,-3.425926,16.641975,0.0,-7.938272,37.016653
US_NE_31049,2020-03-06,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,7,5.783951,-6.049383,20.246032,0.0,-8.679012,34.895109
US_NE_31049,2020-03-07,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,19,8.882716,-3.419753,22.555556,0.0,-6.82716,32.512027
US_NE_31049,2020-03-08,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,4,10.666667,-1.861111,23.152778,0.0,-4.298611,34.788831
US_NE_31049,2020-03-09,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,0,5.604167,0.277778,16.125,7.874,1.354167,74.366232
US_NE_31049,2020-03-10,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,7,6.194444,-0.631944,15.270833,0.1905,1.083333,70.117173
US_NE_31049,2020-03-11,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,7,7.984127,-2.571429,20.555556,0.217714,-2.634921,47.23467
US_NE_31049,2020-03-12,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,13,6.986111,-0.5625,15.194444,0.0,-1.770833,54.180762
US_NE_31049,2020-03-13,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,17,1.118056,-1.541667,7.520833,0.381,-4.090278,68.482707
US_NE_31049,2020-03-14,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,19,-1.833333,-3.055556,-0.576389,1.2192,-2.708333,93.776144
US_NE_31049,2020-03-15,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,5,-0.444444,-2.833333,3.527778,0.127,-1.458333,92.917571
US_NE_31049,2020-03-16,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,14,2.666667,-0.930556,4.881944,0.0,1.263889,90.52131
US_NE_31049,2020-03-17,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,15,1.722222,-0.522222,6.805556,0.0,0.308642,89.724522
US_NE_31049,2020-03-18,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,9,4.727778,-0.583333,12.283333,0.0,3.314815,87.571877
US_NE_31049,2020-03-19,ChIJQ86jOYElcYcRiU2nPU7430c,Q428902,geoId/31049,US,United States of America,NE,Nebraska,31049,Deuel County,US,USA,2,,,,,,,1861,914,947,200,226,158,181,199,301,292,180,124,1411464,41.11,-102.33,1142,82.8,-17,4.265432,-2.932099,9.166667,1.778,3.41358,94.23249
