location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_OK_40005,2020-01-01,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,25.77,51.53,5.561728,0.098765,11.932099,0.0,-2.679012,55.861281
US_OK_40005,2020-01-02,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,35.23,48.03,11.037037,7.925926,14.932099,0.0,6.407407,73.190317
US_OK_40005,2020-01-03,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,36.36,37.43,8.919753,5.395062,13.62963,0.0,4.87037,75.865821
US_OK_40005,2020-01-04,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,35.24,42.95,5.339506,-0.679012,12.944444,0.0,-2.17284,58.601277
US_OK_40005,2020-01-05,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,21.05,34.35,7.938272,0.95679,17.191358,0.0,-1.006173,53.474695
US_OK_40005,2020-01-06,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,26.89,25.9,7.197531,-0.055556,16.283951,0.0,-0.518519,58.16676
US_OK_40005,2020-01-07,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,27.75,31.01,6.882716,-1.685185,16.901235,0.0,-4.030864,46.032236
US_OK_40005,2020-01-08,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,26.16,35.45,8.265432,0.209877,17.08642,0.0,-4.660494,40.138325
US_OK_40005,2020-01-09,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,32.04,30.4,13.783951,11.061728,17.734568,0.0,8.04321,68.405054
US_OK_40005,2020-01-10,ChIJr0XdUGTMtIcR8vowQ9VrSpQ,Q485042,geoId/40005,US,United States of America,OK,Oklahoma,40005,Atoka County,US,USA,2,,,,,,,13779,7173,6606,1744,1646,1752,1700,1582,1826,1714,1208,607,1822190,34.38,-96.05,2564,77.05,,,,,13.11,30.32,17.382716,13.333333,20.209877,4.5085,16.092593,92.262305
