location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53003,2020-01-11,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,9.13,11.87,9.13,11.87,10.04,7.76,21.91,8.22,42.91,,2.395062,-4.216049,4.32716,3.471333,,-1.701389,74.476044
US_WA_53003,2020-01-12,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,14.83,12.51,6.95,13.44,7.42,,24.56,11.12,38.46,8.34,1.746914,0.030864,3.993827,6.886222,,-2.020833,75.803369
US_WA_53003,2020-01-13,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,6.28,6.67,12.17,9.81,11.78,22.37,8.63,39.64,8.24,-0.709877,-3.648148,2.697531,4.854222,129.54,-3.458333,80.036688
US_WA_53003,2020-01-14,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,11.29,11.69,13.7,16.52,12.09,27.41,8.06,37.48,8.06,-4.567901,-7.339506,0.024691,5.870222,149.86,-6.083333,86.731392
US_WA_53003,2020-01-15,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,12.21,9.36,10.58,16.27,6.51,24.41,7.32,33.36,,-5.91358,-11.277778,-0.37037,2.398889,90.17,-9.777778,73.097786
US_WA_53003,2020-01-16,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,8.49,12.13,10.92,8.49,11.32,8.9,25.88,7.68,37.61,10.11,0.228395,-6.54321,5.290123,0.141111,74.93,-4.861111,69.756592
US_WA_53003,2020-01-17,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,9.5,,11.23,10.79,10.79,6.48,27.64,8.2,41.88,9.93,-2.185185,-7.277778,4.549383,3.386667,54.61,-4.701389,82.452104
US_WA_53003,2020-01-18,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,10.69,10.23,9.76,11.16,10.23,9.3,24.64,,43.23,,-0.858025,-5.240741,3.364198,0.310444,64.77,-4.0,77.969417
US_WA_53003,2020-01-19,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,8.93,10.81,,13.63,,11.75,17.86,7.99,37.59,7.05,1.185185,-2.851852,5.401235,1.044222,50.8,-2.395833,78.489895
US_WA_53003,2020-01-20,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,7.01,12.71,8.76,11.83,,10.52,30.67,8.32,42.5,8.32,1.487654,-1.5,4.858025,0.0,,-2.375,76.654738
US_WA_53003,2020-01-21,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,6.23,8.73,12.05,19.12,21.61,7.9,34.08,12.47,56.53,,2.117284,-0.932099,6.148148,0.056444,,-1.173611,78.106839
US_WA_53003,2020-01-22,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,9.72,7.61,,19.01,10.99,14.79,32.11,,40.99,,2.561728,-1.234568,6.425926,1.128889,,-0.8125,78.101849
US_WA_53003,2020-01-23,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,13.11,10.57,13.95,13.53,6.77,28.33,11.84,39.33,6.34,4.691358,0.734568,8.314815,4.882444,,1.916667,81.529244
US_WA_53003,2020-01-24,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,,6.88,17.2,11.61,8.17,32.68,7.74,42.13,10.75,5.969136,3.12963,10.617284,4.233333,,2.548611,78.816034
US_WA_53003,2020-01-25,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,8.81,,16.69,8.81,8.81,35.24,,37.56,10.2,4.444444,0.87037,10.271605,2.201333,,1.4375,79.955381
US_WA_53003,2020-01-26,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,,9.32,20.41,11.53,,24.84,,42.59,,3.919753,1.246914,8.234568,2.088444,,1.944444,86.371489
US_WA_53003,2020-01-27,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,8.62,11.9,8.21,19.7,10.26,10.26,47.6,7.39,27.08,,3.469136,0.246914,8.302469,4.882444,,0.770833,82.534362
US_WA_53003,2020-01-28,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,9.27,17.27,10.53,25.27,12.22,7.16,47.6,6.74,36.65,8.0,4.728395,0.740741,8.5,5.305778,,1.736111,81.026881
US_WA_53003,2020-01-29,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,6.57,12.74,11.91,23.01,11.91,,46.84,9.86,43.55,14.38,3.703704,1.432099,7.481481,6.914444,,1.625,86.789137
US_WA_53003,2020-01-30,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,8.61,7.38,29.12,8.61,6.56,43.88,7.38,44.7,6.15,3.493827,-0.302469,7.666667,5.221111,,1.659722,87.661266
US_WA_53003,2020-01-31,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,6.34,11.83,8.03,21.98,9.72,,33.81,,35.08,7.61,6.148148,-0.395062,12.216049,0.931333,,2.111111,76.298774
US_WA_53003,2020-02-01,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,7.39,9.24,7.39,20.79,,,24.02,,33.26,,9.784722,5.027778,13.791667,0.635,,0.97619,57.03437
US_WA_53003,2020-02-02,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,7.62,8.07,16.59,8.97,8.97,28.69,7.17,49.76,,2.006944,-1.611111,8.673611,7.39775,,-1.809524,76.021073
US_WA_53003,2020-02-03,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,6.9,10.55,8.52,16.64,15.02,11.77,36.94,7.71,39.37,7.31,-2.938272,-7.462963,3.117284,0.084667,,-7.243056,70.564848
US_WA_53003,2020-02-04,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,7.57,6.37,6.77,19.11,11.15,8.36,36.23,10.35,35.04,5.97,-2.351852,-6.54321,1.950617,0.141111,,-5.944444,73.442878
US_WA_53003,2020-02-05,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,6.75,11.91,8.74,18.67,14.69,10.33,32.17,,38.52,9.53,-0.166667,-4.037037,3.537037,6.237111,,-1.708333,88.267995
US_WA_53003,2020-02-06,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,6.02,10.03,,19.26,14.44,,33.7,6.02,47.34,,4.246914,0.037037,6.166667,17.808222,40.64,2.861111,88.846035
US_WA_53003,2020-02-07,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,6.12,,6.53,17.54,10.2,11.83,33.03,,37.11,6.12,4.574074,2.777778,7.209877,18.739556,,2.701389,86.022063
US_WA_53003,2020-02-08,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,10.23,,6.98,15.35,15.35,6.98,32.55,9.3,44.64,8.37,3.771605,1.302469,7.506173,4.967111,,0.180556,77.755941
US_WA_53003,2020-02-09,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,7.86,15.25,12.02,21.26,11.55,6.93,30.04,,37.44,,0.925926,-2.87037,6.030864,6.124222,,-1.826389,80.77826
US_WA_53003,2020-02-10,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,10.51,13.74,9.29,13.74,12.93,8.89,35.16,10.1,46.88,,0.623457,-3.734568,6.0,0.0,,-3.0,77.052679
US_WA_53003,2020-02-11,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,7.7,6.93,5.39,15.78,9.62,,35.78,6.54,38.86,5.77,1.592593,-3.895062,10.104938,0.0,,-3.270833,70.274763
US_WA_53003,2020-02-12,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,8.66,14.17,11.81,17.71,17.71,11.02,33.84,6.3,42.89,8.66,3.117284,-3.45679,9.814815,0.056444,,-0.986111,72.563748
US_WA_53003,2020-02-13,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,8.27,7.48,12.99,16.93,,31.88,,34.64,,1.703704,-3.87037,10.314815,0.0,,-2.75,71.240867
US_WA_53003,2020-02-14,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,,,,,9.56,,14.33,13.9,8.25,22.15,,32.58,7.82,4.117284,-1.271605,9.833333,0.790222,,-1.75,65.835877
US_WA_53003,2020-02-15,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,0,0,,6.92,10.6,8.3,16.13,12.45,,27.2,,37.8,8.3,2.697531,0.41358,7.444444,0.620889,,-1.361111,74.53248
US_WA_53003,2020-02-16,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,7,-1,,6.84,10.95,,16.42,10.49,7.75,23.72,,31.93,9.12,2.95679,0.716049,6.296296,10.752667,,0.0,80.64713
US_WA_53003,2020-02-17,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,-3,-29,,9.97,11.7,7.37,16.04,14.73,11.7,32.94,,40.3,,1.697531,-1.117284,5.685185,3.556,,-2.756944,72.44061
US_WA_53003,2020-02-18,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,0,3,0,10.01,12.97,7.78,15.94,8.9,7.41,30.39,5.93,40.4,,-1.154321,-6.302469,5.549383,1.354667,,-5.541667,71.912485
US_WA_53003,2020-02-19,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,6,4,0,6.25,10.29,11.4,15.81,14.7,7.72,32.35,,33.82,5.51,-1.790123,-7.462963,5.290123,0.028222,,-6.215278,70.860938
US_WA_53003,2020-02-20,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,7,2,0,,11.6,,21.7,10.48,11.22,39.28,,34.8,6.36,0.0,-5.981481,6.679012,0.0,,-6.652778,60.988938
US_WA_53003,2020-02-21,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,-2,4,1,,10.61,11.37,22.73,7.58,6.82,28.79,8.34,32.58,7.2,0.975309,-4.962963,8.87037,0.0,,-6.083333,58.940014
US_WA_53003,2020-02-22,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,3,7,,8.98,8.98,8.53,15.27,7.63,,22.45,8.08,32.77,,3.296296,-3.666667,11.703704,0.0,,-4.194444,57.44308
US_WA_53003,2020-02-23,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,7,-1,,9.45,,7.2,17.55,,,24.3,,40.04,,3.493827,-2.246914,11.864198,0.0,,-1.861111,67.401106
US_WA_53003,2020-02-24,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,-2,5,-1,7.04,9.26,8.89,12.96,6.67,7.04,35.92,6.67,38.88,5.18,2.598765,-1.290123,10.567901,3.273778,,-4.069444,62.510861
US_WA_53003,2020-02-25,ChIJRddjkLy7oVQRIQgEP1rFazo,Q156295,geoId/53003,US,United States of America,WA,Washington,53003,Asotin County,US,USA,2,,,,,,,,,,,,,,,,,,,,22509,10940,11569,2411,2615,2349,2594,2480,3141,3352,2267,1300,1150372,46.18,-117.19,1659,77.56,6,3,-1,,10.11,,19.84,7.86,8.61,31.45,,41.18,6.74,0.697531,-5.234568,8.160494,0.874889,,-4.340278,68.6011
