location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46079,2020-01-01,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,21.6,18.9,29.7,-6.394444,-11.216667,0.244444,0.0,231.648,-8.41358,85.435361
US_SD_46079,2020-01-02,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,12.99,17.09,51.96,-0.144444,-4.133333,1.711111,0.0,231.648,-1.790123,88.777863
US_SD_46079,2020-01-03,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,,20.37,41.4,-1.7,-5.305556,1.227778,0.036286,215.9,-2.895062,91.944611
US_SD_46079,2020-01-04,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,,14.7,30.21,-8.022222,-14.511111,-0.227778,0.66675,209.804,-10.179012,85.456895
US_SD_46079,2020-01-05,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,17.73,17.73,29.82,0.861111,-3.244444,3.733333,0.0,238.252,-2.691358,77.551583
US_SD_46079,2020-01-06,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,11.34,18.68,20.01,-2.8,-7.605556,2.933333,0.0,230.632,-5.166667,84.162011
US_SD_46079,2020-01-07,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,10.84,10.84,20.32,25.06,-3.927778,-8.933333,0.7,0.0,220.472,-6.740741,81.344963
US_SD_46079,2020-01-08,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,10.51,21.67,37.43,-11.961111,-15.45,-5.683333,0.0,210.312,-16.253086,70.947332
US_SD_46079,2020-01-09,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,10.59,16.55,21.85,23.84,-4.95,-10.516667,-1.866667,0.0,257.81,-7.987654,79.755443
US_SD_46079,2020-01-10,ChIJXZthli38iIcRKcX6UbKOAvE,Q495246,geoId/46079,US,United States of America,SD,South Dakota,46079,Lake County,US,USA,2,,,,,,,12795,6667,6128,1419,1683,1361,1326,1188,1881,2387,1031,519,1739828,44.02,-97.12,1489,83.533333,,,,,9.89,23.73,24.39,-9.733333,-16.172222,-4.177778,0.0,250.19,-12.617284,80.258828
