location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MI_26143,2020-01-11,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,7.49,9.46,7.49,7.1,,11.83,6.7,8.67,,6.31,6.31,26.41,7.1,,,34.69,,7.1,-1.016667,-4.944444,4.611111,7.239,88.9,-2.597222,88.762686
US_MI_26143,2020-01-12,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,6.21,9.71,6.21,5.82,6.6,8.15,13.2,6.99,8.15,,,6.21,18.64,,6.99,6.99,39.6,7.76,,-8.544444,-12.8,-2.316667,3.429,99.06,-11.354167,80.306802
US_MI_26143,2020-01-13,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,5.03,,9.44,6.29,6.61,6.29,11.32,6.61,13.84,,,11.64,26.42,5.35,6.29,5.03,39.64,4.4,5.35,-4.572222,-8.216667,-0.711111,1.2065,90.17,-5.979167,89.186729
US_MI_26143,2020-01-14,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,6.91,8.88,10.86,10.53,5.26,4.94,16.12,9.54,9.54,5.59,,7.24,25.99,5.92,9.54,4.94,34.22,6.58,4.61,-0.588889,-2.738889,1.216667,0.465667,64.77,-1.875,90.262791
US_MI_26143,2020-01-15,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,,,8.27,5.62,,10.92,,6.29,6.95,,8.93,16.87,4.96,11.58,6.29,29.77,6.29,,0.327778,-1.355556,1.266667,0.423333,78.74,-2.0625,83.555225
US_MI_26143,2020-01-16,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,5.17,,5.5,8.4,5.17,7.43,12.61,7.43,8.08,4.53,,5.82,19.72,4.53,7.76,,36.52,6.46,4.53,-2.755556,-6.855556,0.261111,0.381,104.14,-5.604167,80.95083
US_MI_26143,2020-01-17,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,5.35,5.35,9.37,6.69,6.69,,11.04,8.7,5.35,5.69,,10.37,14.05,6.02,6.02,9.7,34.8,6.69,5.02,-7.361111,-8.95,-4.311111,1.088571,88.9,-11.75,70.488477
US_MI_26143,2020-01-18,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,5.77,10.18,6.11,5.43,,10.18,7.8,10.51,,5.43,7.12,21.37,8.14,5.43,,31.88,6.78,6.44,-4.261111,-7.316667,-0.372222,0.6985,149.86,-6.243056,85.681969
US_MI_26143,2020-01-19,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,5.3,8.94,9.61,5.63,7.62,7.95,5.96,5.3,5.3,6.62,7.29,16.23,,6.29,7.62,45.71,7.95,4.64,-5.144444,-9.938889,-0.788889,5.7785,199.39,-8.375,77.427105
US_MI_26143,2020-01-20,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,10.12,10.79,7.08,5.73,8.43,10.79,,8.43,4.72,,12.14,25.62,6.74,8.43,5.06,44.51,8.43,7.75,-9.494444,-15.966667,-3.788889,0.889,274.32,-12.888889,78.209428
US_MI_26143,2020-01-21,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,5.25,7.21,10.49,9.51,7.21,13.77,7.54,8.85,,,8.2,19.35,5.25,5.58,,39.35,5.25,,-6.433333,-12.588889,-1.633333,0.0,265.43,-10.375,74.636542
US_MI_26143,2020-01-22,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,5.32,5.65,6.32,4.99,6.65,,11.31,6.65,11.31,6.32,,6.65,20.95,,,5.32,39.9,,6.65,-2.311111,-5.116667,1.838889,0.0,240.03,-6.138889,73.953303
US_MI_26143,2020-01-23,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,4.96,7.28,7.61,6.61,6.61,,14.55,,8.93,4.96,,10.58,28.11,4.63,,4.63,46.3,7.61,,-1.077778,-3.255556,1.833333,0.169333,240.03,-5.243056,73.033005
US_MI_26143,2020-01-24,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,6.16,7.39,6.16,,4.62,17.85,5.54,7.08,,,,33.86,,8.0,8.93,34.17,8.93,4.31,0.411111,-1.611111,2.388889,1.61925,240.03,-1.597222,86.062999
US_MI_26143,2020-01-25,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,6.0,5.65,11.3,5.3,,,21.89,9.53,10.24,,6.0,6.36,31.07,,,,40.25,,,0.994444,-0.244444,2.511111,2.0955,204.47,0.277778,94.693069
US_MI_26143,2020-01-26,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,6.58,5.2,9.01,7.28,5.2,,24.6,6.93,11.09,,5.2,5.2,31.18,4.85,6.93,,35.69,5.54,5.54,0.527778,-0.544444,2.066667,0.508,165.1,-0.534722,91.863727
US_MI_26143,2020-01-27,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,,8.63,,,5.64,23.24,6.64,6.97,,,7.97,35.53,,5.98,5.64,33.53,5.64,4.65,-0.3,-1.077778,1.116667,0.381,139.7,-2.368056,85.051701
US_MI_26143,2020-01-28,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,6.53,7.83,7.83,,7.5,29.04,7.83,9.79,,5.22,7.83,33.93,,5.55,,32.3,7.5,,-1.888889,-3.166667,0.216667,0.09525,139.7,-4.361111,82.608748
US_MI_26143,2020-01-29,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,9.83,,7.73,9.13,,5.62,27.04,7.73,8.43,,5.27,6.67,30.55,5.27,5.62,6.67,29.15,9.48,5.27,-3.083333,-3.95,-1.716667,0.0508,149.86,-6.319444,77.52097
US_MI_26143,2020-01-30,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,4.86,,6.95,10.76,5.21,,26.04,9.03,12.15,,,,43.41,7.99,5.56,6.25,34.03,5.21,6.95,-2.6,-3.766667,-1.177778,0.0,149.86,-5.368056,80.19659
US_MI_26143,2020-01-31,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,6.08,9.12,8.78,4.73,5.41,30.74,5.74,9.8,,4.73,6.76,28.04,,6.08,7.09,36.82,,,-1.411111,-2.877778,-0.338889,0.042333,149.86,-3.680556,83.819116
US_MI_26143,2020-02-01,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,8.55,5.95,6.32,6.7,8.55,11.16,19.34,6.32,8.93,5.58,6.7,6.32,23.8,5.58,6.32,,41.66,,8.55,-0.238889,-1.516667,0.866667,0.423333,149.86,-1.909722,87.445719
US_MI_26143,2020-02-02,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,5.97,9.7,7.08,5.22,,21.25,7.46,8.95,,5.97,,29.08,,10.07,,36.91,7.46,5.59,0.811111,-1.2,3.65,1.342571,139.7,-1.423611,83.970352
US_MI_26143,2020-02-03,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,5.99,7.66,7.99,10.66,,,23.98,11.65,9.66,,5.0,5.33,30.3,7.33,6.33,,34.63,8.66,4.66,1.15,-3.572222,4.105556,0.451556,139.7,-2.361111,77.322218
US_MI_26143,2020-02-04,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,6.03,,12.4,9.38,4.69,,18.77,7.04,8.38,5.36,,7.04,33.85,4.69,5.03,7.04,37.87,8.71,,-1.366667,-5.283333,2.388889,0.0,139.7,-6.111111,69.825512
US_MI_26143,2020-02-05,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,5.61,,7.25,7.92,,6.6,23.09,11.87,8.57,,6.27,4.95,22.1,,,7.58,34.96,,,-7.033333,-11.761111,-2.366667,0.0,100.33,-12.597222,64.369668
US_MI_26143,2020-02-06,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,,7.84,5.22,7.51,5.55,23.18,7.84,5.22,5.88,5.55,7.84,32.65,6.86,5.22,,36.9,4.57,6.86,-5.338889,-8.672222,-2.65,0.0,115.57,-9.722222,71.164088
US_MI_26143,2020-02-07,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,7.14,15.57,10.05,4.87,,19.14,4.54,8.76,,,9.73,25.62,5.19,7.14,,25.3,6.81,,-4.794444,-8.388889,-1.611111,0.211667,115.57,-7.9375,79.101732
US_MI_26143,2020-02-08,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,5.21,10.04,5.58,7.81,,21.57,6.7,8.18,,,6.32,27.15,6.7,5.21,,35.7,,6.7,-8.661111,-14.333333,-3.133333,0.084667,129.54,-12.895833,71.104247
US_MI_26143,2020-02-09,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,5.78,,7.22,5.78,8.67,,23.83,10.83,7.95,6.14,,5.42,24.92,6.86,5.42,,34.67,8.31,,-4.538889,-8.272222,-1.644444,0.15875,154.94,-7.479167,79.413787
US_MI_26143,2020-02-10,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,10.44,14.3,,,,23.19,10.44,8.5,,,6.96,32.08,6.96,10.82,,37.11,,7.73,-2.822222,-7.1,-0.566667,6.053667,154.94,-5.256944,82.867781
US_MI_26143,2020-02-11,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,6.3,5.97,6.3,5.64,8.62,,14.93,,7.3,8.62,4.98,7.3,30.85,7.63,,,36.16,5.64,6.3,-4.922222,-9.761111,-1.044444,0.296333,214.63,-7.423611,84.071765
US_MI_26143,2020-02-12,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,4.68,8.37,6.69,7.7,,8.37,15.06,5.35,7.36,6.36,5.02,,25.77,7.03,7.36,,29.11,4.68,5.69,-2.272222,-6.422222,1.683333,0.0254,204.47,-6.923611,70.04065
US_MI_26143,2020-02-13,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,4.93,,6.57,7.88,6.9,4.93,14.45,7.55,13.8,4.6,,6.9,22.01,,7.88,4.6,37.12,,,-7.627778,-14.083333,0.672222,0.931333,240.03,-11.1875,75.461946
US_MI_26143,2020-02-14,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,,,,,,,4.77,11.92,4.77,,,12.26,,6.81,,,4.77,13.62,4.77,8.51,,33.03,,6.13,-13.394444,-19.466667,-6.344444,0.689429,240.03,-17.909722,69.003305
US_MI_26143,2020-02-15,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,10,5,,9,,,7.26,6.23,5.88,6.92,6.23,12.11,9.69,8.3,5.54,7.26,7.26,25.25,,7.26,,37.01,,6.23,-8.922222,-15.261111,-2.522222,0.042333,240.03,-13.472222,69.235039
US_MI_26143,2020-02-16,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,13,35,,0,,6.61,,7.66,12.53,7.31,5.57,15.66,9.74,6.61,5.92,,,17.05,7.31,7.31,,33.4,,4.87,-2.144444,-6.727778,-0.238889,0.112889,214.63,-7.722222,65.735774
US_MI_26143,2020-02-17,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,-4,-5,,-12,,,8.31,11.3,8.98,8.98,7.98,19.95,8.64,8.64,8.31,6.65,6.98,32.59,4.66,9.64,6.98,36.91,8.64,5.32,-8.583333,-16.866667,-1.111111,0.0,214.63,-14.048611,67.041076
US_MI_26143,2020-02-18,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,-12,-8,,-19,,,6.01,11.64,7.14,6.76,7.14,23.29,10.52,12.02,,6.39,,28.55,7.14,,7.89,40.19,8.26,,-1.505556,-3.661111,0.883333,2.0955,250.19,-3.597222,85.361873
US_MI_26143,2020-02-19,ChIJA9jWuxg2IIgR_dNWieMs1Ms,Q506987,geoId/26143,US,United States of America,MI,Michigan,26143,Roscommon County,US,USA,2,,,,,,,23731,11818,11913,1829,2038,1885,1836,2187,3686,5146,3478,1646,1907339,44.33,-84.61,1502,76.3125,6,6,,1,,,6.07,6.4,12.13,5.05,5.05,13.48,8.09,7.08,7.42,5.73,6.07,27.97,8.76,,,39.43,7.42,,-6.705556,-9.95,-1.983333,2.12725,280.67,-12.805556,62.287932
