location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40035,2020-01-11,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,14.85,39.3,-1.988889,-5.794444,5.288889,34.840333,,-3.572222,89.00192
US_OK_40035,2020-01-12,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,19.45,25.64,32.72,-1.216667,-5.105556,7.511111,1.233714,,-3.455556,84.846764
US_OK_40035,2020-01-13,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,13.15,21.04,28.93,4.055556,-2.016667,13.116667,0.0,,1.222222,82.017337
US_OK_40035,2020-01-14,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,25.65,26.31,10.477778,7.788889,14.405556,0.0,,6.911111,78.685829
US_OK_40035,2020-01-15,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,14.5,22.41,27.68,12.044444,7.383333,15.483333,0.0,,9.111111,82.35235
US_OK_40035,2020-01-16,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,21.92,34.55,0.227778,-4.094444,9.088889,0.0,,-4.0,73.382215
US_OK_40035,2020-01-17,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,24.23,28.16,2.172222,0.022222,4.405556,9.440333,,-0.088889,85.044289
US_OK_40035,2020-01-18,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,17.77,40.86,6.283333,1.911111,11.561111,19.304,,1.694444,72.656898
US_OK_40035,2020-01-19,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,20.52,30.78,-1.011111,-4.727778,3.611111,0.0254,,-7.561111,61.741934
US_OK_40035,2020-01-20,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,27.18,39.54,-3.811111,-7.933333,1.983333,0.0,,-9.972222,62.780748
US_OK_40035,2020-01-21,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,10.82,35.18,36.53,-3.283333,-8.816667,5.283333,0.0,,-7.966667,70.366055
US_OK_40035,2020-01-22,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,11.82,23.64,37.94,1.511111,-0.45,3.255556,3.217333,,-1.45,80.768619
US_OK_40035,2020-01-23,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,26.78,28.74,3.338889,1.477778,7.372222,3.175,,2.172222,92.16619
US_OK_40035,2020-01-24,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,14.03,25.95,34.37,1.944444,0.066667,5.65,0.381,,-0.4,84.693452
US_OK_40035,2020-01-25,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,35.38,28.48,0.95,-4.516667,8.85,0.0254,,-2.0,81.085378
US_OK_40035,2020-01-26,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,22.12,37.16,5.0,-1.572222,13.416667,0.0,,1.355556,77.545395
US_OK_40035,2020-01-27,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,39.52,31.1,4.794444,-2.088889,14.35,0.0,,1.138889,77.571767
US_OK_40035,2020-01-28,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,35.02,44.64,2.761111,0.161111,9.3,0.296333,,0.433333,84.866468
US_OK_40035,2020-01-29,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,14.83,29.66,41.79,1.05,-0.211111,3.405556,6.731,,-0.255556,91.038949
US_OK_40035,2020-01-30,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,39.04,27.52,1.438889,-1.438889,5.144444,0.197556,,-0.855556,84.792461
US_OK_40035,2020-01-31,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,34.13,32.09,3.427778,-0.216667,8.788889,0.0,,0.272222,79.999675
US_OK_40035,2020-02-01,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,33.87,32.98,3.294444,-4.188889,14.722222,0.0,,-2.061111,68.399518
US_OK_40035,2020-02-02,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,24.62,25.5,30.77,11.194444,2.722222,22.838889,0.0,,0.038889,46.816842
US_OK_40035,2020-02-03,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,10.8,31.06,27.68,15.661111,9.811111,21.555556,0.0,,2.405556,41.354211
US_OK_40035,2020-02-04,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,10.54,24.8,26.03,3.727778,0.555556,13.311111,0.042333,,0.55,79.988696
US_OK_40035,2020-02-05,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,23.09,29.46,-0.666667,-2.0,1.016667,1.862667,50.8,-2.55,87.193846
US_OK_40035,2020-02-06,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,20.52,37.08,-1.288889,-3.816667,2.855556,3.640667,30.48,-5.622222,72.648126
US_OK_40035,2020-02-07,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,17.84,28.54,0.216667,-4.405556,8.238889,0.0,50.8,-4.216667,72.358349
US_OK_40035,2020-02-08,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,23.6,35.41,2.133333,-4.461111,11.255556,0.0,,-3.05,68.816663
US_OK_40035,2020-02-09,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,30.4,36.48,10.305556,5.4,15.661111,0.084667,,4.033333,65.363127
US_OK_40035,2020-02-10,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,15.04,27.46,36.61,2.816667,-1.177778,9.466667,1.124857,,-1.272222,74.800359
US_OK_40035,2020-02-11,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,11.15,32.06,33.46,3.838889,1.905556,6.405556,0.508,,-0.733333,72.229329
US_OK_40035,2020-02-12,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,15.71,37.3,37.3,3.033333,1.583333,4.838889,1.100667,,0.311111,82.468048
US_OK_40035,2020-02-13,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,12.47,22.31,22.96,-3.305556,-9.566667,2.544444,8.212667,,-7.855556,71.153665
US_OK_40035,2020-02-14,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,,,,,,25.44,28.72,-5.883333,-10.894444,3.844444,0.0,,-13.438889,55.503246
US_OK_40035,2020-02-15,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,1,4,27,0,17.25,40.86,37.23,4.355556,-0.138889,12.0,0.0,,-3.1,58.708272
US_OK_40035,2020-02-16,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,1,7,39,,,18.38,40.43,6.161111,-0.133333,14.283333,0.0,,1.566667,72.726837
US_OK_40035,2020-02-17,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,-3,8,39,-20,15.17,28.74,46.31,11.95,9.011111,16.633333,0.028222,,8.605556,80.301197
US_OK_40035,2020-02-18,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,-3,4,29,3,,24.84,37.6,6.005556,2.077778,13.794444,0.580571,,0.811111,69.537934
US_OK_40035,2020-02-19,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,3,12,38,1,10.96,25.34,30.13,2.65,-2.672222,9.966667,0.0,,-4.8,58.498329
US_OK_40035,2020-02-20,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,0,7,38,-1,,20.64,31.3,2.261111,-2.083333,7.805556,0.0,,-4.105556,63.464181
US_OK_40035,2020-02-21,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,14,12,18,3,,24.13,33.51,-2.4,-9.438889,6.983333,0.0,,-9.872222,57.130795
US_OK_40035,2020-02-22,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,14,4,38,,,15.86,33.4,3.627778,-3.516667,14.033333,0.0,,-6.388889,48.370487
US_OK_40035,2020-02-23,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,-2,1,35,,,29.07,29.9,8.572222,5.627778,11.4,1.397,,2.522222,66.103793
US_OK_40035,2020-02-24,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,0,-5,38,4,10.76,18.36,33.55,8.744444,6.75,10.766667,34.417,,7.638889,92.879723
US_OK_40035,2020-02-25,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,0,0,34,4,12.71,40.81,26.76,5.194444,2.361111,7.444444,6.930571,,2.855556,85.109444
US_OK_40035,2020-02-26,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,18,18,39,1,,40.75,26.72,1.944444,-0.427778,5.572222,4.318,,-2.038889,75.041289
US_OK_40035,2020-02-27,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,10,16,45,-1,10.15,38.57,34.51,1.522222,-5.311111,10.927778,0.0762,,-5.816667,58.779665
US_OK_40035,2020-02-28,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,18,23,27,6,15.31,31.29,29.96,6.7,-1.911111,15.95,0.03175,,-0.683333,59.851694
US_OK_40035,2020-02-29,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,18,5,39,,18.89,32.12,32.12,8.294444,-1.844444,21.288889,0.0,,-1.8,49.686435
US_OK_40035,2020-03-01,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,23,23,54,,,38.92,34.5,15.316667,11.733333,20.555556,0.0,,4.777778,49.831353
US_OK_40035,2020-03-02,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,14,8,38,2,14.94,39.13,33.44,11.138889,6.761111,18.505556,1.834444,,5.688889,69.453615
US_OK_40035,2020-03-03,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,12,15,36,0,14.18,35.44,34.02,7.933333,0.305556,18.427778,1.4732,,-0.2,56.809381
US_OK_40035,2020-03-04,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,25,22,46,1,15.24,41.08,39.75,8.738889,2.961111,15.088889,0.0,,-0.616667,52.585368
US_OK_40035,2020-03-05,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,8,26,42,5,,31.35,32.03,7.927778,-1.583333,17.944444,0.0,,-1.4,52.472249
US_OK_40035,2020-03-06,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,10,20,24,4,13.69,41.07,25.22,6.966667,-1.1,15.427778,0.0,,-6.977778,37.608985
US_OK_40035,2020-03-07,ChIJF5K25vXat4cR5hsFxNEt5Ho,Q490799,geoId/40035,US,United States of America,OK,Oklahoma,40035,Craig County,US,USA,2,,,,,,,14332,7351,6981,1705,1789,1755,1574,1755,2043,1691,1317,703,1820057,36.76,-95.22,1975,75.64,21,22,39,,19.42,43.47,37.0,8.655556,-0.322222,20.05,0.0,,-4.833333,39.196795
