location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13043,2020-01-12,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,16.22,35.48,21.177778,18.188889,25.122222,3.429,,19.244444,88.899911
US_GA_13043,2020-01-13,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,29.56,37.34,20.694444,17.861111,25.327778,1.923143,,19.077778,90.640218
US_GA_13043,2020-01-14,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,23.79,38.55,20.488889,16.777778,26.277778,0.0,,17.75,84.468144
US_GA_13043,2020-01-15,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,27.42,52.49,19.827778,16.65,25.527778,0.0,,17.005556,83.84714
US_GA_13043,2020-01-16,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,23.27,31.02,19.933333,16.688889,25.322222,0.0,,16.361111,79.946525
US_GA_13043,2020-01-17,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,16.01,33.63,12.933333,8.216667,20.872222,0.0,,-1.422222,37.098919
US_GA_13043,2020-01-18,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,22.86,45.72,11.244444,6.15,20.711111,0.0,,4.0,61.058018
US_GA_13043,2020-01-19,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,20.04,29.05,15.927778,8.011111,19.066667,0.127,,10.761111,71.464506
US_GA_13043,2020-01-20,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,35.48,42.38,5.8,1.272222,10.266667,0.0,,-4.655556,47.082222
US_GA_13043,2020-01-21,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,17.43,33.28,2.266667,-1.15,7.605556,0.0,,-6.133333,54.023129
US_GA_13043,2020-01-22,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,20.33,38.22,4.038889,-0.661111,12.861111,0.0,,-7.905556,41.540371
US_GA_13043,2020-01-23,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,20.57,30.85,6.994444,3.155556,12.066667,0.0,,0.111111,61.823762
US_GA_13043,2020-01-24,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,27.68,37.97,13.088889,8.038889,19.838889,3.175,,11.255556,88.682115
US_GA_13043,2020-01-25,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,32.33,41.57,11.305556,5.111111,16.783333,1.7145,,6.194444,71.005551
US_GA_13043,2020-01-26,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,24.52,37.72,8.383333,2.138889,16.294444,0.0,,1.316667,61.24887
US_GA_13043,2020-01-27,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,45.64,47.19,11.011111,6.422222,14.733333,1.651,,6.355556,73.107954
US_GA_13043,2020-01-28,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,35.58,37.95,9.872222,2.905556,16.977778,0.028222,,4.472222,69.200495
US_GA_13043,2020-01-29,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,47.39,38.07,6.905556,1.922222,14.261111,0.0,,4.177778,82.909531
US_GA_13043,2020-01-30,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,26.56,35.93,10.572222,5.633333,16.1,6.604,,7.105556,79.166956
US_GA_13043,2020-01-31,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,28.77,30.21,8.4,6.405556,11.994444,0.508,,5.166667,80.162184
US_GA_13043,2020-02-01,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,22.73,42.37,7.094444,6.188889,9.716667,7.62,,6.172222,93.915958
US_GA_13043,2020-02-02,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,27.5,46.55,9.772222,4.505556,17.572222,0.0,,3.9,66.914566
US_GA_13043,2020-02-03,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,18.06,36.91,12.822222,3.816667,23.95,0.0,,4.105556,55.614112
US_GA_13043,2020-02-04,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,26.82,27.58,14.655556,7.022222,22.827778,0.0,,9.622222,72.037148
US_GA_13043,2020-02-05,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,25.95,47.97,17.555556,12.288889,24.827778,0.0,,13.45,76.907496
US_GA_13043,2020-02-06,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,28.34,24.7,21.033333,16.533333,26.027778,5.842,,17.861111,82.392586
US_GA_13043,2020-02-07,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,36.49,34.26,13.661111,8.433333,21.194444,45.339,,7.322222,65.818186
US_GA_13043,2020-02-08,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,31.03,28.89,6.933333,0.788889,14.766667,0.0,,1.088889,66.806894
US_GA_13043,2020-02-09,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,32.83,48.22,9.111111,1.633333,17.422222,0.0,,2.794444,64.912185
US_GA_13043,2020-02-10,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,28.62,45.45,13.455556,5.372222,24.283333,0.0,,8.161111,70.401632
US_GA_13043,2020-02-11,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,31.17,32.85,20.294444,16.666667,26.338889,0.0,,16.633333,79.602148
US_GA_13043,2020-02-12,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,28.27,37.7,20.472222,14.338889,26.566667,0.0,,17.138889,81.489754
US_GA_13043,2020-02-13,ChIJv-w-sjRy-ogRx9CtWY9dWN0,Q488224,geoId/13043,US,United States of America,GA,Georgia,13043,Candler County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10706,5248,5458,1415,1488,1286,1210,1290,1371,1360,882,404,1059839,32.4,-82.07,644,75.4,,,,19.95,29.92,21.4,16.627778,26.977778,3.81,,18.311111,82.762558
