location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OR_41049,2020-09-12,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,470,4,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,34,-18,,,,11.55,,22.0,,18.061111,9.811111,28.144444,0.0,,1.740741,33.914324
US_OR_41049,2020-09-13,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,471,4,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,24,-20,,,,7.88,,18.39,,16.366667,9.283333,26.555556,0.0,,3.654321,45.161126
US_OR_41049,2020-09-14,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,473,4,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,19,-34,,,,15.59,,20.36,,17.605556,9.638889,27.372222,0.0,,4.790123,46.609521
US_OR_41049,2020-09-15,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,1,476,5,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,4,-29,,,7.75,10.77,,20.25,,17.027778,9.616667,27.577778,0.0,,5.296296,49.686005
US_OR_41049,2020-09-16,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,476,5,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-26,,,,11.67,,13.02,,16.527778,8.227778,27.072222,0.0,,5.537037,51.980508
US_OR_41049,2020-09-17,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,477,5,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,22,-29,,,,14.99,,18.63,,16.55,8.033333,27.238889,0.0,,6.265432,53.430364
US_OR_41049,2020-09-18,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,7,0,484,5,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,19,-18,9.43,,,18.86,,16.88,,16.744444,8.655556,26.272222,0.0,,7.41358,57.216057
US_OR_41049,2020-09-19,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,1,485,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,31,-11,,,,16.1,9.54,25.63,,17.322222,10.594444,25.65,0.7366,,9.753086,61.288491
US_OR_41049,2020-09-20,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,488,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,33,-10,9.82,,,12.13,,24.85,,16.877778,8.694444,25.188889,1.1176,,8.290123,56.844731
US_OR_41049,2020-09-21,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,490,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,23,-27,,,,13.04,,19.13,,16.805556,7.277778,27.172222,0.0,,7.018519,52.948511
US_OR_41049,2020-09-22,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,490,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,12,-24,,,,13.55,,20.33,,19.172222,9.266667,27.061111,0.0,,7.864198,48.441514
US_OR_41049,2020-09-23,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,490,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-22,8.08,,,13.46,,20.64,,19.877778,12.988889,27.566667,0.0,,7.135802,44.184342
US_OR_41049,2020-09-24,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,4,0,494,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,28,-26,,,,10.9,,21.79,,18.872222,12.661111,27.427778,1.524,,8.425926,51.30817
US_OR_41049,2020-09-25,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,4,0,498,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,30,-13,,,,,,22.25,,14.355556,8.344444,22.227778,1.0668,,6.228395,58.425169
US_OR_41049,2020-09-26,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,498,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,27,-3,,,,8.86,,16.54,,15.177778,8.183333,21.305556,3.5052,,7.981481,63.334847
US_OR_41049,2020-09-27,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,499,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,45,-10,,,,14.16,,20.06,,14.5,7.883333,21.327778,0.9398,,6.092593,56.909166
US_OR_41049,2020-09-28,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,6,0,505,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,21,-23,9.52,,,13.6,,22.66,,13.4,4.4,25.533333,0.0762,,4.148148,53.837864
US_OR_41049,2020-09-29,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,4,0,509,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,10,-21,,,,12.54,,15.22,,15.683333,5.055556,28.95,0.0,,4.845679,50.176201
US_OR_41049,2020-09-30,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,4,0,513,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-19,8.0,,,17.34,,23.56,,16.905556,6.261111,29.038889,0.0,,5.895062,50.497055
US_OR_41049,2020-10-01,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,515,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,29,-24,,,,11.14,,19.04,,16.588889,6.977778,28.305556,0.0,,6.549383,53.928723
US_OR_41049,2020-10-02,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,516,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,33,-14,,,,,,18.28,,16.966667,7.483333,28.461111,0.0,,6.765432,53.709633
US_OR_41049,2020-10-03,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,519,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,38,-8,,,,13.26,,22.3,,16.844444,7.705556,28.283333,0.0,,6.950617,54.314638
US_OR_41049,2020-10-04,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,521,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,39,-7,,,,14.67,,23.84,,17.494444,7.405556,29.15,0.0,,5.703704,46.538542
US_OR_41049,2020-10-05,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,522,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,18,-29,,,7.56,13.78,,23.11,,16.927778,6.877778,28.15,0.0,,4.148148,43.347939
US_OR_41049,2020-10-06,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,523,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,8,-22,,,,11.63,,15.21,,17.111111,6.95,29.894444,0.0,,4.734568,45.067409
US_OR_41049,2020-10-07,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,524,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-20,,,10.31,14.35,6.72,17.93,,17.444444,7.472222,30.033333,0.0,,4.987654,45.316523
US_OR_41049,2020-10-08,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,529,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,28,-22,,,7.04,18.05,,17.17,,18.016667,8.138889,27.672222,0.0,,5.759259,45.354457
US_OR_41049,2020-10-09,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,530,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,18,-12,,,,13.71,,26.4,,17.15,8.044444,27.255556,0.0,,6.450617,49.612949
US_OR_41049,2020-10-10,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,532,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,24,-13,,,,14.16,,14.16,,15.583333,8.8,26.722222,0.6858,,7.018519,58.088631
US_OR_41049,2020-10-11,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,532,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,34,-11,,,8.01,13.88,,18.15,,11.011111,7.877778,17.244444,7.789333,,5.228395,67.940275
US_OR_41049,2020-10-12,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,532,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,13,-29,10.48,,,14.4,9.6,25.32,,15.538889,9.044444,19.477778,1.651,,6.333333,55.417516
US_OR_41049,2020-10-13,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,532,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,8,-21,,,8.53,17.52,,28.75,6.74,12.827778,7.061111,20.183333,0.2032,,5.82716,64.168476
US_OR_41049,2020-10-14,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,532,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-18,,7.92,6.6,14.52,,18.48,,12.516667,6.416667,19.688889,1.8542,,3.41358,54.80301
US_OR_41049,2020-10-15,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,533,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,18,-21,,,,13.31,,19.72,7.89,9.383333,2.522222,16.777778,0.0,,1.907407,59.565196
US_OR_41049,2020-10-16,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,538,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,21,-13,,,,14.27,,20.62,,11.222222,2.877778,23.711111,0.0,,2.32716,54.386478
US_OR_41049,2020-10-17,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,539,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,27,-12,,10.9,,15.14,,24.23,,16.711111,10.427778,21.883333,0.0,,6.993827,53.654419
US_OR_41049,2020-10-18,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,540,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,51,-11,,,,12.1,,24.21,,14.872222,10.305556,20.883333,0.0,,3.092593,45.332836
US_OR_41049,2020-10-19,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,540,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,11,-26,,7.51,8.39,15.02,,14.58,,15.533333,10.522222,20.827778,0.0254,,6.925926,56.561998
US_OR_41049,2020-10-20,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,542,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,-1,-20,,,6.99,15.38,,14.91,,12.55,7.927778,19.511111,0.0,,4.777778,60.183553
US_OR_41049,2020-10-21,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,542,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-17,,,7.45,13.51,,24.22,,10.488889,5.872222,16.35,0.0,,2.54321,59.214967
US_OR_41049,2020-10-22,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,542,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,12,-20,,,7.46,19.57,,18.64,,5.022222,-1.811111,13.311111,1.044222,,-1.425926,63.868259
US_OR_41049,2020-10-23,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,543,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,12,-10,11.16,,,14.2,,19.27,,2.111111,-4.472222,12.588889,0.0,,-4.481481,63.714121
US_OR_41049,2020-10-24,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,543,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,4,-11,,,,15.91,,22.64,,5.705556,-0.505556,10.344444,5.2832,,0.895062,75.686562
US_OR_41049,2020-10-25,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,545,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,22,-10,,9.64,12.66,15.67,,24.71,,-0.85,-4.677778,4.827778,0.762,,-8.067901,59.810671
US_OR_41049,2020-10-26,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,545,6,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,4,-22,,9.14,,14.16,,18.73,,-2.061111,-7.75,6.277778,0.0,,-8.098765,63.666512
US_OR_41049,2020-10-27,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,1,545,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,1,-22,,,,14.94,,16.81,,1.777778,-6.927778,13.333333,0.0,,-4.876543,62.609389
US_OR_41049,2020-10-28,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,546,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-15,,10.32,,9.43,,26.48,,6.044444,-4.494444,18.116667,0.0,,-0.783951,62.743182
US_OR_41049,2020-10-29,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,5,0,551,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,6,-24,,11.49,7.82,10.57,,20.69,,8.822222,-0.844444,21.155556,0.0,,1.148148,59.929004
US_OR_41049,2020-10-30,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,554,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,-2,-18,,,,13.22,,21.35,,11.3,2.816667,21.294444,0.0,,1.333333,51.604306
US_OR_41049,2020-10-31,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,557,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,0,-11,,,,13.73,,23.29,,6.766667,-1.733333,17.783333,0.0762,,-0.074074,61.639944
US_OR_41049,2020-11-01,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,559,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,21,-12,,,,12.55,,19.64,,5.577778,-2.366667,16.477778,0.0,,-1.271605,62.678159
US_OR_41049,2020-11-02,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,559,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,4,-22,6.59,,,16.25,,22.4,,7.616667,-1.205556,17.783333,0.0,,-0.623457,59.393216
US_OR_41049,2020-11-03,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,560,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,2,-20,,,,8.1,,18.22,,7.127778,-0.688889,17.95,0.0,,-0.524691,62.739521
US_OR_41049,2020-11-04,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,562,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-20,,,,11.22,,26.69,,13.033333,4.555556,22.194444,0.028222,,4.209877,57.031552
US_OR_41049,2020-11-05,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,565,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,9,-25,6.28,,,9.21,,16.74,,15.555556,7.005556,22.411111,0.7366,,6.388889,55.92243
US_OR_41049,2020-11-06,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,4,0,569,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,3,-18,,7.59,,13.28,,16.13,,8.938889,5.5,18.333333,13.574889,,6.666667,86.625055
US_OR_41049,2020-11-07,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,571,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,4,-14,,,,14.75,,24.4,,5.105556,2.655556,9.055556,13.913556,,2.185185,81.294491
US_OR_41049,2020-11-08,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,8,0,579,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,0,-15,,,,16.76,,23.11,,2.133333,-0.344444,7.094444,0.112889,,-3.234568,68.443824
US_OR_41049,2020-11-09,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,580,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,-1,-26,10.89,,,13.51,,19.17,,-0.444444,-5.088889,4.45,1.608667,,-4.765432,73.077225
US_OR_41049,2020-11-10,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,580,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,-3,-25,,,,12.17,,19.12,,3.972222,-0.888889,8.05,0.60325,,-0.95679,69.926468
US_OR_41049,2020-11-11,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,2,0,582,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,,-34,,,,16.0,,21.5,,3.65,0.138889,8.094444,5.559778,,0.734568,81.137473
US_OR_41049,2020-11-12,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,585,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,8,-22,,8.2,,18.13,,24.17,,0.344444,-4.533333,7.166667,1.0414,,-3.055556,78.768982
US_OR_41049,2020-11-13,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,3,0,588,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,-5,-15,,,,20.21,,21.53,,4.9,-2.627778,9.716667,1.241778,,0.148148,72.186559
US_OR_41049,2020-11-14,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,6,0,594,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,1,-16,,,,17.42,,19.11,,5.394444,2.244444,9.527778,5.30225,,-0.697531,64.871249
US_OR_41049,2020-11-15,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,594,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,3,-14,,8.17,,16.89,,20.7,,6.466667,2.266667,12.016667,6.35,,2.425926,75.883139
US_OR_41049,2020-11-16,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,0,0,594,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,-4,-22,,,,21.07,,21.91,,6.911111,2.966667,12.622222,0.536222,,3.67284,81.041737
US_OR_41049,2020-11-17,ChIJ7Z7p6LslvVQR1an8u0o1Cn0,Q495368,geoId/41049,US,United States of America,OR,Oregon,41049,Morrow County,US,USA,2,1,0,595,7,,,11198,5741,5457,1643,1736,1280,1264,1307,1392,1437,749,390,1837125,45.42,-119.57,5307,80.5,,-1,-25,,8.95,8.95,24.17,,23.73,,9.044444,4.577778,13.744444,1.4986,,3.808642,74.479241
