location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05111,2020-01-01,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,11.95,14.61,33.87,,30.55,21.25,43.17,,5.092593,-0.740741,11.697531,0.0,,-2.395062,58.742361
US_AR_05111,2020-01-02,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,10.84,12.04,29.5,,27.09,,48.76,10.84,9.594444,7.544444,11.794444,0.870857,,5.683333,76.876842
US_AR_05111,2020-01-03,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,9.92,10.54,14.88,,31.63,,45.28,,12.227778,10.122222,13.888889,26.198286,,11.8,97.242177
US_AR_05111,2020-01-04,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,,,19.81,,31.42,,37.57,,6.395062,2.771605,11.895062,1.241778,,1.660494,71.886427
US_AR_05111,2020-01-05,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,15.29,13.2,20.85,,29.88,11.12,44.47,11.81,5.808642,-0.358025,15.969136,0.0,,0.604938,69.543547
US_AR_05111,2020-01-06,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,8.23,9.87,15.36,10.42,30.17,,37.84,,7.516667,1.416667,12.988889,0.0,,1.155556,64.285851
US_AR_05111,2020-01-07,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,10.71,8.67,17.85,13.26,16.83,,42.85,,7.016667,2.1,13.183333,0.0,,-1.016667,56.806559
US_AR_05111,2020-01-08,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,9.84,8.29,12.43,11.91,29.01,8.29,42.48,9.32,7.605556,0.722222,15.644444,0.0,,-1.505556,53.112222
US_AR_05111,2020-01-09,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,,,21.65,,34.02,8.25,42.78,14.43,10.722222,5.661111,16.033333,0.0,,3.244444,60.649301
US_AR_05111,2020-01-10,ChIJCRy4FoBK1IcRzs7w6RoxJ60,Q61153,geoId/05111,US,United States of America,AR,Arkansas,05111,Poinsett County,US,USA,2,,,,,,,24071,11709,12362,3197,3120,3045,2777,2927,3279,2823,1975,928,1818426,35.571389,-90.66,1977,72.457143,,,,,,9.44,9.44,14.63,27.38,10.39,33.52,8.97,16.038889,14.0,18.238889,1.451429,,13.005556,82.520027
