location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_obesity,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anemia,search_trends_anxiety,search_trends_arthritis,search_trends_asthma,search_trends_attention_deficit_hyperactivity_disorder,search_trends_back_pain,search_trends_bleeding,search_trends_bloating,search_trends_bone_fracture,search_trends_burn,search_trends_candidiasis,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_dementia,search_trends_depression,search_trends_dermatitis,search_trends_diabetes,search_trends_diarrhea,search_trends_epilepsy,search_trends_erectile_dysfunction,search_trends_fatigue,search_trends_fever,search_trends_flatulence,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_hay_fever,search_trends_headache,search_trends_heart_arrhythmia,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_myocardial_infarction,search_trends_nausea,search_trends_obesity,search_trends_pain,search_trends_paresthesia,search_trends_perspiration,search_trends_scar,search_trends_skin_condition,search_trends_skin_rash,search_trends_sleep_disorder,search_trends_sore_throat,search_trends_stroke,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vaginal_discharge,search_trends_vomiting,search_trends_weight_gain,search_trends_xeroderma,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NM_35035,2020-09-17,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,2,0,1148,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-6,-12,33,-27,7,2.54,4.3,8.49,3.97,7.61,2.87,8.38,5.84,1.54,4.3,7.16,5.4,1.65,4.3,1.54,2.54,5.95,3.31,2.42,3.31,,3.86,1.76,8.82,4.74,2.31,2.76,4.63,2.42,2.76,2.87,3.97,,5.51,,3.31,7.61,19.18,4.96,2.31,6.39,2.87,5.07,5.84,2.98,1.54,4.96,36.37,2.65,2.09,2.76,3.97,3.97,3.42,1.54,2.87,6.5,4.74,4.3,3.42,2.65,2.2,2.31,22.316667,14.083333,29.916667,0.0,,6.179012,35.928544
US_NM_35035,2020-09-18,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,2,0,1150,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-6,-11,64,-29,7,2.21,3.73,7.34,2.91,8.04,1.98,5.48,5.59,,3.5,5.13,3.96,1.98,3.15,2.1,3.26,4.2,4.43,2.33,2.56,1.98,5.13,2.33,8.39,3.85,,3.26,4.78,3.73,,5.01,4.08,,4.66,1.63,3.03,6.64,18.64,4.08,3.03,5.48,2.91,5.24,3.38,2.21,1.75,4.31,34.14,2.68,,2.8,4.78,4.43,2.8,2.56,3.85,5.48,3.85,5.13,3.61,2.21,3.15,2.1,21.266667,13.472222,28.266667,0.0,,7.932099,42.557976
US_NM_35035,2020-09-19,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,2,0,1152,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-5,-7,63,-12,2,,2.24,5.53,5.0,10.79,,9.87,2.76,1.97,2.76,6.58,3.95,2.5,,2.24,2.37,6.45,3.82,3.69,3.29,,3.29,3.82,6.84,4.08,2.1,3.03,3.16,3.03,2.63,3.42,5.66,,4.87,2.63,2.5,6.32,15.66,3.69,3.55,8.42,4.21,3.16,4.08,,2.5,4.61,32.11,,,1.97,5.13,5.13,2.63,2.63,2.76,6.05,4.21,4.61,2.63,3.03,2.63,2.1,20.788889,12.816667,27.738889,0.0,,7.006173,41.331116
US_NM_35035,2020-09-20,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,1152,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-5,-14,44,-9,2,2.64,4.77,5.15,3.64,7.54,1.88,6.53,4.52,2.76,2.39,5.28,3.89,2.13,3.39,2.26,2.01,7.66,3.02,4.14,3.77,3.02,5.4,3.39,7.16,3.27,2.64,2.89,2.89,3.64,,3.39,5.02,,4.65,,2.64,4.65,17.84,5.4,2.51,5.65,3.02,3.52,3.52,2.01,2.13,3.89,32.16,2.13,,2.76,4.9,5.78,2.13,2.39,,4.9,3.27,4.65,1.88,2.39,2.01,1.76,20.988889,12.316667,29.038889,0.0,,6.265432,38.364351
US_NM_35035,2020-09-21,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,1153,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-5,-10,9,-27,7,,5.92,5.57,2.78,9.05,2.09,7.08,5.8,2.09,2.67,5.57,3.83,1.74,4.64,2.78,3.36,5.68,3.83,2.9,3.71,2.09,5.57,1.97,9.05,3.94,3.13,2.9,5.33,2.09,1.62,4.17,4.52,1.62,4.52,2.44,3.6,8.47,20.3,6.15,3.25,6.96,2.09,4.06,5.92,1.74,1.97,6.15,40.59,1.97,1.97,1.62,4.06,7.08,2.09,2.09,4.99,6.03,3.6,4.29,2.44,2.09,4.17,1.62,21.566667,12.416667,29.511111,0.0,,4.969136,33.932478
US_NM_35035,2020-09-22,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,-1,0,1152,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-9,-11,12,-24,8,2.0,4.89,5.78,2.22,10.44,2.56,7.89,5.89,2.67,,5.22,3.22,3.89,3.11,1.55,2.56,7.22,3.0,3.44,2.78,2.11,4.67,3.0,9.33,4.11,2.44,2.67,4.67,3.0,1.89,3.78,4.67,1.55,4.22,2.0,2.22,7.78,23.22,6.67,3.22,6.0,3.78,4.78,3.67,2.11,,5.67,38.22,2.11,2.22,1.78,3.78,4.44,3.22,,2.67,5.44,4.11,4.55,2.78,2.89,4.78,,22.011111,12.455556,31.872222,0.0,,1.08642,25.558926
US_NM_35035,2020-09-23,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,0,1156,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-10,-10,10,-24,8,,4.27,5.73,3.82,10.45,2.02,9.1,5.39,4.38,3.6,7.08,3.48,2.02,2.7,,2.92,6.97,2.47,3.71,2.92,2.02,4.16,,8.99,3.37,2.7,2.7,4.38,3.26,,5.39,4.38,2.81,4.61,2.47,2.92,6.97,20.01,5.84,2.81,6.29,4.16,3.37,4.83,2.36,,5.73,38.33,,,2.14,4.83,6.41,2.81,2.02,4.38,4.72,5.28,6.07,2.14,2.58,3.71,2.36,23.6,14.072222,32.744444,0.0,,1.580247,23.676335
US_NM_35035,2020-09-24,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,0,1160,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-11,-9,3,-27,9,1.66,3.43,6.86,3.54,11.17,1.88,8.52,6.08,,3.65,6.53,4.76,,2.43,1.99,2.65,7.52,2.77,3.1,2.65,1.88,6.08,1.88,6.53,3.54,2.1,2.21,4.87,5.86,1.55,4.87,3.54,1.66,5.75,2.99,2.99,8.07,22.56,5.86,2.43,6.97,3.32,5.42,3.98,1.55,2.32,6.3,35.39,1.77,1.66,1.55,2.88,5.42,2.88,,3.65,5.09,4.2,3.21,4.42,1.88,2.65,2.65,23.238889,13.472222,32.688889,0.1016,,3.722222,28.037588
US_NM_35035,2020-09-25,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,6,0,1166,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-11,-8,37,-27,8,2.2,4.74,6.36,3.01,11.1,2.08,7.52,5.32,,4.28,5.9,3.82,,3.01,,2.89,7.17,3.93,3.35,3.7,,5.67,,10.18,4.28,2.66,3.7,3.7,2.78,2.08,2.89,4.16,2.2,4.51,,1.74,6.82,17.93,4.63,4.16,7.52,3.93,4.28,4.28,2.54,1.97,6.36,36.09,2.08,1.74,1.74,3.01,6.59,2.66,,4.05,4.74,4.63,2.89,2.2,2.66,2.89,,24.655556,14.872222,34.45,0.0,,2.561728,23.675113
US_NM_35035,2020-09-26,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,5,0,1171,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-7,-8,44,-11,4,2.35,4.56,6.91,3.0,11.47,,7.43,6.51,,3.13,5.86,3.26,,4.04,,3.13,7.69,3.91,3.91,3.65,,5.47,1.95,6.78,3.0,,2.21,3.65,3.91,1.95,3.39,5.34,2.08,4.82,2.21,3.65,5.6,18.11,5.34,4.56,7.04,3.0,3.26,3.39,2.35,2.48,4.56,35.7,,1.95,2.74,2.87,5.21,3.26,1.95,2.48,5.47,4.04,3.65,3.39,2.21,2.87,,25.811111,15.777778,35.061111,0.0,,0.08642,18.433368
US_NM_35035,2020-09-27,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,1172,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-11,-16,21,-9,3,2.11,5.33,7.32,4.59,10.42,,7.19,5.33,,1.98,5.08,2.85,,3.1,,2.6,6.82,4.34,2.48,,,4.22,1.86,8.19,5.71,,2.11,4.46,4.22,4.09,3.97,4.84,2.48,2.85,1.74,,5.95,20.59,5.46,3.1,7.44,4.84,2.85,3.23,,1.74,3.23,35.72,,2.23,1.74,3.97,5.21,,,1.74,5.08,3.6,2.98,4.22,,2.48,1.86,26.8,16.766667,34.55,0.0,,-0.339506,16.794369
US_NM_35035,2020-09-28,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,1173,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-9,-12,-3,-25,9,2.75,5.04,8.59,3.55,10.08,4.01,8.71,4.35,,3.32,5.27,4.12,1.6,4.58,,4.01,4.47,2.29,2.63,4.24,2.06,5.61,2.41,7.22,3.21,3.55,1.6,6.53,2.41,2.63,2.75,4.47,,4.01,1.72,2.41,7.67,19.59,4.24,2.75,6.07,4.47,3.78,3.78,2.41,,5.73,35.4,1.95,,2.63,4.81,6.19,2.98,,3.09,5.38,4.24,4.81,3.9,,3.55,2.52,19.9,12.744444,32.883333,0.0,,-0.339506,26.130215
US_NM_35035,2020-09-29,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,0,1177,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-9,-10,13,-24,8,1.83,4.36,7.22,4.01,11.01,1.95,8.71,5.16,1.6,3.21,4.01,4.01,2.18,3.44,,1.83,6.88,4.47,4.7,3.1,2.75,4.13,2.64,11.35,2.64,2.98,1.72,4.7,2.52,1.95,3.1,2.64,2.75,4.36,2.98,1.72,7.79,19.37,3.67,4.01,5.62,3.21,4.24,4.93,2.29,,6.3,35.31,2.52,,2.52,5.27,3.78,,,4.24,5.85,5.27,4.13,2.87,1.95,3.44,1.6,16.111111,7.627778,25.6,0.0,,-4.265432,24.711387
US_NM_35035,2020-09-30,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,2,0,1179,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-7,-8,13,-24,7,4.31,3.86,7.15,5.22,9.3,2.72,6.69,4.65,1.81,3.06,6.24,2.95,2.5,2.27,1.7,3.18,8.85,2.72,3.63,1.81,2.04,7.38,2.95,7.83,3.74,2.27,3.29,5.45,2.27,1.93,3.52,3.74,1.7,5.67,1.93,2.16,6.81,20.08,5.56,4.08,7.04,3.18,3.74,4.08,2.04,1.81,5.79,36.42,1.93,1.81,2.84,3.86,5.45,2.95,1.59,5.11,6.01,4.76,2.5,2.61,3.18,2.04,3.52,18.961111,8.566667,30.361111,0.0,,-3.654321,21.231571
US_NM_35035,2020-10-01,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,1180,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-4,-5,9,-25,6,2.79,5.13,8.15,3.12,12.28,2.46,7.92,3.79,2.34,3.79,4.58,2.23,,3.57,,2.57,7.48,3.46,2.23,3.46,,4.8,2.57,7.92,3.35,3.46,2.01,4.35,3.46,2.34,2.9,3.79,2.9,4.13,2.46,2.46,7.81,18.31,5.13,2.46,3.68,2.46,4.69,3.57,2.12,2.12,4.8,35.16,,,,4.46,6.47,2.68,,4.35,4.69,3.57,3.35,3.01,2.23,3.35,,20.605556,9.227778,30.572222,0.0,,-4.506173,18.050347
US_NM_35035,2020-10-02,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,5,0,1185,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-5,-7,50,-26,6,2.13,4.37,8.74,5.55,12.05,,8.98,5.32,,3.19,6.14,4.02,2.72,3.9,1.77,3.42,9.8,3.42,4.49,1.77,3.9,4.02,2.01,8.74,4.02,3.31,1.65,4.61,4.37,2.01,6.38,3.9,2.48,2.95,1.89,5.43,6.5,20.43,6.73,4.02,6.26,2.6,5.08,3.9,3.42,1.65,7.56,33.19,,,3.42,4.37,6.02,,,3.31,5.55,4.02,3.9,3.07,2.95,3.31,,20.522222,9.816667,30.255556,0.0,,-1.950617,22.407329
US_NM_35035,2020-10-03,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,0,1189,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-5,-7,27,-14,2,,3.48,7.09,3.48,10.56,2.0,8.16,5.48,2.14,,4.68,3.34,,3.34,2.14,2.14,7.75,2.67,3.34,4.28,2.14,3.21,2.14,8.16,3.08,,3.48,6.28,4.14,2.54,4.55,5.48,3.34,4.28,,3.34,6.42,20.59,4.95,4.01,6.02,2.14,3.08,4.55,,2.67,5.75,34.23,2.94,,2.94,4.28,5.21,2.0,,,5.08,4.01,3.88,3.21,,3.61,2.14,21.111111,10.261111,30.016667,0.0,,-3.209877,19.405974
US_NM_35035,2020-10-04,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,0,0,1189,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-7,-9,32,-12,2,2.56,5.13,6.67,3.59,12.43,,8.08,4.87,,2.05,5.77,3.85,2.18,2.69,3.85,1.92,10.9,2.69,3.97,4.23,,5.26,,4.87,3.21,2.31,2.69,5.51,3.85,2.44,3.72,5.13,2.31,5.38,,3.46,5.26,20.64,4.1,2.69,7.31,3.08,4.36,3.21,3.21,,5.13,34.61,2.31,,,2.82,6.03,2.18,,2.82,6.92,2.44,4.49,2.95,2.56,2.82,2.18,19.005556,9.716667,29.433333,0.0,,1.006173,30.764024
US_NM_35035,2020-10-05,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,1,0,1190,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-6,-9,4,-28,6,,5.14,6.62,3.65,12.22,2.17,10.16,3.65,1.94,3.77,6.17,4.34,,4.45,1.94,3.2,7.31,3.88,4.11,2.51,,6.05,1.6,6.51,3.77,1.71,3.08,4.8,4.91,2.51,4.11,3.2,2.28,5.14,2.51,2.51,6.17,20.44,6.17,4.0,9.02,2.4,5.25,3.43,2.06,1.94,6.05,35.51,,2.17,2.85,3.54,6.51,2.4,2.74,3.43,5.94,3.65,3.08,2.97,2.97,3.65,3.77,20.705556,10.25,31.494444,0.0,,1.271605,27.372626
US_NM_35035,2020-10-06,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,0,1194,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-8,-7,13,-26,6,2.36,3.83,7.66,3.49,8.78,2.36,9.12,5.97,1.91,2.81,5.85,3.83,2.7,2.59,,,8.67,3.94,5.4,3.04,1.8,5.52,2.25,8.67,3.6,2.03,2.59,5.29,4.28,3.04,4.17,4.84,1.58,4.95,2.59,2.59,9.12,20.82,4.95,,6.3,3.15,3.83,4.62,1.91,,5.74,39.29,2.48,2.14,2.36,3.71,6.08,2.25,,5.52,5.52,3.71,3.71,3.04,2.36,4.28,2.81,21.6,10.216667,31.966667,0.0,,-5.796296,15.226692
US_NM_35035,2020-10-07,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,0,1198,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-8,-9,17,-26,7,,4.82,6.76,3.9,11.47,2.64,8.94,6.76,2.18,4.13,5.5,2.52,,2.75,1.83,3.44,8.26,4.47,4.47,2.87,1.83,5.39,,9.29,3.78,3.33,3.21,4.36,5.16,3.33,2.75,3.33,3.1,4.24,2.87,1.72,7.11,21.56,4.36,2.75,8.6,3.33,3.44,4.47,2.18,,6.08,36.23,2.29,1.6,1.83,4.59,6.88,2.98,3.33,4.7,5.27,5.16,4.93,3.44,2.41,3.78,,21.361111,10.35,31.811111,0.0,,-6.055556,15.20861
US_NM_35035,2020-10-08,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,5,0,1203,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-9,-12,26,-28,7,2.32,4.08,7.06,2.76,11.26,,6.73,5.52,2.87,3.86,4.86,2.32,2.65,1.66,2.65,2.54,10.6,2.76,3.2,3.31,1.77,4.53,,7.39,2.98,1.54,2.87,6.62,5.19,1.54,2.54,3.42,1.88,4.08,2.76,4.3,7.28,20.31,6.07,3.53,6.07,2.1,4.3,4.3,2.21,1.77,5.85,38.41,2.32,,3.42,4.08,5.41,2.76,,2.98,5.08,2.87,5.63,,2.98,2.1,2.43,21.25,10.794444,31.677778,0.0,,-6.080247,15.447522
US_NM_35035,2020-10-09,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,5,0,1208,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-10,-12,55,-27,8,,4.89,6.18,4.31,13.4,2.33,6.53,5.48,1.86,2.68,6.53,3.61,1.75,3.85,1.75,1.86,9.79,2.56,4.78,2.91,1.98,4.78,,11.31,3.26,3.26,2.68,6.29,5.13,2.8,3.15,3.96,2.21,3.85,2.21,2.8,7.46,23.2,4.89,4.43,5.59,5.25,3.61,3.15,1.75,2.1,5.36,35.2,,,,3.73,5.36,,,2.56,4.89,5.25,5.71,2.21,2.33,2.45,2.91,21.7,10.983333,32.722222,0.0762,,-6.716049,14.235555
US_NM_35035,2020-10-10,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,19,0,1227,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-9,-11,47,-14,4,,4.28,5.75,3.35,11.51,,6.42,3.61,2.54,4.55,5.62,3.61,,2.27,,2.68,7.36,5.09,3.75,3.35,,4.01,2.27,9.77,2.54,1.87,2.01,4.42,3.35,2.68,3.88,4.82,2.68,3.75,,2.14,7.23,19.14,3.35,2.14,5.49,4.55,4.15,3.88,2.27,,6.69,36.94,,,3.08,3.88,6.29,2.68,,1.87,4.82,5.22,5.09,4.15,2.94,2.01,3.21,21.788889,11.433333,31.644444,0.0,,-6.030864,14.633952
US_NM_35035,2020-10-11,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,3,0,1230,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-4,-10,50,-13,3,2.31,3.84,8.2,4.23,10.25,1.92,7.56,6.15,1.92,3.33,5.63,3.46,3.33,12.68,,3.33,6.79,,3.33,1.79,2.05,2.95,,9.99,3.2,,1.92,3.59,4.61,,2.82,4.36,,5.12,,2.05,5.76,18.96,5.0,2.43,4.74,3.84,3.07,5.12,1.79,2.18,3.46,40.09,2.05,2.05,3.2,2.95,4.61,,,2.82,5.63,5.25,4.36,,2.56,3.2,1.92,21.961111,11.955556,30.744444,0.0,,-4.703704,16.055682
US_NM_35035,2020-10-12,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,9,0,1239,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-3,-9,57,-47,12,1.93,5.9,7.7,3.61,10.95,2.89,9.87,5.42,2.77,4.45,6.98,5.42,2.65,5.42,2.05,2.05,6.14,2.65,3.85,3.37,2.77,4.69,2.41,9.14,4.33,2.17,2.41,5.42,3.73,1.69,4.33,3.25,2.89,5.17,,4.21,8.9,18.65,4.57,2.89,5.42,4.33,4.81,5.05,1.93,,3.97,40.19,3.01,1.69,2.05,4.21,6.62,,1.8,3.97,6.14,6.26,3.73,1.69,4.33,3.37,1.93,20.111111,10.044444,28.888889,0.0,,-5.314815,17.353069
US_NM_35035,2020-10-13,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,4,0,1243,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-7,-11,32,-27,9,2.91,4.7,6.82,3.58,9.62,2.12,9.84,5.48,2.79,2.01,5.7,3.58,2.57,4.14,1.56,3.13,6.6,3.58,3.69,4.36,,4.81,2.12,11.29,2.57,2.24,2.68,4.58,4.7,2.24,3.02,5.03,,4.92,2.24,3.35,5.7,20.24,2.91,3.69,5.82,2.57,3.8,5.03,2.91,3.02,5.03,34.55,1.79,2.24,2.35,3.47,6.6,4.14,,4.92,4.25,5.82,4.92,2.68,2.91,2.57,2.46,19.477778,9.194444,30.694444,0.0,,-6.111111,16.959662
US_NM_35035,2020-10-14,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,14,0,1257,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-4,-10,40,-25,7,2.6,5.32,8.26,6.34,10.98,2.6,8.15,2.38,3.85,3.73,7.7,4.87,1.92,4.64,2.6,2.49,8.26,4.3,3.4,3.28,1.81,4.75,2.6,10.87,3.62,2.6,3.28,6.68,3.85,1.7,2.94,6.11,,3.62,3.17,,7.13,23.09,5.09,3.96,6.79,3.73,4.41,4.3,2.26,2.15,3.62,37.01,2.6,1.7,2.04,3.96,5.55,2.49,2.38,3.51,4.64,3.62,2.94,4.64,,5.09,3.73,22.0,11.311111,32.811111,0.0,,-5.771605,14.747687
US_NM_35035,2020-10-15,ChIJpes6ZYqm4YYR9_BF1GXkUs0,Q489756,geoId/35035,US,United States of America,NM,New Mexico,35035,Otero County,US,USA,2,6,0,1263,13,,,66121,34250,31871,8910,8084,10691,8720,6787,7850,7410,4808,2861,1832205,32.62,-105.73,17162,77.430769,-4,-7,47,-28,8,2.47,4.26,6.73,3.92,9.98,3.81,7.96,5.5,2.13,3.03,4.49,2.58,,4.15,2.35,,9.09,1.91,4.15,2.92,1.91,4.04,1.68,8.52,4.26,1.79,2.13,3.92,4.6,2.69,3.37,5.16,2.47,4.49,3.14,1.57,6.06,22.88,5.27,2.58,6.62,2.69,3.7,4.82,1.91,2.8,4.26,37.57,1.79,,2.92,3.92,5.38,3.25,2.35,5.16,5.05,4.49,4.82,2.92,3.37,3.25,2.24,20.538889,9.955556,30.705556,0.0,,-6.302469,15.997476
