location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40087,2020-01-16,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.35,6.16,,10.69,6.52,4.17,3.08,,14.85,3.98,5.98,3.44,5.43,8.88,3.98,3.8,4.53,5.07,4.35,3.98,8.69,23.18,5.07,8.33,4.17,3.8,2.54,32.42,3.26,4.71,5.62,2.9,5.43,3.083333,-1.461111,11.083333,0.296333,,-1.877778,69.973607
US_OK_40087,2020-01-17,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,3.76,6.72,3.16,9.49,6.33,5.93,4.55,4.75,14.63,4.15,9.89,,5.14,8.9,5.14,6.33,6.13,3.96,3.96,3.36,8.5,22.74,7.51,6.33,4.55,3.96,5.54,36.19,3.96,4.15,4.15,4.15,3.96,3.594444,0.461111,7.733333,33.49625,,3.133333,96.819691
US_OK_40087,2020-01-18,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.94,6.01,4.08,9.66,4.94,3.44,6.66,3.22,19.11,4.94,7.95,3.87,4.29,12.02,,6.23,9.88,3.01,3.22,,7.09,23.4,3.22,3.01,3.65,4.29,,34.14,,7.09,4.72,,4.08,7.1,2.233333,10.038889,8.79475,,1.911111,69.664136
US_OK_40087,2020-01-19,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,3.68,7.36,3.68,11.04,5.85,6.06,,,12.35,3.9,8.88,4.33,3.25,9.96,3.46,5.85,4.76,,,3.03,5.2,22.31,4.98,7.36,3.25,4.55,4.98,36.6,,8.23,4.33,4.55,3.9,2.4,-3.377778,10.377778,0.0,,-5.188889,57.572621
US_OK_40087,2020-01-20,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,5.47,8.41,3.15,11.56,8.62,5.05,6.1,3.58,18.71,4.84,8.83,4.42,4.63,10.93,3.58,3.15,8.2,3.79,4.63,4.0,11.14,25.86,5.68,6.1,,3.36,8.41,43.53,4.21,7.15,4.42,5.68,5.05,2.233333,-4.95,11.7,0.0,,-5.044444,58.731059
US_OK_40087,2020-01-21,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,3.89,7.04,4.82,10.56,4.45,5.37,6.67,5.37,16.31,4.08,7.41,2.59,,6.3,3.52,3.33,5.56,4.08,3.52,8.15,7.6,21.68,5.74,5.37,,7.23,6.3,36.5,2.96,5.93,6.3,3.15,4.82,1.011111,-4.055556,8.916667,0.0,,-4.605556,66.215972
US_OK_40087,2020-01-22,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,,6.58,2.56,6.58,7.31,6.4,6.03,3.65,17.36,5.12,8.41,2.56,3.29,7.49,2.56,4.93,5.48,2.92,4.2,4.93,8.59,21.93,5.3,5.3,3.11,7.31,5.48,38.56,,5.3,6.58,4.57,4.2,2.772222,0.105556,4.966667,5.23875,,1.277778,89.909111
US_OK_40087,2020-01-23,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.78,5.51,4.04,11.39,7.53,6.62,5.88,,15.8,2.76,7.53,2.57,5.7,9.0,3.49,5.7,4.04,4.04,5.51,4.59,8.45,26.09,6.98,7.17,3.49,,7.53,34.91,4.04,8.09,4.41,4.41,5.7,5.622222,2.388889,12.55,0.60325,,2.622222,81.148044
US_OK_40087,2020-01-24,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.42,5.82,4.82,10.63,7.83,5.62,5.62,5.42,22.68,3.21,9.43,2.81,5.62,8.03,3.21,5.42,5.62,,5.22,4.01,8.23,28.29,4.42,6.42,5.02,4.01,5.42,33.91,3.61,8.03,5.62,4.01,4.82,4.738889,0.433333,10.911111,0.0,,-0.638889,68.210177
US_OK_40087,2020-01-25,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,5.32,6.21,4.88,9.98,5.32,8.43,5.99,3.99,25.28,4.88,8.87,,3.1,6.21,3.77,6.21,4.66,6.21,4.88,,6.21,33.04,4.21,7.1,4.66,3.33,7.32,42.13,4.88,7.1,6.21,5.32,4.88,5.494444,-0.744444,17.033333,0.0,,-0.016667,67.731185
US_OK_40087,2020-01-26,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,6.17,9.25,4.52,8.84,6.58,4.52,7.2,3.91,25.08,5.14,12.34,3.08,3.91,9.05,4.93,4.73,3.29,2.88,3.29,5.55,7.81,29.4,3.29,5.55,6.58,4.52,6.17,31.87,3.91,6.37,9.25,3.7,,9.333333,1.338889,16.277778,1.044222,,3.988889,69.423741
US_OK_40087,2020-01-27,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,3.73,6.34,5.41,11.19,7.84,4.29,4.48,4.48,29.29,,7.65,3.54,5.97,8.21,4.29,4.29,4.66,,,4.48,3.54,38.8,5.41,5.41,3.17,4.1,5.6,37.31,2.98,6.34,5.97,4.48,7.65,8.627778,0.627778,18.711111,0.0,,3.25,69.33321
US_OK_40087,2020-01-28,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,,6.61,3.12,12.67,9.0,4.96,7.34,3.49,24.98,3.86,9.92,,5.14,7.53,5.14,3.67,3.86,3.12,3.12,4.41,8.26,38.38,4.78,5.69,3.86,4.41,6.98,35.81,3.31,6.79,6.24,3.12,3.86,6.905556,2.105556,14.361111,3.556,,5.655556,91.822994
US_OK_40087,2020-01-29,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,5.9,5.72,4.24,8.85,7.75,5.16,4.61,3.32,22.68,4.61,8.85,,7.56,10.7,3.69,5.16,5.72,3.32,3.32,3.69,5.53,33.01,9.59,9.41,4.61,2.58,7.75,37.81,2.77,8.67,6.09,4.61,4.24,1.622222,0.422222,4.961111,16.60525,,0.438889,91.879111
US_OK_40087,2020-01-30,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.99,6.66,5.36,10.54,7.21,6.47,6.29,2.77,29.95,2.77,7.76,2.96,2.96,8.87,3.51,4.25,6.66,3.51,,4.44,8.32,37.9,5.18,5.73,4.44,7.03,6.84,36.05,4.25,7.03,4.25,3.51,3.51,2.333333,-0.155556,4.061111,0.0,,-0.344444,82.544166
US_OK_40087,2020-01-31,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,3.57,6.15,5.36,10.91,4.96,5.95,4.17,2.98,30.55,,10.51,4.56,3.37,6.74,3.37,5.36,4.17,3.57,3.57,4.17,5.95,37.29,6.15,8.33,3.17,4.56,3.77,37.49,3.77,6.74,4.96,4.36,3.37,3.555556,-1.083333,10.833333,0.0,,-0.077778,77.170427
US_OK_40087,2020-02-01,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,6.43,9.54,3.55,9.54,5.1,3.99,3.55,3.55,28.61,,11.76,,3.1,7.32,4.66,4.66,5.77,3.55,6.88,,6.21,31.94,4.88,5.1,,5.32,5.77,36.82,5.1,6.65,4.21,,5.1,5.55,-2.233333,18.072222,0.0,,-3.111111,53.938596
US_OK_40087,2020-02-02,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.38,7.93,4.38,10.23,5.43,5.43,5.01,,21.09,4.59,9.81,5.43,4.17,8.77,4.38,2.92,6.26,,,3.76,6.68,29.23,4.38,7.1,3.13,,5.84,31.94,4.59,7.72,5.01,4.38,3.34,12.916667,4.122222,24.455556,0.0,,-0.1,41.073789
US_OK_40087,2020-02-03,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.94,5.49,3.11,9.89,9.89,4.39,6.41,3.48,22.52,3.85,11.17,2.56,4.94,9.89,4.58,7.51,5.49,5.31,3.48,3.66,6.96,29.84,5.13,4.39,4.76,4.58,8.42,30.57,4.03,5.31,2.93,4.94,3.11,15.372222,7.5,21.177778,0.0,,1.266667,38.607506
US_OK_40087,2020-02-04,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.28,3.74,3.92,10.69,4.81,5.34,3.56,3.03,20.66,3.92,9.44,,3.03,6.95,4.63,,5.52,3.56,3.03,,7.48,26.36,3.03,6.95,3.56,3.56,6.06,35.45,3.38,6.06,7.3,4.45,3.92,2.816667,0.066667,9.527778,0.0,,0.738889,86.258984
US_OK_40087,2020-02-05,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,6.83,7.03,,7.43,5.42,5.42,4.42,,20.9,4.42,10.25,,4.82,7.23,3.01,5.02,6.03,3.21,3.01,6.23,5.42,26.52,6.83,4.82,3.82,5.02,6.23,31.75,5.63,9.24,5.22,3.62,3.62,-1.35,-2.827778,0.872222,5.479143,74.93,-3.177778,87.472082
US_OK_40087,2020-02-06,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.31,9.27,3.88,14.01,9.48,5.39,7.54,3.45,21.56,3.45,10.13,3.67,5.82,10.35,,4.53,,5.39,3.88,5.39,8.84,27.16,6.9,7.54,,5.61,4.74,43.33,4.74,6.9,6.25,5.39,5.39,-2.977778,-9.0,4.011111,0.73025,30.48,-6.45,77.144962
US_OK_40087,2020-02-07,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,,6.9,2.84,10.56,7.51,5.08,4.87,3.65,20.5,,10.96,,4.67,8.93,5.89,7.31,5.08,4.47,4.06,4.06,5.48,26.8,5.28,7.11,3.04,4.87,3.86,38.57,4.67,6.29,8.93,5.89,4.47,2.361111,-3.9,10.261111,0.0,30.48,-2.733333,69.110201
US_OK_40087,2020-02-08,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,4.01,7.35,,11.58,7.13,5.35,6.01,4.23,20.05,3.34,7.8,3.12,5.35,10.02,7.13,4.68,5.12,5.35,3.79,7.13,8.69,25.17,7.8,8.69,3.56,7.13,4.9,43.21,,5.57,7.35,,4.9,6.011111,-1.305556,14.838889,0.0,30.48,-0.972222,61.004762
US_OK_40087,2020-02-09,ChIJ0VOZZDhmsocRUskiPz63l6w,Q495862,geoId/40087,US,United States of America,OK,Oklahoma,40087,McClain County,US,USA,2,,,,,,,39306,19437,19869,5305,5643,4385,5202,5020,5362,4451,2664,1274,1822226,35.0,-97.44,1503,76.35,,,,,,5.51,7.85,,8.91,6.79,6.36,7.42,5.51,15.27,3.39,8.48,,5.94,6.79,5.09,3.39,5.09,3.82,4.45,6.36,6.58,24.39,,4.45,4.88,6.36,5.3,42.21,3.82,5.09,5.09,4.45,,13.333333,9.088889,20.366667,0.141111,,6.961111,65.40473
