location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28127,2020-01-01,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,12.3,17.11,19.79,9.63,33.16,5.907407,0.580247,13.950617,0.0,,0.9375,69.543334
US_MS_28127,2020-01-02,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,15.04,14.54,37.1,8.52,38.6,14.87037,9.783951,22.018519,10.450286,,12.597222,84.803855
US_MS_28127,2020-01-03,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,9.19,11.23,28.59,,35.74,16.203704,13.851852,21.216049,55.045429,,15.270833,94.168435
US_MS_28127,2020-01-04,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,,14.7,21.0,,30.45,12.709877,8.148148,15.45679,8.297333,,7.5625,70.731768
US_MS_28127,2020-01-05,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,11.43,20.69,28.85,11.43,40.28,6.567901,-0.450617,17.882716,0.028222,,1.583333,69.999297
US_MS_28127,2020-01-06,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,11.12,17.47,23.82,10.59,41.3,11.469136,3.685185,21.006173,0.0,,6.958333,72.600638
US_MS_28127,2020-01-07,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,8.49,9.49,24.48,7.49,38.47,12.728395,6.858025,17.080247,0.0,,4.368056,56.334188
US_MS_28127,2020-01-08,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,,19.32,36.01,,33.82,6.876543,-1.425926,18.469136,0.0,,-1.208333,55.785119
US_MS_28127,2020-01-09,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,10.76,11.65,27.34,6.72,39.0,10.271605,2.506173,20.833333,0.0,,5.402778,70.536925
US_MS_28127,2020-01-10,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,,14.24,31.93,,40.77,18.37037,16.969136,20.580247,2.032,,16.375,87.067636
US_MS_28127,2020-01-11,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,8.3,15.05,21.8,8.82,39.97,20.308642,15.469136,22.777778,16.473714,,18.555556,89.510965
US_MS_28127,2020-01-12,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,9.82,14.19,22.38,,40.39,9.944444,6.487654,16.648148,22.182667,,7.465278,85.367376
US_MS_28127,2020-01-13,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,11.06,14.43,21.64,,36.07,13.537037,10.808642,16.641975,0.931333,,12.451389,92.786974
US_MS_28127,2020-01-14,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,10.31,12.77,26.02,8.35,43.21,19.020833,16.541667,22.097222,16.129,,18.388889,95.06961
US_MS_28127,2020-01-15,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,7.5,12.5,27.5,9.0,40.0,19.722222,17.716049,23.888889,50.437143,,18.118056,89.613241
US_MS_28127,2020-01-16,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,9.51,11.52,24.04,,38.05,17.423611,13.833333,22.118056,0.338667,,16.301587,92.927469
US_MS_28127,2020-01-17,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,9.33,16.06,30.05,11.92,33.67,13.037037,9.641975,17.660494,3.217333,,5.847222,61.757177
US_MS_28127,2020-01-18,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,8.68,11.39,15.73,,42.85,17.259259,14.08642,21.549383,0.725714,,14.756944,84.115614
US_MS_28127,2020-01-19,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,9.93,13.43,17.52,11.09,38.54,10.08642,3.851852,19.024691,7.112,,0.625,51.699234
US_MS_28127,2020-01-20,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,13.83,12.77,28.2,9.04,38.83,3.351852,-0.512346,7.95679,0.0,,-5.243056,52.938543
US_MS_28127,2020-01-21,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,10.71,10.71,25.16,8.85,30.75,0.993827,-3.018519,6.641975,0.0,,-5.097222,63.360623
US_MS_28127,2020-01-22,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,7.8,17.69,27.57,8.32,37.45,2.376543,-2.037037,9.055556,0.0,,-4.840278,58.071806
US_MS_28127,2020-01-23,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,12.31,18.22,14.28,,42.84,7.722222,3.91358,13.395062,0.689429,,3.513889,74.309895
US_MS_28127,2020-01-24,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,12.78,17.05,27.7,9.59,36.76,10.322222,4.494444,14.711111,3.81,,5.734568,74.304517
US_MS_28127,2020-01-25,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,17.28,16.17,28.43,10.04,46.28,6.372222,-0.605556,15.122222,0.0508,,1.62963,71.154112
US_MS_28127,2020-01-26,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,16.72,14.11,19.34,9.41,37.1,8.011111,3.838889,11.355556,0.28575,,6.475309,88.97248
US_MS_28127,2020-01-27,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,13.5,29.4,28.92,,36.63,10.772222,8.944444,14.444444,4.445,,9.41358,90.821776
US_MS_28127,2020-01-28,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,10.52,23.44,50.23,,39.22,7.805556,1.4,16.738889,0.028222,,5.444444,84.63021
US_MS_28127,2020-01-29,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,10.69,26.73,43.83,,41.69,10.494444,8.188889,13.527778,1.55575,,8.734568,88.491618
US_MS_28127,2020-01-30,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,9.54,32.34,33.4,9.54,39.76,8.688889,3.427778,14.938889,7.8232,,6.462963,85.642143
US_MS_28127,2020-01-31,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,8.35,36.52,40.69,,43.82,9.494444,7.205556,13.0,0.254,,7.685185,88.389005
US_MS_28127,2020-02-01,ChIJ67iWQimZgogRW0fTUN5CiZE,Q490488,geoId/28127,US,United States of America,MS,Mississippi,28127,Simpson County,US,USA,2,,,,,,,26905,13006,13899,3328,3713,3391,3137,3227,3684,3340,2003,1082,1833654,31.92,-89.92,1529,73.9,,,,,,23.02,35.09,9.32,28.51,9.394444,5.661111,13.905556,0.0254,,4.901235,73.597807
