location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MO_29053,2020-01-20,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,11.96,20.15,,50.38,-9.968254,-11.833333,-7.071429,0.0,30.48,-13.793651,73.738151
US_MO_29053,2020-01-21,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,9.28,13.34,32.47,8.7,43.49,-8.0,-13.277778,-0.714286,0.508,30.48,-10.809524,80.536944
US_MO_29053,2020-01-22,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,14.93,23.78,,30.42,-1.007937,-4.126984,0.880952,0.169333,30.48,-5.18254,73.67136
US_MO_29053,2020-01-23,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,11.99,14.18,27.8,,35.98,1.055556,-0.148148,2.138889,3.090333,30.48,0.322222,95.460329
US_MO_29053,2020-01-24,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,17.14,30.32,,34.93,0.642857,0.222222,1.925926,5.007429,99.06,-0.126984,94.666431
US_MO_29053,2020-01-25,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,12.36,18.17,45.07,,42.16,0.253968,-0.896825,1.579365,1.995714,74.93,-2.18254,83.939305
US_MO_29053,2020-01-26,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,10.06,26.16,38.23,,48.3,-0.325397,-4.801587,4.81746,0.0,64.77,-2.269841,87.010273
US_MO_29053,2020-01-27,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,14.7,28.86,9.8,41.38,-0.468254,-3.18254,2.968254,0.0,30.48,-1.309524,94.181349
US_MO_29053,2020-01-28,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,17.67,20.35,,39.09,-0.674603,-1.460317,0.34127,0.0,50.8,-1.555556,93.875619
US_MO_29053,2020-01-29,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,19.79,33.53,,40.67,-1.055556,-2.34127,-0.007937,0.762,30.48,-2.849206,87.839286
US_MO_29053,2020-01-30,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,22.87,37.37,10.04,32.35,-0.666667,-2.047619,2.230159,1.052286,30.48,-3.134921,83.679234
US_MO_29053,2020-01-31,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,26.0,31.65,,29.39,2.277778,0.18254,5.547619,0.0,,0.428571,87.778526
US_MO_29053,2020-02-01,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,11.33,18.41,36.82,,51.69,3.015873,-0.436508,8.571429,0.0,,-0.269841,79.169309
US_MO_29053,2020-02-02,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,11.21,16.12,16.12,,36.44,9.769841,4.0,19.071429,0.0,,0.698413,54.038988
US_MO_29053,2020-02-03,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,10.92,15.52,24.71,,41.95,12.541667,5.277778,21.013889,0.0,,2.222222,49.97585
US_MO_29053,2020-02-04,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,14.03,15.15,28.61,,33.66,3.048611,-0.201389,11.263889,0.217714,,-0.145833,79.938895
US_MO_29053,2020-02-05,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,11.0,16.17,24.58,,49.16,-0.923611,-2.5625,0.291667,1.560286,40.64,-4.951389,74.570628
US_MO_29053,2020-02-06,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,14.53,17.55,30.26,,35.71,-2.746032,-5.222222,0.333333,2.582333,30.48,-5.793651,79.660078
US_MO_29053,2020-02-07,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,17.56,20.49,,39.8,-3.190476,-7.603175,2.214286,0.0,30.48,-6.15873,80.112836
US_MO_29053,2020-02-08,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,15.49,36.36,,45.79,-1.134921,-5.722222,3.325397,0.217714,30.48,-5.97619,69.889879
US_MO_29053,2020-02-09,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,13.52,25.69,,48.0,5.380952,-0.563492,11.388889,0.653143,,0.722222,72.166205
US_MO_29053,2020-02-10,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,24.37,31.91,,38.29,1.373016,-2.015873,8.293651,4.826,,-1.484127,81.51634
US_MO_29053,2020-02-11,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,18.05,19.18,18.05,,43.99,2.333333,0.230159,6.039683,0.0,,-2.5,70.562211
US_MO_29053,2020-02-12,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,,24.87,29.96,,32.78,0.722222,-0.634921,3.968254,2.140857,50.8,-2.460317,79.667423
US_MO_29053,2020-02-13,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,11.89,28.68,32.88,11.89,46.16,-6.103175,-13.309524,0.531746,7.916333,50.8,-9.611111,76.753176
US_MO_29053,2020-02-14,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,,,,,,11.85,17.12,22.39,,54.0,-10.349206,-15.444444,-1.968254,0.0,50.8,-17.063492,58.812881
US_MO_29053,2020-02-15,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,18,-9,-2,4,,17.02,14.89,29.07,,50.34,0.0,-4.092593,5.509259,0.0,30.48,-8.203704,54.531424
US_MO_29053,2020-02-16,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,16,-3,-4,6,,12.56,21.62,16.04,,43.25,3.472222,-3.601852,11.444444,0.0,30.48,-1.592593,70.049227
US_MO_29053,2020-02-17,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,6,-9,1,-22,,11.31,21.3,35.94,11.98,50.58,6.492063,2.396825,11.396825,0.217714,30.48,3.309524,80.438028
US_MO_29053,2020-02-18,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,-1,-11,-5,2,,8.5,18.71,27.78,,39.12,4.150794,0.547619,10.531746,0.725714,,0.087302,75.192326
US_MO_29053,2020-02-19,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,16,-7,5,7,,8.51,18.15,28.36,,41.97,0.436508,-4.166667,6.325397,0.0,,-4.34127,70.668407
US_MO_29053,2020-02-20,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,-3,-16,2,5,,9.97,13.3,31.03,9.97,33.8,-1.968254,-5.555556,3.325397,0.0,,-8.642857,60.697807
US_MO_29053,2020-02-21,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,7,-3,22,21,,,12.74,23.26,,41.54,-3.650794,-10.460317,5.563492,0.0,,-12.142857,52.219985
US_MO_29053,2020-02-22,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,12,9,3,7,,14.61,16.0,37.55,10.43,30.6,2.095238,-4.880952,11.373016,0.0,,-8.452381,46.442856
US_MO_29053,2020-02-23,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,7,0,-1,6,,,19.35,24.88,,48.38,8.611111,2.396825,15.690476,0.0,,-1.0,51.624901
US_MO_29053,2020-02-24,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,-1,7,1,5,,13.23,19.84,31.41,,33.06,7.865079,5.746032,12.761905,8.926286,,5.285714,84.800949
US_MO_29053,2020-02-25,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,-3,-2,-3,5,,9.64,31.05,35.87,14.99,43.37,2.97619,1.015873,6.087302,10.377714,,1.944444,93.037149
US_MO_29053,2020-02-26,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,20,-4,7,9,,14.78,34.31,51.72,,44.86,0.849206,-0.904762,2.920635,1.378857,30.48,-2.18254,80.366373
US_MO_29053,2020-02-27,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,10,2,6,8,,8.25,36.86,50.07,,36.86,0.240741,-5.546296,7.361111,0.465667,30.48,-5.740741,64.30982
US_MO_29053,2020-02-28,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,17,4,22,23,,9.98,27.71,43.23,,39.35,3.722222,-1.801587,10.134921,0.181429,,-1.301587,70.088141
US_MO_29053,2020-02-29,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,30,10,15,4,,,23.78,39.63,,40.35,4.134921,-3.825397,14.619048,0.0,,-2.015873,64.592828
US_MO_29053,2020-03-01,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,22,5,16,12,,,33.05,42.19,,45.7,11.746032,7.52381,18.396825,0.0,,3.150794,55.901928
US_MO_29053,2020-03-02,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,14,13,3,4,,10.73,31.07,36.72,10.17,36.72,9.518519,3.574074,16.222222,0.0,,3.888889,68.318633
US_MO_29053,2020-03-03,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,14,5,-1,4,,13.04,26.62,38.58,,38.58,8.796296,1.990741,16.074074,0.0,,-1.685185,47.988421
US_MO_29053,2020-03-04,ChIJxTAIXxVCw4cR3yKzWFOSSOM,Q484452,geoId/29053,US,United States of America,MO,Missouri,29053,Cooper County,US,USA,2,,,,,,,17647,9221,8426,2004,2238,2606,2172,2034,2378,2088,1285,842,1180490,38.85,-92.81,1477,76.82,23,-4,12,9,,16.12,28.34,42.79,,48.35,9.063492,3.690476,14.007937,0.0,,-1.865079,46.707853
