location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_FL_12133,2020-01-01,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,,,,15.54,,34.8,13.67,43.5,10.56,9.673611,4.166667,16.590278,0.0,1.968254,60.488784
US_FL_12133,2020-01-02,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,,13.19,9.59,22.18,10.79,34.18,17.99,46.17,11.39,16.222222,11.1875,23.0625,0.254,10.547619,69.546658
US_FL_12133,2020-01-03,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,9.3,12.79,,20.36,9.89,33.15,,55.83,8.72,22.472222,19.402778,25.4375,0.28575,20.849206,88.125574
US_FL_12133,2020-01-04,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,14.98,,,13.11,,31.83,11.23,46.18,,17.201389,13.763889,20.263889,12.373429,13.507937,79.072534
US_FL_12133,2020-01-05,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,,,,12.65,,25.97,,57.27,,9.333333,2.743056,15.694444,2.12725,0.492063,54.671881
US_FL_12133,2020-01-06,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,,9.5,10.5,12.5,7.5,27.49,14.5,42.99,,9.770833,3.159722,19.583333,0.0,4.761905,72.583604
US_FL_12133,2020-01-07,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,7.5,8.0,10.49,10.99,11.49,19.49,12.49,50.47,8.0,13.493056,8.798611,18.930556,0.0,6.65873,65.512393
US_FL_12133,2020-01-08,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,7.53,12.55,13.55,10.54,14.05,31.62,,41.66,11.04,9.944444,2.277778,18.618056,0.0,-0.833333,48.106493
US_FL_12133,2020-01-09,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,,13.77,,13.3,14.25,30.39,10.45,33.24,,11.513889,4.118056,21.854167,0.0,3.793651,60.904732
US_FL_12133,2020-01-10,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,,7.27,,9.54,11.36,21.81,,38.16,6.36,18.472222,14.444444,23.777778,0.0,13.373016,72.243252
US_FL_12133,2020-01-11,ChIJVcKAT5q8k4gRGjo4syS8Z_M,Q263418,geoId/12133,US,United States of America,FL,Florida,12133,Washington County,US,USA,2,,,,,,,24546,13264,11282,2556,2821,3346,3110,3326,3533,2964,2010,880,1210751,30.61,-85.67,616,74.083333,,,,,,,13.6,11.12,14.21,22.87,11.12,42.64,,21.583333,19.368056,24.222222,7.874,18.214286,79.825286
