location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_KS_20125,2020-01-11,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.87,,5.56,11.82,6.96,5.91,9.74,,12.17,10.43,,8.0,6.26,4.87,5.91,5.56,,4.87,7.65,26.43,5.91,9.74,,5.56,,46.6,7.65,8.69,,,4.87,-2.67284,-6.376543,3.919753,29.040667,-4.479167,87.725108
US_KS_20125,2020-01-12,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.6,8.39,,9.1,9.45,8.05,7.7,,15.74,16.44,,8.39,6.65,5.25,13.29,,,,,28.34,4.9,9.79,,6.65,7.7,40.58,8.39,9.45,,5.25,,-1.58642,-5.135802,6.679012,2.328333,-3.541667,85.775055
US_KS_20125,2020-01-13,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,8.13,,,12.33,8.66,,6.03,4.46,14.69,10.76,8.39,9.97,4.46,6.03,,4.46,4.98,,7.34,27.54,5.77,8.66,6.03,5.25,7.08,33.05,4.2,10.76,4.98,,6.03,3.641975,-2.12963,12.981481,0.0,1.083333,83.768912
US_KS_20125,2020-01-14,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.44,5.74,3.65,12.79,7.83,4.7,6.0,5.74,17.75,9.65,5.48,9.65,5.48,4.96,6.79,,7.31,4.96,9.92,28.7,6.26,8.87,4.7,4.7,7.57,37.05,4.44,5.22,5.22,7.31,3.65,10.32716,7.524691,14.296296,0.0,7.013889,79.713681
US_KS_20125,2020-01-15,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.6,3.57,,12.23,7.39,5.35,6.88,3.57,12.48,9.17,4.33,12.48,,3.57,4.58,5.6,,,11.72,23.69,6.37,10.19,,,7.9,41.52,4.08,5.86,5.35,6.37,,11.598765,6.777778,14.734568,0.0,8.715278,82.263712
US_KS_20125,2020-01-16,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.97,6.28,,9.16,4.71,6.02,6.02,,11.52,8.12,4.19,12.57,6.55,6.81,4.45,5.5,5.5,,5.76,28.54,8.12,4.97,6.28,,6.55,39.27,5.5,8.38,6.81,12.57,4.97,-0.796296,-4.925926,7.333333,0.0,-5.159722,72.048153
US_KS_20125,2020-01-17,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,3.61,7.73,4.64,10.57,5.41,,5.16,3.87,10.57,6.7,4.9,7.73,,5.67,6.96,,3.87,,8.25,24.74,4.38,4.9,6.19,,4.64,36.86,3.61,11.08,6.44,4.64,4.64,1.759259,-0.098765,4.104938,5.207,-0.368056,85.162116
US_KS_20125,2020-01-18,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,7.41,12.36,5.3,5.65,6.36,6.71,,,10.94,7.77,6.71,7.77,7.06,,,,,4.94,,20.83,11.3,7.77,,,,38.83,,9.53,,,,5.790123,1.604938,11.271605,18.457333,1.0625,71.449278
US_KS_20125,2020-01-19,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,8.31,,10.39,6.58,,,5.2,15.59,8.66,5.54,5.2,5.54,5.54,9.01,,,,,23.91,,8.31,,,6.58,39.84,,7.28,,,,-1.438272,-4.91358,2.635802,0.056444,-7.895833,61.819558
US_KS_20125,2020-01-20,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.71,9.84,,9.84,7.93,9.52,6.03,5.71,18.72,8.57,5.71,11.42,5.71,7.93,4.76,,6.66,,8.88,29.19,8.57,5.71,5.71,8.25,6.98,49.81,,6.34,6.03,6.98,5.08,-4.419753,-8.345679,1.246914,0.0,-10.256944,63.222025
US_KS_20125,2020-01-21,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,6.87,4.83,8.65,3.82,,,4.58,17.3,7.12,5.34,7.38,4.07,5.09,7.89,,,7.12,8.4,29.0,5.6,8.65,7.63,8.9,9.16,43.76,7.12,13.99,5.34,,3.56,-4.030864,-9.697531,4.740741,0.0,-8.416667,71.044243
US_KS_20125,2020-01-22,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,5.35,3.82,6.88,8.41,7.65,5.1,3.82,16.83,6.63,5.86,7.39,,5.86,6.88,5.61,5.35,6.37,8.16,29.83,5.86,7.14,5.35,5.35,6.63,42.83,5.35,8.41,4.33,4.33,5.1,1.425926,0.179012,2.814815,1.989667,-1.402778,81.245003
US_KS_20125,2020-01-23,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.64,8.77,,7.48,6.19,5.16,6.71,4.39,20.64,12.39,3.61,8.26,4.13,6.45,4.39,4.9,,,9.55,31.74,5.42,6.97,4.13,5.42,8.26,36.39,3.61,,4.64,,5.16,3.197531,1.62963,6.858025,3.471333,2.131944,92.109965
US_KS_20125,2020-01-24,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,9.19,,5.11,8.94,5.11,,7.91,25.78,7.91,6.13,8.68,4.34,4.85,8.17,,5.11,5.36,7.91,36.0,5.87,3.83,,4.59,9.19,32.42,5.36,4.85,6.13,4.85,5.87,1.746914,-0.037037,4.895062,0.381,-0.611111,83.981438
US_KS_20125,2020-01-25,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,17.11,,10.47,7.33,7.33,7.33,5.24,25.13,8.73,4.89,9.78,6.63,9.43,6.28,6.98,,,10.12,38.4,6.63,8.38,,,8.03,37.7,5.58,8.38,6.63,,,0.438272,-4.796296,7.555556,0.310444,-2.305556,81.814988
US_KS_20125,2020-01-26,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,6.5,,11.05,8.12,,,,27.62,11.37,,13.32,,5.2,7.8,,4.55,4.87,,32.17,5.2,5.85,,,5.2,42.89,,8.77,4.87,,,4.382716,-1.641975,13.179012,0.0,0.951389,77.763062
US_KS_20125,2020-01-27,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,3.76,8.77,,13.28,9.77,4.76,6.01,5.51,39.34,8.77,5.51,14.03,,5.51,4.51,,3.51,,6.76,48.86,,8.77,6.26,4.51,4.51,37.58,6.01,7.01,7.27,7.01,,4.185185,-2.351852,13.240741,0.0,0.743056,78.408289
US_KS_20125,2020-01-28,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.92,3.94,,14.53,11.57,5.17,3.69,5.66,36.45,11.82,,8.87,4.19,,5.91,3.69,,7.39,5.42,44.82,3.94,6.4,4.92,5.42,4.68,33.98,7.63,6.65,5.66,4.68,4.68,2.166667,0.160494,7.932099,0.296333,0.104167,85.160899
US_KS_20125,2020-01-29,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,,,10.42,7.88,6.35,6.1,4.32,26.18,9.91,5.08,7.37,6.1,3.81,8.13,3.56,4.57,6.1,6.86,39.9,4.83,6.1,4.57,4.32,6.35,38.12,,8.89,6.1,,,0.679012,-0.611111,2.82716,4.995333,-0.673611,90.136004
US_KS_20125,2020-01-30,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.44,7.25,4.66,11.4,9.33,6.22,4.92,4.41,32.91,6.74,7.77,10.11,,3.89,5.7,5.18,3.63,6.22,11.14,43.27,7.77,8.81,5.18,3.63,8.81,35.5,,7.25,6.22,4.15,3.63,1.240741,-2.17284,5.339506,0.451556,-1.090278,83.774062
US_KS_20125,2020-01-31,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.0,3.69,,9.22,6.32,5.53,5.27,,34.51,11.06,5.53,6.85,5.0,4.21,5.27,3.69,5.27,6.32,,32.93,7.38,5.0,3.95,7.11,6.06,40.83,5.27,8.69,3.95,4.48,4.48,3.006173,-1.012346,8.611111,0.0,-0.083333,80.778605
US_KS_20125,2020-02-01,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,,,9.99,9.3,6.89,5.86,5.17,24.46,7.92,7.24,9.99,,7.24,,6.55,5.17,,6.89,34.45,,5.86,,4.82,,45.47,,6.89,6.89,5.17,5.17,2.888889,-4.660494,14.796296,0.0,-2.347222,68.669609
US_KS_20125,2020-02-02,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,7.15,,5.1,9.53,,4.76,,26.2,8.51,8.51,7.49,,,,,,,5.44,30.29,,5.1,,6.12,5.79,40.49,5.44,5.79,,4.76,6.12,10.401235,2.660494,22.222222,0.0,0.444444,49.930531
US_KS_20125,2020-02-03,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.95,6.77,4.43,9.9,7.29,4.43,6.51,6.77,27.86,14.58,4.69,6.77,3.65,8.85,7.55,3.91,,5.99,7.81,32.81,3.65,8.59,3.91,4.43,4.17,38.28,3.91,6.77,3.65,3.91,5.99,14.808642,9.364198,21.006173,0.0,2.506944,43.713628
US_KS_20125,2020-02-04,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.43,4.92,,9.1,9.1,5.17,5.17,5.41,24.36,8.61,5.41,11.07,5.66,4.92,4.18,3.44,5.66,5.91,7.38,32.48,6.15,5.66,4.92,4.92,4.67,36.91,3.94,4.18,,4.67,,3.135802,0.314815,11.123457,0.042333,-0.041667,79.962629
US_KS_20125,2020-02-05,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,6.49,4.86,9.73,5.67,,5.13,,21.62,9.46,,9.46,4.05,5.4,8.38,,,,7.3,24.59,6.49,,5.67,4.59,6.76,34.32,,,5.95,6.49,3.78,-0.944444,-2.246914,0.351852,1.016,-3.145833,84.761706
US_KS_20125,2020-02-06,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.83,3.8,5.07,9.62,5.57,7.6,6.84,,25.58,13.17,4.81,6.84,,4.3,,4.05,4.3,5.32,5.57,30.64,5.32,4.56,4.56,3.8,6.84,35.46,3.8,6.33,5.32,4.56,,-1.290123,-4.308642,3.185185,2.243667,-6.1875,69.014712
US_KS_20125,2020-02-07,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.17,6.72,5.43,10.6,8.27,3.88,,3.88,22.5,9.31,5.43,8.27,4.91,,5.69,,4.14,,7.5,31.8,4.4,8.79,4.4,,4.65,34.65,5.95,6.72,5.43,4.91,,0.228395,-4.320988,8.271605,0.0,-4.291667,71.270776
US_KS_20125,2020-02-08,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,5.31,6.38,6.38,9.92,12.4,,,4.96,22.67,12.4,6.02,10.98,6.02,8.86,5.67,4.96,,6.02,6.38,29.05,4.96,7.79,,4.96,6.73,39.68,7.08,10.63,6.02,,,1.685185,-5.185185,10.493827,0.0,-3.541667,67.926622
US_KS_20125,2020-02-09,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,,8.24,,7.89,5.49,8.24,,4.8,17.84,9.95,,8.58,6.18,7.89,4.8,5.49,,,7.55,32.6,5.15,10.98,,,6.86,43.92,,6.52,6.52,,,9.709877,4.759259,15.191358,0.084667,3.715278,65.926795
US_KS_20125,2020-02-10,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.36,7.7,4.87,10.52,8.46,7.18,7.95,,28.47,7.7,9.23,11.29,6.93,4.1,6.67,4.1,4.1,,4.87,36.42,6.67,4.36,5.13,4.36,6.41,38.22,4.62,3.85,6.16,6.16,,2.518519,-1.561728,8.432099,1.197429,-2.111111,71.46739
US_KS_20125,2020-02-11,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,7.43,6.4,,8.97,10.76,7.17,5.89,4.61,17.68,10.76,6.66,10.76,4.1,3.84,5.89,5.12,,,8.2,37.15,6.15,,6.66,,8.97,33.05,5.38,6.92,6.66,6.4,7.68,3.87037,2.117284,6.290123,0.508,-1.319444,68.541144
US_KS_20125,2020-02-12,ChIJdRuxnD7WuYcRj4OeRtXCC1Q,Q374547,geoId/20125,US,United States of America,KS,Kansas,20125,Montgomery County,US,USA,2,,,,,,,32390,16076,16314,4215,4571,3636,3715,3399,4352,4120,2685,1697,1070418,37.2,-95.7333,1687,75.723077,,,,,4.38,4.12,3.87,9.79,9.28,5.15,7.47,,22.67,9.53,6.18,8.76,6.18,5.67,6.44,,,6.96,10.05,39.68,4.9,4.64,4.12,6.44,4.64,38.91,3.61,7.21,5.41,6.18,4.64,2.592593,1.092593,4.333333,0.677333,-0.055556,82.473037
