location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OH_39075,2020-01-11,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,4.38,6.3,5.76,4.66,4.11,,10.69,9.04,5.21,3.84,4.93,,14.8,,4.93,,24.39,4.93,4.66,14.505556,6.961111,20.977778,10.639778,,10.277778,75.747953
US_OH_39075,2020-01-12,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,,4.45,5.94,4.16,,12.77,9.21,5.05,,,4.75,15.14,,,,25.83,4.75,,6.572222,1.983333,18.75,7.591778,,3.277778,79.656499
US_OH_39075,2020-01-13,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,3.82,4.72,6.29,3.82,4.5,8.77,6.52,7.42,,4.04,7.87,20.45,4.5,3.37,4.94,30.79,4.04,4.27,4.222222,1.355556,10.638889,1.016,,0.62963,77.300237
US_OH_39075,2020-01-14,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,5.32,4.21,6.21,3.77,3.55,3.32,13.3,5.98,4.65,3.55,,3.55,18.84,,3.1,,27.48,4.21,4.21,4.116667,-0.344444,11.433333,0.0,,1.222222,81.311526
US_OH_39075,2020-01-15,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.55,,6.66,6.43,3.55,3.11,11.31,5.77,6.43,,,,20.63,3.99,3.55,3.77,18.86,5.32,3.77,3.988889,-0.605556,10.527778,0.0,,1.598765,84.701547
US_OH_39075,2020-01-16,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,4.49,,5.16,3.82,4.26,11.22,4.26,5.84,3.14,4.26,4.26,13.47,,4.04,,22.67,,,3.477778,-1.822222,10.588889,0.677333,,-0.864198,73.084751
US_OH_39075,2020-01-17,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,9.18,4.92,3.81,,3.81,8.95,7.39,6.04,4.48,3.81,4.03,15.45,,4.7,5.82,24.62,,,-3.177778,-5.211111,1.094444,0.084667,,-9.388889,61.93532
US_OH_39075,2020-01-18,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,6.84,5.47,6.57,4.11,,10.68,7.66,4.93,,5.2,,19.16,,5.47,,30.38,,4.65,0.122222,-4.9,7.083333,4.374444,50.8,-2.944444,79.208512
US_OH_39075,2020-01-19,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,4.12,5.59,4.41,4.12,5.0,14.12,8.82,,5.59,4.71,5.88,17.65,6.47,4.41,,28.83,,5.29,-5.044444,-9.644444,5.983333,16.481778,30.48,-9.228395,72.402873
US_OH_39075,2020-01-20,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,5.83,5.58,6.31,3.64,3.4,11.66,8.74,8.5,5.34,3.4,3.4,17.0,,4.13,6.07,25.74,,4.37,-7.522222,-10.716667,-0.788889,0.225778,50.8,-10.87037,76.564417
US_OH_39075,2020-01-21,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,4.13,3.67,7.11,4.36,5.28,5.5,15.82,7.34,8.48,4.82,7.34,6.42,15.14,4.36,4.13,4.59,26.83,5.73,3.21,-6.588889,-10.716667,-2.833333,0.1524,40.64,-10.944444,70.774729
US_OH_39075,2020-01-22,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,4.12,5.72,6.18,5.72,3.66,,16.02,8.93,5.95,,5.49,3.2,21.97,5.04,3.43,,24.49,5.26,5.49,-5.894444,-11.955556,2.111111,0.0,30.48,-10.82716,68.29105
US_OH_39075,2020-01-23,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,4.75,6.79,8.6,5.66,5.88,4.52,18.32,9.95,6.56,4.07,5.88,6.33,13.35,4.3,5.2,,33.48,5.88,4.3,-0.105556,-8.327778,5.588889,0.0,50.8,-7.234568,59.214547
US_OH_39075,2020-01-24,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,,3.79,4.9,3.56,4.45,16.03,4.68,5.57,,5.12,4.45,20.71,3.12,3.34,3.34,23.16,6.9,4.23,4.961111,0.6,8.033333,0.903111,,0.111111,70.76283
US_OH_39075,2020-01-25,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,5.72,8.01,,,4.01,21.46,5.15,,4.29,6.58,,18.89,,4.86,4.58,24.04,6.29,,4.25,0.933333,7.794444,17.074444,,2.432099,87.969057
US_OH_39075,2020-01-26,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,5.46,,5.18,,,27.61,7.76,8.05,5.75,5.46,,26.17,,,4.89,26.74,,6.04,0.655556,0.216667,4.933333,1.947333,,-1.407407,85.708552
US_OH_39075,2020-01-27,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,4.2,4.65,6.42,6.42,5.97,4.2,21.02,5.97,5.31,3.1,3.32,5.75,28.76,5.53,7.3,9.96,25.66,4.42,3.1,0.961111,0.294444,1.5,0.169333,30.48,-1.228395,84.999615
US_OH_39075,2020-01-28,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.1,4.66,7.54,4.88,3.1,4.88,23.06,8.65,4.43,4.88,6.87,7.98,23.28,4.66,3.99,,27.72,5.1,4.21,0.688889,0.1,1.538889,0.028222,30.48,-1.882716,82.66902
US_OH_39075,2020-01-29,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.9,3.67,5.96,5.28,4.13,4.36,25.46,6.88,7.11,7.34,,6.88,25.0,7.57,3.67,3.9,27.06,6.19,3.9,-0.266667,-1.027778,0.983333,0.112889,,-3.858025,76.432932
US_OH_39075,2020-01-30,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,3.44,5.04,4.36,,3.44,34.15,7.56,4.36,,3.9,5.27,26.36,5.96,5.04,,27.05,3.44,5.5,-0.783333,-1.544444,0.577778,0.0,,-5.91358,67.847669
US_OH_39075,2020-01-31,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,3.58,5.38,3.14,4.7,4.03,29.79,7.84,7.62,,4.48,5.6,27.55,4.93,3.81,4.03,26.2,3.36,4.93,0.066667,-1.711111,2.95,0.0,,-4.197531,72.713905
US_OH_39075,2020-02-01,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,5.42,6.24,5.7,,,28.75,8.95,5.42,,4.61,4.88,26.58,5.97,4.34,4.34,28.21,5.15,,0.055556,-2.1,2.772222,0.225778,,-2.537037,82.185143
US_OH_39075,2020-02-02,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,4.14,,5.62,7.1,,,22.78,9.47,,,7.69,6.51,27.22,,5.03,,25.15,7.1,4.44,4.616667,-1.2,13.483333,1.072444,,-0.191358,70.522236
US_OH_39075,2020-02-03,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,,6.79,,4.53,4.08,18.79,10.41,7.02,,7.24,3.17,21.96,4.53,,4.3,28.3,5.43,6.34,8.338889,-0.266667,17.2,0.0,,1.944444,64.230095
US_OH_39075,2020-02-04,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.54,3.1,6.2,5.97,3.76,3.32,19.47,7.74,5.97,3.98,6.64,4.65,25.66,3.1,5.75,6.2,26.77,5.75,3.32,9.95,-0.494444,17.005556,0.508,,4.339506,68.264198
US_OH_39075,2020-02-05,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.99,6.21,4.44,5.32,4.44,4.88,20.85,8.43,5.32,3.1,,4.44,19.74,3.55,,,29.5,3.55,3.55,-0.044444,-1.755556,1.716667,6.773333,,-4.401235,72.145145
US_OH_39075,2020-02-06,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,4.72,3.65,10.31,4.08,,,20.19,6.01,3.01,3.01,4.29,,21.48,,3.44,3.44,21.48,3.65,4.08,0.116667,-1.533333,1.683333,6.858,,-1.580247,87.894643
US_OH_39075,2020-02-07,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,4.55,5.3,4.8,,,16.42,5.3,5.05,5.56,5.3,5.81,17.68,4.04,4.29,3.54,23.74,,5.3,-1.833333,-3.383333,0.672222,4.148667,50.8,-4.049383,84.416209
US_OH_39075,2020-02-08,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,4.51,7.04,5.35,,6.76,19.73,9.02,5.64,,,3.94,21.14,,5.07,4.79,36.07,5.07,5.07,-2.838889,-6.283333,0.072222,1.749778,30.48,-5.222222,83.159165
US_OH_39075,2020-02-09,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,5.85,6.15,,6.46,4.62,,15.08,5.85,5.23,,6.46,,17.54,,,4.62,26.15,4.62,8.0,-0.416667,-5.644444,1.555556,0.112889,30.48,-2.771605,83.787449
US_OH_39075,2020-02-10,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.22,6.66,6.87,4.08,,5.15,18.9,9.02,7.73,3.65,6.66,6.44,20.83,5.37,5.37,,24.26,4.94,4.72,4.305556,-3.261111,6.761111,4.007556,30.48,2.265432,85.991228
US_OH_39075,2020-02-11,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,5.33,3.78,4.67,4.22,4.0,15.33,9.11,4.89,,10.0,4.44,27.78,4.67,,4.0,29.55,5.11,4.22,1.933333,0.272222,5.805556,1.5748,,-0.54321,83.202746
US_OH_39075,2020-02-12,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,,5.06,5.06,6.83,3.52,3.74,16.73,7.04,4.84,3.3,5.5,7.04,25.98,5.06,4.84,3.3,25.1,5.72,4.84,-0.005556,-3.938889,3.722222,0.225778,,-4.222222,73.226914
US_OH_39075,2020-02-13,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.84,4.57,7.93,,4.32,,15.62,8.41,6.01,4.32,4.57,6.73,18.5,3.84,6.97,,21.38,6.97,5.04,0.516667,-3.538889,2.138889,11.655778,50.8,-1.32716,86.989158
US_OH_39075,2020-02-14,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,,,,,3.17,3.85,6.8,4.08,,3.62,14.96,4.3,4.99,3.85,3.85,3.62,16.31,,5.21,,25.15,,,-6.361111,-10.644444,1.222222,1.862667,50.8,-11.728395,65.085905
US_OH_39075,2020-02-15,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,16,22,4,,,6.67,9.16,3.89,,11.11,18.61,7.22,6.94,4.17,,4.44,17.22,6.67,8.61,,25.27,8.05,,-7.805556,-14.511111,1.583333,0.0254,64.77,-13.5,63.090467
US_OH_39075,2020-02-16,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,6,-11,0,,5.85,,5.85,8.63,5.85,6.47,16.02,10.78,8.32,6.47,,6.16,23.41,,4.62,6.16,32.35,7.39,5.24,2.761111,0.377778,5.466667,0.0,54.61,-4.425926,59.034864
US_OH_39075,2020-02-17,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,33,26,-9,,6.54,3.5,6.31,7.01,5.61,6.31,16.11,8.64,10.98,4.2,3.97,5.84,19.62,5.84,6.31,4.67,30.36,7.94,6.07,0.661111,-5.594444,7.711111,0.0,50.8,-4.037037,70.806866
US_OH_39075,2020-02-18,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,7,1,3,-1,,3.21,5.99,5.13,4.28,5.35,14.55,6.84,5.13,3.85,6.42,6.42,20.32,4.06,4.92,3.64,26.74,7.06,4.49,7.138889,2.388889,10.772222,2.201333,30.48,2.253086,70.876111
US_OH_39075,2020-02-19,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,3,2,3,1,,3.54,8.19,3.54,5.53,6.86,11.29,4.43,7.53,,3.54,7.53,21.91,3.54,,3.98,30.1,5.31,,-0.022222,-3.988889,9.288889,1.016,,-5.691358,65.37382
US_OH_39075,2020-02-20,ChIJeW0lzN1uN4gRjho7zqb39NY,Q485650,geoId/39075,US,United States of America,OH,Ohio,39075,Holmes County,US,USA,2,,,,,,,43895,21973,21922,7463,7684,6123,4936,4712,4846,4183,2393,1555,911250,40.56,-81.93,1098,83.0,-2,-3,4,0,4.47,4.92,6.7,6.7,3.13,3.13,15.86,8.27,3.58,4.69,3.35,6.03,18.77,4.25,3.35,,25.25,,,-3.977778,-6.577778,2.033333,0.0,,-10.37037,61.05548
