location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_MT_30017,2020-01-01,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,17.75,31.95,2.688889,0.072222,5.527778,0.22225,-2.548611,68.640457
US_MT_30017,2020-01-02,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,22.9,23.61,1.261111,-0.933333,5.027778,1.7145,-0.428571,86.834064
US_MT_30017,2020-01-03,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,17.61,41.92,-2.211111,-7.294444,3.933333,0.73025,-6.222222,74.437764
US_MT_30017,2020-01-04,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,,33.61,1.227778,-7.216667,9.277778,0.0,-4.208333,65.383799
US_MT_30017,2020-01-05,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,21.56,31.91,1.505556,-4.3,9.094444,0.112889,-6.631944,56.115253
US_MT_30017,2020-01-06,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,22.77,38.93,-2.283333,-6.938889,3.572222,0.028222,-9.0,59.804346
US_MT_30017,2020-01-07,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,19.26,21.48,-2.622222,-6.988889,2.311111,0.0,-7.145833,70.786188
US_MT_30017,2020-01-08,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,20.96,32.19,-3.994444,-6.75,0.555556,0.2794,-7.138889,75.636036
US_MT_30017,2020-01-09,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,25.34,26.06,-5.716667,-10.233333,0.888889,0.0,-8.826389,77.866436
US_MT_30017,2020-01-10,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,22.8,35.93,-13.055556,-17.805556,-5.866667,0.0,-17.201389,71.231439
US_MT_30017,2020-01-11,ChIJebZ-WNYOOlMRQyj-3vPg45U,Q490789,geoId/30017,US,United States of America,MT,Montana,30017,Custer County,US,USA,2,,,,,,,11726,5866,5860,1386,1442,1384,1457,1270,1671,1573,894,649,1740621,46.27,-105.58,9824,76.766667,,,16.3,40.75,-9.716667,-17.088889,-4.433333,0.0635,-13.194444,71.951053
