location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TN_47159,2020-01-01,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,8.71,,,26.71,,39.48,9.87,40.64,10.45,3.901235,-1.907407,10.17284,0.028222,,-4.145833,55.136608
US_TN_47159,2020-01-02,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,11.44,11.44,,21.73,11.44,27.45,9.72,48.04,8.58,7.950617,3.604938,10.41358,1.806222,,1.326389,61.759934
US_TN_47159,2020-01-03,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,10.24,15.93,,23.33,12.52,31.29,,44.95,,11.597222,8.930556,14.215278,19.33575,,11.087302,95.145473
US_TN_47159,2020-01-04,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,,,,20.38,,18.12,,40.76,,7.561728,2.283951,13.080247,7.986889,,4.881944,83.049734
US_TN_47159,2020-01-05,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,11.87,9.61,,18.65,8.48,31.65,,44.08,,3.351852,-2.333333,11.222222,1.072444,,-2.041667,67.026651
US_TN_47159,2020-01-06,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,10.42,16.78,,19.68,10.42,34.72,,41.09,,4.925926,-2.660494,12.166667,0.197556,,-1.555556,62.660166
US_TN_47159,2020-01-07,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,,9.31,7.84,15.68,,28.9,10.29,43.11,12.74,6.919753,0.95679,10.91358,1.04775,,-0.930556,57.213325
US_TN_47159,2020-01-08,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,10.67,8.13,7.62,16.76,,33.53,8.64,32.51,18.29,5.555556,-0.666667,13.3,0.6604,,-3.382716,52.179878
US_TN_47159,2020-01-09,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,,7.79,9.25,14.61,8.76,29.21,8.76,38.46,,5.872222,-1.816667,15.383333,0.0508,,-2.654321,54.111245
US_TN_47159,2020-01-10,ChIJYZI-rWaTZogRMfMLUoLtkpo,Q494634,geoId/47159,US,United States of America,TN,Tennessee,47159,Smith County,US,USA,2,,,,,,,19732,9782,9950,2376,2583,2351,2360,2427,3038,2459,1485,653,1848202,36.25,-85.96,843,73.94,,,,,,,,,17.11,15.68,36.59,7.13,37.54,7.13,15.011111,13.0,17.811111,0.084667,,7.166667,58.559844
