location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NE_31047,2020-01-11,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.62,9.15,,,18.8,8.13,9.15,18.8,14.23,32.01,8.13,12.2,-11.283951,-16.932099,-2.87037,0.056444,,-16.111111,67.773516
US_NE_31047,2020-01-12,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.93,10.41,10.9,,15.36,9.42,,24.28,,32.71,7.43,,-5.117284,-9.37037,-0.141975,0.0,,-9.87037,69.706444
US_NE_31047,2020-01-13,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,8.24,8.63,8.63,,9.03,8.63,,27.87,,44.35,9.03,,-3.932099,-8.512346,2.425926,0.141111,,-6.382716,83.498303
US_NE_31047,2020-01-14,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.47,8.65,8.26,,13.76,11.4,6.68,27.92,,42.47,,9.04,-4.037037,-10.067901,2.055556,0.0,,-7.419753,77.565583
US_NE_31047,2020-01-15,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.04,,25.03,,14.86,7.43,6.65,27.77,5.47,32.46,,11.34,-4.166667,-9.685185,0.5,0.0,,-7.679012,76.657965
US_NE_31047,2020-01-16,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.04,6.25,7.82,,17.2,7.43,7.04,44.57,6.25,29.32,13.68,,-11.54321,-15.845679,-4.555556,0.0,,-16.296296,67.93278
US_NE_31047,2020-01-17,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,6.34,11.1,,,22.6,7.14,11.5,20.22,,40.04,,6.34,-4.024691,-7.382716,0.246914,1.947333,,-6.802469,81.134692
US_NE_31047,2020-01-18,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,9.64,9.64,,,14.21,,,23.85,,33.49,,,-3.0,-8.654321,1.839506,1.552222,30.48,-7.561728,70.996527
US_NE_31047,2020-01-19,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.71,,,,20.73,,,27.48,13.98,37.61,9.16,,-7.080247,-12.709877,0.450617,0.0,30.48,-12.049383,67.922646
US_NE_31047,2020-01-20,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,8.44,,9.65,,21.71,11.26,6.43,34.17,,42.21,5.63,,-9.882716,-14.635802,-3.907407,0.0,30.48,-13.617284,74.318373
US_NE_31047,2020-01-21,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,10.63,11.45,9.0,9.82,25.77,10.63,6.95,33.95,9.0,35.59,7.36,5.73,-8.623457,-13.654321,0.58642,0.0,30.48,-11.753086,78.199512
US_NE_31047,2020-01-22,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,6.67,10.6,7.85,,25.9,,7.06,31.39,7.46,37.67,9.42,,1.783951,-1.518519,6.166667,3.556,30.48,-0.493827,85.361874
US_NE_31047,2020-01-23,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,,7.18,8.37,5.58,19.93,12.36,9.97,33.49,7.58,39.07,,8.37,1.679012,-0.95679,4.728395,1.100667,30.48,-0.722222,84.810953
US_NE_31047,2020-01-24,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,5.67,10.53,8.91,,29.57,9.72,7.29,39.7,6.08,37.67,7.7,,-2.135802,-4.611111,1.54321,1.608667,30.48,-4.537037,83.751686
US_NE_31047,2020-01-25,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,13.19,9.13,,,28.41,,,46.67,,31.45,,,-1.419753,-6.074074,7.197531,0.0,50.8,-3.932099,83.536096
US_NE_31047,2020-01-26,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,6.92,10.61,,,23.99,,6.92,34.6,,29.06,9.23,,2.888889,-2.580247,10.592593,0.0,40.64,-1.277778,74.548533
US_NE_31047,2020-01-27,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,9.26,10.07,8.05,,23.35,5.64,,46.71,6.84,34.63,8.05,,0.030864,-2.796296,5.641975,0.0,40.64,-2.62963,82.442962
US_NE_31047,2020-01-28,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.12,9.1,7.12,,26.52,9.89,,36.8,5.54,34.43,,,0.049383,-1.228395,2.703704,0.282222,30.48,-1.753086,87.8086
US_NE_31047,2020-01-29,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.77,14.31,9.41,6.95,32.72,10.22,6.95,44.58,6.54,37.62,9.0,10.63,-0.203704,-4.709877,6.493827,1.608667,30.48,-2.148148,86.871118
US_NE_31047,2020-01-30,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,8.06,11.68,7.25,,37.46,13.7,7.25,40.68,6.85,34.64,,,1.450617,-2.580247,8.339506,0.0,30.48,-0.882716,84.878746
US_NE_31047,2020-01-31,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,,,8.03,8.43,24.49,10.04,5.62,35.34,,29.31,9.64,,1.876543,-2.617284,6.314815,0.0,,-3.290123,68.996106
US_NE_31047,2020-02-01,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,9.96,9.43,,,28.83,,,31.45,,35.64,8.39,,3.024691,-3.549383,14.487654,0.0,,-2.765432,66.248977
US_NE_31047,2020-02-02,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,10.46,8.96,,,24.4,,,36.35,,38.35,7.47,,9.191358,1.154321,18.925926,0.0,,-1.95679,46.243172
US_NE_31047,2020-02-03,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,8.27,13.79,7.09,,31.91,10.24,6.7,38.61,7.49,31.91,7.88,,0.685185,-2.04321,9.895062,0.0,,-5.037037,65.85836
US_NE_31047,2020-02-04,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,,6.76,7.55,,24.64,7.55,,33.39,6.76,34.58,,7.95,-3.962963,-5.981481,-0.981481,0.0,,-11.574074,55.682344
US_NE_31047,2020-02-05,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.65,,8.05,,35.84,8.46,6.85,36.24,7.65,28.99,7.25,9.26,-4.932099,-9.580247,0.481481,0.056444,,-10.240741,66.670088
US_NE_31047,2020-02-06,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,,8.92,,7.7,22.71,6.49,,29.6,,34.87,6.49,9.33,-3.845679,-10.425926,6.092593,0.028222,,-9.345679,65.740797
US_NE_31047,2020-02-07,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,10.37,5.8,8.29,,28.61,8.71,7.46,32.76,6.63,36.49,,,-0.666667,-5.12963,4.006173,0.028222,,-5.08642,72.12805
US_NE_31047,2020-02-08,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,11.38,8.27,,,21.2,,,29.99,,34.13,12.93,,-1.722222,-8.567901,9.679012,0.0,,-6.228395,71.500326
US_NE_31047,2020-02-09,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,10.68,9.22,11.65,,19.42,,,28.64,7.28,48.06,,9.71,1.154321,-3.728395,7.858025,0.0,,-4.08642,68.241905
US_NE_31047,2020-02-10,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,,12.83,11.63,,22.46,6.01,6.82,36.89,7.62,32.08,,8.42,-2.179012,-7.703704,6.691358,0.0,,-7.783951,65.629326
US_NE_31047,2020-02-11,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,5.98,9.97,8.77,,17.55,11.96,6.78,26.32,,31.9,7.58,6.38,-0.635802,-8.17284,6.845679,0.0,,-8.271605,56.375815
US_NE_31047,2020-02-12,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,7.66,10.08,7.26,,21.78,,9.68,38.72,9.28,32.67,10.89,,-0.833333,-7.617284,6.87037,0.0,,-6.154321,67.362688
US_NE_31047,2020-02-13,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,5.59,11.17,9.57,,18.35,9.57,6.78,34.71,6.38,31.92,11.97,,-12.666667,-17.518519,-5.648148,0.0,,-20.012346,54.423755
US_NE_31047,2020-02-14,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,,,,,,8.9,,,16.47,,,33.39,9.35,35.62,7.12,,-6.623457,-13.216049,4.876543,0.0,,-12.925926,61.048231
US_NE_31047,2020-02-15,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,0,7,-2,,,13.76,10.59,,25.94,,,21.7,,34.94,,,0.901235,-8.555556,10.067901,0.0,,-6.901235,56.17422
US_NE_31047,2020-02-16,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,2,3,6,,9.98,10.97,10.97,,22.95,7.98,,27.94,7.48,39.41,,,3.796296,-4.185185,12.04321,0.0,,-7.148148,44.75211
US_NE_31047,2020-02-17,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,0,5,-2,,7.02,9.74,12.86,6.24,21.44,8.19,6.63,32.35,,42.88,7.02,7.8,5.049383,0.061728,9.549383,0.056444,,-1.969136,60.568807
US_NE_31047,2020-02-18,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,5,10,1,0,9.36,7.8,14.43,7.8,20.67,8.19,9.75,36.66,7.41,38.22,8.58,5.46,-0.91358,-7.228395,6.765432,0.0,,-6.364198,66.643546
US_NE_31047,2020-02-19,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,-9,-3,-4,3,8.16,10.88,6.61,,16.33,7.78,,27.99,,30.32,,9.33,-5.709877,-9.438272,4.469136,0.0,,-8.876543,78.42051
US_NE_31047,2020-02-20,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,4,10,-8,2,11.99,,11.11,,17.32,7.11,7.11,33.76,10.66,33.32,,,-11.87037,-21.814815,0.617284,0.92075,,-15.5,74.498153
US_NE_31047,2020-02-21,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,7,0,-7,,11.49,8.28,8.74,,17.47,9.66,8.74,23.91,6.9,41.38,9.66,6.9,-0.987654,-7.777778,11.82716,0.0,60.113333,-7.080247,63.441457
US_NE_31047,2020-02-22,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,4,11,-6,,,9.21,9.21,,9.72,,,25.58,,34.79,,,3.148148,-6.783951,17.45679,0.0,30.48,-4.833333,56.056154
US_NE_31047,2020-02-23,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,-1,-2,-3,,13.28,8.36,8.36,7.38,17.22,,,27.06,,40.84,,14.27,3.716049,-4.098765,14.549383,0.0,,-4.962963,53.493016
US_NE_31047,2020-02-24,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,0,5,0,1,8.09,10.79,8.47,,18.49,10.4,,39.68,,45.46,6.55,,2.37037,-5.154321,10.555556,0.0,,-4.376543,61.110874
US_NE_31047,2020-02-25,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,-21,-8,-4,,5.38,8.83,10.75,,13.44,,7.3,36.86,5.38,41.47,7.3,7.3,0.135802,-2.703704,7.419753,0.705556,,-4.123457,73.241183
US_NE_31047,2020-02-26,ChIJZ1vQ_t4snIcRpC5QUxCOeeg,Q490784,geoId/31047,US,United States of America,NE,Nebraska,31047,Dawson County,US,USA,2,,,,,,,23657,12236,11421,3543,3512,2945,2909,2718,2767,2662,1554,1047,1425450,40.87,-99.81,2640,79.642857,12,0,1,-1,8.53,7.36,8.53,,26.36,10.85,9.69,42.64,,38.37,,7.36,-4.04321,-10.666667,1.481481,0.592667,30.48,-8.604938,70.759394
