location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_UT_49007,2020-01-11,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,,,,,11.57,6.94,10.03,24.3,,,34.32,6.94,10.03,-7.555556,-12.288889,-0.327778,0.0,-11.847222,70.609063
US_UT_49007,2020-01-12,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,7.2,7.58,,,10.99,6.07,6.07,19.71,6.07,,29.19,6.82,,-5.933333,-10.672222,-1.344444,0.282222,-7.361111,86.548599
US_UT_49007,2020-01-13,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,6.17,8.13,5.33,,9.54,6.73,,23.28,6.17,5.61,29.17,8.7,3.93,-5.183333,-10.588889,0.688889,0.254,-8.145833,79.268158
US_UT_49007,2020-01-14,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,6.47,9.11,7.35,,6.47,10.58,6.17,18.23,6.47,,28.22,5.29,6.76,-2.711111,-8.327778,4.244444,0.028222,-8.569444,68.41319
US_UT_49007,2020-01-15,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,,10.11,14.88,,10.95,8.14,5.9,21.62,,,26.39,7.3,5.33,-4.855556,-12.244444,2.505556,0.0,-9.513889,73.025622
US_UT_49007,2020-01-16,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,,,,4.26,11.92,9.65,9.93,20.44,6.25,,29.52,7.1,4.54,-4.822222,-11.455556,3.472222,0.0,-9.1875,71.012405
US_UT_49007,2020-01-17,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,,7.23,4.05,,10.7,5.5,4.63,19.09,5.21,4.92,23.14,5.5,,-0.483333,-6.583333,4.377778,0.056444,-6.291667,64.47573
US_UT_49007,2020-01-18,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,7.9,7.51,,,10.67,,,21.34,,,35.96,,6.32,-5.044444,-10.472222,1.833333,0.3302,-9.694444,68.773954
US_UT_49007,2020-01-19,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,10.59,8.7,6.43,,6.43,5.67,,21.56,6.81,,30.63,7.56,,-6.116667,-11.8,1.35,0.0,-10.180556,73.046725
US_UT_49007,2020-01-20,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,10.88,,,5.62,11.23,9.13,11.94,16.85,,,33.0,,8.43,-5.372222,-10.477778,0.466667,0.0,-8.3125,79.199925
US_UT_49007,2020-01-21,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,7.25,7.81,6.13,,11.15,8.09,4.46,20.63,4.18,,42.65,4.18,,-1.477778,-4.533333,1.283333,0.197556,-3.173611,84.049197
US_UT_49007,2020-01-22,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,4.5,9.85,8.73,,12.95,9.29,6.47,25.62,5.35,,26.75,5.91,5.35,-0.65,-4.066667,2.988889,1.100667,-1.4375,92.767166
US_UT_49007,2020-01-23,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,7.16,7.45,7.45,,10.89,6.02,,18.91,4.58,,28.37,,5.44,0.372222,-2.927778,3.872222,0.0,-0.993056,89.714311
US_UT_49007,2020-01-24,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,7.47,7.47,5.75,,16.38,9.48,6.89,20.4,4.31,,27.87,4.31,5.46,-1.744444,-4.638889,2.35,0.338667,-2.472222,90.153337
US_UT_49007,2020-01-25,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.76,6.14,5.76,,18.42,,6.91,29.17,,6.53,28.4,,,-1.372222,-4.627778,2.544444,0.3556,-2.340278,90.83046
US_UT_49007,2020-01-26,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,6.82,7.54,,,29.78,5.38,,25.84,,9.33,32.66,7.54,,-1.405556,-4.294444,3.35,0.0254,-2.576389,87.123619
US_UT_49007,2020-01-27,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.48,7.4,8.23,4.39,26.32,5.21,6.86,30.98,4.11,4.66,28.52,,4.94,0.188889,-2.8,5.366667,0.846667,-2.027778,82.044563
US_UT_49007,2020-01-28,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,6.72,5.6,7.0,6.72,18.48,10.08,6.16,31.92,5.04,5.88,33.32,,5.04,-1.322222,-6.627778,4.411111,0.564444,-4.777778,76.745511
US_UT_49007,2020-01-29,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.04,,7.27,,24.9,7.27,6.15,34.97,5.04,,27.69,5.32,,-0.75,-5.255556,3.661111,0.197556,-2.861111,82.773639
US_UT_49007,2020-01-30,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,4.26,5.39,8.23,4.26,31.22,4.26,6.81,29.8,4.26,5.96,27.53,7.09,,-1.277778,-5.133333,3.627778,0.677333,-3.840278,80.606717
US_UT_49007,2020-01-31,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,,7.67,6.54,,28.42,7.67,5.4,31.54,5.4,,25.01,5.68,,-2.505556,-8.277778,3.661111,0.127,-5.534722,78.456511
US_UT_49007,2020-02-01,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,6.86,8.39,8.01,,20.97,6.1,5.72,28.59,,10.67,32.4,,,-1.344444,-7.233333,5.605556,0.0,-4.847222,75.564168
US_UT_49007,2020-02-02,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,8.44,9.14,7.03,,21.09,6.68,5.98,27.42,,7.73,26.72,5.98,7.03,-0.466667,-6.238889,8.655556,0.0,-5.270833,68.938917
US_UT_49007,2020-02-03,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.46,4.64,5.19,4.37,17.49,6.83,5.74,26.5,5.74,,29.78,8.47,4.64,-0.633333,-6.894444,8.044444,0.0,-6.590278,66.457127
US_UT_49007,2020-02-04,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.54,6.92,4.99,5.82,24.38,,6.09,26.59,3.88,4.43,27.98,6.92,4.99,-7.577778,-12.888889,-2.6,0.9652,-13.506944,62.043064
US_UT_49007,2020-02-05,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,4.19,8.94,8.1,4.47,16.47,4.19,5.3,23.45,4.19,4.75,30.71,6.42,8.1,-9.0,-13.838889,-3.077778,0.0,-14.1875,64.687265
US_UT_49007,2020-02-06,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,,9.07,7.66,,19.28,6.52,10.49,25.81,,10.49,26.37,4.54,6.52,-3.955556,-9.166667,2.672222,0.141111,-8.347222,73.80936
US_UT_49007,2020-02-07,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.8,4.93,4.93,,28.45,,4.93,29.61,4.35,6.1,25.25,,4.35,2.25,-2.577778,8.966667,0.508,-2.229167,74.671981
US_UT_49007,2020-02-08,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,7.7,8.85,,,23.48,7.31,,28.86,,,33.1,,5.77,3.0,-3.861111,11.288889,0.0,-2.625,68.592525
US_UT_49007,2020-02-09,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,,6.41,,6.79,27.91,9.05,6.03,29.79,7.17,,31.3,,9.05,0.794444,-4.427778,8.711111,0.1524,-5.958333,60.381399
US_UT_49007,2020-02-10,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,8.49,8.22,5.57,3.71,19.37,7.96,6.1,24.94,,9.29,25.47,6.1,,-2.983333,-8.85,3.505556,0.0508,-8.104167,66.663217
US_UT_49007,2020-02-11,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.01,9.74,4.73,6.4,16.42,7.79,4.73,21.98,6.4,4.45,28.94,5.57,5.01,-3.761111,-9.783333,2.2,0.0,-9.722222,63.158042
US_UT_49007,2020-02-12,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.86,6.97,,,17.57,7.81,5.86,23.98,6.42,8.09,25.66,10.32,6.42,-2.777778,-9.743056,4.388889,0.0,-10.083333,57.360333
US_UT_49007,2020-02-13,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,6.22,6.82,7.11,5.33,13.93,6.22,4.15,24.3,4.74,5.33,30.22,6.22,,-1.590278,-8.583333,6.0625,0.0,-8.231481,61.414096
US_UT_49007,2020-02-14,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,,,,,5.05,6.94,,4.42,13.89,5.05,7.26,25.57,,5.68,26.51,,4.42,-0.1875,-7.694444,9.673611,0.0,-7.768519,57.491606
US_UT_49007,2020-02-15,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,9,20,3,,,9.35,,,19.5,6.09,,23.97,,6.09,21.13,11.38,,1.5,-5.375,9.326389,0.0,-6.111111,59.425123
US_UT_49007,2020-02-16,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,12,-2,-3,,,8.7,5.67,,18.16,9.08,,18.91,,,23.45,7.19,,2.909722,-3.305556,9.340278,0.145143,-4.259259,62.451167
US_UT_49007,2020-02-17,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,9,32,-39,,5.62,6.32,7.03,,18.62,,5.27,28.46,,5.97,34.08,5.27,5.62,3.236111,-1.013889,8.215278,0.471714,-5.027778,56.226897
US_UT_49007,2020-02-18,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,3,-3,0,,5.33,5.62,8.98,,23.58,4.21,,24.14,,5.05,29.76,,,-2.152778,-8.715278,5.534722,0.0,-11.833333,47.38367
US_UT_49007,2020-02-19,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,4,12,-1,,6.56,7.38,10.38,5.46,16.4,5.46,4.65,16.12,7.92,4.65,27.05,6.01,3.83,-2.405556,-8.55,3.805556,0.0,-11.152778,50.573846
US_UT_49007,2020-02-20,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,1,7,1,,6.76,4.51,7.61,,12.12,10.14,5.07,24.51,,7.04,25.64,,,-4.255556,-11.205556,4.233333,0.0,-14.041667,46.222713
US_UT_49007,2020-02-21,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,0,8,1,,4.3,10.6,6.02,,14.33,10.6,4.59,23.21,,6.02,30.09,4.87,,-3.255556,-10.416667,6.711111,0.0,-12.284722,50.046178
US_UT_49007,2020-02-22,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,6,2,6,,,6.98,,,16.68,,,23.67,5.82,6.21,29.88,,5.82,0.161111,-7.066667,7.594444,0.0,-8.229167,53.590687
US_UT_49007,2020-02-23,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,13,,10,,8.52,,7.03,,19.25,10.37,,24.43,8.14,7.78,35.17,6.66,7.03,2.588889,-2.622222,8.361111,1.8034,-2.631944,66.431
US_UT_49007,2020-02-24,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,2,9,-15,,8.38,5.28,5.28,4.66,17.69,7.14,,29.17,5.28,4.97,27.0,,4.97,1.58642,-3.179012,8.135802,0.4445,-7.793651,49.470977
US_UT_49007,2020-02-25,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,2,5,-1,,,6.22,4.24,6.78,20.63,5.37,6.22,29.68,,3.96,31.09,7.35,5.37,-1.864198,-7.296296,3.783951,0.0,-11.293651,47.916369
US_UT_49007,2020-02-26,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,14,16,1,,8.07,4.73,6.68,,21.44,8.35,4.46,29.79,,5.57,30.9,6.4,4.46,-3.253086,-9.41358,5.049383,0.0,-11.68254,50.38708
US_UT_49007,2020-02-27,ChIJC6rraGWRTocREEHfwv_B7vQ,Q156467,geoId/49007,US,United States of America,UT,Utah,49007,Carbon County,US,USA,2,,,,,,,20131,9976,10155,2790,3092,2409,2586,2157,2297,2604,1417,779,1744355,39.64,-110.58,3845,75.62,10,16,3,,5.18,5.76,5.18,,27.05,7.19,7.77,39.43,,,28.78,4.89,,0.246914,-7.160494,9.660494,0.0,-9.02381,50.575919
