location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KS_20039,2020-01-01,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-1.034722,-9.020833,11.055556,0.0,,-7.238095,63.726904
US_KS_20039,2020-01-02,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,2.173611,-3.0625,8.208333,0.0,,-1.579365,76.991392
US_KS_20039,2020-01-03,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,0.527778,-3.979167,6.9375,0.0,,-3.801587,72.729828
US_KS_20039,2020-01-04,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,1.888889,-5.784722,13.652778,0.0,,-4.253968,64.300414
US_KS_20039,2020-01-05,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,4.666667,-0.756944,10.048611,0.0,,-5.563492,48.406169
US_KS_20039,2020-01-06,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-0.569444,-7.055556,8.3125,0.0,,-8.055556,56.918233
US_KS_20039,2020-01-07,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,1.076389,-6.840278,13.534722,0.0,,-7.746032,51.377787
US_KS_20039,2020-01-08,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,0.854167,-5.881944,9.805556,0.0,,-5.690476,62.687941
US_KS_20039,2020-01-09,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,3.152778,-4.055556,9.895833,0.0,,-5.103175,55.585535
US_KS_20039,2020-01-10,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-1.513889,-7.611111,3.784722,0.0,,-4.412698,82.045514
US_KS_20039,2020-01-11,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-9.694444,-16.354167,-0.173611,0.0635,,-13.674603,73.268856
US_KS_20039,2020-01-12,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-3.756944,-10.694444,6.972222,0.0,,-9.428571,64.570511
US_KS_20039,2020-01-13,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-1.131944,-8.576389,8.8125,0.0,,-8.095238,61.724772
US_KS_20039,2020-01-14,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-1.458333,-9.875,9.090278,0.0,,-8.484127,60.666927
US_KS_20039,2020-01-15,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-0.708333,-7.319444,6.756944,0.0,,-5.936508,68.990749
US_KS_20039,2020-01-16,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-7.798611,-12.666667,0.680556,0.0,,-12.666667,68.677926
US_KS_20039,2020-01-17,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-2.180556,-5.770833,4.604167,1.016,,-3.984127,87.651671
US_KS_20039,2020-01-18,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-0.270833,-5.493056,4.875,0.127,,-7.174603,61.20088
US_KS_20039,2020-01-19,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-3.555556,-9.875,5.277778,0.0,,-9.984127,62.215879
US_KS_20039,2020-01-20,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-4.270833,-9.895833,2.333333,0.0,,-9.460317,69.247565
US_KS_20039,2020-01-21,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-5.201389,-10.555556,6.111111,0.0,,-8.269841,79.409199
US_KS_20039,2020-01-22,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,4.020833,-2.597222,12.638889,1.30175,,-0.706349,72.963072
US_KS_20039,2020-01-23,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,2.395833,-2.756944,8.916667,0.28575,,-4.02381,63.958073
US_KS_20039,2020-01-24,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,-0.930556,-7.465278,8.145833,0.3175,,-6.055556,68.727889
US_KS_20039,2020-01-25,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,0.902778,-6.4375,12.5625,0.0,,-4.285714,69.316779
US_KS_20039,2020-01-26,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,3.972222,-2.694444,13.881944,0.0,,-3.579365,58.420778
US_KS_20039,2020-01-27,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,0.395833,-4.020833,9.159722,0.0,,-4.126984,72.400312
US_KS_20039,2020-01-28,ChIJDa3fE1fvn4cR9QeHA0q-QkU,Q376136,geoId/20039,US,United States of America,KS,Kansas,20039,Decatur County,US,USA,2,,,,,,,2863,1447,1416,335,292,278,274,233,413,462,269,307,1070329,39.8,-100.467,814,2316,78.1,0.354167,-2.256944,4.048611,1.49225,,-1.349206,88.613204
