location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48179,2020-01-11,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,11.87,10.47,11.87,17.45,18.15,30.02,,42.59,12.57,-2.277778,-9.1,7.338889,0.0,,-8.316667,63.505925
US_TX_48179,2020-01-12,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,15.58,17.0,20.54,16.29,29.04,,52.42,,2.944444,-3.966667,13.138889,0.0,,-6.161111,51.761128
US_TX_48179,2020-01-13,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,12.57,9.05,16.59,9.05,28.66,,39.72,,5.983333,-3.233333,20.049383,0.0,,-6.822222,40.601784
US_TX_48179,2020-01-14,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,13.43,10.44,13.92,9.45,30.83,9.45,45.75,8.95,7.75,-3.511111,21.925926,0.0,,-7.677778,33.719958
US_TX_48179,2020-01-15,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,8.98,7.48,14.96,7.48,26.43,10.97,46.38,8.98,8.25,3.316667,15.766667,0.0,,-6.327778,36.01211
US_TX_48179,2020-01-16,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,,11.84,9.37,10.85,27.62,10.36,42.42,12.33,-0.155556,-3.461111,6.155556,0.169333,,-7.461111,58.010761
US_TX_48179,2020-01-17,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,,,8.51,14.52,23.04,,33.56,,1.072222,-3.244444,11.194444,4.360333,,-0.683333,88.267094
US_TX_48179,2020-01-18,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,15.02,,,13.59,13.59,31.48,,56.52,,5.305556,-1.361111,10.777778,0.4064,,-4.177778,50.876487
US_TX_48179,2020-01-19,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,12.96,10.23,17.73,11.59,25.91,12.96,48.41,,2.061111,-3.561111,10.405556,0.0,,-6.977778,51.517718
US_TX_48179,2020-01-20,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,9.58,14.04,17.88,22.98,19.79,26.18,,58.73,13.41,2.838889,-5.15,13.511111,0.0,,-4.816667,57.656412
US_TX_48179,2020-01-21,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,,10.54,25.1,8.53,25.1,,47.69,,2.633333,-2.566667,9.533333,0.0,,-3.788889,63.345772
US_TX_48179,2020-01-22,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,7.91,12.35,,20.26,11.36,31.13,11.86,53.86,12.35,5.755556,2.644444,11.411111,1.778,,2.955556,82.523687
US_TX_48179,2020-01-23,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,17.31,13.23,9.67,18.83,10.18,30.03,15.27,45.81,7.63,5.644444,1.0,12.261111,0.0762,,-1.466667,60.618797
US_TX_48179,2020-01-24,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,8.73,8.73,9.25,20.03,10.79,40.58,9.76,33.39,7.71,4.705556,-2.488889,15.083333,0.0,,-5.872222,46.43893
US_TX_48179,2020-01-25,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,20.36,,31.99,,39.99,15.27,47.26,,6.327778,-0.7,15.227778,0.0,,-0.911111,60.096872
US_TX_48179,2020-01-26,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,11.68,11.68,10.31,32.3,10.99,24.05,12.37,50.16,,6.061111,-1.688889,17.388889,0.0,,-1.311111,59.455915
US_TX_48179,2020-01-27,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,6.78,7.26,12.59,26.15,,34.38,9.2,32.44,7.75,7.277778,-1.244444,18.394444,0.0,,-0.611111,57.620144
US_TX_48179,2020-01-28,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,11.8,12.75,8.97,31.16,8.03,34.47,,33.52,,4.555556,-0.061111,14.127778,1.778,,1.727778,82.088097
US_TX_48179,2020-01-29,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,9.0,6.63,21.8,8.53,38.85,,53.54,12.32,1.455556,-3.811111,8.255556,2.1844,,-2.261111,77.025959
US_TX_48179,2020-01-30,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,10.91,11.4,8.43,42.14,11.4,41.64,11.4,45.11,10.91,1.322222,-3.061111,9.666667,0.0,,-2.627778,75.810959
US_TX_48179,2020-01-31,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,8.38,7.88,7.88,28.57,12.32,35.47,10.35,51.73,11.82,3.827778,-1.25,11.155556,0.0,,-4.477778,55.127414
US_TX_48179,2020-02-01,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,13.65,24.42,,32.32,12.93,38.07,12.93,47.41,,6.133333,-1.994444,20.697531,0.0,,-6.922222,39.357356
US_TX_48179,2020-02-02,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,,9.59,28.14,10.23,35.81,9.59,32.61,11.51,11.872222,1.927778,26.234568,0.0,,-4.022222,32.993406
US_TX_48179,2020-02-03,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,8.45,13.92,,30.32,9.44,32.31,12.43,49.7,8.95,9.4,2.527778,18.566667,0.0,,-3.327778,40.989104
US_TX_48179,2020-02-04,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,13.14,7.79,20.44,12.65,30.17,7.79,42.34,7.3,-1.055556,-3.533333,2.566667,0.2032,,-4.938889,75.077123
US_TX_48179,2020-02-05,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,9.07,9.6,24.53,12.27,27.2,9.6,38.4,10.13,-3.561111,-7.772222,1.383333,0.3556,,-9.95,61.617903
US_TX_48179,2020-02-06,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,12.71,10.17,26.95,,33.06,7.63,37.63,10.17,-2.65,-10.338889,9.416667,0.0,50.8,-11.805556,49.561391
US_TX_48179,2020-02-07,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,10.28,9.73,,33.53,12.44,27.58,,44.35,,3.9,-0.861111,8.861111,0.0,30.48,-4.911111,52.778356
US_TX_48179,2020-02-08,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,18.9,,30.54,,41.44,,45.81,,4.294444,-3.783333,15.238889,0.0,,-2.277778,62.583103
US_TX_48179,2020-02-09,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,10.49,15.38,12.58,37.05,14.68,39.15,11.88,49.64,11.19,8.1,2.594444,13.444444,0.0,,0.188889,57.655017
US_TX_48179,2020-02-10,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,11.69,12.2,,27.96,9.15,43.21,,43.72,8.13,-0.15,-4.155556,7.466667,0.145143,,-5.233333,68.703962
US_TX_48179,2020-02-11,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,11.61,8.08,32.3,11.61,32.3,,41.39,8.58,0.466667,-1.027778,3.55,2.5908,,-2.166667,82.693234
US_TX_48179,2020-02-12,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,11.96,11.44,13.52,18.73,10.4,24.97,8.84,49.94,7.8,1.011111,-3.288889,7.533333,1.947333,,-2.455556,77.811192
US_TX_48179,2020-02-13,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,8.53,,30.38,13.33,34.11,9.6,33.58,,-2.772222,-7.683333,5.95,0.889,50.8,-8.05,67.171198
US_TX_48179,2020-02-14,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,,,,,,10.23,11.3,31.75,15.07,31.22,,29.06,9.69,-2.577778,-6.177778,5.944444,0.0,,-8.333333,64.866884
US_TX_48179,2020-02-15,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,1,1,2,,,,,27.05,10.96,37.28,,57.02,,5.888889,0.244444,14.65,0.0,,-0.733333,62.671354
US_TX_48179,2020-02-16,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,7,12,3,,15.02,17.88,,28.61,12.88,32.19,14.31,57.94,,5.75,-2.394444,17.411111,0.0,,-1.066667,62.087258
US_TX_48179,2020-02-17,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,6,10,-24,,11.76,11.11,13.72,31.37,,43.78,9.8,60.12,,8.138889,0.877778,16.938889,0.0,,2.116667,66.274815
US_TX_48179,2020-02-18,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,5,-5,-11,,9.0,10.8,,28.2,13.8,29.4,,48.6,,5.772222,1.761111,13.677778,0.0,,-3.361111,52.068071
US_TX_48179,2020-02-19,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,-3,-5,2,,,18.53,10.29,20.58,15.95,31.91,9.26,38.08,,2.755556,-1.477778,8.416667,0.0,,-6.122222,52.207663
US_TX_48179,2020-02-20,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,-10,-3,1,,,9.73,9.22,28.69,13.83,26.64,,37.92,8.2,-0.072222,-5.627778,7.327778,0.0,,-5.605556,66.679678
US_TX_48179,2020-02-21,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,-1,9,2,,,10.21,7.66,12.77,8.17,28.6,,37.28,,-1.444444,-9.588889,11.661111,0.0,,-6.833333,66.91185
US_TX_48179,2020-02-22,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,0,-3,2,,11.8,,11.06,28.02,16.23,39.09,,42.77,,7.177778,0.8,16.8,0.0,,-0.872222,56.744886
US_TX_48179,2020-02-23,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,2,6,-2,,10.66,14.92,12.08,27.0,,24.86,,48.31,,12.561111,7.811111,20.661111,0.084667,,4.555556,59.067447
US_TX_48179,2020-02-24,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,10,4,1,,8.98,11.47,,18.46,13.47,35.92,7.98,46.9,7.48,7.994444,3.594444,15.066667,1.989667,,2.955556,70.984076
US_TX_48179,2020-02-25,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,9,-5,0,,8.17,13.79,,25.03,17.37,41.88,8.68,52.1,,2.866667,-1.255556,12.811111,0.550333,,-2.755556,67.119555
US_TX_48179,2020-02-26,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,14,17,2,,,8.4,10.27,23.8,7.93,38.26,6.53,37.33,8.4,-1.238889,-6.838889,6.211111,0.0508,,-7.361111,63.572274
US_TX_48179,2020-02-27,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,19,21,2,,7.43,11.36,11.8,28.84,10.05,44.13,,37.58,6.99,2.733333,-5.916667,15.972222,0.0,,-8.866667,43.044225
US_TX_48179,2020-02-28,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,14,26,-1,,,6.58,16.66,24.11,10.08,35.51,,32.0,,6.527778,-3.694444,18.755556,0.0,,-5.45,42.361517
US_TX_48179,2020-02-29,ChIJ36ObAkdSB4cRB_AtNUgHMFs,Q109312,geoId/48179,US,United States of America,TX,Texas,48179,Gray County,US,USA,2,,,,,,,22106,11711,10395,3198,2964,2706,2945,2816,2664,2294,1533,986,1809555,35.41,-100.81,872,2407,76.157143,9,2,1,,10.9,12.95,,32.71,13.63,42.25,,44.29,11.58,10.494444,-0.055556,23.566667,0.0,,-6.355556,30.502077
