location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_GA_13251,2020-01-01,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,22.98,35.74,9.527778,4.316667,16.238889,0.0,,-0.302469,50.381813
US_GA_13251,2020-01-02,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,15.9,26.77,43.51,9.194444,4.788889,15.544444,0.0,,4.598765,72.432598
US_GA_13251,2020-01-03,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,17.33,25.13,40.73,18.911111,9.794444,26.361111,0.4445,,14.833333,76.643653
US_GA_13251,2020-01-04,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,25.57,53.03,18.572222,14.077778,24.855556,16.8148,,15.265432,80.527381
US_GA_13251,2020-01-05,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,23.84,39.42,8.633333,2.516667,17.072222,3.1242,,-0.635802,51.701143
US_GA_13251,2020-01-06,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,31.77,43.99,9.25,2.738889,18.877778,0.0,,2.450617,62.32164
US_GA_13251,2020-01-07,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,32.65,44.6,11.122222,4.405556,19.061111,0.0,,5.574074,68.311941
US_GA_13251,2020-01-08,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,12.39,32.21,38.82,9.027778,0.394444,18.405556,0.0508,,-1.314815,48.621299
US_GA_13251,2020-01-09,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,28.72,36.69,8.855556,0.311111,20.394444,0.0,,2.703704,65.604454
US_GA_13251,2020-01-10,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,23.21,40.23,15.966667,12.083333,22.216667,0.0,,11.296296,73.097824
US_GA_13251,2020-01-11,ChIJoTJrQ9Im-ogRJya5eE8JHc4,Q503511,geoId/13251,US,United States of America,GA,Georgia,13251,Screven County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13956,6918,7038,1679,1608,1849,1537,1631,2031,1988,1131,502,416868,32.75,-81.61,1698,75.18,,,,,25.54,41.95,19.677778,13.972222,24.783333,0.677333,,17.512346,86.531554
