location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22007,2020-01-11,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,12.38,11.76,,16.71,,30.95,20.722222,16.694444,23.583333,2.398889,18.785714,87.665952
US_LA_22007,2020-01-12,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,13.47,13.47,12.82,28.21,13.47,42.32,12.066667,8.194444,18.988889,8.6614,9.357143,84.503125
US_LA_22007,2020-01-13,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,9.72,9.72,34.02,,39.96,16.355556,13.955556,19.977778,1.778,15.571429,94.157108
US_LA_22007,2020-01-14,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,15.84,12.56,,28.4,,42.6,21.105556,18.3,25.394444,4.064,20.142857,93.381892
US_LA_22007,2020-01-15,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,11.08,,,40.45,13.3,42.11,21.638889,19.411111,25.838889,0.028222,20.34127,91.061577
US_LA_22007,2020-01-16,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,14.35,14.35,,30.35,8.28,38.07,21.011111,18.244444,25.65,0.0,19.674603,92.112389
US_LA_22007,2020-01-17,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,15.34,8.52,10.79,19.88,,38.06,18.527778,15.722222,22.494444,3.937,13.722222,74.169865
US_LA_22007,2020-01-18,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,16.15,13.46,,34.99,,44.41,21.127778,18.255556,24.966667,0.225778,19.02381,87.558862
US_LA_22007,2020-01-19,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,10.94,12.22,,21.87,10.29,34.74,14.544444,9.061111,22.172222,6.406444,5.52381,55.295286
US_LA_22007,2020-01-20,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,12.25,,19.34,,37.39,8.194444,4.677778,13.533333,0.0254,-2.349206,48.567233
US_LA_22007,2020-01-21,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,8.71,15.1,12.78,29.04,10.45,41.23,5.988889,1.527778,11.238889,0.0,-2.888889,53.502319
US_LA_22007,2020-01-22,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,19.8,15.84,9.05,27.16,14.14,38.47,6.511111,2.277778,11.183333,0.028222,0.063492,64.439315
US_LA_22007,2020-01-23,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,8.65,10.82,11.36,34.62,,40.57,12.661111,7.983333,19.122222,3.753556,10.722222,88.42944
US_LA_22007,2020-01-24,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,16.54,10.04,31.89,,35.44,13.411111,8.333333,17.794444,8.128,8.611111,73.220433
US_LA_22007,2020-01-25,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,11.83,18.78,11.13,27.13,,43.83,10.927778,4.655556,18.144444,0.0,4.238095,65.19504
US_LA_22007,2020-01-26,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,20.0,,20.59,,50.6,12.005556,9.4,15.238889,1.411111,9.761905,86.412763
US_LA_22007,2020-01-27,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,19.63,11.78,23.55,,42.62,12.722222,11.494444,15.122222,16.538222,11.412698,91.190163
US_LA_22007,2020-01-28,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,27.48,11.45,38.35,9.73,44.65,12.116667,7.044444,18.488889,0.0,9.301587,84.084846
US_LA_22007,2020-01-29,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,8.69,22.61,11.59,42.89,9.85,42.89,13.583333,10.811111,16.411111,6.096,11.65873,88.269649
US_LA_22007,2020-01-30,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,13.16,30.91,12.02,41.78,,44.07,12.144444,10.283333,14.888889,1.3462,9.18254,81.386198
US_LA_22007,2020-01-31,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,23.7,,39.49,,35.54,12.055556,10.605556,14.472222,0.366889,9.68254,85.5564
US_LA_22007,2020-02-01,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,14.88,28.4,,21.64,,47.33,10.938889,7.205556,15.844444,0.1778,6.166667,71.787282
US_LA_22007,2020-02-02,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,13.92,27.2,,24.68,,47.45,12.405556,6.022222,21.144444,0.028222,6.579365,69.355813
US_LA_22007,2020-02-03,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,8.2,47.02,10.39,56.31,9.29,42.1,15.411111,9.361111,21.627778,0.0,12.111111,81.169183
US_LA_22007,2020-02-04,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,13.21,30.44,13.79,32.16,9.19,43.08,18.627778,15.105556,22.055556,0.0,17.206349,89.730991
US_LA_22007,2020-02-05,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,10.44,25.83,,56.06,,34.07,20.5,18.7,22.633333,0.338667,20.055556,95.190946
US_LA_22007,2020-02-06,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,24.57,9.71,37.72,11.43,36.0,13.961111,8.322222,21.883333,15.719778,11.626984,88.01312
US_LA_22007,2020-02-07,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,10.32,29.23,8.6,52.16,9.74,30.95,8.6,2.711111,17.505556,0.3302,0.769841,59.533309
US_LA_22007,2020-02-08,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,13.73,13.73,,32.05,,45.78,14.761111,9.516667,21.111111,0.0,10.309524,75.437923
US_LA_22007,2020-02-09,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,9.57,20.42,,29.36,13.4,39.57,16.75,12.283333,22.366667,0.127,13.047619,78.955895
US_LA_22007,2020-02-10,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,9.84,19.13,,25.69,10.39,49.2,20.588889,16.966667,24.066667,1.1938,19.253968,91.020357
US_LA_22007,2020-02-11,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,13.19,8.79,27.47,,41.76,22.166667,19.372222,26.188889,0.479778,20.587302,89.369147
US_LA_22007,2020-02-12,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,9.37,19.83,8.81,30.3,13.77,37.46,21.638889,19.372222,25.305556,0.0635,20.261905,92.258599
US_LA_22007,2020-02-13,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,,26.88,10.87,29.16,,39.46,15.9,11.561111,23.327778,7.7724,13.285714,84.393629
US_LA_22007,2020-02-14,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,,,11.48,16.32,,19.95,,36.26,9.65,5.577778,16.755556,2.667,3.055556,63.869742
US_LA_22007,2020-02-15,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,-2,-8,,16.34,,17.0,,46.42,11.866667,5.927778,19.361111,0.0,4.920635,63.558029
US_LA_22007,2020-02-16,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,1,-5,,19.86,,21.73,,44.07,16.255556,12.772222,19.077778,6.3754,14.246032,88.486875
US_LA_22007,2020-02-17,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,3,2,,19.76,9.6,25.98,9.6,37.83,15.822222,13.938889,18.816667,7.3914,14.960317,94.06382
US_LA_22007,2020-02-18,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,-6,7,8.69,20.63,10.86,18.46,10.31,38.54,20.566667,16.988889,24.95,0.028222,19.759259,93.621036
US_LA_22007,2020-02-19,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,1,5,14.82,16.46,,20.3,,42.25,19.783333,17.2,23.738889,0.282222,17.992063,91.07465
US_LA_22007,2020-02-20,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,-1,-5,10.27,15.67,13.51,26.48,,38.36,14.688889,9.322222,19.383333,5.898444,13.309524,94.371636
US_LA_22007,2020-02-21,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,1,7,12.41,20.31,12.97,27.64,,29.33,8.161111,4.416667,13.655556,13.843,1.880952,64.73109
US_LA_22007,2020-02-22,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,8,-4,12.36,15.1,,22.65,,41.87,8.111111,2.655556,15.261111,0.0,1.595238,64.101042
US_LA_22007,2020-02-23,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,13,,12.51,23.62,,23.62,10.42,43.08,12.611111,6.888889,19.816667,0.0,8.5,76.836193
US_LA_22007,2020-02-24,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,9,-13,12.21,18.63,,26.34,11.56,34.05,16.816667,12.494444,22.255556,0.169333,13.912698,82.855074
US_LA_22007,2020-02-25,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,1,-37,15.01,22.84,,36.54,,46.98,17.044444,13.788889,20.244444,1.8796,14.944444,87.553058
US_LA_22007,2020-02-26,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,12,-8,8.86,17.71,10.62,29.52,,38.37,13.15,10.572222,16.216667,0.0,7.238095,67.626864
US_LA_22007,2020-02-27,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,7,-1,10.61,22.9,,45.79,10.05,50.26,7.927778,2.994444,12.455556,0.0508,-0.690476,54.758646
US_LA_22007,2020-02-28,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,7,8,12.58,28.59,,28.59,11.43,35.45,9.927778,3.377778,18.227778,0.0,2.738095,62.407895
US_LA_22007,2020-02-29,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,12,0,9.88,26.35,,32.28,12.52,39.53,12.738889,4.872222,20.827778,0.0,4.603175,59.246975
US_LA_22007,2020-03-01,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,13,,12.79,22.38,,27.49,10.87,37.08,14.711111,8.544444,21.344444,0.0254,9.373016,71.319067
US_LA_22007,2020-03-02,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,11,8,13.97,25.14,,42.46,9.5,35.75,19.661111,16.105556,24.466667,0.0,16.5,81.057237
US_LA_22007,2020-03-03,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,13,5,11.64,16.62,10.53,41.01,,38.79,21.45,18.016667,26.322222,0.0635,19.68254,87.895845
US_LA_22007,2020-03-04,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,9,3,13.47,18.85,10.23,31.78,,43.63,22.4,18.194444,25.355556,0.3302,21.253968,92.490563
US_LA_22007,2020-03-05,ChIJ_fJws4pcIYYRIVAZSmIjJQs,Q509895,geoId/22007,US,United States of America,LA,Louisiana,22007,Assumption Parish,US,USA,2,,,,,,,22568,10968,11600,2614,2831,2917,2722,2698,3327,2865,1739,855,1836608,29.9,-91.06,944,76.75,7,5,17.93,26.34,14.57,44.83,10.65,39.78,15.561111,13.127778,21.466667,2.5654,12.912698,84.84036
