location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_LA_22119,2020-01-15,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,5.84,6.64,10.09,7.17,6.38,5.31,11.15,6.11,10.62,6.64,3.98,4.78,9.56,34.79,6.91,8.5,3.98,37.72,13.28,6.91,19.022222,16.277778,22.988889,5.249333,,18.243056,95.277734
US_LA_22119,2020-01-16,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,5.1,8.59,13.68,4.83,7.78,,9.39,4.29,10.2,4.29,4.56,3.76,12.07,24.68,5.1,7.24,5.1,33.0,9.39,7.78,15.838889,10.266667,21.127778,1.778,,14.733333,93.220524
US_LA_22119,2020-01-17,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.7,7.18,6.91,6.91,7.74,4.7,10.5,8.29,8.29,3.87,,7.18,7.74,25.69,6.35,7.46,4.97,35.09,6.91,5.53,10.111111,7.938889,15.311111,17.469556,,6.572222,78.755034
US_LA_22119,2020-01-18,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.24,7.63,6.5,5.65,5.65,,13.0,,7.92,6.22,,,4.52,18.09,,5.37,9.05,31.94,7.63,,16.25,12.027778,19.572222,5.305778,,13.955556,86.359014
US_LA_22119,2020-01-19,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,9.69,4.85,9.12,7.98,4.85,5.7,11.97,7.41,7.7,7.98,,5.7,3.99,17.67,,5.99,,33.92,8.55,4.56,7.827778,0.922222,14.994444,2.1082,,-3.077778,46.129256
US_LA_22119,2020-01-20,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,5.62,6.15,12.31,7.76,6.42,7.22,10.7,6.42,9.36,6.69,5.35,,9.36,24.88,8.83,7.76,3.75,38.26,6.15,4.28,4.822222,-0.455556,11.388889,0.0,,-3.605556,54.648527
US_LA_22119,2020-01-21,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.6,6.22,11.09,,8.11,5.14,18.66,8.11,12.71,5.68,5.95,7.03,8.38,30.56,,5.95,5.41,38.95,8.38,5.68,2.35,-2.277778,8.638889,0.0,,-3.216667,66.821316
US_LA_22119,2020-01-22,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,3.66,7.06,9.94,9.68,6.54,6.54,13.34,10.2,12.03,,4.45,7.06,8.89,19.62,3.92,8.37,7.06,35.31,8.63,4.45,1.983333,-0.344444,5.566667,3.922889,,-1.005556,80.671623
US_LA_22119,2020-01-23,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.16,5.46,9.88,6.24,4.42,6.5,19.49,8.32,12.47,4.68,,,7.54,26.77,7.02,7.28,,32.48,7.02,4.42,6.538889,2.95,9.661111,30.564667,,5.922222,95.874734
US_LA_22119,2020-01-24,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.69,,9.66,3.86,3.86,7.45,20.97,11.59,9.1,,,4.97,8.55,28.14,4.69,8.28,4.41,38.35,7.45,,6.488889,1.894444,13.088889,2.8448,,2.972222,78.35978
US_LA_22119,2020-01-25,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,,5.8,8.12,5.51,6.38,4.64,14.49,4.93,8.7,4.35,,4.06,4.35,27.54,4.35,10.72,,32.76,7.83,4.64,5.75,-1.322222,16.683333,0.0,,1.316667,73.29268
US_LA_22119,2020-01-26,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,5.05,6.65,7.71,7.45,3.72,,20.75,6.65,6.38,,5.85,6.12,5.05,31.12,6.38,8.25,6.65,32.72,6.12,5.59,10.65,8.633333,13.244444,3.81,,7.855556,82.941202
US_LA_22119,2020-01-27,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,6.2,5.68,10.33,8.53,4.91,3.88,18.34,5.68,9.56,5.94,5.68,,6.97,30.23,9.04,3.88,4.91,42.11,5.68,6.97,11.538889,9.477778,16.494444,1.2446,,9.25,85.945399
US_LA_22119,2020-01-28,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,,6.35,11.17,7.62,5.33,5.08,24.38,9.4,13.46,3.81,,,9.4,41.39,5.84,6.09,5.59,36.57,14.73,4.06,8.783333,5.377778,13.4,0.056444,,7.794444,93.586877
US_LA_22119,2020-01-29,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,5.5,6.29,9.96,5.5,4.72,4.19,29.62,14.42,10.48,6.03,,5.77,13.11,40.89,6.82,7.34,8.39,33.81,12.58,6.29,9.455556,7.805556,11.116667,13.208,,8.705556,95.107523
US_LA_22119,2020-01-30,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,3.88,7.5,13.44,9.3,5.17,,31.27,12.15,6.72,5.17,6.2,4.91,12.15,40.06,4.14,5.17,4.39,29.98,5.95,,7.911111,6.622222,9.861111,0.127,,6.55,91.181566
US_LA_22119,2020-01-31,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,6.43,6.96,9.1,6.96,,5.36,27.04,6.96,11.24,6.16,,4.28,7.76,33.74,4.02,8.84,5.89,37.48,5.36,5.09,7.916667,6.8,9.983333,0.592667,,6.294444,89.540091
US_LA_22119,2020-02-01,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.83,5.4,11.09,3.98,5.4,,21.33,9.1,5.69,3.98,,,5.4,25.31,,5.12,,28.44,6.54,7.11,8.227778,1.0,17.0,0.028222,,2.505556,67.336365
US_LA_22119,2020-02-02,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,,8.82,8.82,5.79,6.34,,22.88,8.27,7.17,5.24,8.27,7.44,6.89,28.67,3.86,6.07,,35.29,5.24,4.69,11.472222,2.111111,26.083333,0.0,,1.861111,51.941696
US_LA_22119,2020-02-03,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,6.14,4.86,12.02,8.44,6.39,6.14,21.22,8.18,9.21,6.39,4.35,,7.42,34.52,7.93,6.65,,41.42,7.93,4.35,15.155556,7.877778,22.005556,0.0,,8.15,63.180795
US_LA_22119,2020-02-04,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,5.11,7.67,9.2,5.88,4.34,5.62,16.35,10.47,10.73,9.2,4.85,3.83,9.71,26.83,5.37,6.64,,34.23,6.9,4.09,19.188889,15.3,23.738889,1.55575,,16.35,83.698272
US_LA_22119,2020-02-05,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.13,4.9,10.32,8.51,3.61,,18.83,9.54,11.86,3.61,4.13,4.64,9.8,30.17,4.64,5.93,,35.59,6.71,6.45,10.511111,6.616667,18.488889,5.757333,,9.45,93.199407
US_LA_22119,2020-02-06,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,,5.29,12.69,7.67,6.34,5.02,16.92,8.99,10.31,4.23,5.02,,11.63,29.08,5.82,5.55,3.97,38.34,,4.76,3.722222,1.305556,7.766667,9.539111,,1.844444,87.656075
US_LA_22119,2020-02-07,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.67,5.22,11.26,6.04,5.49,5.22,16.2,9.89,8.24,6.32,5.77,4.94,14.56,41.75,4.67,7.14,,39.0,6.59,,3.45,-3.566667,17.194444,0.3556,,-2.166667,66.825507
US_LA_22119,2020-02-08,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,,6.77,7.07,6.77,4.42,,20.02,10.9,5.59,4.12,4.71,,4.12,37.11,5.89,6.77,,31.8,6.48,6.77,8.783333,1.116667,17.9,0.0,,1.338889,59.688285
US_LA_22119,2020-02-09,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.85,6.85,11.98,5.14,5.14,6.56,17.41,7.42,11.98,8.28,,7.13,6.85,28.25,4.57,5.71,7.42,42.23,4.85,7.42,14.355556,7.827778,21.616667,0.028222,,7.016667,61.473557
US_LA_22119,2020-02-10,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.98,5.48,11.71,5.23,5.73,7.73,17.7,6.48,10.22,4.49,5.48,,9.72,31.4,5.73,6.23,6.23,35.14,7.23,4.98,18.205556,15.05,20.416667,12.304889,,16.7,91.004292
US_LA_22119,2020-02-11,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,3.86,4.37,5.4,5.66,4.11,7.2,13.37,6.68,8.48,3.86,4.37,8.74,11.82,20.31,4.11,7.97,4.11,34.19,5.14,5.14,10.438889,6.883333,17.7,36.237333,,9.594444,94.544883
US_LA_22119,2020-02-12,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.19,5.5,12.58,7.86,7.86,,14.41,9.96,8.91,6.55,3.67,3.93,10.22,25.16,6.03,7.6,7.34,33.02,4.46,,7.422222,6.038889,10.238889,33.358667,,6.9,96.547995
US_LA_22119,2020-02-13,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,,7.07,10.47,5.76,6.28,4.71,15.44,7.33,11.78,3.66,4.45,5.76,10.21,27.21,,6.02,4.97,31.14,5.76,5.5,7.75,5.583333,9.683333,10.385778,,4.494444,79.972237
US_LA_22119,2020-02-14,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,,,,,,4.96,4.13,9.91,6.33,4.41,5.51,12.39,9.09,11.01,,,4.96,9.36,23.95,,6.33,4.96,35.24,6.06,5.78,4.983333,-0.727778,11.094444,0.0,,-1.377778,63.587077
US_LA_22119,2020-02-15,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,3,0,-5,-3,,,7.01,8.77,7.31,6.14,,11.11,6.72,6.43,,5.55,6.14,5.84,18.7,7.01,7.31,5.84,36.82,6.14,,5.633333,-1.816667,16.077778,0.0,,-0.288889,65.843136
US_LA_22119,2020-02-16,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,4,4,13,-1,,5.82,6.93,9.98,6.65,8.87,,13.58,4.16,4.99,8.04,6.93,6.37,10.25,19.68,4.43,8.04,6.37,37.41,4.99,4.43,13.161111,10.361111,16.738889,0.366889,,10.244444,82.660895
US_LA_22119,2020-02-17,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,-13,-8,-2,-10,5,4.1,7.43,13.83,7.94,6.4,4.87,19.72,8.19,9.73,4.1,7.17,,8.45,29.45,6.66,8.96,5.63,44.04,6.15,6.91,15.733333,12.722222,21.316667,0.0,,13.761111,88.128733
US_LA_22119,2020-02-18,ChIJAc7D1CZrMYYRQpZUsW8B7Dg,Q513078,geoId/22119,US,United States of America,LA,Louisiana,22119,Webster Parish,US,USA,2,,,,,,,39264,19084,20180,4936,4864,4824,4607,4451,5430,4850,3382,1920,1827490,32.7,-93.33,615,75.081818,-4,-3,-3,-5,3,3.95,7.41,12.35,9.38,6.67,,15.56,5.43,7.16,5.93,3.95,3.46,11.11,24.94,5.93,4.69,5.19,33.83,5.19,6.67,19.027778,11.177778,23.538889,1.87325,,17.738889,92.267697
