location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51081,2020-01-22,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,26.34,38.2,-1.161111,-6.377778,5.816667,0.0,,-8.861111,56.116609
US_VA_51081,2020-01-23,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,,38.53,-0.188889,-5.933333,6.861111,0.0,,-4.105556,75.209328
US_VA_51081,2020-01-24,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,,26.16,6.383333,-4.105556,17.044444,0.0,,3.772222,83.564355
US_VA_51081,2020-01-25,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,,,12.7,5.205556,16.35,19.360444,,9.227778,79.532752
US_VA_51081,2020-01-26,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,28.79,32.55,5.383333,-0.177778,14.144444,0.2286,,-0.633333,65.402626
US_VA_51081,2020-01-27,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,,30.96,3.794444,-2.777778,11.95,0.0,,-0.783333,72.245772
US_VA_51081,2020-01-28,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,24.82,34.75,5.483333,-1.955556,11.588889,0.0,,-0.572222,65.216234
US_VA_51081,2020-01-29,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,30.09,25.27,1.322222,-4.061111,9.516667,0.0,,-2.644444,75.017921
US_VA_51081,2020-01-30,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,30.94,38.96,1.855556,-3.677778,8.144444,0.0,,-2.633333,72.314963
US_VA_51081,2020-01-31,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,48.56,26.15,1.644444,-3.655556,8.961111,0.254,,-1.661111,78.782522
US_VA_51081,2020-02-01,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,23.48,35.22,4.494444,-2.466667,8.561111,8.833556,,3.644444,94.315337
US_VA_51081,2020-02-02,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,20.35,22.9,6.75,0.961111,14.916667,0.395111,,1.211111,67.958164
US_VA_51081,2020-02-03,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,29.2,38.08,13.516667,5.855556,20.733333,0.0,,1.572222,44.582794
US_VA_51081,2020-02-04,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,27.03,37.33,15.222222,8.483333,20.722222,0.0,,6.322222,55.674451
US_VA_51081,2020-02-05,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,36.95,34.4,14.638889,6.783333,19.955556,1.580444,,10.455556,76.177031
US_VA_51081,2020-02-06,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,28.96,37.4,9.0,6.197531,19.611111,13.43025,,8.592593,97.302479
US_VA_51081,2020-02-07,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,36.06,42.27,13.022222,5.694444,16.444444,36.660667,,8.277778,73.173275
US_VA_51081,2020-02-08,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,,39.53,2.994444,-2.294444,7.927778,1.9812,,-5.855556,52.436085
US_VA_51081,2020-02-09,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,34.89,37.38,4.022222,-2.816667,11.122222,0.15875,,-1.766667,66.008141
US_VA_51081,2020-02-10,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,21.67,43.35,7.416667,0.255556,15.466667,0.2032,,2.888889,73.124846
US_VA_51081,2020-02-11,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,26.13,38.57,15.277778,11.422222,18.522222,4.176889,,14.116667,92.910259
US_VA_51081,2020-02-12,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,,35.8,11.038889,8.166667,17.311111,18.288,,7.727778,80.115873
US_VA_51081,2020-02-13,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,32.05,40.06,12.061111,7.788889,16.7,0.536222,,10.35,89.345719
US_VA_51081,2020-02-14,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,,,,28.84,7.927778,2.727778,15.361111,5.3848,,0.577778,59.950596
US_VA_51081,2020-02-15,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,19,,39.09,29.66,0.172222,-5.122222,8.538889,0.0254,,-8.922222,50.681972
US_VA_51081,2020-02-16,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,21,,,38.39,3.055556,-4.9,10.611111,0.0,,-2.283333,68.188268
US_VA_51081,2020-02-17,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,26,-22,22.17,45.51,8.394444,-1.144444,13.85,0.169333,,2.316667,65.711721
US_VA_51081,2020-02-18,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,7,4,25.75,49.26,7.111111,0.261111,16.566667,0.0,,4.033333,80.982861
US_VA_51081,2020-02-19,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,13,0,21.06,36.26,9.977778,1.877778,15.133333,4.191,,5.072222,71.760168
US_VA_51081,2020-02-20,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,9,-4,33.02,50.71,1.766667,-0.683333,8.544444,0.635,,-1.655556,78.266255
US_VA_51081,2020-02-21,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,-3,-24,,31.12,-0.905556,-4.044444,3.5,4.6355,,-4.722222,76.074458
US_VA_51081,2020-02-22,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,22,,27.3,24.93,-0.322222,-7.566667,10.1,0.7874,78.74,-6.183333,65.394212
US_VA_51081,2020-02-23,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,18,,26.39,38.38,4.233333,-6.905556,16.144444,0.0254,,-3.238889,59.081831
US_VA_51081,2020-02-24,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,3,4,,36.68,6.738889,-3.533333,15.694444,0.0,,1.1,67.73292
US_VA_51081,2020-02-25,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,8,6,38.89,27.6,10.916667,4.75,16.472222,4.445,,10.027778,94.305469
US_VA_51081,2020-02-26,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,8,0,22.84,37.27,11.544444,7.444444,16.622222,1.298222,,10.994444,96.44357
US_VA_51081,2020-02-27,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,2,-3,49.45,38.85,8.222222,3.461111,15.555556,0.931333,,-0.155556,55.803713
US_VA_51081,2020-02-28,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,4,0,40.44,,3.655556,-3.033333,11.627778,0.0508,,-7.188889,45.393922
US_VA_51081,2020-02-29,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,15,,35.5,29.59,3.544444,-2.766667,9.888889,0.036286,,-4.755556,54.918323
US_VA_51081,2020-03-01,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,32,,32.72,38.56,2.327778,-6.305556,12.294444,0.0,,-9.538889,41.548303
US_VA_51081,2020-03-02,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,8,0,29.98,23.06,8.527778,-4.25,19.877778,0.0,,-1.938889,48.153348
US_VA_51081,2020-03-03,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,8,0,41.81,36.01,14.1,5.55,19.272222,0.85725,,9.155556,72.389829
US_VA_51081,2020-03-04,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,13,-3,46.03,39.12,12.383333,4.7,17.411111,0.7112,,3.661111,55.887828
US_VA_51081,2020-03-05,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,8,-3,42.59,,9.266667,4.338889,15.461111,0.0,,0.933333,56.374588
US_VA_51081,2020-03-06,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,4,1,45.65,22.24,8.055556,4.644444,14.116667,1.439333,,1.877778,65.75314
US_VA_51081,2020-03-07,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,13,,49.13,25.8,7.511111,4.572222,13.683333,0.5588,,-4.005556,44.231258
US_VA_51081,2020-03-08,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,22,,43.02,25.81,4.666667,-4.077778,15.927778,0.0,,-5.294444,49.025483
US_VA_51081,2020-03-09,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,6,0,35.64,43.95,11.044444,-1.244444,21.266667,0.0,,-1.7,41.696439
US_VA_51081,2020-03-10,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,13,-1,54.27,43.42,15.722222,12.183333,20.716667,0.907143,,9.6,67.250176
US_VA_51081,2020-03-11,ChIJ7eWTmGjnsYkRBG4FjExmVJo,Q340605,geoId/51081,US,United States of America,VA,Virginia,51081,Greensville County,US,USA,2,,,,,,,11569,7302,4267,1001,1100,1713,1795,1861,1672,1337,748,342,2534181,36.67,-77.56,769,72.25,19,-5,68.91,32.16,16.005556,9.738889,21.361111,0.145143,,11.211111,73.62405
