location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_6,cumulative_confirmed_age_6,new_deceased_age_6,cumulative_deceased_age_6,new_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_6,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WA_53001,2020-01-11,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,17.07,11.13,28.2,,27.46,12.62,2.961111,-3.027778,5.15,6.237111,64.77,0.030864,81.235159
US_WA_53001,2020-01-12,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,10.91,,18.91,,30.55,,2.755556,0.527778,5.444444,2.850444,104.14,-0.907407,76.388886
US_WA_53001,2020-01-13,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,8.15,12.68,16.31,,28.54,,-2.177778,-7.65,4.855556,3.527778,114.3,-6.932099,70.393167
US_WA_53001,2020-01-14,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,7.78,9.16,,24.73,,23.81,8.24,-7.944444,-10.144444,-1.761111,1.608667,165.1,-11.518519,76.787952
US_WA_53001,2020-01-15,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,11.11,18.52,7.87,25.47,,-7.644444,-11.994444,-2.255556,1.4605,165.1,-11.191358,75.725176
US_WA_53001,2020-01-16,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,8.82,,11.76,,29.39,,-1.305556,-7.9,2.772222,0.903111,165.1,-4.740741,79.590925
US_WA_53001,2020-01-17,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,13.58,22.13,,26.66,,-3.088889,-7.8,3.172222,1.5748,175.26,-5.111111,86.165341
US_WA_53001,2020-01-18,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,,28.51,15.76,36.76,,-1.744444,-6.405556,1.933333,0.366889,165.1,-3.691358,85.67486
US_WA_53001,2020-01-19,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,12.77,,23.29,12.02,24.79,,1.144444,-3.272222,5.083333,1.2446,154.94,-0.864198,87.244741
US_WA_53001,2020-01-20,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,,,28.34,,42.52,,1.055556,-1.727778,4.477778,0.028222,129.54,-0.907407,86.871514
US_WA_53001,2020-01-21,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,19.16,,31.76,8.07,33.27,7.56,0.861111,-2.227778,5.927778,0.282222,124.46,-0.660494,88.986945
US_WA_53001,2020-01-22,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,7.56,22.68,,28.23,8.57,36.29,7.56,2.772222,-1.788889,5.544444,1.3716,114.3,-0.080247,81.305044
US_WA_53001,2020-01-23,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,17.07,9.22,27.21,6.92,31.37,,4.061111,0.344444,6.266667,4.826,78.74,2.314815,88.191791
US_WA_53001,2020-01-24,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,7.01,16.82,7.47,17.29,,33.17,,5.838889,2.688889,10.688889,7.747,80.01,3.648148,85.827649
US_WA_53001,2020-01-25,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,20.18,13.2,24.84,23.29,36.48,,4.666667,1.022222,10.5,1.1938,,2.283951,83.800349
US_WA_53001,2020-01-26,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,16.59,33.19,,38.24,,43.29,,4.233333,1.077778,8.527778,1.397,,2.703704,88.987052
US_WA_53001,2020-01-27,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,15.05,9.22,44.17,,35.92,,4.666667,1.327778,9.15,2.3876,,1.58642,80.243978
US_WA_53001,2020-01-28,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,10.78,22.03,10.78,28.12,8.9,36.56,,5.183333,1.305556,9.361111,4.9784,,2.796296,84.227991
US_WA_53001,2020-01-29,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,8.23,20.33,11.62,30.01,,28.56,8.71,3.605556,0.711111,8.377778,3.5814,,1.876543,88.827093
US_WA_53001,2020-01-30,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,6.97,33.91,11.15,34.84,,36.23,,2.944444,-0.794444,7.416667,2.032,,1.376543,89.76321
US_WA_53001,2020-01-31,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,26.53,8.05,51.16,,22.27,11.84,6.65,-0.361111,14.044444,0.7366,,3.67284,81.701191
US_WA_53001,2020-02-01,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,23.63,,41.75,,31.51,,12.222222,4.455556,14.95,0.197556,,3.845679,56.716562
US_WA_53001,2020-02-02,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,16.06,,25.55,14.6,44.53,,2.961111,-3.155556,12.438889,1.0414,,-4.839506,56.699472
US_WA_53001,2020-02-03,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,10.45,19.91,9.46,44.79,,29.36,11.45,-2.144444,-7.211111,4.972222,0.0,,-7.604938,64.244133
US_WA_53001,2020-02-04,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,7.81,20.02,9.77,46.38,9.77,32.71,8.79,-2.927778,-7.977778,3.794444,0.0,,-7.759259,67.13038
US_WA_53001,2020-02-05,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,20.37,9.7,31.04,,23.28,9.7,0.35,-4.65,3.566667,2.0828,78.74,-1.259259,87.864499
US_WA_53001,2020-02-06,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,9.99,13.32,10.94,39.0,,31.39,9.04,3.177778,-0.405556,5.616667,6.9342,50.8,1.796296,89.596233
US_WA_53001,2020-02-07,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,14.87,11.9,25.28,,32.72,,3.416667,1.305556,5.961111,7.8486,40.64,2.487654,92.052994
US_WA_53001,2020-02-08,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,14.98,13.4,,25.23,,37.84,,5.011111,2.15,9.005556,1.7526,30.48,0.975309,75.281749
US_WA_53001,2020-02-09,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,27.17,,36.49,,38.04,,1.822222,-2.9,8.155556,0.4064,30.48,-2.481481,72.325867
US_WA_53001,2020-02-10,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,8.9,17.3,7.41,26.19,,25.2,,1.977778,-3.466667,8.188889,0.0,,-2.648148,70.690208
US_WA_53001,2020-02-11,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,13.43,,14.98,,32.53,,3.744444,-2.722222,12.238889,0.0,,-2.098765,64.622511
US_WA_53001,2020-02-12,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,12.05,10.04,23.09,,28.11,,3.683333,-3.116667,12.1,0.0,,-1.703704,66.006428
US_WA_53001,2020-02-13,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,11.51,,14.64,7.84,32.42,7.84,2.038889,-3.85,10.266667,0.0,,-1.962963,73.390653
US_WA_53001,2020-02-14,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,,,,,,12.3,10.85,21.7,,39.06,,4.494444,-1.505556,10.305556,0.0762,,-1.611111,64.321486
US_WA_53001,2020-02-15,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,11,2,28,-5,,31.37,19.9,20.66,13.01,41.32,,3.672222,0.016667,9.677778,0.084667,,-1.111111,70.337997
US_WA_53001,2020-02-16,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,10,6,34,0,,15.04,,26.12,,55.41,,4.238889,-0.283333,9.3,3.979333,,-0.574074,70.956779
US_WA_53001,2020-02-17,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,15,-4,48,-37,17.71,14.87,,25.5,17.0,51.71,,3.177778,-1.983333,9.216667,0.1016,,-4.12963,58.367687
US_WA_53001,2020-02-18,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,2,0,17,-22,10.0,20.01,,27.34,12.0,46.02,,0.761111,-4.966667,7.755556,0.0,,-6.098765,59.107104
US_WA_53001,2020-02-19,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,11,-7,11,1,,17.53,,28.55,,33.56,,-0.522222,-6.355556,7.111111,0.0,,-6.518519,62.631612
US_WA_53001,2020-02-20,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,9,-4,7,0,7.54,21.12,,19.61,,33.69,,-0.016667,-6.161111,7.705556,0.0,,-6.037037,63.273806
US_WA_53001,2020-02-21,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,9,5,17,2,,15.98,11.99,27.47,,32.46,7.99,0.45,-6.116667,9.305556,0.0,,-5.407407,63.716194
US_WA_53001,2020-02-22,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,14,3,29,-5,14.31,21.84,,18.83,,38.41,,2.711111,-5.288889,11.688889,0.0,,-3.358025,63.045813
US_WA_53001,2020-02-23,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,1,-29,28,-8,,,,,,22.69,,5.094444,-1.527778,11.677778,0.2286,,-0.814815,64.468898
US_WA_53001,2020-02-24,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,12,11,26,-1,8.27,12.93,8.27,22.23,,28.95,,4.255556,-0.033333,10.311111,1.5494,,-3.703704,56.049408
US_WA_53001,2020-02-25,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,9,6,15,3,8.26,25.28,8.26,30.44,12.9,39.22,,1.644444,-4.5,8.916667,0.0,,-4.555556,62.464934
US_WA_53001,2020-02-26,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,13,0,22,0,9.41,24.35,12.18,38.74,,41.51,,4.8,-3.361111,11.65,0.0,,-1.771605,61.433697
US_WA_53001,2020-02-27,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,14,2,20,0,,26.86,,47.13,10.13,38.01,9.12,4.761111,-1.877778,13.461111,0.0,,-0.901235,65.434235
US_WA_53001,2020-02-28,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,18,8,36,0,8.89,16.8,7.41,43.97,,28.65,,6.172222,-1.872222,16.555556,0.0,,-0.259259,62.300329
US_WA_53001,2020-02-29,ChIJU2TY1XzZnlQRy3b3en9WOZs,Q156273,geoId/53001,US,United States of America,WA,Washington,53001,Adams County,US,USA,2,,,,,,,,,,,,,,,,,,,,19651,9978,9673,4084,3523,2643,2328,2103,1912,1658,906,494,1153148,46.99,-118.56,4998,78.66,23,2,42,-2,,33.55,,41.57,,35.73,,7.633333,0.861111,16.266667,0.0,,-2.364198,48.876378
