location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45089,2020-01-11,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,9.27,8.34,13.44,9.27,7.88,22.71,11.12,31.52,,18.805556,14.2,23.511111,0.0,16.037037,84.73993
US_SC_45089,2020-01-12,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,8.33,8.33,8.33,12.71,7.89,12.27,26.73,12.27,39.88,9.64,20.733333,18.388889,23.122222,5.926667,19.5,92.826076
US_SC_45089,2020-01-13,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,5.35,9.17,7.64,14.9,8.79,9.94,22.16,,40.88,,20.138889,18.283333,23.755556,5.503333,19.246914,95.085969
US_SC_45089,2020-01-14,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,5.29,10.94,4.94,12.71,5.65,9.18,25.42,9.18,30.71,5.65,19.627778,16.994444,24.427778,5.757333,17.95679,90.021788
US_SC_45089,2020-01-15,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.28,9.82,8.37,12.01,10.19,10.19,18.55,9.1,34.92,6.55,18.188889,15.45,22.588889,0.084667,16.08642,87.971317
US_SC_45089,2020-01-16,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,6.67,,,10.37,11.12,8.15,19.27,6.3,27.79,,18.777778,15.155556,23.488889,0.084667,14.012346,74.34533
US_SC_45089,2020-01-17,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,9.33,10.95,10.95,8.92,6.49,16.23,,32.86,,9.311111,5.894444,13.488889,0.09525,-4.679012,37.574596
US_SC_45089,2020-01-18,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,9.25,,16.55,8.76,,18.5,7.79,42.84,9.25,7.566667,2.527778,16.344444,0.0,0.783951,63.149521
US_SC_45089,2020-01-19,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,8.5,9.92,,16.06,11.81,8.03,27.86,,38.26,,15.8,10.922222,17.911111,0.084667,11.123457,74.386634
US_SC_45089,2020-01-20,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,8.49,11.18,7.15,14.3,,,24.14,7.15,33.97,,4.155556,-0.283333,11.277778,0.127,-5.364198,50.580529
US_SC_45089,2020-01-21,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,8.98,8.98,8.6,11.33,9.38,10.16,17.58,,38.29,6.64,0.511111,-2.461111,4.472222,0.0,-8.697531,50.708064
US_SC_45089,2020-01-22,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,6.08,10.13,8.1,14.99,13.37,8.91,21.88,8.1,32.82,8.51,3.005556,-1.194444,10.933333,0.0,-7.364198,47.028858
US_SC_45089,2020-01-23,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,10.35,,21.47,10.73,8.82,25.68,7.67,38.72,,5.177778,0.9,11.072222,0.0,-0.277778,68.794857
US_SC_45089,2020-01-24,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,7.92,7.54,17.34,10.93,6.03,18.47,,27.14,,11.194444,6.783333,18.716667,0.084667,8.882716,86.723686
US_SC_45089,2020-01-25,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,8.45,8.94,18.38,,,24.84,12.92,34.28,,13.272222,7.388889,17.166667,6.858,9.691358,79.825541
US_SC_45089,2020-01-26,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.89,7.45,9.21,14.91,,7.45,26.31,6.58,32.45,,7.604938,2.41358,13.37037,0.0635,1.965278,68.252964
US_SC_45089,2020-01-27,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.04,5.55,9.63,17.04,8.15,6.29,25.18,,32.22,,9.055556,5.666667,14.209877,0.0,5.298611,78.139474
US_SC_45089,2020-01-28,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,6.95,6.95,,17.75,12.35,6.17,23.93,,31.26,6.95,8.566667,2.716667,13.116667,1.088571,3.895062,73.354843
US_SC_45089,2020-01-29,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,8.67,9.08,9.08,16.52,11.56,6.61,31.79,,33.03,16.52,5.505556,0.461111,12.05,0.0,2.339506,81.158689
US_SC_45089,2020-01-30,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,10.75,7.17,,19.11,11.15,6.37,29.07,,35.44,,8.45,4.855556,12.216667,3.048,3.962963,74.157592
US_SC_45089,2020-01-31,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,8.38,6.78,5.98,23.14,7.58,8.78,24.34,,31.12,,4.944444,2.55,8.411111,2.455333,1.876543,81.847613
US_SC_45089,2020-02-01,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,11.74,,20.66,,,24.88,,35.68,8.45,6.261111,4.688889,8.9,18.203333,5.567901,96.095547
US_SC_45089,2020-02-02,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.95,8.39,,26.5,11.48,7.51,26.94,,30.47,,8.605556,3.016667,16.544444,0.056444,3.580247,71.026385
US_SC_45089,2020-02-03,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,6.62,9.51,,20.67,6.62,9.51,32.25,8.27,36.38,6.2,13.138889,4.25,22.866667,0.0,3.5,52.226468
US_SC_45089,2020-02-04,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.65,8.42,,14.54,8.03,7.65,23.34,7.27,31.37,,15.027778,9.455556,21.811111,0.0,8.12963,63.412749
US_SC_45089,2020-02-05,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.03,7.77,5.55,18.49,7.03,8.51,26.62,5.18,31.43,6.29,17.044444,13.133333,22.938889,0.042333,12.549383,74.743778
US_SC_45089,2020-02-06,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,5.69,6.75,6.75,13.51,9.6,8.18,27.72,10.66,39.81,6.04,19.338889,15.911111,23.555556,5.418667,16.487654,83.410994
US_SC_45089,2020-02-07,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,9.96,11.81,16.61,9.23,9.96,19.56,10.33,27.31,5.17,14.555556,8.333333,18.988889,22.267333,8.290123,66.854618
US_SC_45089,2020-02-08,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,8.05,7.58,,18.0,10.89,7.58,20.84,7.58,27.95,,5.211111,0.022222,10.938889,4.03225,-1.722222,61.525995
US_SC_45089,2020-02-09,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.57,11.35,,18.44,,12.3,31.68,8.98,38.31,9.46,5.872222,0.083333,13.272222,0.0,1.098765,72.325467
US_SC_45089,2020-02-10,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,7.33,7.74,,14.67,8.56,10.19,28.12,,38.71,8.56,11.005556,2.788889,22.277778,0.0,6.604938,75.3588
US_SC_45089,2020-02-11,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,8.55,6.61,8.55,,7.0,31.11,6.61,40.44,,19.622222,15.544444,25.038889,0.0,16.12963,80.134758
US_SC_45089,2020-02-12,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,13.32,,22.33,7.05,12.14,25.07,9.01,30.16,,18.855556,14.1,22.522222,0.0,16.308642,84.893663
US_SC_45089,2020-02-13,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,5.28,9.43,5.28,12.45,10.18,5.28,18.86,,38.85,,19.405556,15.8,24.966667,0.0,17.469136,88.035118
US_SC_45089,2020-02-14,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,,,,,,16.17,5.92,12.22,7.49,7.1,17.35,6.31,28.39,,12.872222,8.061111,17.822222,2.6035,5.259259,60.648318
US_SC_45089,2020-02-15,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,-9,4,-6,,,10.31,8.76,14.43,10.31,,18.04,8.76,35.57,8.25,6.338889,2.238889,11.5,0.0,-0.487654,62.710344
US_SC_45089,2020-02-16,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,13,-5,4,,8.43,7.99,,12.87,7.54,10.21,20.41,9.76,36.38,,7.788889,3.833333,13.316667,0.0,3.814815,77.581358
US_SC_45089,2020-02-17,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,-4,-2,-11,,11.58,6.72,,17.18,8.96,5.6,26.14,,31.37,,10.605556,7.9,15.072222,2.878667,8.709877,88.948898
US_SC_45089,2020-02-18,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,-1,-7,5,,4.91,,,16.84,5.26,10.87,28.41,,30.52,5.26,12.661111,9.855556,16.222222,0.254,10.833333,89.701853
US_SC_45089,2020-02-19,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,1,1,-1,,8.44,9.49,8.44,10.19,8.44,11.25,19.33,4.92,33.04,5.62,14.583333,8.777778,16.822222,7.027333,13.919753,96.626936
US_SC_45089,2020-02-20,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,-8,-9,-4,,9.61,8.92,8.92,12.01,7.55,9.95,21.96,,33.97,,7.055556,4.211111,9.572222,2.963333,2.82716,75.701878
US_SC_45089,2020-02-21,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,-2,-1,0,,7.14,7.14,5.0,8.21,8.92,8.92,18.55,,24.26,,3.277778,1.419753,6.339506,22.352,-1.701389,70.591493
US_SC_45089,2020-02-22,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,-3,3,7,,,8.09,8.09,13.32,,12.37,27.11,9.99,31.87,8.09,2.382716,-3.765432,11.333333,0.0,-5.270833,57.587027
US_SC_45089,2020-02-23,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,13,-2,11,,11.17,7.91,,12.56,,,21.4,7.44,36.29,6.98,6.055556,-0.977778,15.672222,0.0,-1.351852,60.524795
US_SC_45089,2020-02-24,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,1,-4,2,,6.57,8.03,8.4,12.78,6.94,10.59,23.73,9.13,35.41,,10.122222,7.788889,12.733333,0.0,5.783951,75.228744
US_SC_45089,2020-02-25,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,-2,-4,2,,6.5,8.56,10.27,17.45,10.61,7.53,24.3,4.79,31.14,,14.394444,9.877778,20.161111,3.556,12.87037,91.208543
US_SC_45089,2020-02-26,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,14,1,-1,,6.29,8.39,12.93,20.62,11.53,5.59,29.35,4.89,32.15,,16.75,14.672222,19.172222,5.1435,15.969136,95.060757
US_SC_45089,2020-02-27,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,11,2,-1,,5.08,9.79,6.53,24.31,7.26,7.26,34.83,8.71,32.65,6.53,9.994444,4.661111,16.211111,2.068286,1.296296,55.285373
US_SC_45089,2020-02-28,ChIJ5QiuSiTE_4gRxqdKzrgBfKg,Q502210,geoId/45089,US,United States of America,SC,South Carolina,45089,Williamsburg County,US,USA,2,,,,,,,31216,14923,16293,3405,3892,3783,3522,3700,4194,4660,2681,1379,2532523,33.62,-79.73,937,73.18,13,10,2,,,8.91,8.91,20.79,10.77,5.57,28.22,5.94,34.53,5.94,6.011111,-0.138889,13.872222,0.0,-2.462963,55.341378
