location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_common_cold,search_trends_cough,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_headache,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_OK_40041,2020-01-11,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,8.1,9.03,7.16,6.85,8.1,4.98,,12.77,10.9,,11.21,5.92,7.79,5.61,4.67,5.29,8.41,22.43,7.16,6.23,5.61,5.92,,42.67,5.29,,4.36,5.92,,0.655556,-4.527778,11.411111,52.197,,-0.45679,92.193639
US_OK_40041,2020-01-12,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,7.13,10.05,10.37,4.54,10.05,5.51,16.2,6.8,,4.86,,4.86,5.83,,,9.07,28.19,5.18,5.18,,,4.86,42.45,,7.45,7.78,,6.48,-0.877778,-4.844444,7.372222,7.14375,,-3.322222,83.654515
US_OK_40041,2020-01-13,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,6.86,4.39,11.53,6.04,5.76,7.68,4.39,10.7,7.41,6.31,10.15,3.84,,,4.94,,9.33,21.41,5.76,7.41,6.04,,10.15,38.15,5.21,10.15,5.21,4.67,5.76,3.938889,-1.605556,13.633333,2.413,,0.6,79.029757
US_OK_40041,2020-01-14,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.48,9.59,14.53,7.4,5.21,9.59,4.11,12.34,5.48,4.66,11.51,,4.66,4.93,6.85,,12.61,25.49,7.4,7.13,4.66,,8.5,36.73,6.03,7.4,,4.39,5.21,9.444444,5.505556,14.394444,0.0,,6.605556,82.674553
US_OK_40041,2020-01-15,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.94,3.84,8.51,10.15,5.49,6.31,4.94,17.29,9.88,5.49,15.09,4.94,,4.12,5.49,6.31,9.33,26.07,6.59,12.07,4.39,9.33,4.39,46.65,4.39,4.94,4.94,8.23,4.67,13.122222,8.611111,18.333333,0.0,,10.527778,84.395258
US_OK_40041,2020-01-16,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.16,4.88,8.41,7.6,6.78,7.87,,12.48,8.95,6.24,8.41,6.78,3.8,4.07,,,15.74,27.13,8.14,4.34,4.61,5.7,5.97,37.71,4.34,7.05,6.78,4.88,5.43,4.038889,-1.205556,12.005556,0.0,,-0.338889,73.267006
US_OK_40041,2020-01-17,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,3.92,6.53,11.24,8.1,7.06,4.7,,13.59,5.49,5.75,6.27,4.44,,5.49,5.23,4.44,8.1,26.14,4.97,5.75,,4.7,,39.2,4.44,6.53,3.92,5.75,3.92,3.238889,0.755556,6.105556,4.402667,,-0.133333,78.791909
US_OK_40041,2020-01-18,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,5.99,6.93,7.25,7.56,7.25,,11.97,7.25,,5.04,5.67,5.04,4.73,,,8.51,21.43,5.99,9.77,,5.99,,42.85,,7.25,7.88,4.73,,7.338889,2.466667,11.727778,22.2504,,3.416667,76.330492
US_OK_40041,2020-01-19,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.0,6.88,,5.63,6.25,5.94,,19.07,12.51,,12.19,7.82,,5.63,,,5.94,25.95,8.44,6.88,5.32,4.38,4.69,43.77,,8.13,6.57,4.38,,-0.3,-4.788889,4.538889,1.778,,-7.516667,58.970313
US_OK_40041,2020-01-20,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.76,7.89,10.01,6.98,7.28,10.01,5.76,18.2,10.62,5.46,11.53,,5.16,6.67,6.67,4.25,11.22,23.36,4.85,8.19,,7.89,4.85,50.05,,7.89,6.07,6.07,5.16,-2.583333,-7.694444,4.461111,0.0,,-9.833333,57.789946
US_OK_40041,2020-01-21,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,3.81,4.36,8.45,8.45,7.63,4.09,4.63,21.52,8.45,4.63,10.9,5.99,,7.63,,6.54,8.99,27.79,6.81,7.63,4.63,9.26,10.62,46.04,4.09,7.08,5.45,4.63,4.09,-1.772222,-7.116667,6.216667,0.0,,-7.127778,67.054272
US_OK_40041,2020-01-22,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,9.9,9.9,6.96,8.56,6.15,4.01,20.87,11.24,5.08,7.76,,6.15,4.82,6.15,8.03,12.04,29.43,5.62,12.04,5.08,9.63,5.35,41.74,4.82,9.63,6.96,4.55,4.28,0.905556,-0.444444,2.683333,0.169333,,-2.327778,79.137047
US_OK_40041,2020-01-23,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.08,7.75,7.48,8.82,5.61,4.81,,22.98,13.89,4.81,10.15,,5.34,6.14,5.88,4.81,10.42,26.45,8.28,8.28,6.14,,7.75,41.95,,6.41,6.68,6.41,4.28,2.683333,1.566667,5.477778,3.344333,,1.883333,94.57823
US_OK_40041,2020-01-24,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,6.33,10.28,6.85,5.54,3.69,4.74,20.56,9.22,4.22,10.02,,4.22,6.85,3.95,4.22,7.91,29.78,6.06,6.06,3.69,4.74,7.38,36.9,,5.54,7.91,4.74,4.22,1.583333,-0.222222,4.977778,1.608667,,0.105556,90.202399
US_OK_40041,2020-01-25,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.4,5.09,10.81,,6.04,6.99,8.27,19.71,9.86,,10.81,,4.45,6.68,4.77,5.09,10.17,30.2,4.77,6.99,6.68,6.04,5.72,45.78,,6.68,10.17,5.09,,2.144444,-3.833333,11.377778,0.0762,,-1.683333,76.088168
US_OK_40041,2020-01-26,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,7.05,7.36,9.5,9.5,4.9,7.05,5.52,29.11,12.56,5.52,9.5,6.74,6.74,7.05,6.74,,7.36,29.11,11.65,7.36,,5.52,6.44,42.6,4.29,6.74,5.21,,,7.322222,1.25,13.622222,0.1524,,3.288889,75.709392
US_OK_40041,2020-01-27,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,5.21,12.33,8.5,4.38,5.21,3.84,44.13,12.33,6.03,5.21,4.11,9.32,9.59,4.66,,8.5,49.06,7.13,6.85,,3.84,,40.29,5.21,6.85,5.48,4.11,,6.144444,-1.8,16.227778,0.0,,1.55,72.649684
US_OK_40041,2020-01-28,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,4.33,7.58,7.31,10.02,6.5,5.96,34.38,12.45,,9.74,,5.68,5.14,,,8.12,44.12,6.77,6.77,4.06,,5.96,36.55,4.6,8.39,4.87,4.06,5.14,4.694444,1.8,9.705556,0.0,,2.372222,85.028524
US_OK_40041,2020-01-29,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,7.97,5.32,10.9,11.16,10.63,7.44,,39.61,12.49,6.91,11.43,,9.84,8.51,4.52,4.25,7.71,36.95,6.65,4.25,5.32,3.99,8.24,44.39,,9.3,6.65,5.58,4.79,2.85,1.416667,4.438889,7.831667,,1.983333,94.084057
US_OK_40041,2020-01-30,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.83,6.94,9.72,7.22,8.05,6.11,5.0,49.44,13.61,8.61,11.39,5.0,5.83,5.83,4.44,5.0,6.94,46.39,7.5,5.83,,,5.28,42.5,,6.39,6.11,4.72,5.83,2.455556,0.766667,5.394444,0.987778,,0.911111,89.685126
US_OK_40041,2020-01-31,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.83,6.82,13.07,8.24,5.11,8.81,,42.05,11.93,,7.39,,4.83,5.97,3.98,4.55,7.67,41.2,8.81,6.54,,5.11,4.55,43.19,4.26,7.1,,4.55,5.68,4.361111,2.644444,7.583333,0.0,,1.85,83.921364
US_OK_40041,2020-02-01,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.54,,8.1,7.45,6.8,,,33.37,18.47,5.18,11.99,,4.86,5.51,,4.86,7.45,35.31,5.83,5.83,5.51,5.83,,40.82,,9.07,6.48,5.18,,4.088889,-2.977778,13.177778,0.0,,-1.555556,67.03603
US_OK_40041,2020-02-02,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.79,4.79,11.51,4.79,6.71,5.43,,30.69,14.7,,6.39,4.47,,10.55,,7.35,8.31,35.8,8.63,10.55,,4.79,5.12,37.4,,7.03,7.03,5.43,,11.7,4.261111,23.372222,0.0,,-1.105556,41.686677
US_OK_40041,2020-02-03,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.17,9.72,15.0,6.39,5.55,6.11,4.72,32.49,13.89,5.55,11.11,5.55,5.0,6.39,4.17,4.72,8.61,32.77,4.44,5.0,,5.28,5.28,40.83,4.44,7.22,5.55,5.83,3.89,16.005556,12.511111,19.766667,0.0,,3.05,42.249223
US_OK_40041,2020-02-04,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,4.03,9.13,9.13,,3.76,,24.45,15.58,4.3,13.16,,,7.25,,,7.79,31.43,6.72,5.91,5.91,6.18,5.64,34.66,7.79,6.45,5.37,8.87,4.03,6.727778,1.583333,17.033333,12.234333,,3.966667,82.853462
US_OK_40041,2020-02-05,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.9,8.88,11.64,5.82,,5.21,4.59,21.13,9.49,,10.72,6.74,6.74,9.19,,5.82,8.58,30.63,,6.74,6.43,,4.29,41.96,,6.74,,5.51,6.43,0.566667,-0.894444,1.672222,3.513667,,-0.483333,92.819434
US_OK_40041,2020-02-06,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.53,8.77,9.97,6.35,6.35,6.04,,27.81,14.21,6.35,6.65,,5.14,5.74,,6.95,10.88,25.69,4.84,,6.95,5.74,6.35,37.48,4.53,,5.44,,6.65,-1.811111,-3.255556,0.366667,5.926667,,-4.638889,81.369175
US_OK_40041,2020-02-07,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,6.18,6.77,14.72,5.59,4.71,7.36,5.89,20.31,9.42,,9.72,6.77,,,4.42,6.77,11.78,30.62,4.42,6.77,,4.42,4.71,42.4,4.42,7.95,7.36,6.77,7.07,-0.138889,-5.083333,8.1,0.1016,,-4.338889,73.559267
US_OK_40041,2020-02-08,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,5.48,7.41,9.67,5.48,7.74,4.83,9.03,25.79,10.64,,10.64,,5.48,4.51,6.77,,8.38,30.95,4.83,9.99,,5.16,4.51,38.36,,8.7,5.16,,,3.038889,-3.683333,12.016667,0.141111,,-2.605556,66.743034
US_OK_40041,2020-02-09,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,,7.46,13.68,5.28,4.97,5.59,,22.38,12.74,4.97,10.26,6.22,6.22,6.53,6.22,,7.15,26.73,7.15,6.53,,,7.46,41.34,,6.22,,5.91,5.28,10.755556,5.277778,14.916667,0.544286,,4.305556,64.656926
US_OK_40041,2020-02-10,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.72,5.77,11.02,10.5,6.82,6.56,4.46,24.41,12.33,,10.76,6.3,4.99,4.46,6.3,5.25,8.4,30.44,7.35,6.56,5.77,3.67,6.82,36.48,,7.87,4.99,4.46,,4.533333,0.961111,12.605556,3.556,,2.783333,88.87751
US_OK_40041,2020-02-11,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,7.62,5.26,8.41,10.78,6.83,7.1,5.52,23.92,11.3,4.47,10.51,4.21,4.47,5.26,3.94,6.05,10.25,30.75,6.57,5.26,8.94,3.68,6.83,41.27,,7.1,7.36,,6.05,3.005556,1.355556,5.905556,2.3876,,-0.194444,79.674534
US_OK_40041,2020-02-12,ChIJSySPkwjMyYcRg5Aw_xbBQpU,Q484752,geoId/40041,US,United States of America,OK,Oklahoma,40041,Delaware County,US,USA,2,,,,,,,42672,21015,21657,4539,5138,4488,4229,4618,5993,6535,4995,2137,1818409,36.41,-94.8,2052,75.722222,,,,,,4.46,4.73,8.93,4.99,7.62,4.2,5.25,17.33,9.72,5.78,10.77,4.46,4.46,,3.68,5.78,12.08,25.21,5.78,7.09,4.73,6.57,,29.94,,4.73,6.83,8.14,6.83,3.338889,1.894444,5.322222,1.9304,,0.966667,84.669308
