location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17107,2020-06-18,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,11,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-4,29,,-25,,,5.97,12.89,9.75,,6.6,6.29,,8.18,,5.35,9.43,20.13,5.97,11.63,5.35,38.68,8.18,9.75,23.966667,15.816667,31.177778,0.0,,13.555556,52.159398
US_IL_17107,2020-06-19,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,12,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-4,19,,-27,,,5.34,13.2,6.29,,,5.03,,11.63,7.23,,4.71,17.29,,12.57,,32.37,10.06,8.49,25.888889,18.216667,32.15,0.0,,15.08642,51.681674
US_IL_17107,2020-06-20,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-15,32,,1,,,6.62,12.26,5.63,4.97,,5.96,,,5.96,,4.97,21.53,5.3,15.24,,32.8,11.93,,24.9,19.016667,32.138889,0.73025,,17.555556,64.164516
US_IL_17107,2020-06-21,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-10,,,-10,,,9.01,9.68,7.01,,5.34,4.67,,6.01,,,5.01,14.02,,11.35,6.01,29.04,9.35,7.01,22.755556,19.9,29.005556,14.115143,,19.864198,83.348071
US_IL_17107,2020-06-22,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-14,21,,-28,,6.19,9.73,15.63,7.08,6.19,5.6,4.13,,10.32,,4.72,6.49,20.06,6.78,11.5,,32.74,8.55,7.67,24.2,19.122222,30.527778,3.048,,19.592593,75.786698
US_IL_17107,2020-06-23,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-9,18,,-25,,4.88,6.41,9.76,8.24,4.58,,,5.19,6.41,7.63,,,16.47,5.49,10.68,,35.69,10.68,5.49,20.55,15.861111,25.305556,18.06575,,15.62963,73.464297
US_IL_17107,2020-06-24,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-13,21,,-22,,6.15,6.15,15.06,6.76,5.53,7.38,,7.38,13.22,4.61,5.53,4.92,19.37,6.15,9.22,4.92,40.27,7.07,7.68,20.85,14.788889,26.683333,0.3048,,13.709877,63.162786
US_IL_17107,2020-06-25,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-1,24,,-25,,,6.18,11.74,9.27,7.11,6.18,6.8,,9.89,7.73,,4.64,17.93,10.82,13.91,5.56,35.85,7.73,7.11,22.494444,15.144444,29.7,1.27,,14.197531,59.366459
US_IL_17107,2020-06-26,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-1,7,,-27,,,9.83,12.37,5.71,5.39,,,6.66,11.1,6.34,,4.44,18.39,4.44,11.1,,29.49,12.05,4.76,25.8,19.0,32.988889,0.028222,,17.691358,60.884972
US_IL_17107,2020-06-27,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-12,20,,-4,,,5.5,13.9,7.44,,5.5,5.17,,,5.17,,,13.9,6.79,10.35,6.47,31.04,8.41,4.53,25.6,21.488889,31.35,1.721556,,21.481481,77.945901
US_IL_17107,2020-06-28,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-7,,,-10,,6.86,8.5,7.19,7.19,,5.56,,,7.84,,,7.84,19.61,,8.5,5.23,36.28,12.42,6.21,24.355556,20.444444,29.75,10.16,,21.345679,83.322393
US_IL_17107,2020-06-29,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,13,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,0,15,,-23,,8.03,8.95,8.95,9.26,6.17,6.17,4.63,,8.95,4.63,5.87,5.25,24.39,,10.19,6.17,34.89,10.5,4.32,27.083333,22.744444,32.344444,0.7874,,22.635802,76.411884
US_IL_17107,2020-06-30,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,14,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-7,11,,-24,,4.57,7.01,8.53,6.1,4.27,6.71,5.18,,12.19,8.53,4.88,10.67,18.29,4.88,9.45,,40.84,6.4,6.4,24.533333,21.383333,29.972222,0.874889,,21.104938,81.558383
US_IL_17107,2020-07-01,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,15,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,5,21,,-24,,6.94,7.57,10.73,6.62,6.94,,,,10.1,,,7.26,21.45,5.68,11.36,4.73,37.54,11.36,,23.672222,19.677778,28.8,5.0038,,20.654321,83.756994
US_IL_17107,2020-07-02,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,15,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,14,31,,-27,,4.76,4.76,13.63,12.37,6.34,6.02,6.97,,7.93,5.39,,,21.56,4.76,13.95,7.93,35.19,11.41,5.71,26.005556,20.85,32.061111,2.9464,,20.944444,74.299721
US_IL_17107,2020-07-03,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,16,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,7,18,,-52,,7.21,6.86,17.16,7.21,5.15,5.83,7.55,,6.18,,,4.8,19.56,,8.58,,36.37,10.98,6.86,26.15,20.038889,31.955556,0.0762,,18.802469,64.209389
US_IL_17107,2020-07-04,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,17,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-21,17,,-28,,,9.02,11.28,6.77,5.64,,,,6.39,,,,22.93,,9.77,,28.19,13.16,,26.383333,19.75,32.6,0.0,,19.08642,64.461743
US_IL_17107,2020-07-05,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,18,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-8,,,-8,,5.48,,14.05,,5.48,5.48,,,12.68,,,4.8,27.07,,12.33,,37.34,11.65,8.22,26.888889,20.327778,33.166667,0.0,,19.944444,66.024858
US_IL_17107,2020-07-06,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,18,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-2,17,,-28,,,5.58,15.18,6.81,,,6.81,,11.15,6.81,,4.65,30.35,,9.29,5.58,32.52,13.94,6.5,27.305556,20.761111,33.561111,1.411111,,20.777778,67.737961
US_IL_17107,2020-07-07,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,18,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-7,13,,-29,,,6.27,16.94,6.59,4.71,,5.96,,10.04,,5.33,7.22,22.9,7.22,12.55,5.65,41.41,16.31,7.84,27.666667,21.566667,33.633333,0.2286,,21.679012,69.771731
US_IL_17107,2020-07-08,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,18,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-1,4,,-25,,,5.14,9.99,6.96,4.24,4.84,7.26,4.24,11.2,,4.54,5.14,25.12,,8.78,6.96,35.41,10.89,5.45,27.083333,21.383333,33.288889,2.00025,,21.419753,71.388412
US_IL_17107,2020-07-09,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,18,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-1,23,,-25,,5.76,8.49,11.83,9.71,,4.25,4.85,,6.37,,,5.76,20.32,,13.95,,34.28,16.08,5.16,26.927778,21.472222,33.138889,0.0508,,22.104938,74.509955
US_IL_17107,2020-07-10,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,18,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-5,9,,-30,,8.41,5.82,14.56,5.82,,8.41,6.15,,6.47,6.79,,8.41,22.32,,12.94,,39.47,11.65,6.15,25.816667,20.844444,30.933333,9.36625,,19.574074,68.442109
US_IL_17107,2020-07-11,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,2,0,20,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-9,23,,2,,7.05,4.7,10.07,7.05,6.71,,5.37,,8.05,,,,18.46,6.71,12.75,,43.29,9.06,6.04,25.6,19.216667,32.466667,0.0,,19.432099,68.150608
US_IL_17107,2020-07-12,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,21,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-1,,,-9,,7.44,8.12,9.81,7.11,4.74,,6.77,6.43,8.46,,,,22.67,4.74,9.14,5.41,38.91,9.14,6.43,23.205556,17.872222,30.072222,15.832667,,18.740741,75.338425
US_IL_17107,2020-07-13,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,-1,0,20,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-5,8,,-26,,,5.29,16.18,4.67,,5.6,11.2,4.98,4.98,,5.6,6.54,28.63,4.98,12.45,5.29,36.73,11.52,6.22,22.505556,15.766667,28.305556,0.7112,,16.518519,68.436099
US_IL_17107,2020-07-14,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,4,0,24,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-9,7,,-27,,6.09,5.49,11.28,5.79,5.49,5.49,6.4,,10.67,4.57,5.79,6.09,24.99,,12.19,4.27,33.83,12.19,,23.244444,16.422222,29.811111,0.0,,17.493827,69.510814
US_IL_17107,2020-07-15,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,3,0,27,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-15,0,,-26,,5.06,5.65,12.2,7.44,,4.17,4.46,,,,7.44,6.54,22.31,4.17,10.71,6.25,34.51,10.71,5.06,24.022222,19.772222,29.244444,5.023556,,20.092593,78.43219
US_IL_17107,2020-07-16,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,3,0,30,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,5,18,,-27,,4.36,4.98,12.46,4.36,,,4.36,,10.28,,,7.47,23.04,4.36,11.21,4.67,30.52,9.34,8.41,22.388889,18.588889,27.805556,24.779111,,19.351852,83.1801
US_IL_17107,2020-07-17,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,3,0,33,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-2,5,,-31,,,,16.66,7.69,7.69,6.09,11.22,5.13,5.13,5.45,4.49,,21.47,5.13,9.61,7.69,34.61,12.82,10.26,24.194444,17.816667,30.744444,0.0,,20.666667,80.331957
US_IL_17107,2020-07-18,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,8,0,41,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-12,14,,-7,,5.84,6.18,10.65,5.84,,5.15,11.68,,8.93,,,,24.73,,14.08,,29.88,10.65,4.81,26.7,21.25,32.355556,0.0,,23.296296,81.196645
US_IL_17107,2020-07-19,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,2,0,43,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-7,,,-16,,6.49,6.49,11.69,,6.17,,8.44,,5.52,,,4.54,19.48,6.82,17.2,4.54,37.98,9.09,6.17,27.655556,24.516667,30.811111,1.467556,,22.907407,75.259382
US_IL_17107,2020-07-20,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,8,0,51,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-8,8,,-29,,5.0,5.31,17.18,8.74,6.56,7.5,12.49,6.87,8.43,4.68,,6.87,17.18,,9.37,,39.97,9.99,5.93,24.8,20.416667,29.65,2.596444,,19.574074,72.60715
US_IL_17107,2020-07-21,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,4,0,55,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-16,4,,-29,,5.04,8.89,12.44,6.22,5.04,5.63,7.41,,8.0,4.15,,10.66,27.84,7.41,12.14,4.44,39.69,8.59,7.41,23.527778,20.3,28.172222,4.402667,,20.987654,85.292625
US_IL_17107,2020-07-22,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,2,0,57,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-5,18,,-26,,4.73,9.15,11.36,7.89,,5.36,5.99,,5.68,4.42,6.31,7.57,22.4,5.05,8.2,5.68,32.49,9.15,5.68,23.922222,20.672222,29.605556,30.32125,,21.290123,84.82752
US_IL_17107,2020-07-23,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,2,0,59,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,2,13,,-28,,6.28,10.36,6.59,5.97,,,7.54,,10.36,,,,19.16,,10.99,,29.21,11.3,4.4,23.816667,18.005556,28.666667,0.127,,19.080247,74.666725
US_IL_17107,2020-07-24,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,5,0,64,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-8,5,,-28,,5.76,5.12,12.49,7.69,,7.69,6.73,,8.01,,,5.45,23.38,,10.57,,34.91,8.97,4.48,23.2,16.844444,29.727778,0.0,,18.740741,75.420444
US_IL_17107,2020-07-25,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,65,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-12,20,,-6,,5.58,6.98,13.61,7.33,6.28,,8.73,,6.28,6.63,6.63,4.89,18.85,,11.52,5.58,31.77,11.17,6.63,24.988889,18.583333,31.333333,0.0,,21.018519,77.750258
US_IL_17107,2020-07-26,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,65,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-14,,,-12,,,,10.67,8.33,,6.67,9.33,,8.67,,,6.33,25.66,5.67,14.66,6.0,34.33,10.0,6.67,27.45,22.394444,32.711111,0.0,,23.574074,78.833223
US_IL_17107,2020-07-27,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,65,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-14,5,,-26,,5.26,6.14,11.69,7.6,8.77,5.55,9.35,5.26,10.23,5.85,5.85,7.89,26.02,5.85,13.74,4.97,36.83,11.4,8.77,25.672222,22.666667,30.933333,1.947333,,23.160494,85.842248
US_IL_17107,2020-07-28,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,2,0,67,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-11,8,,-25,,,10.16,12.32,8.93,13.24,5.23,8.62,5.23,7.39,6.47,,,19.7,9.24,15.7,,36.02,12.32,9.24,23.883333,17.15,29.65,5.7658,,18.098765,69.730538
US_IL_17107,2020-07-29,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,3,0,70,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-12,4,,-27,,,4.97,8.07,5.9,8.07,,9.32,,8.7,7.45,6.83,7.45,30.43,7.45,13.66,,35.4,6.52,6.21,24.322222,17.65,31.011111,0.2286,,19.320988,73.17702
US_IL_17107,2020-07-30,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,4,0,74,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-2,10,,-28,,5.49,11.59,11.29,8.54,9.46,4.88,,,8.54,,,6.71,18.92,,13.12,,34.78,6.71,8.54,23.316667,21.244444,27.472222,7.33425,,21.58642,90.101413
US_IL_17107,2020-07-31,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,5,0,79,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,1,-3,,-28,,7.68,10.25,7.68,7.04,,6.4,5.76,5.76,6.08,,4.48,,22.41,9.29,7.37,,35.22,8.65,5.12,22.067901,19.148148,25.32716,11.27125,,18.597222,81.816046
US_IL_17107,2020-08-01,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,6,0,85,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-12,15,,-4,,,,13.63,5.84,5.84,5.52,5.52,7.14,13.31,4.54,,,21.75,5.52,10.06,,31.49,6.49,,20.961111,18.577778,24.516667,3.46075,,18.135802,83.945799
US_IL_17107,2020-08-02,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,85,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,2,,,-13,,,6.98,10.97,,7.98,,6.98,,19.61,,,8.31,24.26,7.98,9.31,,34.57,6.98,7.98,21.422222,16.066667,28.238889,5.715,,17.45679,78.030948
US_IL_17107,2020-08-03,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,86,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-4,19,,-25,,5.14,6.05,10.59,6.96,4.54,6.66,6.66,,10.59,6.66,,5.14,22.08,5.75,9.38,,31.16,6.96,6.05,20.0,16.466667,25.0,0.0,,17.358025,84.771365
US_IL_17107,2020-08-04,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,87,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-3,10,,-25,,,,13.96,7.76,4.34,,6.21,5.58,9.31,,,6.21,26.06,4.65,10.55,6.21,34.44,9.31,7.14,18.272222,14.261111,23.111111,0.0,,13.197531,72.331133
US_IL_17107,2020-08-05,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,3,0,90,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-6,11,,-24,,6.17,10.48,14.8,9.25,7.71,4.32,5.24,5.24,8.94,,4.62,8.63,18.19,4.93,6.47,,35.46,6.47,,17.522222,10.405556,24.644444,0.0,,11.981481,69.519183
US_IL_17107,2020-08-06,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,0,0,90,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,2,22,,-25,,4.33,7.73,12.67,,6.18,,4.33,,9.27,4.33,,7.73,20.4,8.04,9.89,5.56,31.84,7.42,8.35,18.866667,11.727778,25.633333,0.0,,13.148148,68.823531
US_IL_17107,2020-08-07,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,16,0,106,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,8,4,,-28,,4.45,,11.43,8.26,5.4,5.4,5.72,5.72,9.84,6.35,,,20.01,,8.57,6.03,33.98,8.26,4.76,20.466667,13.455556,27.15,0.0,,14.790123,69.318208
US_IL_17107,2020-08-08,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,5,0,111,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-3,31,,-4,,4.94,7.58,13.51,,6.92,4.61,8.57,,7.25,,4.61,5.27,20.1,7.25,11.53,,29.33,10.87,6.59,22.55,16.355556,29.127778,0.0,,17.833333,73.886264
US_IL_17107,2020-08-09,ChIJrfmrABDXCogRZF_dn6jVX6k,Q490980,geoId/17107,US,United States of America,IL,Illinois,17107,Logan County,US,USA,2,1,0,112,0,,,29034,14749,14285,3015,3474,4153,4007,3481,3856,3411,2107,1530,1800575,40.13,-89.36,1603,77.175,-1,,,-10,,8.06,5.48,9.03,7.09,5.8,,9.03,6.13,7.74,4.51,7.09,4.51,21.61,5.48,11.29,5.16,42.24,10.0,6.13,24.627778,19.955556,29.527778,0.0,,21.401235,81.856997
