location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,elevation_m,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WV_54091,2020-01-15,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,11.84,13.08,28.03,43.6,6.746914,0.141975,15.67284,1.487714,,3.298611,78.443914
US_WV_54091,2020-01-16,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,10.76,9.5,24.69,46.22,6.91358,-1.253086,15.253086,1.30175,,1.201389,66.196346
US_WV_54091,2020-01-17,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,11.27,10.02,30.05,48.21,-3.135802,-5.796296,-0.771605,0.471714,,-9.8125,58.667646
US_WV_54091,2020-01-18,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,,11.25,30.79,45.0,-0.018519,-4.975309,8.160494,0.689429,,-3.881944,73.997487
US_WV_54091,2020-01-19,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,8.51,15.32,27.23,37.44,-0.111111,-7.697531,9.37037,14.187714,,-4.118056,73.64202
US_WV_54091,2020-01-20,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,13.97,20.96,33.77,44.83,-8.185185,-10.240741,-3.333333,0.889,,-12.111111,71.146034
US_WV_54091,2020-01-21,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,18.89,22.54,38.99,53.01,-7.098765,-10.95679,-3.259259,0.0635,30.48,-11.055556,70.903217
US_WV_54091,2020-01-22,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,10.47,34.5,36.35,46.2,-5.703704,-12.41358,4.839506,0.0,30.48,-11.381944,62.788822
US_WV_54091,2020-01-23,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,11.23,28.69,38.67,46.16,-0.382716,-9.049383,8.580247,0.0,,-8.888889,54.262611
US_WV_54091,2020-01-24,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,10.66,27.59,33.24,39.51,4.919753,1.364198,8.802469,0.0,,-1.986111,61.606305
US_WV_54091,2020-01-25,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,11.11,23.45,29.01,40.74,4.58642,1.049383,10.018519,17.78,,3.166667,88.85509
US_WV_54091,2020-01-26,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,12.46,26.06,29.46,43.62,0.438272,-0.339506,4.58642,2.249714,,-1.763889,82.986327
US_WV_54091,2020-01-27,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,13.55,26.52,47.73,41.25,0.932099,-0.148148,1.654321,0.5715,,-1.645833,80.824433
US_WV_54091,2020-01-28,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,12.7,37.51,45.37,45.98,0.12963,-0.347222,1.909722,0.28575,,-2.048611,82.980394
US_WV_54091,2020-01-29,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,10.91,27.88,50.3,50.3,-0.888889,-2.296296,0.561728,0.60325,,-3.888889,77.847803
US_WV_54091,2020-01-30,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,9.74,39.59,45.07,43.24,-2.388889,-5.320988,0.888889,0.108857,,-5.1875,79.242469
US_WV_54091,2020-01-31,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,10.55,22.34,34.76,47.79,1.401235,-2.993827,5.777778,0.181429,,-1.131944,82.001584
US_WV_54091,2020-02-01,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,9.39,39.33,36.98,44.61,1.858025,-0.685185,5.154321,0.943429,,0.902778,92.350656
US_WV_54091,2020-02-02,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,,23.0,27.61,43.71,4.12963,-0.209877,12.527778,3.447143,,-0.611111,69.424759
US_WV_54091,2020-02-03,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,,27.74,30.83,48.09,12.364198,3.265432,19.45679,0.366889,30.48,2.131944,49.083844
US_WV_54091,2020-02-04,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,13.32,36.34,44.81,47.84,12.845679,5.481481,17.45679,1.23825,,5.979167,62.232194
US_WV_54091,2020-02-05,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,16.15,33.54,45.96,47.2,4.08642,0.246914,11.82716,6.930571,,1.784722,86.873437
US_WV_54091,2020-02-06,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,9.44,43.67,49.58,49.58,6.623457,0.746914,11.524691,4.064,,5.090278,91.630049
US_WV_54091,2020-02-07,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,8.65,33.44,39.78,44.97,1.358025,-3.111111,8.82716,10.087429,,-0.270833,88.774375
US_WV_54091,2020-02-08,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,18.32,34.28,34.87,53.2,-2.549383,-4.530864,0.925926,3.447143,,-5.381944,78.82966
US_WV_54091,2020-02-09,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,13.55,29.45,31.21,44.17,-0.12963,-4.104938,4.950617,1.088571,50.8,-3.173611,78.278278
US_WV_54091,2020-02-10,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,19.05,20.83,41.07,43.45,6.783951,0.438272,9.512346,4.608286,30.48,3.006944,75.907336
US_WV_54091,2020-02-11,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,9.76,27.44,26.22,52.45,6.401235,2.765432,9.055556,13.788571,,5.444444,93.281309
US_WV_54091,2020-02-12,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,,20.59,24.83,50.88,1.364198,-1.95679,6.092593,2.794,,-1.618056,78.926121
US_WV_54091,2020-02-13,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,20.36,18.56,28.14,37.13,5.141975,-0.54321,10.716049,10.377714,,3.381944,88.954745
US_WV_54091,2020-02-14,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,,,,8.87,14.2,28.98,34.9,-3.425926,-7.382716,1.32716,4.318,,-7.645833,71.140726
US_WV_54091,2020-02-15,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,5,,15,11.5,18.76,27.83,41.14,-6.37037,-13.382716,3.82716,0.508,,-12.75,59.234898
US_WV_54091,2020-02-16,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,16,,,,9.79,26.49,44.34,3.993827,-0.395062,9.790123,0.0,50.8,-5.993056,47.463563
US_WV_54091,2020-02-17,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,13,-7,-16,,19.37,30.53,37.57,3.462963,-4.123457,10.291667,0.0,,-2.9375,62.437006
US_WV_54091,2020-02-18,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,0,,4,,15.64,44.59,42.86,8.401235,5.740741,11.833333,0.0,,1.666667,61.07641
US_WV_54091,2020-02-19,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,0,-18,7,16.51,15.92,28.3,42.45,2.697531,-2.197531,9.537037,5.3975,,-2.784722,66.175024
US_WV_54091,2020-02-20,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,6,-27,3,13.98,17.63,29.18,40.12,-2.191358,-5.419753,3.95679,0.0,,-8.6875,60.465026
US_WV_54091,2020-02-21,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,9,-17,6,9.72,19.45,34.64,37.68,-5.444444,-11.290123,1.32716,0.0,,-12.986111,53.987582
US_WV_54091,2020-02-22,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,7,,8,18.99,24.89,24.23,33.4,-1.092593,-9.512346,7.820988,0.0,,-13.173611,38.506421
US_WV_54091,2020-02-23,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,10,,,15.96,13.0,23.64,35.46,2.37037,-5.62963,11.993827,0.0,,-11.256944,36.33076
US_WV_54091,2020-02-24,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,-1,-11,10,11.65,23.3,30.04,46.6,6.061728,-1.308642,12.432099,0.0,,-5.0625,44.578117
US_WV_54091,2020-02-25,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,9,,6,,31.53,36.98,49.11,7.487654,3.283951,11.919753,2.648857,,4.513889,80.254269
US_WV_54091,2020-02-26,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,9,2,8,12.4,28.95,43.71,49.62,9.080247,5.04321,13.506173,3.01625,,6.791667,84.890267
US_WV_54091,2020-02-27,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,-6,-22,2,12.79,22.24,41.15,52.27,-2.067901,-5.796296,7.08642,11.393714,,-5.430556,75.617619
US_WV_54091,2020-02-28,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,8,-7,1,,26.87,32.47,35.27,-2.876543,-5.432099,0.240741,1.052286,50.8,-7.555556,68.206616
US_WV_54091,2020-02-29,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,5,,8,,19.48,43.68,44.27,-4.777778,-8.283951,-0.919753,0.943429,30.48,-11.055556,59.388173
US_WV_54091,2020-03-01,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,35,,,10.82,23.92,38.73,34.17,-0.987654,-7.932099,9.0,0.169333,50.8,-10.756944,46.407131
US_WV_54091,2020-03-02,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,12,-2,9,14.08,17.61,50.47,45.19,7.240741,1.240741,13.104938,0.0,,-1.611111,52.905939
US_WV_54091,2020-03-03,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,20,,8,18.06,29.13,44.85,49.51,9.469136,4.858025,14.919753,5.551714,,7.715278,86.939319
US_WV_54091,2020-03-04,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,15,,8,,20.06,43.66,44.25,7.166667,1.833333,13.814815,7.58825,,-1.736111,52.411512
US_WV_54091,2020-03-05,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,16,0,6,10.65,21.89,39.05,31.36,5.364198,-2.783951,12.660494,0.0,,-3.361111,52.700381
US_WV_54091,2020-03-06,ChIJNwrghrGOSogRM15NlEZb3MU,Q511095,geoId/54091,US,United States of America,WV,West Virginia,54091,Taylor County,US,USA,2,,,,,,,16914,8566,8348,1889,1833,1907,2037,2206,2494,2345,1402,801,1913127,39.34,-80.05,332,455,76.2,7,15,3,12.9,19.93,31.66,38.69,3.098765,-2.283951,10.802469,0.036286,,-1.986111,68.108289
