location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48207,2020-01-01,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,7.716049,3.296296,13.401235,0.0,,-1.520833,52.276028
US_TX_48207,2020-01-02,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,12.006173,6.395062,18.555556,0.0,,2.131944,51.171885
US_TX_48207,2020-01-03,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,9.987654,6.259259,15.635802,0.0,,0.743056,52.906835
US_TX_48207,2020-01-04,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,7.481481,-0.438272,18.308642,0.0,,-2.840278,48.333393
US_TX_48207,2020-01-05,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,10.888889,3.351852,18.320988,0.0,,-2.673611,38.879103
US_TX_48207,2020-01-06,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,7.37037,-0.969136,17.024691,0.0,,-1.451389,53.443069
US_TX_48207,2020-01-07,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,6.462963,-3.438272,18.135802,0.0,,-7.263889,36.894794
US_TX_48207,2020-01-08,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,8.444444,-0.425926,18.555556,0.0,,-5.631944,35.272435
US_TX_48207,2020-01-09,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,16.098765,12.104938,23.432099,0.0,,8.236111,59.629133
US_TX_48207,2020-01-10,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,16.592593,11.734568,22.401235,0.0,,10.819444,68.654338
US_TX_48207,2020-01-11,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,4.481481,-1.185185,15.722222,3.52425,,-1.930556,65.246547
US_TX_48207,2020-01-12,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,7.024691,0.666667,18.623457,2.342444,,-0.854167,58.187761
US_TX_48207,2020-01-13,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,10.271605,2.87037,21.907407,0.0,,4.118056,65.333274
US_TX_48207,2020-01-14,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,12.074074,3.524691,23.030864,0.0,,6.6875,68.413762
US_TX_48207,2020-01-15,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,14.234568,8.04321,21.308642,0.0,,7.979167,65.198161
US_TX_48207,2020-01-16,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,6.660494,0.753086,15.845679,7.01675,,1.166667,69.057698
US_TX_48207,2020-01-17,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,3.055556,0.777778,8.209877,15.352889,,2.513889,95.996612
US_TX_48207,2020-01-18,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,9.135802,5.407407,12.074074,5.870222,,4.125,70.74897
US_TX_48207,2020-01-19,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,3.58642,-3.17284,11.623457,0.0,,-5.430556,51.599875
US_TX_48207,2020-01-20,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,5.574074,-1.839506,13.975309,0.0,,-4.222222,48.742425
US_TX_48207,2020-01-21,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,7.203704,2.419753,13.388889,0.0,,-2.069444,52.209827
US_TX_48207,2020-01-22,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,9.481481,5.851852,16.104938,1.721556,,5.944444,79.649964
US_TX_48207,2020-01-23,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,9.592593,4.518519,15.549383,0.0,,4.5625,72.055724
US_TX_48207,2020-01-24,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,6.969136,-0.364198,16.845679,0.0,,-1.388889,55.280213
US_TX_48207,2020-01-25,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,9.986111,2.701389,19.791667,0.0,,2.555556,59.443331
US_TX_48207,2020-01-26,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,11.623457,3.697531,19.333333,0.0,,4.861111,63.948626
US_TX_48207,2020-01-27,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,11.382716,2.67284,23.265432,0.0,,4.375,62.250101
US_TX_48207,2020-01-28,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,11.253086,4.487654,20.024691,0.381,,5.173611,67.934035
US_TX_48207,2020-01-29,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,4.765432,0.574074,10.259259,0.03175,,0.222222,73.367761
US_TX_48207,2020-01-30,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,3.191358,1.703704,7.648148,0.0,,0.222222,81.01327
US_TX_48207,2020-01-31,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,3.746914,-2.438272,12.962963,0.0,,-0.673611,72.186075
US_TX_48207,2020-02-01,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,7.450617,-1.938272,21.117284,0.0,,-3.319444,46.715587
US_TX_48207,2020-02-02,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,12.728395,2.567901,25.858025,0.0,,-3.659722,31.482182
US_TX_48207,2020-02-03,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,16.845679,10.87037,22.691358,0.0,,-0.180556,31.465091
US_TX_48207,2020-02-04,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,7.907407,1.907407,19.049383,0.73025,,4.701389,81.568214
US_TX_48207,2020-02-05,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,-1.333333,-3.117284,2.12963,8.833556,50.8,-2.770833,90.140296
US_TX_48207,2020-02-06,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,-3.814815,-10.401235,5.666667,4.22275,,-6.875,80.394746
US_TX_48207,2020-02-07,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,3.876543,-2.58642,11.932099,0.0,,-2.458333,63.421834
US_TX_48207,2020-02-08,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,6.882716,-1.067901,18.123457,4.600222,,-0.555556,59.498438
US_TX_48207,2020-02-09,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,16.685185,10.796296,24.512346,0.0,,10.319444,66.524352
US_TX_48207,2020-02-10,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,6.709877,1.376543,20.08642,6.31825,,0.833333,66.861628
US_TX_48207,2020-02-11,ChIJ8Z9zkXAzVIYRtxR_ydgbcHE,Q112768,geoId/48207,US,United States of America,TX,Texas,48207,Haskell County,US,USA,2,,,,,,,5699,3036,2663,531,632,817,745,592,727,770,536,349,1812574,33.18,-99.73,2358,79.25,,,,2.691358,1.802469,5.055556,13.6525,,1.263889,90.583844
