location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51035,2020-01-18,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,8.78,8.78,9.16,,5.34,20.6,,6.1,24.04,,7.63,48.07,,7.63,2.227778,-1.733333,5.866667,2.257778,,-5.711111,55.862315
US_VA_51035,2020-01-19,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,7.28,9.58,8.82,6.13,6.9,16.87,8.82,10.73,27.98,,7.67,41.02,8.43,,3.633333,-2.316667,8.394444,1.052286,,-1.805556,67.717157
US_VA_51035,2020-01-20,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,12.41,12.8,9.31,10.86,9.31,20.17,12.03,8.53,44.22,9.31,10.86,49.27,15.13,5.82,-4.283333,-7.488889,0.455556,0.0,,-11.216667,59.260347
US_VA_51035,2020-01-21,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,8.21,10.68,10.68,10.27,6.16,19.71,12.73,12.32,34.91,7.39,8.21,52.57,12.73,9.04,-5.594444,-10.005556,0.511111,0.0,,-11.838889,62.410744
US_VA_51035,2020-01-22,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,8.49,8.91,7.64,10.61,6.37,21.23,8.49,11.46,36.93,8.91,7.64,44.57,11.04,,-2.905556,-9.627778,6.633333,0.0,,-10.994444,54.146673
US_VA_51035,2020-01-23,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,9.94,14.71,9.15,9.94,8.35,28.24,13.12,13.12,39.77,9.94,9.15,56.47,15.11,8.35,0.261111,-6.511111,6.811111,0.0,,-9.544444,48.572817
US_VA_51035,2020-01-24,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,9.9,11.09,,,7.52,28.9,14.65,6.73,37.22,6.33,9.9,49.89,8.31,5.54,3.716667,-2.038889,7.577778,3.386667,,-0.055556,76.482472
US_VA_51035,2020-01-25,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,11.69,10.07,9.67,9.27,,19.34,9.67,9.27,37.88,8.87,8.46,44.73,6.45,,5.061111,0.583333,9.183333,29.5275,,2.983333,86.602427
US_VA_51035,2020-01-26,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,5.63,9.38,10.5,7.5,5.25,38.26,7.5,7.13,41.64,10.5,10.13,48.39,7.5,6.0,1.783333,-1.161111,7.544444,0.0254,,-2.605556,73.015484
US_VA_51035,2020-01-27,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,5.88,10.59,8.63,8.63,,37.66,10.59,8.24,33.35,9.02,14.12,47.86,10.2,9.41,2.616667,-1.405556,6.888889,0.0,,0.288889,85.033083
US_VA_51035,2020-01-28,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,10.45,8.04,12.46,10.85,8.04,33.75,9.64,14.06,42.99,,7.63,45.0,8.04,6.03,3.338889,-0.3,7.177778,0.145143,,-1.133333,73.219219
US_VA_51035,2020-01-29,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,7.69,15.39,14.17,10.12,6.88,33.21,8.1,,41.71,,8.5,41.71,12.96,10.12,1.927778,-2.1,7.494444,0.0,,-1.844444,76.274169
US_VA_51035,2020-01-30,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,8.81,15.22,8.41,10.02,6.41,44.07,13.62,12.02,39.67,7.21,6.81,39.67,13.62,,2.472222,-1.083333,6.372222,3.0988,,-1.2,77.450491
US_VA_51035,2020-01-31,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,9.67,17.4,9.67,,,31.32,8.12,9.28,40.21,8.89,8.51,35.18,6.57,,1.666667,-0.788889,4.711111,0.85725,,-1.022222,82.52073
US_VA_51035,2020-02-01,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,,9.4,6.66,,7.44,24.27,10.18,9.79,33.28,,7.44,43.46,9.4,,3.094444,-0.4,7.972222,1.5748,,1.966667,92.417659
US_VA_51035,2020-02-02,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,7.49,11.82,9.46,7.09,,26.0,7.88,7.49,28.76,9.85,8.27,50.83,7.88,7.09,6.233333,0.75,14.416667,0.3556,,-0.777778,61.406015
US_VA_51035,2020-02-03,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,8.11,10.54,10.13,7.7,7.3,30.0,10.95,15.4,37.3,8.11,,46.62,8.11,,12.272222,2.844444,19.038889,0.0254,,0.588889,45.058175
US_VA_51035,2020-02-04,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,12.95,12.95,,,7.69,27.93,16.59,11.74,39.26,6.48,11.33,57.47,11.33,6.48,13.205556,8.372222,17.538889,0.870857,,5.266667,59.166601
US_VA_51035,2020-02-05,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,9.38,8.99,6.25,5.86,8.99,26.57,8.21,11.72,36.73,9.38,6.25,51.57,6.64,5.47,12.4,9.433333,16.005556,3.527778,,11.572222,94.774277
US_VA_51035,2020-02-06,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,10.83,10.83,8.89,8.12,8.51,30.16,11.21,10.44,36.34,8.51,10.83,42.14,8.12,5.8,10.394444,7.566667,14.844444,36.67125,,10.094444,98.070085
US_VA_51035,2020-02-07,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,7.94,12.11,6.81,,,19.67,8.32,9.08,36.32,7.19,9.08,41.99,7.57,8.32,6.888889,-0.877778,13.416667,32.596667,,4.261111,83.886386
US_VA_51035,2020-02-08,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,6.34,13.07,7.92,5.54,7.53,25.75,8.32,7.53,29.31,,10.3,40.8,11.09,5.94,-0.672222,-3.772222,4.655556,1.161143,30.48,-5.505556,70.143162
US_VA_51035,2020-02-09,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,8.21,10.94,9.38,7.81,,21.1,6.64,7.42,26.57,,9.77,41.41,6.64,6.64,2.677778,-3.661111,10.0,0.0,,-2.566667,68.529444
US_VA_51035,2020-02-10,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,7.0,15.95,12.84,9.34,,23.34,7.78,12.45,37.35,,9.73,49.41,8.56,6.61,5.611111,-0.4,8.6,3.725333,,1.644444,76.060298
US_VA_51035,2020-02-11,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,7.8,12.86,7.8,6.24,5.85,26.5,8.57,12.86,40.54,7.41,8.57,45.6,8.57,8.96,11.511111,5.366667,15.844444,12.587111,,10.805556,95.495106
US_VA_51035,2020-02-12,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,8.89,11.32,10.91,8.49,6.06,30.72,12.53,6.47,33.55,6.87,7.68,47.69,7.28,9.3,7.361111,4.588889,14.783333,7.874,,4.033333,80.032062
US_VA_51035,2020-02-13,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,10.05,13.27,7.24,8.04,8.44,25.73,16.48,7.64,34.17,12.46,6.03,51.05,6.83,6.43,10.027778,4.838889,15.461111,11.232444,,8.527778,90.493799
US_VA_51035,2020-02-14,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,,,,,,7.22,11.24,6.82,5.62,7.62,22.47,11.64,9.63,25.68,6.82,8.03,36.12,6.02,,1.694444,-1.722222,6.594444,5.8166,,-5.755556,58.497918
US_VA_51035,2020-02-15,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,10,7,6,0,,8.22,13.69,6.26,5.48,,27.39,8.61,9.0,25.82,5.87,7.83,38.73,,7.83,-2.311111,-8.583333,5.244444,0.0,,-9.2,59.633273
US_VA_51035,2020-02-16,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,-1,1,8,2,,7.24,20.51,7.64,,10.86,24.13,,8.85,32.58,9.65,12.47,42.23,,8.85,3.522222,-4.277778,10.194444,0.0,,-3.105556,62.424004
US_VA_51035,2020-02-17,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,7,-8,17,0,1,8.35,18.96,9.48,,,25.79,11.76,12.52,36.03,9.1,9.86,42.48,10.24,8.35,6.55,-1.105556,12.472222,0.0,,0.3,64.476704
US_VA_51035,2020-02-18,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,-3,10,4,2,1,9.23,12.7,11.54,,5.39,25.39,7.69,13.46,37.7,9.23,8.46,50.78,10.77,11.16,7.561111,1.088889,12.216667,2.116667,,5.088889,84.568557
US_VA_51035,2020-02-19,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,3,1,12,1,0,5.51,12.99,9.84,6.69,7.08,23.22,9.84,8.26,44.08,9.05,8.26,48.41,11.81,7.87,6.844444,3.111111,10.855556,1.9558,,0.022222,62.401685
US_VA_51035,2020-02-20,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,-18,-2,-11,-16,,,15.59,5.2,6.31,6.31,26.36,,8.54,28.95,5.94,9.28,45.66,8.91,14.85,1.05,-0.694444,7.144444,1.058333,,-4.261111,68.089697
US_VA_51035,2020-02-21,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,-2,-6,6,-10,,6.77,13.91,9.4,,7.89,25.93,9.02,6.39,29.69,8.64,5.64,45.48,7.89,6.39,-1.088889,-6.1,4.027778,0.592667,,-9.011111,55.377081
US_VA_51035,2020-02-22,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,14,13,17,5,,7.82,12.12,6.26,6.26,9.39,27.38,5.87,8.6,29.33,5.47,6.65,44.97,8.21,9.39,1.805556,-6.122222,11.05,0.0,,-11.283333,37.906455
US_VA_51035,2020-02-23,ChIJ14psjPsCUogRPK9h0Aq10oY,Q488917,geoId/51035,US,United States of America,VA,Virginia,51035,Carroll County,US,USA,2,,,,,,,29812,14790,15022,2800,3275,2974,2915,3820,4583,4579,3181,1685,2532620,36.73,-80.73,1237,76.4,10,2,16,9,,12.46,10.51,,8.56,5.84,20.63,10.51,6.62,25.3,10.51,8.56,42.82,9.34,11.29,4.111111,-4.955556,13.95,0.0,,-6.294444,47.113748
