location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_alcoholism,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_bleeding,search_trends_bone_fracture,search_trends_common_cold,search_trends_constipation,search_trends_cough,search_trends_cramp,search_trends_depression,search_trends_diabetes,search_trends_diarrhea,search_trends_fatigue,search_trends_fever,search_trends_gastroesophageal_reflux_disease,search_trends_hair_loss,search_trends_headache,search_trends_heartburn,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_insomnia,search_trends_itch,search_trends_low_back_pain,search_trends_major_depressive_disorder,search_trends_migraine,search_trends_obesity,search_trends_pain,search_trends_skin_condition,search_trends_skin_rash,search_trends_swelling,search_trends_type_2_diabetes,search_trends_urinary_tract_infection,search_trends_vomiting,search_trends_weight_gain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MN_27147,2020-10-24,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,15,0,756,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,1,38,-26,,2,,4.5,7.57,3.07,9.0,6.75,,5.32,3.48,,7.98,3.89,3.89,,4.09,5.32,4.09,3.48,3.48,,3.27,,,5.11,20.05,4.91,,,,,4.5,3.07,30.07,4.71,4.5,4.5,,4.3,,2.86,-3.016667,-6.794444,0.883333,0.056444,,-6.4,77.514024
US_MN_27147,2020-10-25,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,3,0,759,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-3,7,-38,,-7,,3.65,8.26,4.03,7.49,6.72,4.42,4.8,3.84,4.03,7.49,3.46,3.84,,3.26,3.46,3.84,4.8,3.07,3.26,5.18,4.42,,4.03,19.2,3.84,3.07,5.76,2.88,,2.69,4.22,32.64,3.07,8.06,5.38,,2.88,,3.46,-2.522222,-4.422222,-1.411111,0.127,,-5.133333,82.426437
US_MN_27147,2020-10-26,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,2,0,761,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,1,12,,-75,-22,7,4.68,5.51,3.01,7.19,9.19,4.68,5.85,,2.84,7.69,3.51,4.01,2.67,4.18,4.68,2.67,4.85,3.17,3.17,2.84,5.01,2.84,8.52,16.88,4.68,2.51,8.19,3.17,5.01,4.85,4.18,30.75,3.17,7.52,,2.51,6.18,,4.01,-4.305556,-7.122222,-1.666667,0.592667,,-7.155556,80.561955
US_MN_27147,2020-10-27,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,21,0,782,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,5,23,,,-21,8,5.67,6.91,7.26,10.1,6.91,5.31,6.2,2.66,,8.68,,4.96,,4.61,5.31,3.19,5.67,2.48,4.43,4.43,4.43,3.19,5.67,20.19,4.78,2.48,6.2,3.54,4.78,3.37,5.14,34.01,5.67,7.44,3.37,2.66,2.83,2.83,2.66,-5.311111,-10.488889,-0.011111,0.0,50.8,-9.138889,74.662395
US_MN_27147,2020-10-28,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,5,0,787,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,8,21,,-79,-23,7,3.92,4.28,4.82,9.63,9.63,6.07,5.89,4.1,,10.52,4.28,4.99,3.75,4.28,8.74,2.85,6.07,5.89,4.82,3.03,3.92,2.85,6.07,17.84,4.99,3.75,6.07,3.75,3.75,2.85,7.85,36.03,3.57,5.89,3.57,4.1,2.85,,,1.4,-3.188889,9.505556,0.0,,-4.022222,67.33265
US_MN_27147,2020-10-29,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,14,0,801,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,3,18,,,-25,7,3.01,6.74,2.84,9.22,6.38,3.19,6.03,2.66,3.01,8.51,2.84,2.66,,4.25,7.09,3.01,3.01,3.9,3.54,3.19,4.43,,6.03,17.37,4.08,3.9,5.67,,4.96,3.37,7.09,30.48,3.01,2.84,4.08,4.61,2.66,,,2.055556,-0.855556,5.455556,0.0,,-0.927778,80.681521
US_MN_27147,2020-10-30,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,16,0,817,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,1,23,,,-23,6,3.45,5.27,3.45,7.45,4.54,6.54,4.54,4.18,2.73,8.0,,4.0,2.91,5.63,5.63,,3.27,3.82,4.0,3.63,4.72,2.73,4.36,18.36,5.63,3.09,4.54,,3.27,4.54,3.82,30.17,4.0,4.54,4.0,3.82,2.54,3.82,,1.438889,-1.577778,7.383333,0.0,,-3.594444,69.424097
US_MN_27147,2020-10-31,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,22,0,839,3,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-2,40,,,5,,4.85,8.65,4.64,8.44,5.49,5.91,4.22,4.43,,9.07,3.8,,3.38,,7.38,4.22,3.38,4.01,4.64,3.38,4.22,,,13.5,6.75,,6.12,,,,4.01,29.12,4.43,5.91,4.64,4.01,3.8,,,5.511111,1.188889,13.766667,0.0,,-0.316667,66.219693
US_MN_27147,2020-11-01,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,6,1,845,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,8,11,,,1,,4.6,6.52,2.68,4.6,18.97,3.64,5.37,3.83,2.88,7.28,,,2.68,13.99,8.05,4.98,4.41,2.68,3.07,4.22,3.64,,3.83,16.29,3.83,,6.52,,4.98,4.6,5.75,36.03,4.41,5.56,4.22,4.22,4.03,,,0.733333,-3.433333,7.916667,0.0,,-6.794444,57.219668
US_MN_27147,2020-11-02,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,12,0,857,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,1,20,,,-24,6,4.78,5.31,4.61,7.79,16.12,3.37,6.73,4.61,,8.86,2.66,4.07,3.37,11.34,6.38,3.54,6.2,5.14,2.83,3.37,4.43,,5.49,18.77,6.2,2.83,5.31,3.19,4.78,3.72,3.37,34.54,4.78,6.55,4.61,3.37,,,3.19,2.883333,-4.033333,14.222222,0.0,,-5.338889,55.093694
US_MN_27147,2020-11-03,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,17,0,874,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,15,36,,,-24,6,4.31,7.29,3.48,11.1,8.45,2.49,4.31,2.65,2.65,7.95,3.98,5.14,,6.13,5.3,2.32,6.13,4.64,2.98,2.49,4.47,2.98,6.3,24.69,5.3,,6.3,,4.31,4.64,4.97,29.0,5.3,4.47,3.31,3.15,4.64,,,10.266667,0.611111,24.205556,0.0,,0.372222,50.627521
US_MN_27147,2020-11-04,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,23,0,897,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,6,24,,,-26,6,3.94,5.51,4.09,5.51,7.4,4.41,6.14,2.2,,7.4,2.52,3.62,,5.98,5.98,3.31,3.46,4.25,3.62,4.09,2.83,,5.83,15.74,4.41,,4.41,3.62,5.2,4.25,4.41,26.76,3.31,3.46,4.25,2.83,2.52,,,12.944444,2.677778,23.494444,0.0,,3.327778,52.28389
US_MN_27147,2020-11-05,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,20,0,917,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,0,18,,,-24,7,3.16,7.48,4.49,8.47,8.47,,5.65,3.16,3.99,8.31,3.16,4.15,3.16,6.65,6.65,5.15,4.15,4.32,3.49,,,,4.65,21.77,4.65,2.83,5.65,4.15,4.15,3.99,4.65,30.74,3.16,3.82,6.31,2.33,3.16,,3.49,12.45,5.127778,20.466667,0.0,,3.705556,55.455123
US_MN_27147,2020-11-06,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,38,0,955,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-2,22,,,-31,8,3.25,5.78,4.34,6.69,6.87,3.43,5.96,,,9.04,,4.52,,7.05,5.42,3.98,3.61,3.79,,2.89,3.43,,7.05,16.62,4.34,,4.16,2.53,4.88,4.16,3.43,35.06,3.25,3.25,4.52,3.79,3.25,2.71,,13.594444,7.377778,22.688889,0.0,,4.916667,55.947733
US_MN_27147,2020-11-07,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,49,0,1004,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-10,22,,,0,,3.48,5.32,4.3,6.35,7.98,3.89,3.89,4.71,,11.26,3.89,5.12,5.32,4.5,3.89,3.69,6.14,3.48,4.3,3.07,3.28,,7.17,19.65,3.07,,3.89,,5.12,4.71,3.07,31.94,4.3,3.89,3.48,,3.07,,,16.944444,12.811111,21.772222,0.0,,11.372222,69.742998
US_MN_27147,2020-11-08,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,13,0,1017,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,10,17,,,0,,3.16,6.72,3.16,6.72,8.31,3.56,8.7,3.96,,10.48,4.15,5.54,,5.93,8.5,3.16,4.55,,5.34,4.35,2.97,3.56,5.54,16.41,5.14,,6.72,3.36,4.75,2.97,2.97,32.43,,4.35,4.75,3.76,,,2.77,16.255556,11.822222,21.822222,0.0,,10.427778,68.425245
US_MN_27147,2020-11-09,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,5,0,1022,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,2,17,,,-28,8,5.87,6.03,3.75,7.33,10.59,4.07,5.54,4.89,3.42,8.15,,7.17,,6.52,6.36,4.07,5.38,3.26,6.19,2.93,,,2.93,21.51,3.91,,7.01,3.42,5.7,2.61,3.58,29.01,4.56,6.52,4.07,3.26,2.93,2.77,4.07,16.211111,3.738889,19.327778,1.4732,,13.188889,82.31182
US_MN_27147,2020-11-10,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,3,0,1025,4,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-13,14,,,-28,13,3.23,5.82,6.14,7.11,7.6,6.79,6.14,4.2,,11.48,3.56,5.98,,4.85,8.25,4.04,3.07,3.4,2.91,,3.56,,5.5,19.24,2.75,,4.85,2.42,4.85,2.91,3.88,29.27,2.26,4.69,5.01,2.91,4.04,,3.56,0.327778,-1.172222,3.611111,15.1765,,-0.972222,91.054981
US_MN_27147,2020-11-11,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,6,1,1031,5,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,6,21,,,-31,10,4.18,6.02,4.18,6.35,7.86,5.52,4.51,2.34,2.84,10.7,3.18,5.01,3.85,5.35,5.68,6.52,2.67,3.51,3.18,3.34,5.18,,6.52,24.74,4.68,,6.18,,3.85,3.85,3.18,31.09,4.68,7.19,4.01,3.01,5.18,2.34,,-1.072222,-5.077778,4.327778,3.773714,,-2.594444,89.446894
US_MN_27147,2020-11-12,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,25,0,1056,5,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-8,11,,,-27,11,3.84,3.84,3.34,6.85,8.35,3.84,3.01,,2.34,9.02,3.17,3.84,2.67,3.34,6.68,3.51,4.34,4.84,4.01,,3.84,2.34,6.85,23.88,4.84,2.34,4.51,,,4.17,6.51,30.56,3.17,5.51,4.51,3.84,3.17,,2.5,-0.294444,-4.933333,2.7,0.0,,-2.011111,88.275783
US_MN_27147,2020-11-13,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,18,0,1074,5,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-8,25,-48,,-28,10,5.82,5.99,2.4,5.31,6.85,,3.94,3.6,2.57,8.56,3.08,3.77,,3.94,3.77,3.42,4.97,5.31,3.77,5.14,4.11,,4.79,20.04,4.11,,4.45,2.91,3.6,5.31,3.6,28.77,2.57,4.28,4.45,3.42,,,,-5.205556,-10.794444,2.433333,0.0508,,-8.094444,80.251362
US_MN_27147,2020-11-14,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,64,0,1138,5,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-10,19,,,2,,3.42,9.46,4.63,10.46,4.02,5.83,6.64,,3.42,10.87,,5.03,3.42,3.62,4.63,,,5.43,2.82,,5.03,3.02,5.43,20.32,6.44,,4.02,4.23,,4.02,3.02,37.23,,4.63,4.63,,3.02,,3.62,0.344444,-2.3,3.033333,0.042333,,-3.411111,76.09283
US_MN_27147,2020-11-15,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,180,0,1318,5,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,2,5,,,-4,,4.93,6.25,5.12,7.58,4.74,4.17,4.93,4.55,,10.42,4.55,5.5,4.17,5.68,5.87,2.65,3.41,4.74,4.74,3.79,4.36,,3.98,20.27,4.36,4.74,6.06,4.74,3.6,,,33.73,,6.06,5.3,,2.65,3.03,,1.211111,-2.183333,3.833333,1.1684,,-1.166667,84.267033
US_MN_27147,2020-11-16,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,74,0,1392,5,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,0,20,,,-29,9,5.18,7.52,4.35,6.52,8.03,4.35,6.52,2.84,2.84,7.69,2.67,4.35,2.84,5.68,6.02,3.01,2.67,4.35,6.69,,4.35,4.18,3.85,20.06,7.19,2.67,5.68,3.85,3.85,3.34,3.85,30.77,,4.51,4.68,4.85,4.01,2.34,2.51,-0.911111,-5.061111,6.25,0.0,,-4.488889,76.741418
US_MN_27147,2020-11-17,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,31,0,1423,5,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-3,24,,,-29,11,3.98,8.8,3.65,9.13,7.14,3.82,5.81,2.49,2.99,9.46,3.32,4.98,,5.48,6.47,3.49,4.98,4.65,3.15,4.65,5.15,2.82,6.64,20.25,2.82,,5.15,,2.82,3.32,4.82,29.22,,5.48,4.98,3.65,4.98,3.65,,-2.088889,-7.172222,2.388889,0.0,,-5.494444,77.701138
US_MN_27147,2020-11-18,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,24,1,1447,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,1,24,,,-29,10,4.92,5.75,2.79,8.87,8.21,2.79,4.92,,,9.36,3.45,2.79,3.61,5.91,4.6,3.12,,4.43,3.12,4.27,5.58,,7.06,18.39,8.37,,4.1,4.6,4.43,4.92,5.42,34.31,3.45,3.78,5.58,,3.28,2.79,,3.477778,-0.722222,11.85,0.0,,-2.95,62.921751
US_MN_27147,2020-11-19,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,35,0,1482,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-1,19,,,-30,10,4.75,6.27,2.37,7.97,11.53,3.9,5.76,,,9.32,,6.1,3.56,4.75,6.44,,3.56,3.9,3.9,2.37,3.9,3.39,4.07,21.53,6.1,,5.42,3.05,3.56,4.92,4.75,33.74,4.58,4.75,4.75,2.88,4.58,,,10.316667,6.538889,13.861111,0.0,,3.883333,64.610833
US_MN_27147,2020-11-20,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,61,0,1543,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-7,23,,,-29,10,2.6,5.54,4.5,6.76,7.28,5.72,5.72,3.64,,8.49,2.77,6.41,2.95,3.98,5.72,2.95,3.98,2.77,,2.77,5.54,3.64,4.85,19.23,4.85,,3.81,2.6,3.81,3.12,,32.05,,5.37,4.85,,4.33,,2.6,4.327778,0.6,9.916667,0.0,,1.455556,81.702692
US_MN_27147,2020-11-21,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,47,0,1590,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-21,34,-40,,-9,,4.67,6.81,,9.34,6.81,3.11,6.42,4.28,4.47,10.9,3.31,4.67,3.11,4.28,4.86,,5.06,,3.89,2.92,4.67,,4.09,15.18,2.92,,7.98,2.92,,4.09,3.89,36.58,2.72,5.45,4.09,3.89,3.11,,2.92,-1.322222,-6.138889,4.9,0.0,,-4.211111,80.802973
US_MN_27147,2020-11-22,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,49,0,1639,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-10,13,-52,,-10,,7.35,7.91,3.58,8.29,8.1,4.71,3.96,,2.64,12.44,,6.22,3.58,4.33,6.41,3.96,6.22,3.58,3.02,2.64,5.65,3.02,5.28,19.41,3.96,,5.09,,2.83,3.58,4.15,31.85,3.2,5.46,3.96,,3.58,,,1.111111,-2.677778,5.7,0.0,,-1.75,81.276832
US_MN_27147,2020-11-23,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,36,0,1675,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-2,29,,,-34,11,5.24,5.41,3.38,9.12,9.96,5.07,4.39,,,7.94,2.7,3.72,,5.41,6.92,3.21,4.73,,2.87,4.9,4.05,3.04,5.91,21.11,8.78,2.53,4.9,3.72,3.21,4.39,3.55,31.08,2.87,4.73,5.07,3.88,4.39,2.87,,-0.494444,-5.861111,3.811111,0.0,,-3.922222,77.803622
US_MN_27147,2020-11-24,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,54,0,1729,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-7,37,,,-34,13,4.44,7.07,2.79,5.59,8.88,4.93,4.93,,2.96,6.74,3.62,2.79,,6.08,7.07,3.62,5.42,4.11,3.78,3.78,3.78,,7.23,20.55,5.42,3.62,5.26,2.79,3.95,3.95,6.91,34.2,3.95,4.6,4.28,3.95,2.3,,2.63,0.516667,-2.0,1.9,0.8128,,-1.5,86.444344
US_MN_27147,2020-11-25,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,53,0,1782,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,22,68,,,-42,12,5.27,6.15,2.46,6.33,6.86,4.57,3.52,,3.52,11.6,4.75,5.27,,6.5,7.21,,3.69,4.04,,2.46,4.04,3.17,6.86,19.16,3.87,,4.75,,4.39,3.69,3.34,32.7,4.39,7.21,6.68,,,,3.17,1.433333,0.654321,2.006173,1.1684,30.48,0.988889,96.873998
US_MN_27147,2020-11-26,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,0,0,1782,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-82,-26,,,-85,29,4.4,4.79,,4.98,3.44,,4.02,3.44,,10.34,4.59,4.4,3.06,3.83,6.12,4.59,3.06,4.02,3.64,5.36,3.44,,5.36,16.65,3.83,,4.98,,4.02,2.87,,30.24,,,3.06,3.44,4.21,4.21,,0.927778,-0.361111,1.916667,0.0,78.74,-0.433333,90.6362
US_MN_27147,2020-11-27,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,51,0,1833,6,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,3,9,,,-64,21,,9.29,,6.56,8.2,3.46,3.64,,,9.29,3.28,6.92,,3.64,,2.91,5.28,4.19,3.46,3.46,5.46,2.73,4.19,16.76,3.83,3.1,4.19,3.64,3.83,3.64,4.01,30.42,3.83,6.19,5.46,2.55,,,,-0.55,-2.905556,2.211111,0.0,,-3.805556,78.677275
US_MN_27147,2020-11-28,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,80,1,1913,7,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-16,15,,,-12,,,7.95,,5.82,7.56,3.1,4.27,5.04,,9.5,3.1,2.71,,3.88,8.34,4.27,4.07,3.1,4.07,5.04,2.91,3.88,3.49,16.68,3.88,,4.85,,2.71,,4.27,31.22,,5.62,3.3,,3.49,,,1.833333,-2.377778,9.816667,0.0,,-2.833333,71.406425
US_MN_27147,2020-11-29,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,36,0,1949,7,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-12,2,-59,,-7,,3.1,5.29,3.1,6.93,8.39,,3.65,3.1,,10.03,3.28,2.55,4.38,4.92,6.02,3.46,3.65,4.92,3.65,4.19,4.01,3.83,2.92,13.31,3.65,,5.65,,,3.65,3.83,30.63,4.74,5.29,3.1,2.92,,,,1.777778,-1.522222,5.277778,0.0,,-2.711111,72.356637
US_MN_27147,2020-11-30,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,42,0,1991,7,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-2,15,,,-37,13,3.71,6.93,3.22,7.09,7.42,4.19,4.84,2.26,2.58,7.74,4.35,4.35,4.51,3.55,6.29,2.26,4.67,2.42,3.87,2.42,4.19,,5.0,16.28,4.03,2.74,5.8,2.9,6.77,4.35,5.0,38.2,3.06,4.84,4.51,,3.22,3.06,,-4.583333,-7.605556,-1.005556,0.0,,-9.555556,68.316807
US_MN_27147,2020-12-01,ChIJB4miB5ne9ocRWxu7JDGhUtI,Q487686,geoId/27147,US,United States of America,MN,Minnesota,27147,Steele County,US,USA,2,31,0,2022,7,,,36787,18265,18522,4997,5069,4103,4569,4288,5062,4280,2554,1865,1797829,44.02,-93.22,1119,82.6125,-8,26,,,-36,14,3.76,6.54,5.4,7.36,6.54,4.58,5.89,2.94,3.76,8.83,3.27,3.27,2.94,4.09,6.71,3.92,2.94,4.58,2.45,3.76,4.42,2.45,5.23,16.03,3.76,4.09,4.74,4.09,7.03,3.76,6.71,33.85,3.43,6.21,3.92,,3.6,2.29,3.27,-5.683333,-11.8,3.85,0.0,,-9.805556,72.777793
