location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_AR_05029,2020-01-15,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,8.75,12.9,25.8,,41.01,,13.4375,10.173611,19.694444,0.15875,,12.787037,94.397893
US_AR_05029,2020-01-16,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,14.02,11.31,19.9,,36.19,,10.944444,5.090278,17.770833,0.09525,,6.055556,70.421333
US_AR_05029,2020-01-17,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,7.73,12.73,,21.82,,39.55,,4.222222,2.263889,6.840278,0.580571,,-0.81746,68.655305
US_AR_05029,2020-01-18,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,13.79,,26.27,12.48,44.66,9.85,11.458333,5.854167,16.798611,6.966857,,7.595238,76.222434
US_AR_05029,2020-01-19,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,14.05,10.71,20.74,,46.17,,3.805556,-2.736111,9.673611,3.27025,,-7.698413,42.715244
US_AR_05029,2020-01-20,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,11.77,15.49,10.53,28.5,10.53,48.32,,0.333333,-5.520833,6.694444,0.0,,-9.18254,47.642235
US_AR_05029,2020-01-21,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,16.96,9.17,25.21,7.79,51.34,7.33,-1.125,-4.041667,3.013889,0.0,,-6.468254,66.349873
US_AR_05029,2020-01-22,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,19.95,,23.94,7.98,31.92,,-0.430556,-2.381944,2.5,0.0,,-3.666667,77.901491
US_AR_05029,2020-01-23,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,7.6,25.04,11.62,32.64,,40.68,,2.916667,0.958333,6.111111,17.380857,,2.015873,93.217054
US_AR_05029,2020-01-24,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,27.83,8.21,28.74,,34.67,,4.152778,0.791667,6.388889,5.207,,1.253968,81.215479
US_AR_05029,2020-01-25,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,13.5,23.62,10.12,45.89,,39.14,,4.729167,-1.916667,13.111111,0.0,,-0.738095,67.579433
US_AR_05029,2020-01-26,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,30.7,11.05,36.84,,43.59,,8.395833,4.881944,13.236111,1.741714,,5.912698,84.132636
US_AR_05029,2020-01-27,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,29.86,8.4,34.99,,37.32,,7.868056,2.215278,15.909722,1.778,,5.373016,83.002443
US_AR_05029,2020-01-28,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,8.06,21.95,9.41,31.36,,39.42,,4.395062,1.265432,9.691358,0.0,,3.784722,94.501005
US_AR_05029,2020-01-29,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,10.23,38.58,10.23,41.83,15.8,32.07,,4.938272,3.95679,6.203704,6.35,,4.027778,92.084709
US_AR_05029,2020-01-30,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,12.56,43.52,6.73,39.04,,38.59,6.73,4.345679,3.271605,5.691358,1.185333,,2.4375,86.452124
US_AR_05029,2020-01-31,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,7.99,37.73,,30.63,,34.18,,5.858025,3.641975,10.061728,0.169333,,3.25,82.717083
US_AR_05029,2020-02-01,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,41.8,,33.18,9.95,43.13,11.94,7.240741,-0.160494,14.617284,0.084667,,1.340278,65.904088
US_AR_05029,2020-02-02,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,9.78,35.86,13.04,37.16,,46.29,,9.82716,0.648148,24.037037,0.0,,0.236111,51.933129
US_AR_05029,2020-02-03,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,7.28,24.75,14.07,29.6,9.22,33.97,,14.617284,8.950617,20.716049,0.0,,6.097222,57.963659
US_AR_05029,2020-02-04,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,8.38,22.49,7.5,28.66,,37.03,,15.882716,10.759259,18.111111,1.524,,14.305556,90.179544
US_AR_05029,2020-02-05,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,6.52,26.08,9.56,30.86,,37.38,,5.833333,3.709877,10.82716,21.81225,,4.756944,91.637953
US_AR_05029,2020-02-06,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,24.27,13.73,24.27,,37.54,8.7,2.020833,0.3125,4.138889,9.81075,,-0.412698,83.416921
US_AR_05029,2020-02-07,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,8.58,27.64,10.48,40.03,,29.07,,1.277778,-4.541667,9.25,0.127,,-3.698413,69.024743
US_AR_05029,2020-02-08,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,13.49,28.33,,29.68,12.14,37.1,,4.048611,-2.916667,14.0625,0.0,,-1.571429,66.00508
US_AR_05029,2020-02-09,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,28.93,11.18,30.9,11.18,48.0,16.44,10.819444,5.527778,18.625,0.0,,4.214286,63.160477
US_AR_05029,2020-02-10,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,9.94,17.98,10.41,33.59,,36.43,11.35,12.520833,8.333333,16.756944,9.869714,,11.134921,90.304175
US_AR_05029,2020-02-11,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,12.96,29.62,10.64,39.8,,32.4,7.41,6.024691,4.271605,9.345679,11.4935,,2.986111,80.133785
US_AR_05029,2020-02-12,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,10.13,17.96,,28.09,,39.15,,4.569444,3.027778,6.680556,8.200571,,2.920635,88.605858
US_AR_05029,2020-02-13,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,12.54,20.74,7.24,23.15,,32.8,,5.291667,3.118056,7.298611,23.368,,1.015873,72.914525
US_AR_05029,2020-02-14,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,,,,,,17.35,,20.92,,37.75,,-1.083333,-6.25,4.861111,0.03175,,-10.0,49.879984
US_AR_05029,2020-02-15,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,-6,2,3,7,17.7,27.9,14.97,26.54,,37.43,,1.395062,-5.234568,11.41358,0.0,,-4.722222,63.161005
US_AR_05029,2020-02-16,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,4,1,-8,-2,15.45,24.18,,29.55,,47.01,,10.041667,5.361111,16.430556,0.03175,,4.492063,67.02674
US_AR_05029,2020-02-17,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,-7,-14,4,-19,10.87,28.03,12.59,28.03,10.3,40.62,8.58,12.701389,9.972222,16.166667,0.290286,,11.269841,89.4488
US_AR_05029,2020-02-18,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,-3,-12,-1,0,7.23,24.84,9.03,30.26,6.78,40.2,,12.381944,6.513889,16.159722,12.591143,,10.865079,89.638681
US_AR_05029,2020-02-19,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,5,-1,3,3,9.08,17.71,9.54,21.8,7.72,34.52,6.81,5.770833,0.611111,11.340278,13.43025,,-1.166667,59.906093
US_AR_05029,2020-02-20,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,6,-2,0,2,9.71,12.48,8.32,26.8,7.39,41.59,6.93,5.763889,1.75,8.930556,2.032,,-1.047619,61.731078
US_AR_05029,2020-02-21,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,4,6,10,7,13.78,16.44,6.67,27.55,8.0,23.55,,1.006173,-5.382716,7.283951,0.677333,,-9.027778,46.659925
US_AR_05029,2020-02-22,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,-6,-5,4,8,13.09,16.84,10.6,19.33,11.22,50.51,9.35,1.104938,-6.37037,11.753086,0.0,,-6.006944,58.607603
US_AR_05029,2020-02-23,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,4,-15,-3,4,10.6,24.95,9.98,29.31,,36.79,,7.298611,5.3125,9.611111,0.0,,1.952381,68.842955
US_AR_05029,2020-02-24,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,-1,0,-1,5,9.29,23.45,9.29,26.11,9.29,32.3,,12.027778,7.729167,19.881944,8.309429,,9.349206,82.599182
US_AR_05029,2020-02-25,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,8,-4,3,1,,18.02,9.7,29.11,6.93,41.59,,10.092593,8.271605,12.765432,1.778,,4.840278,69.576627
US_AR_05029,2020-02-26,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,16,0,1,5,,25.77,9.17,39.31,8.74,38.88,,5.271605,3.246914,9.364198,0.141111,,-0.277778,67.009239
US_AR_05029,2020-02-27,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,20,0,4,4,9.51,23.55,12.68,40.77,,36.24,10.87,2.314815,-4.950617,11.592593,0.028222,,-5.847222,54.084721
US_AR_05029,2020-02-28,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,15,17,13,7,9.17,18.35,10.09,34.86,,29.82,,7.401235,1.0,15.432099,0.0,,-2.638889,48.835487
US_AR_05029,2020-02-29,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,14,16,16,11,11.95,29.21,11.29,45.14,,45.81,,7.950617,-1.438272,19.024691,0.0,,-0.638889,53.50462
US_AR_05029,2020-03-01,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,29,0,13,4,11.5,28.11,,30.67,,47.28,,13.376543,6.691358,19.283951,0.0,,6.743056,63.789303
US_AR_05029,2020-03-02,ChIJ7YbQsmCXzYcRJcAPOi3YcFk,Q61352,geoId/05029,US,United States of America,AR,Arkansas,05029,Conway County,US,USA,2,,,,,,,20810,10216,10594,2565,2570,2429,2345,2446,3044,2623,1762,1026,1826583,35.266667,-92.7,1468,75.05,19,3,-1,7,8.84,22.33,7.91,36.75,8.84,39.08,,18.037037,14.104938,23.203704,0.254,,13.291667,73.107625
