location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_VA_51036,2020-01-01,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,43.04,6.711111,0.244444,13.094444,0.0,,-1.37037,57.229756
US_VA_51036,2020-01-02,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,66.41,7.05,-0.416667,15.983333,0.0,,-0.728395,58.752812
US_VA_51036,2020-01-03,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,51.45,10.811111,6.061111,14.811111,2.5908,,7.055556,77.760483
US_VA_51036,2020-01-04,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,,14.45,9.261111,17.166667,5.7658,,13.259259,92.785946
US_VA_51036,2020-01-05,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,55.9,7.655556,2.966667,15.966667,6.3754,,0.574074,61.161507
US_VA_51036,2020-01-06,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,37.98,5.766667,0.094444,13.577778,0.3556,,-1.660494,59.848484
US_VA_51036,2020-01-07,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,42.93,3.166667,-1.35,12.094444,1.3462,,0.425926,84.678356
US_VA_51036,2020-01-08,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,38.74,4.622222,-1.333333,11.733333,4.2418,,-2.777778,59.40745
US_VA_51036,2020-01-09,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,,1.316667,-3.594444,9.844444,0.0,,-5.895062,59.925342
US_VA_51036,2020-01-10,ChIJOe-h2tv7sIkRqq2zmnqk8wo,Q337348,geoId/51036,US,United States of America,VA,Virginia,51036,Charles City County,US,USA,2,,,,,,,7026,3403,3623,578,650,725,644,809,1329,1201,732,358,2534170,37.35,-77.06,529,76.833333,,,7.361111,-2.05,18.216667,0.0,,2.469136,72.463054
