location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_SD_46065,2020-01-11,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.11,7.11,,14.22,,,19.43,8.53,32.23,,-18.333333,-23.45,-10.494444,0.5334,211.328,-21.659722,73.451512
US_SD_46065,2020-01-12,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.61,,,11.89,9.99,,21.4,,36.62,7.61,-11.311111,-15.561111,-5.5,0.0,221.488,-14.534722,73.796605
US_SD_46065,2020-01-13,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,9.16,7.13,8.48,10.18,7.46,,20.02,,40.72,,-7.333333,-12.616667,-2.8,0.0,221.488,-9.430556,84.261057
US_SD_46065,2020-01-14,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.27,6.94,6.28,11.24,11.24,,19.5,,27.44,5.62,-11.277778,-16.65,-3.522222,0.0,215.9,-13.75,78.090445
US_SD_46065,2020-01-15,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,6.94,6.61,,8.92,8.59,7.6,19.5,,23.8,6.28,-16.427778,-20.683333,-11.461111,0.3302,211.836,-19.583333,73.081991
US_SD_46065,2020-01-16,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,6.32,6.66,,12.31,4.99,4.99,20.63,4.66,26.95,,-19.694444,-24.788889,-12.395062,0.2032,226.06,-23.416667,68.635806
US_SD_46065,2020-01-17,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,5.26,7.56,6.25,11.51,5.26,4.6,19.73,4.93,22.68,5.92,-6.716667,-13.488889,-1.988889,0.2794,221.996,-9.680556,75.758407
US_SD_46065,2020-01-18,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,13.22,,,,,,25.49,,30.68,7.55,-12.8,-18.244444,-1.677778,2.398889,215.9,-16.361111,72.134249
US_SD_46065,2020-01-19,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,9.63,,8.19,9.15,7.7,,14.93,,29.85,11.07,-18.061111,-21.65,-12.738889,0.127,305.816,-22.75,64.321833
US_SD_46065,2020-01-20,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,9.28,10.16,,9.28,,,24.74,7.95,30.48,6.63,-18.238889,-22.461111,-11.927778,0.0,305.816,-21.881944,71.347522
US_SD_46065,2020-01-21,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,8.0,7.66,8.0,17.05,,,19.49,,28.54,,-7.994444,-16.677778,1.244444,0.0,301.752,-11.673611,71.880125
US_SD_46065,2020-01-22,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,,7.97,7.97,9.63,6.31,,19.6,5.65,28.9,,-0.577778,-4.433333,3.983333,0.0,296.164,-3.326389,82.080693
US_SD_46065,2020-01-23,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,5.37,,7.72,16.12,5.04,7.39,22.83,6.72,28.54,,-2.355556,-5.694444,2.861111,0.677333,276.352,-3.75,88.166976
US_SD_46065,2020-01-24,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,,6.51,,19.19,6.51,12.68,22.96,,18.85,5.48,-5.088889,-6.427778,-3.494444,0.6858,254.0,-6.020833,90.72358
US_SD_46065,2020-01-25,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,9.38,,,22.04,,,25.32,11.25,36.57,,-5.077778,-7.588889,-0.933333,0.0254,254.0,-6.201389,88.355234
US_SD_46065,2020-01-26,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,6.62,9.27,7.07,21.2,,,25.17,,24.29,,-1.633333,-6.594444,3.922222,0.0,247.904,-4.465278,81.628862
US_SD_46065,2020-01-27,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.66,,4.99,17.64,4.99,,25.3,7.32,31.96,5.33,-2.455556,-5.066667,2.022222,0.0,247.904,-4.069444,87.157326
US_SD_46065,2020-01-28,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,5.29,5.29,5.62,17.51,7.27,,37.01,6.28,32.05,5.62,-2.255556,-4.011111,0.683333,0.0762,237.744,-3.451389,89.363175
US_SD_46065,2020-01-29,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,6.02,6.37,5.67,25.85,6.37,,32.93,7.08,29.75,8.5,-2.583333,-5.755556,0.383333,0.5842,233.68,-3.895833,88.868455
US_SD_46065,2020-01-30,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.0,9.66,,22.66,6.33,9.33,40.66,4.67,27.66,7.0,-1.222222,-3.944444,2.416667,0.0,219.964,-2.180556,90.473304
US_SD_46065,2020-01-31,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,12.74,5.17,8.61,24.46,6.54,6.89,36.51,6.2,22.39,7.58,-0.888889,-3.655556,1.966667,0.310444,219.964,-2.784722,84.97013
US_SD_46065,2020-02-01,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,9.71,8.18,8.18,13.8,,,23.0,7.67,34.25,12.27,1.072222,-4.705556,8.527778,0.0508,204.216,-2.590278,76.434138
US_SD_46065,2020-02-02,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,10.28,,,17.28,,7.47,29.43,,39.24,,5.55,1.322222,9.05,0.0,204.216,-0.694444,63.277423
US_SD_46065,2020-02-03,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,6.48,6.48,7.84,16.36,8.52,,38.86,9.2,34.77,5.79,-1.727778,-5.111111,4.183333,0.0,220.345,-6.298611,69.548442
US_SD_46065,2020-02-04,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.45,5.5,,19.42,5.18,,45.32,5.83,30.43,5.83,-6.927778,-11.205556,-1.261111,0.0,189.865,-11.041667,70.75545
US_SD_46065,2020-02-05,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,8.68,6.43,7.07,15.75,7.39,,46.62,,32.15,4.5,-5.783333,-9.944444,-0.15,0.0,189.865,-10.465278,68.048907
US_SD_46065,2020-02-06,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,,7.14,7.14,18.35,7.14,,35.68,,27.86,5.1,-2.994444,-7.916667,1.95,0.0,184.785,-7.131944,72.077628
US_SD_46065,2020-02-07,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.16,,5.46,13.3,4.77,6.14,23.87,,25.91,,-9.616667,-13.872222,-0.811111,0.112889,172.72,-12.506944,76.317512
US_SD_46065,2020-02-08,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,,9.59,7.19,19.17,,,23.48,7.19,31.63,,-6.116667,-11.783333,1.077778,0.0508,204.046667,-9.715278,75.187311
US_SD_46065,2020-02-09,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,8.7,,,19.7,,,19.7,,29.32,,-3.233333,-8.583333,0.344444,2.370667,214.206667,-5.847222,80.38586
US_SD_46065,2020-02-10,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,8.07,4.71,5.72,16.48,5.72,,27.24,6.39,28.25,7.4,-4.244444,-9.572222,2.066667,1.2192,247.65,-8.159722,73.455752
US_SD_46065,2020-02-11,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,8.47,4.88,,23.12,4.88,4.56,54.71,,27.03,11.07,-3.95,-10.394444,3.577778,0.0,225.425,-8.604167,68.777484
US_SD_46065,2020-02-12,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,5.36,5.99,8.2,21.14,5.05,5.68,47.32,4.42,27.76,7.89,-5.794444,-18.65,2.438889,0.084667,203.2,-10.388889,68.211637
US_SD_46065,2020-02-13,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,5.59,5.59,6.25,18.76,5.59,4.94,49.36,4.61,26.0,15.14,-20.894444,-26.172222,-13.7,0.7112,165.1,-24.895833,68.455924
US_SD_46065,2020-02-14,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,,,,7.74,7.31,7.74,10.75,7.31,8.6,23.65,,26.66,10.75,-9.527778,-18.977778,2.645833,0.0,154.432,-14.111111,65.470359
US_SD_46065,2020-02-15,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,14,5,4,9.99,,9.49,10.99,,,22.48,,26.47,,0.394444,-5.533333,5.305556,0.0,148.336,-4.597222,67.9065
US_SD_46065,2020-02-16,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,11,6,,,9.3,,19.12,,,25.32,,41.86,,-2.333333,-7.733333,3.544444,0.0,128.524,-6.083333,74.329492
US_SD_46065,2020-02-17,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,2,-30,-51,12.51,7.77,,18.55,7.33,6.47,15.96,,44.01,7.77,-2.677778,-5.805556,0.977778,0.0,124.46,-4.631944,84.248284
US_SD_46065,2020-02-18,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,-11,-9,-1,9.93,8.65,7.68,26.26,7.04,7.37,37.15,4.8,31.06,6.08,-7.838889,-12.466667,-1.077778,0.0,114.3,-10.472222,79.893216
US_SD_46065,2020-02-19,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,-3,-15,0,6.36,6.04,,17.48,6.67,5.4,19.7,,29.23,6.36,-14.133333,-17.533333,-9.122222,0.4064,140.335,-18.506944,67.703205
US_SD_46065,2020-02-20,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,5,7,2,9.16,4.58,5.89,18.0,11.45,9.49,23.56,,30.43,7.53,-11.594444,-18.733333,1.188889,0.0254,127.635,-16.451389,66.419405
US_SD_46065,2020-02-21,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,0,-23,-1,6.22,10.37,8.64,11.06,6.22,,18.66,6.22,27.64,5.18,-1.772222,-7.927778,7.716667,0.0,127.635,-8.840278,58.77526
US_SD_46065,2020-02-22,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,5,3,-4,9.98,,,13.66,9.98,,26.27,10.51,40.98,,0.672222,-5.866667,9.344444,0.0,127.635,-6.444444,61.70751
US_SD_46065,2020-02-23,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,11,4,,,7.15,,20.96,11.43,,17.63,9.05,35.73,9.53,1.7,-3.994444,7.922222,0.0,122.555,-4.548611,64.162778
US_SD_46065,2020-02-24,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,-2,-6,2,,7.1,4.84,19.03,7.42,7.74,24.19,5.81,31.93,7.74,-1.738889,-5.716667,3.638889,0.0,143.086667,-4.930556,78.102584
US_SD_46065,2020-02-25,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,-8,-17,1,5.43,9.59,6.39,22.37,5.43,6.39,36.75,7.03,29.4,5.43,-2.45,-5.2,1.088889,1.975556,126.153333,-4.979167,80.71999
US_SD_46065,2020-02-26,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,12,-21,-1,,7.61,6.29,24.81,4.63,7.28,38.7,8.6,31.76,6.95,-7.055556,-12.527778,-0.972222,0.3556,114.3,-9.833333,79.878721
US_SD_46065,2020-02-27,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,8,15,-2,7.1,6.14,10.33,27.45,6.46,5.17,37.46,5.17,30.03,7.43,-3.072222,-6.777778,3.4,0.0254,114.3,-5.798611,79.164758
US_SD_46065,2020-02-28,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,7,-5,-3,6.24,7.63,8.67,15.26,6.24,,31.22,,24.97,7.98,0.666667,-4.383333,5.705556,0.254,106.68,-2.611111,77.832114
US_SD_46065,2020-02-29,ChIJ90LdoytlgIcRawivCeAOaw4,Q495629,geoId/46065,US,United States of America,SD,South Dakota,46065,Hughes County,US,USA,2,,,,,,,17670,8717,8953,2490,2135,2106,2344,1985,2407,2258,1146,799,1739821,44.39,-99.99,2073,79.85,13,-18,-4,,8.63,,21.82,9.13,8.63,28.42,,27.91,,2.294444,-3.6,11.061111,0.0254,99.695,-2.104167,72.319905
