location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,new_confirmed_age_0,new_confirmed_age_1,new_confirmed_age_2,new_confirmed_age_3,new_confirmed_age_4,new_confirmed_age_5,new_confirmed_age_6,new_confirmed_age_7,new_confirmed_age_8,new_confirmed_age_9,cumulative_confirmed_age_0,cumulative_confirmed_age_1,cumulative_confirmed_age_2,cumulative_confirmed_age_3,cumulative_confirmed_age_4,cumulative_confirmed_age_5,cumulative_confirmed_age_6,cumulative_confirmed_age_7,cumulative_confirmed_age_8,cumulative_confirmed_age_9,new_deceased_age_0,new_deceased_age_1,new_deceased_age_2,new_deceased_age_3,new_deceased_age_4,new_deceased_age_5,new_deceased_age_6,new_deceased_age_7,new_deceased_age_8,new_deceased_age_9,cumulative_deceased_age_0,cumulative_deceased_age_1,cumulative_deceased_age_2,cumulative_deceased_age_3,cumulative_deceased_age_4,cumulative_deceased_age_5,cumulative_deceased_age_6,cumulative_deceased_age_7,cumulative_deceased_age_8,cumulative_deceased_age_9,new_hospitalized_patients_age_0,new_hospitalized_patients_age_1,new_hospitalized_patients_age_2,new_hospitalized_patients_age_3,new_hospitalized_patients_age_4,new_hospitalized_patients_age_5,new_hospitalized_patients_age_6,new_hospitalized_patients_age_7,new_hospitalized_patients_age_8,new_hospitalized_patients_age_9,cumulative_hospitalized_patients_age_0,cumulative_hospitalized_patients_age_1,cumulative_hospitalized_patients_age_2,cumulative_hospitalized_patients_age_3,cumulative_hospitalized_patients_age_4,cumulative_hospitalized_patients_age_5,cumulative_hospitalized_patients_age_6,cumulative_hospitalized_patients_age_7,cumulative_hospitalized_patients_age_8,cumulative_hospitalized_patients_age_9,age_bin_0,age_bin_1,age_bin_2,age_bin_3,age_bin_4,age_bin_5,age_bin_6,age_bin_7,age_bin_8,age_bin_9,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_GA_13079,2020-01-11,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,21.35,35.58,19.327778,15.416667,22.483333,0.4445,17.066667,86.885081
US_GA_13079,2020-01-12,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,37.31,43.71,17.166667,12.577778,22.294444,29.4005,15.133333,87.956363
US_GA_13079,2020-01-13,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,28.64,42.12,18.488889,16.705556,21.011111,17.0688,17.733333,95.40594
US_GA_13079,2020-01-14,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,22.86,31.32,18.3,15.644444,21.827778,9.2456,17.277778,93.818107
US_GA_13079,2020-01-15,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,21.99,37.57,17.505556,14.166667,22.9,11.2268,15.955556,90.660255
US_GA_13079,2020-01-16,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,18.68,42.96,18.627778,15.066667,23.005556,4.1148,14.127778,75.167015
US_GA_13079,2020-01-17,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,17.61,41.71,12.172222,7.755556,18.683333,0.2032,-1.344444,39.216465
US_GA_13079,2020-01-18,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,20.41,52.64,10.116667,6.127778,17.477778,0.0508,2.255556,58.175038
US_GA_13079,2020-01-19,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,24.31,48.62,12.661111,6.516667,16.827778,7.9248,6.788889,67.609461
US_GA_13079,2020-01-20,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,30.29,50.84,3.238889,-1.394444,8.411111,1.4224,-6.577778,48.658832
US_GA_13079,2020-01-21,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,18.36,44.06,0.722222,-3.233333,6.338889,0.0,-7.05,56.382859
US_GA_13079,2020-01-22,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,30.83,45.22,2.469136,-3.567901,11.388889,0.0,-8.697531,43.635584
US_GA_13079,2020-01-23,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,25.52,57.42,6.62963,1.895062,11.790123,0.0,-2.938272,50.534824
US_GA_13079,2020-01-24,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,26.71,28.38,11.030864,6.191358,16.746914,10.1092,8.771605,85.989754
US_GA_13079,2020-01-25,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,37.81,48.12,7.62963,2.512346,14.41358,0.677333,2.574074,70.628842
US_GA_13079,2020-01-26,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,25.75,27.74,6.580247,1.216049,13.432099,0.0,0.660494,66.07688
US_GA_13079,2020-01-27,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,41.87,36.63,9.666667,4.438272,13.561728,0.6096,6.037037,78.12993
US_GA_13079,2020-01-28,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,31.75,46.7,8.376543,1.425926,16.783951,0.0,2.506173,66.620018
US_GA_13079,2020-01-29,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,37.18,36.27,6.866667,2.255556,13.205556,0.0,2.866667,76.102361
US_GA_13079,2020-01-30,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,40.0,31.63,8.433333,2.611111,15.911111,0.381,4.516667,76.474053
US_GA_13079,2020-01-31,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,38.77,31.38,7.188889,3.811111,11.988889,0.7112,4.427778,82.655601
US_GA_13079,2020-02-01,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,21.95,23.0,6.533333,4.8,10.555556,4.41325,5.111111,90.749753
US_GA_13079,2020-02-02,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,,35.15,9.072222,2.555556,17.905556,0.0,2.666667,64.342349
US_GA_13079,2020-02-03,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,32.37,42.87,11.827778,2.338889,24.361111,0.0,3.355556,56.523717
US_GA_13079,2020-02-04,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,27.91,54.02,15.483333,8.394444,22.655556,0.0,9.95,69.714964
US_GA_13079,2020-02-05,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,34.16,29.67,17.894444,13.416667,22.677778,0.381,15.3,84.895047
US_GA_13079,2020-02-06,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,33.0,39.24,19.338889,16.194444,23.961111,29.21,18.094444,92.586522
US_GA_13079,2020-02-07,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,36.38,33.72,9.605556,4.761111,17.233333,43.5864,5.0,73.054219
US_GA_13079,2020-02-08,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,39.7,45.22,4.183333,-0.405556,11.494444,1.016,1.155556,80.993722
US_GA_13079,2020-02-09,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,33.39,29.08,6.544444,-0.077778,16.266667,0.2794,2.383333,74.889255
US_GA_13079,2020-02-10,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,40.31,34.17,10.877778,3.155556,19.277778,0.0,6.666667,75.416624
US_GA_13079,2020-02-11,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,32.93,38.55,19.127778,14.311111,25.083333,4.608286,16.694444,86.009412
US_GA_13079,2020-02-12,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,28.86,26.31,18.316667,13.655556,24.855556,7.910286,16.377778,88.645883
US_GA_13079,2020-02-13,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,30.43,36.52,19.111111,13.566667,23.333333,0.1524,16.727778,86.205095
US_GA_13079,2020-02-14,ChIJQRopeAyS84gR5KN-ZB5mj8o,Q486401,geoId/13079,US,United States of America,GA,Georgia,13079,Crawford County,US,USA,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12263,6163,6100,1354,1475,1443,1292,1487,2093,1690,1041,388,1027987,32.71,-83.98,846,75.633333,,24.64,33.26,9.783333,4.216667,17.216667,5.6134,0.872222,54.032854
