location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_ND_38071,2020-01-01,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,21.8,21.8,46.44,-4.688889,-10.377778,1.85,0.1016,,-5.951389,90.342759
US_ND_38071,2020-01-02,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,14.69,32.32,34.52,-2.283333,-4.522222,0.922222,0.084667,,-3.027778,94.707889
US_ND_38071,2020-01-03,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,10.77,17.24,20.11,31.6,-4.077778,-6.522222,-1.711111,0.0,429.26,-5.655556,88.903184
US_ND_38071,2020-01-04,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,24.33,18.02,48.65,-7.955556,-12.45,-3.827778,0.0,429.26,-8.916667,92.914245
US_ND_38071,2020-01-05,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,19.67,33.09,36.66,-2.072222,-7.338889,3.566667,0.0,,-5.755556,76.072987
US_ND_38071,2020-01-06,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,21.08,29.07,29.8,-5.977778,-12.155556,0.255556,0.0,408.94,-8.683333,81.60942
US_ND_38071,2020-01-07,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,17.56,31.07,29.04,-11.044444,-18.077778,-2.422222,0.0,408.94,-15.127778,72.627831
US_ND_38071,2020-01-08,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,22.49,35.55,38.46,-20.644444,-26.0,-15.727778,0.381,408.94,-23.475309,78.509106
US_ND_38071,2020-01-09,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,23.54,28.86,37.97,-12.483333,-16.127778,-9.038889,0.0,408.94,-14.733333,83.526498
US_ND_38071,2020-01-10,ChIJB5NIuHOuxFIRjMsd4JsOicM,Q48937,geoId/38071,US,United States of America,ND,North Dakota,38071,Ramsey County,US,USA,2,,,,,,,11596,5841,5755,1602,1411,1427,1320,1145,1652,1496,887,656,1740303,48.25,-98.72,3369,78.166667,,,,,25.72,16.9,20.58,-18.7,-23.2,-11.938889,0.0,408.94,-22.839506,69.071608
