location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_itch,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_WI_55065,2020-01-01,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,18.65,26.37,,35.37,-3.911111,-9.627778,4.611111,0.2032,40.64,-6.927778,79.789616
US_WI_55065,2020-01-02,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,16.68,24.47,,36.14,4.005556,1.405556,7.488889,0.0,30.48,0.033333,75.464131
US_WI_55065,2020-01-03,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,9.82,9.28,24.55,,27.83,1.205556,-0.322222,4.194444,0.0,50.8,-1.85,80.272738
US_WI_55065,2020-01-04,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,15.91,20.07,,35.98,-0.916667,-3.383333,1.211111,0.4572,,-3.361111,83.769516
US_WI_55065,2020-01-05,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,14.36,19.35,,39.32,-1.127778,-4.566667,5.338889,0.0,30.48,-3.894444,81.711736
US_WI_55065,2020-01-06,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,11.72,11.72,22.33,9.49,29.59,-0.516667,-5.044444,4.527778,0.2286,,-5.822222,67.614993
US_WI_55065,2020-01-07,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,9.02,16.35,24.25,13.53,32.7,-0.116667,-3.016667,2.588889,0.0,,-4.688889,71.522437
US_WI_55065,2020-01-08,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,11.44,9.8,25.6,,24.51,-7.655556,-12.7,-0.361111,0.0,,-14.7,57.126563
US_WI_55065,2020-01-09,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,10.21,30.09,,26.33,-0.255556,-8.45,10.533333,0.0,,-6.311111,63.815824
US_WI_55065,2020-01-10,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,10.79,23.28,9.65,35.77,1.705556,-2.788889,9.916667,0.042333,,-1.216667,81.087176
US_WI_55065,2020-01-11,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,12.44,15.05,20.95,,41.24,-3.266667,-5.994444,-0.422222,6.059714,50.8,-6.261111,80.56181
US_WI_55065,2020-01-12,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,14.15,25.09,,34.74,-6.077778,-8.95,-2.911111,0.181429,40.64,-9.983333,74.201185
US_WI_55065,2020-01-13,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,11.97,25.09,,27.37,-2.438889,-4.405556,-1.111111,1.814286,54.61,-4.205556,87.768614
US_WI_55065,2020-01-14,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,16.42,26.05,,32.85,0.194444,-2.483333,1.861111,2.213429,50.8,-1.294444,89.908833
US_WI_55065,2020-01-15,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,9.97,22.16,,37.67,-3.666667,-8.244444,-0.005556,0.338667,50.8,-5.027778,90.464377
US_WI_55065,2020-01-16,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,17.31,20.66,,32.38,-10.861111,-17.188889,-1.694444,0.072571,50.8,-15.322222,69.85841
US_WI_55065,2020-01-17,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,8.47,22.58,,28.79,-10.277778,-15.394444,-3.694444,0.6604,74.93,-13.966667,74.429958
US_WI_55065,2020-01-18,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,12.85,21.64,,27.05,-3.35,-14.033333,0.05,4.614333,100.33,-4.861111,89.401669
US_WI_55065,2020-01-19,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,,21.32,13.57,45.23,-14.666667,-18.0,-8.35,0.326571,139.7,-18.677778,71.629097
US_WI_55065,2020-01-20,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,8.75,15.17,23.34,,26.84,-9.827778,-14.422222,-4.527778,0.09525,129.54,-12.861111,78.742623
US_WI_55065,2020-01-21,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,13.25,27.65,10.95,46.66,-11.35,-17.127778,-5.166667,0.03175,129.54,-13.866667,81.797131
US_WI_55065,2020-01-22,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,14.9,28.65,10.32,28.65,-4.177778,-7.816667,-0.422222,0.0,129.54,-7.083333,80.440088
US_WI_55065,2020-01-23,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,8.6,18.35,27.53,,30.39,-0.888889,-2.583333,0.394444,1.705429,139.7,-2.072222,91.787491
US_WI_55065,2020-01-24,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,16.12,34.1,39.68,,37.82,0.433333,-0.588889,1.5,2.19075,165.1,-0.322222,94.808342
US_WI_55065,2020-01-25,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,15.39,35.19,,49.85,0.705556,0.246914,1.37037,3.302,215.9,-0.4,92.520508
US_WI_55065,2020-01-26,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,16.77,33.54,,34.21,-1.122222,-2.788889,0.8,0.479778,190.5,-2.722222,89.124173
US_WI_55065,2020-01-27,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,18.07,33.87,9.03,36.13,-1.783333,-3.122222,-0.055556,0.0,190.5,-3.661111,87.21083
US_WI_55065,2020-01-28,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,21.19,30.01,,35.31,-2.316667,-3.9,-0.322222,0.0,175.26,-4.677778,84.06182
US_WI_55065,2020-01-29,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,21.56,20.99,,37.44,-3.711111,-4.577778,-2.072222,0.0,175.26,-6.516667,81.021949
US_WI_55065,2020-01-30,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,14.35,28.69,29.25,,28.14,-2.705556,-3.9,-0.844444,0.0,175.26,-5.533333,81.035178
US_WI_55065,2020-01-31,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,28.89,43.04,,28.89,-1.183333,-2.522222,0.733333,0.042333,175.26,-2.588889,90.354963
US_WI_55065,2020-02-01,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,17.17,17.17,27.9,,30.76,0.733333,-0.65,2.672222,0.653143,175.26,-0.872222,89.236232
US_WI_55065,2020-02-02,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,20.17,26.9,,35.64,4.066667,0.522222,8.305556,0.0,165.1,-0.588889,72.013833
US_WI_55065,2020-02-03,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,16.28,23.01,,30.31,0.911111,-3.95,5.811111,0.0,154.94,-1.9,81.680309
US_WI_55065,2020-02-04,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,12.48,26.66,,27.23,-0.655556,-3.516667,3.166667,0.0,129.54,-8.277778,56.973984
US_WI_55065,2020-02-05,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,24.97,35.75,,30.64,-5.138889,-8.083333,-1.516667,0.0,114.3,-12.488889,56.583296
US_WI_55065,2020-02-06,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,19.11,32.03,,36.53,-4.055556,-8.711111,0.355556,0.0,114.3,-10.494444,61.012013
US_WI_55065,2020-02-07,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,8.54,25.61,34.72,8.54,21.06,-4.283333,-8.6,0.716667,0.0,114.3,-10.155556,63.82913
US_WI_55065,2020-02-08,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,16.87,30.22,,37.95,-3.222222,-6.588889,-0.672222,0.0,104.14,-7.683333,71.412219
US_WI_55065,2020-02-09,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,16.83,18.12,,42.07,-3.977778,-9.0,0.472222,1.161143,163.83,-6.6,82.133284
US_WI_55065,2020-02-10,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,11.49,18.96,29.88,,36.2,-5.95,-14.144444,-0.322222,3.443111,154.94,-8.283333,83.706536
US_WI_55065,2020-02-11,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,27.8,32.91,,36.31,-5.683333,-10.772222,-1.333333,0.0,165.1,-8.661111,79.677123
US_WI_55065,2020-02-12,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,34.28,42.15,,38.22,-4.305556,-10.588889,1.833333,0.0,149.86,-8.133333,74.927092
US_WI_55065,2020-02-13,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,8.21,19.69,27.35,9.85,37.2,-8.127778,-15.777778,0.216667,1.354667,149.86,-12.1,73.269787
US_WI_55065,2020-02-14,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,13.26,35.98,,38.5,-19.166667,-25.688889,-11.922222,0.2286,190.5,-24.927778,60.581269
US_WI_55065,2020-02-15,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,24,4,-4,,,17.42,33.45,,31.36,-6.977778,-15.8,1.377778,0.0,175.26,-11.916667,68.128792
US_WI_55065,2020-02-16,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,12.59,20.54,33.13,,31.8,-3.422222,-10.25,1.027778,0.0,165.1,-6.65,78.548211
US_WI_55065,2020-02-17,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-18,-7,-9,,10.7,21.92,25.13,,33.15,-1.094444,-4.744444,1.25,1.143,199.39,-4.238889,79.394153
US_WI_55065,2020-02-18,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,0,4,-1,,10.07,21.81,38.59,,31.88,-0.705556,-4.272222,1.216667,7.52475,199.39,-3.633333,80.680963
US_WI_55065,2020-02-19,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-8,-4,-2,,,23.75,44.61,,42.87,-9.594444,-15.516667,-3.038889,0.0,179.07,-15.1,64.370644
US_WI_55065,2020-02-20,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-2,2,2,,11.03,15.09,24.95,,39.46,-13.444444,-20.405556,-7.705556,0.0254,179.07,-20.188889,57.019017
US_WI_55065,2020-02-21,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,17,-9,0,,,26.87,28.09,,51.91,-9.072222,-17.038889,1.611111,0.0,163.83,-15.455556,59.988715
US_WI_55065,2020-02-22,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,23,10,2,,,19.93,26.81,,41.93,-0.416667,-5.294444,5.805556,0.0254,163.83,-6.616667,63.199071
US_WI_55065,2020-02-23,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,23.67,22.99,,33.81,3.138889,-2.85,9.227778,0.1524,139.7,-2.022222,69.108467
US_WI_55065,2020-02-24,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-4,0,0,,,17.06,27.52,,33.58,1.022222,-3.522222,6.477778,0.0,139.7,-3.322222,72.880739
US_WI_55065,2020-02-25,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-4,-10,1,,,22.6,41.9,,43.0,0.644444,-1.283333,2.816667,0.0,125.73,-4.283333,69.969031
US_WI_55065,2020-02-26,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-13,-4,0,,,26.26,39.66,,36.31,-1.716667,-3.938889,0.833333,0.0,125.73,-7.738889,63.8002
US_WI_55065,2020-02-27,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-5,-8,1,,,26.78,49.01,,26.21,-4.15,-7.494444,-1.333333,0.0,125.73,-10.222222,62.933221
US_WI_55065,2020-02-28,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,1,4,-3,,,26.72,30.97,,35.83,-5.888889,-8.411111,-2.238889,0.0,115.57,-12.194444,61.466792
US_WI_55065,2020-02-29,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,10,8,2,,,29.68,38.86,,45.22,-6.355556,-12.933333,2.122222,0.0508,115.57,-13.477778,57.409825
US_WI_55065,2020-03-01,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,,,,,,23.75,30.73,,39.12,3.45,-1.161111,11.655556,0.0,115.57,-2.433333,65.558213
US_WI_55065,2020-03-02,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-9,2,7,,,28.06,44.89,,44.89,2.188889,-1.738889,8.477778,0.0,90.17,-1.988889,74.101582
US_WI_55065,2020-03-03,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-2,-2,-2,,,23.22,39.25,,33.17,1.361111,-2.083333,6.327778,0.0,129.54,-2.15,77.642123
US_WI_55065,2020-03-04,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,18,2,-2,,,21.59,35.6,,35.6,2.577778,-0.822222,6.405556,1.27,129.54,-3.072222,66.776382
US_WI_55065,2020-03-05,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,-5,8,0,,14.37,16.09,31.03,,39.65,3.5,-0.294444,7.7,0.181429,54.61,-2.161111,66.701372
US_WI_55065,2020-03-06,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,7,6,3,,,17.4,35.95,9.86,40.01,0.922222,-2.583333,5.922222,0.0635,78.74,-6.083333,59.732153
US_WI_55065,2020-03-07,ChIJWwHUUVBX_YcRxWT0zRrUbGs,Q431440,geoId/55065,US,United States of America,WI,Wisconsin,55065,Lafayette County,US,USA,2,,,,,,,16689,8428,8261,2160,2327,1733,1851,1816,2508,2225,1195,874,1799449,42.66,-90.14,1644,17,16,9,,,20.52,24.76,,35.38,2.005556,-3.6,12.005556,0.0,78.74,-5.288889,58.675199
