location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_abdominal_pain,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_arthritis,search_trends_back_pain,search_trends_common_cold,search_trends_cough,search_trends_diabetes,search_trends_fatigue,search_trends_fever,search_trends_hypertension,search_trends_infection,search_trends_inflammation,search_trends_itch,search_trends_obesity,search_trends_pain,search_trends_skin_rash,search_trends_swelling,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_MS_28011,2020-02-07,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,3.17,5.44,8.84,3.85,,,17.44,7.25,4.08,4.98,5.89,7.25,17.9,,,,23.56,4.08,,3.0,-0.716667,9.205556,1.959429,,-1.411111,72.899785
US_MS_28011,2020-02-08,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,,5.64,6.97,4.65,,,17.27,4.65,9.96,,5.64,7.31,20.59,,,5.98,30.55,,5.31,7.111111,1.394444,14.038889,0.0254,,0.877778,64.82557
US_MS_28011,2020-02-09,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,,6.38,6.7,5.1,5.1,,9.89,7.97,7.02,5.1,,8.61,20.41,5.74,6.38,6.06,34.13,5.1,5.42,11.694444,5.377778,20.994444,0.0,,4.638889,62.016358
US_MS_28011,2020-02-10,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,3.39,4.88,9.54,5.94,,4.67,15.69,5.09,6.79,5.3,4.24,6.79,19.93,,6.36,3.6,30.32,7.0,2.97,15.7,11.877778,18.527778,10.849429,,13.788889,88.495741
US_MS_28011,2020-02-11,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,,6.19,8.32,8.11,4.91,3.2,13.65,7.68,7.68,5.33,,7.47,26.45,4.69,6.61,4.05,28.37,5.55,4.48,7.561111,4.966667,12.9,52.287714,,6.55,93.400633
US_MS_28011,2020-02-12,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,,5.36,7.29,6.43,4.29,4.29,14.79,9.0,9.43,5.79,4.07,8.36,24.65,5.36,5.57,4.93,28.72,5.36,5.36,7.238889,5.194444,12.844444,10.522857,,6.366667,94.260713
US_MS_28011,2020-02-13,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,3.72,4.82,7.01,6.57,4.6,3.72,13.79,6.13,6.57,4.6,5.04,7.88,23.87,4.16,5.47,,27.59,5.47,5.04,6.961111,4.822222,9.583333,20.828,,4.355556,83.637311
US_MS_28011,2020-02-14,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,,,,,5.59,5.83,5.83,7.69,,,12.35,4.89,6.53,8.39,6.06,5.83,22.61,4.43,4.66,3.96,26.34,3.5,4.66,1.572222,-2.483333,6.155556,0.1778,,-4.088889,66.256369
US_MS_28011,2020-02-15,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,1,4,1,,,,12.93,7.54,,,19.03,7.18,,7.18,,14.72,25.5,6.82,10.06,,28.01,7.54,,4.061111,-1.988889,14.311111,0.0,,-2.794444,61.489287
US_MS_28011,2020-02-16,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,5,-3,6,,4.78,5.42,8.29,,,,14.34,6.69,6.37,,5.42,9.88,19.76,7.65,7.65,6.05,35.06,5.74,7.33,11.512346,8.734568,15.117284,0.072571,,6.345679,71.01839
US_MS_28011,2020-02-17,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,-3,-5,-12,,4.02,8.03,10.17,8.83,4.55,5.89,17.94,11.51,9.9,4.02,,8.03,27.31,5.35,6.96,6.16,40.69,8.83,5.62,12.864198,8.864198,18.271605,0.127,,10.808642,87.418921
US_MS_28011,2020-02-18,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,-4,-6,2,,5.74,8.5,11.26,6.8,3.19,5.31,14.66,9.13,8.71,,3.61,5.95,25.07,5.1,6.37,5.74,30.8,4.25,5.31,15.194444,8.216667,19.422222,12.591143,,14.016667,92.780208
US_MS_28011,2020-02-19,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,5,-5,-1,,3.34,6.68,7.72,5.84,4.59,,13.77,6.47,8.97,4.17,3.34,7.51,27.12,4.59,8.55,6.05,27.96,5.22,4.8,6.805556,4.122222,10.588889,13.607143,,3.433333,79.426264
US_MS_28011,2020-02-20,ChIJzQl8yH2fK4YRB5Uc0kHdiyQ,Q115356,geoId/28011,US,United States of America,MS,Mississippi,28011,Bolivar County,US,USA,2,,,,,,,31718,14751,16967,4435,4386,4713,4012,3519,3875,3765,2076,937,1829138,33.79,-90.88,2346,74.7375,-11,-9,-2,,3.23,3.88,9.7,7.54,5.17,4.31,11.63,3.02,5.17,3.23,5.6,8.4,22.62,5.39,,5.17,28.01,4.52,4.31,5.838889,3.4,8.772222,16.945429,,2.95,81.855533
