location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_SC_45033,2020-05-11,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,7,0,102,0,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,,,,11,-24,,8.61,12.13,10.56,17.21,7.82,12.13,20.34,9.0,40.3,7.43,16.722222,8.875,22.298611,0.0,6.423611,50.833034
US_SC_45033,2020-05-12,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,0,0,102,0,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,,,,26,-22,,10.98,13.72,7.84,12.54,6.27,10.59,27.44,,48.22,7.45,13.118056,4.25,20.840278,0.0,1.430556,45.183555
US_SC_45033,2020-05-13,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,2,0,104,0,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,,-1,,17,-22,,11.89,17.43,8.32,13.47,5.55,10.3,21.4,10.7,41.21,,15.569444,6.451389,24.152778,0.0,8.305556,62.112744
US_SC_45033,2020-05-14,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,9,0,113,0,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-2,3,,14,-22,,9.99,15.19,5.99,13.59,13.59,8.39,25.18,8.39,42.76,6.79,18.902778,9.881944,27.333333,0.0,12.173611,65.136017
US_SC_45033,2020-05-15,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,2,0,115,0,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-4,0,,13,-29,,9.96,8.76,6.37,13.15,10.76,8.76,29.88,9.96,35.45,5.97,21.215278,12.305556,27.972222,0.0,14.756944,66.78175
US_SC_45033,2020-05-16,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,9,0,124,0,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-7,1,,23,-14,,7.32,10.33,7.75,,,6.03,19.37,14.63,32.71,,22.527778,13.673611,30.256944,0.0,15.743056,65.717503
US_SC_45033,2020-05-17,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,5,1,129,1,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,7,,,22,-13,,12.99,8.12,6.49,10.55,10.15,8.12,24.76,10.96,45.46,7.31,22.625,15.284722,29.368056,0.0,17.75,74.269999
US_SC_45033,2020-05-18,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,2,0,131,1,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-3,-4,,12,-22,,15.83,9.04,7.92,8.67,8.67,9.42,22.61,12.44,46.73,6.41,22.965278,18.451389,29.201389,0.6985,18.993056,78.399013
US_SC_45033,2020-05-19,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,1,132,2,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-1,-2,,19,-24,,8.46,12.14,7.73,9.57,8.1,8.46,29.81,10.67,47.1,,20.993056,18.625,24.722222,9.3345,19.979167,94.030997
US_SC_45033,2020-05-20,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,0,135,2,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-5,1,,15,-25,,8.5,16.26,7.76,11.46,7.02,10.35,26.24,11.09,32.9,7.76,17.333333,15.25,21.326389,39.708667,16.479167,94.790984
US_SC_45033,2020-05-21,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,1,138,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-3,0,,20,-26,,12.88,8.19,7.41,13.65,10.53,9.36,23.02,7.8,37.45,,21.020833,17.513889,24.826389,6.265333,19.9375,93.618348
US_SC_45033,2020-05-22,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,8,0,146,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-7,2,,23,-28,,6.92,14.25,,9.37,13.44,6.92,25.24,9.37,41.94,9.77,21.777778,17.173611,28.458333,5.588,18.888889,83.787507
US_SC_45033,2020-05-23,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,147,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-6,7,,18,-18,,9.24,9.24,14.52,,7.92,,18.93,13.2,44.45,9.24,23.645833,17.673611,31.118056,15.070667,19.006944,75.410062
US_SC_45033,2020-05-24,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,0,0,147,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-2,,,0,-19,,10.18,7.63,8.05,11.87,8.48,5.93,18.23,5.93,43.24,8.48,25.048611,19.020833,32.222222,3.1496,20.534722,76.218952
US_SC_45033,2020-05-25,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,148,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-3,,,15,-56,,10.93,11.35,,9.67,12.19,8.83,20.17,11.77,38.66,10.09,22.604167,19.875,28.861111,2.243667,20.0,85.434596
US_SC_45033,2020-05-26,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,4,0,152,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,3,10,,20,-21,,10.59,8.23,,8.23,8.63,,23.92,12.16,41.96,,21.340278,18.763889,24.229167,0.0,18.340278,83.13326
US_SC_45033,2020-05-27,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,0,155,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-12,-9,,27,-24,,10.29,10.67,,12.57,8.38,13.34,26.67,5.71,50.68,,21.475309,20.0,25.080247,12.8905,20.104938,91.998551
US_SC_45033,2020-05-28,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,0,0,155,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-5,-5,,23,-20,,,12.35,6.95,8.11,6.18,13.51,28.57,10.04,46.33,11.97,24.135802,21.024691,30.117284,22.5425,22.049383,88.258916
US_SC_45033,2020-05-29,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,156,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-11,-2,,7,-25,,6.87,13.34,,10.51,9.7,6.87,19.41,11.32,34.77,8.09,24.061728,21.271605,28.561728,11.599333,22.061728,88.682157
US_SC_45033,2020-05-30,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,6,0,162,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,0,-1,,21,-8,,18.27,6.8,7.22,9.77,,10.2,25.06,11.89,38.23,,23.736111,20.576389,29.854167,22.098,20.708333,83.305126
US_SC_45033,2020-05-31,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,0,165,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,10,,,22,-11,,11.21,11.64,7.33,11.64,9.05,6.04,21.99,9.92,38.37,8.19,23.520833,20.326389,27.340278,0.0,17.840278,70.689733
US_SC_45033,2020-06-01,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,166,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,11,8,,22,-18,,8.93,8.52,8.12,7.31,8.52,6.5,20.3,,36.13,,20.888889,14.796296,26.604938,0.0,13.209877,61.902366
US_SC_45033,2020-06-02,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,4,0,170,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,10,5,,27,-20,,13.41,10.48,6.71,12.99,10.9,10.06,27.67,9.22,43.17,8.8,21.617284,14.722222,29.018519,0.0,15.290123,67.507873
US_SC_45033,2020-06-03,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,0,0,170,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,13,7,,32,-22,,7.05,14.1,7.46,9.54,10.37,10.78,23.22,14.52,38.15,10.37,25.135802,18.024691,31.561728,0.0,17.697531,63.642979
US_SC_45033,2020-06-04,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,4,0,174,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,7,1,,28,-23,,7.04,13.25,,,13.25,13.66,27.74,14.49,40.58,9.94,25.567901,20.246914,31.364198,0.0,19.425926,69.064937
US_SC_45033,2020-06-05,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,0,177,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,1,6,,15,-27,,9.1,14.48,6.62,7.86,9.52,7.03,19.45,14.89,38.07,9.93,25.623457,21.481481,31.17284,1.143,20.722222,74.641632
US_SC_45033,2020-06-06,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,8,0,185,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,0,8,,39,-11,,8.07,13.44,,9.86,7.62,6.72,21.96,19.27,44.81,8.07,25.858025,21.938272,30.814815,0.141111,21.351852,76.375013
US_SC_45033,2020-06-07,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,0,188,3,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,11,,,23,-14,,9.66,13.03,12.19,7.14,,10.51,21.85,18.49,37.82,14.29,26.265432,22.209877,31.802469,0.0,21.444444,75.005101
US_SC_45033,2020-06-08,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,1,189,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,0,4,-40,21,-24,,9.6,12.8,6.4,12.0,,,28.79,12.0,46.79,9.2,26.018519,22.234568,31.203704,11.133667,22.203704,79.75025
US_SC_45033,2020-06-09,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,0,0,189,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,2,4,,23,-22,,8.66,12.2,8.66,5.91,9.45,11.42,27.95,12.2,42.12,6.69,25.770833,22.958333,31.256944,1.5748,22.701389,83.446484
US_SC_45033,2020-06-10,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,190,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,3,-2,,22,-22,,7.26,15.34,10.9,6.46,10.49,8.88,27.44,,42.38,13.32,26.790123,23.179012,32.41358,0.635,22.814815,79.036267
US_SC_45033,2020-06-11,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,2,0,192,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-3,-2,,19,-24,,6.77,9.96,,7.17,6.37,8.76,23.89,13.94,38.63,11.55,25.759259,23.604938,30.716049,3.5052,23.395062,86.927363
US_SC_45033,2020-06-12,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,6,0,198,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,1,8,-9,22,-27,,9.23,10.07,5.88,9.23,9.65,10.49,23.5,7.97,39.45,8.81,24.796296,21.222222,28.641975,2.4892,20.950617,79.680006
US_SC_45033,2020-06-13,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,2,0,200,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,3,3,,43,-9,,,13.32,8.27,7.35,9.18,9.64,22.5,14.69,40.87,8.72,23.416667,18.638889,28.75,1.052286,17.368056,69.537841
US_SC_45033,2020-06-14,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,201,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,12,,,27,-11,,9.99,13.32,6.25,13.74,12.49,13.32,29.98,10.41,42.88,7.49,21.432099,17.302469,27.203704,0.042333,16.580247,74.449475
US_SC_45033,2020-06-15,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,202,4,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-1,-3,,18,-23,,7.13,9.11,7.13,13.47,13.08,9.11,32.09,16.64,40.41,10.7,17.648148,15.722222,21.679012,13.0556,15.882716,89.649525
US_SC_45033,2020-06-16,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,0,1,202,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,0,7,,21,-19,,6.44,11.67,6.04,6.84,9.26,10.87,30.99,7.65,47.09,9.26,17.166667,15.938272,19.45679,18.415,15.790123,91.720889
US_SC_45033,2020-06-17,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,5,0,207,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,5,6,,25,-19,,7.87,12.43,7.87,,10.78,,30.25,9.12,41.03,,18.388889,16.259259,22.679012,7.075714,15.882716,85.41905
US_SC_45033,2020-06-18,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,10,0,217,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,6,-1,,27,-23,,12.08,11.67,10.0,10.0,9.17,11.25,27.08,10.0,43.75,,21.209877,16.407407,26.654321,0.0,17.067901,77.339323
US_SC_45033,2020-06-19,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,2,0,219,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,2,2,,20,-28,,12.08,11.25,9.58,15.0,,7.92,30.42,8.75,37.92,7.08,23.259259,17.820988,29.54321,5.08,18.882716,76.632202
US_SC_45033,2020-06-20,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,4,0,223,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,12,14,,41,-18,,6.53,12.19,8.28,6.53,,,24.82,9.58,40.94,9.58,23.277778,17.881944,30.354167,5.08,19.1875,77.97223
US_SC_45033,2020-06-21,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,0,226,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,15,,,30,-14,,7.43,6.12,7.87,10.49,,7.0,27.98,10.05,41.97,6.56,24.763889,18.145833,32.444444,1.1176,20.173611,75.794832
US_SC_45033,2020-06-22,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,4,0,230,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,4,2,,27,-23,,17.25,15.64,9.62,7.62,9.62,9.22,32.08,11.63,40.51,6.42,27.159722,20.847222,33.409722,0.0,21.666667,72.092718
US_SC_45033,2020-06-23,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,1,0,231,5,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,9,8,,27,-24,,13.51,12.69,8.6,9.01,9.83,9.83,28.25,13.1,42.18,10.65,26.518519,21.925926,31.376543,3.7465,20.58642,70.67613
US_SC_45033,2020-06-24,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,6,1,237,6,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,7,-5,,23,-23,,8.36,6.76,7.96,12.73,10.35,,33.43,11.14,41.78,9.15,24.969136,21.419753,31.253086,15.6972,20.969136,78.737121
US_SC_45033,2020-06-25,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,11,1,248,7,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,3,-4,,27,-26,,6.14,15.96,13.91,11.05,10.23,12.69,36.83,11.87,49.93,6.55,23.179012,20.858025,29.117284,3.8608,21.055556,88.028099
US_SC_45033,2020-06-26,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,7,0,255,7,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,6,-1,,19,-29,,9.41,13.1,11.05,11.46,9.01,,29.88,9.82,39.71,6.96,26.117284,20.530864,31.981481,4.120444,19.438272,66.97833
US_SC_45033,2020-06-27,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,8,1,263,8,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,14,-12,,47,-15,,10.8,11.23,,12.53,12.53,,25.49,8.64,41.47,12.53,26.0,20.820988,31.580247,0.0,19.851852,69.099319
US_SC_45033,2020-06-28,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,26,0,289,8,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,22,,,31,-10,,11.22,9.14,,10.8,5.82,6.65,27.01,14.13,41.14,11.63,27.006173,21.333333,33.833333,1.1176,20.376543,67.182946
US_SC_45033,2020-06-29,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,9,0,298,8,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,12,-1,,14,-26,,8.52,9.33,8.93,8.93,12.58,17.85,25.96,13.79,43.81,7.3,25.932099,21.654321,32.808642,6.2865,21.376543,76.175168
US_SC_45033,2020-06-30,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,6,1,304,9,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,13,-8,,33,-25,,8.49,12.12,12.53,11.32,7.27,9.7,28.69,8.89,43.65,9.7,26.734568,22.080247,32.740741,0.084667,22.253086,76.689295
US_SC_45033,2020-07-01,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,3,1,307,10,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,25,2,,27,-28,,9.89,11.95,11.13,13.19,9.48,,32.97,13.19,55.22,,25.166667,22.0,31.469136,12.827,21.919753,82.395427
US_SC_45033,2020-07-02,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,9,0,316,10,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,33,11,,43,-30,,11.85,11.03,6.13,17.97,8.58,8.99,34.31,12.25,43.3,7.35,25.839506,21.475309,32.234568,7.958667,22.067901,79.891851
US_SC_45033,2020-07-03,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,5,0,321,10,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,41,32,,27,-48,,10.02,8.35,7.51,11.27,7.93,6.26,23.79,11.27,44.67,5.84,27.04321,21.092593,33.382716,0.592667,20.604938,68.266005
US_SC_45033,2020-07-04,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,9,0,330,10,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-3,2,,2,-31,,9.91,14.64,,7.55,,,22.19,13.69,39.19,9.91,27.444444,21.092593,34.024691,0.0,20.481481,66.188176
US_SC_45033,2020-07-05,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,6,0,336,10,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,9,,,22,-17,,6.01,9.02,,9.45,6.87,,31.34,10.73,33.48,7.73,27.833333,21.858025,33.450617,0.0,20.524691,64.809155
US_SC_45033,2020-07-06,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,8,2,344,12,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,7,1,,31,-34,,7.79,10.66,12.3,12.71,11.89,6.97,34.85,12.71,45.1,8.2,25.481481,20.518519,31.925926,0.0,21.080247,76.982498
US_SC_45033,2020-07-07,ChIJz5oX25XKqokRdZPkg_gyOOM,Q502404,geoId/45033,US,United States of America,SC,South Carolina,45033,Dillon County,US,USA,2,6,0,350,12,,,30496,14447,16049,4121,4289,3845,3566,3590,4058,3761,2139,1127,2532504,34.39,-79.38,1053,75.05,-2,-4,,22,-31,,7.8,8.97,10.14,18.33,10.92,7.02,29.25,10.92,36.66,7.02,24.623457,21.981481,28.777778,6.1595,22.95679,90.562905
