location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_LA_22067,2020-01-11,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,8.33,8.33,8.85,8.33,8.33,27.08,,34.89,,16.67284,7.098765,23.574074,18.687143,14.277778,85.708317
US_LA_22067,2020-01-12,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,7.83,11.49,13.06,8.88,,25.59,9.92,40.22,7.83,4.5625,2.506944,9.215278,15.530286,1.492063,80.398958
US_LA_22067,2020-01-13,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,9.56,6.52,10.86,7.82,25.2,6.95,32.59,6.95,7.097222,3.069444,14.263889,0.036286,5.071429,86.126523
US_LA_22067,2020-01-14,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,7.27,7.72,8.18,8.63,,26.81,9.54,43.62,7.27,14.62963,12.006173,17.475309,18.360571,13.756944,93.500368
US_LA_22067,2020-01-15,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,8.55,7.7,11.12,9.84,7.7,22.23,6.41,49.17,8.98,19.327778,16.372222,22.538889,29.21,17.91358,91.405387
US_LA_22067,2020-01-16,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,6.88,,14.61,10.32,24.5,,34.82,8.17,15.666667,9.594444,21.05,0.60325,13.654321,87.906913
US_LA_22067,2020-01-17,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,7.19,8.99,11.23,8.54,13.48,25.61,10.33,37.74,,9.922222,7.894444,14.088889,4.289778,4.475309,68.756793
US_LA_22067,2020-01-18,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,9.32,9.32,,9.32,15.01,17.6,,37.28,,16.183333,11.566667,20.316667,4.09575,13.364198,83.14467
US_LA_22067,2020-01-19,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,12.48,,9.36,16.13,,30.17,7.8,33.29,,7.944444,1.505556,15.4,3.471333,-3.302469,45.281155
US_LA_22067,2020-01-20,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,9.34,9.34,,12.28,7.37,26.04,7.86,42.75,8.35,3.138889,-1.127778,8.2,0.0,-5.123457,54.626606
US_LA_22067,2020-01-21,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,12.63,,15.57,8.0,22.31,9.26,36.2,,0.744444,-2.666667,5.733333,0.0,-4.67284,67.345169
US_LA_22067,2020-01-22,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,6.42,8.98,12.83,13.26,9.84,26.95,,45.76,11.12,1.372222,-1.405556,4.516667,0.22225,-2.91358,73.48954
US_LA_22067,2020-01-23,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,8.39,,9.22,10.9,11.32,31.86,,40.67,7.13,5.672222,2.988889,9.166667,18.2245,4.209877,90.072249
US_LA_22067,2020-01-24,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,8.92,,16.5,8.47,35.67,7.58,40.13,8.03,6.844444,3.227778,11.105556,17.384889,3.858025,81.103649
US_LA_22067,2020-01-25,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,12.7,9.39,22.65,,37.01,,39.77,,4.966667,-1.411111,13.85,0.0,0.901235,74.493953
US_LA_22067,2020-01-26,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,,,12.15,14.58,28.68,9.23,35.48,8.75,9.555556,7.35,12.016667,1.905,6.882716,83.528043
US_LA_22067,2020-01-27,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,10.76,8.18,6.88,25.39,7.75,37.87,,31.84,,11.35,9.622222,15.355556,1.890889,9.037037,85.549716
US_LA_22067,2020-01-28,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,,10.18,25.68,9.74,51.8,6.64,36.3,26.12,7.3,2.327778,12.722222,0.0,6.154321,91.972053
US_LA_22067,2020-01-29,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,8.19,10.34,12.93,29.73,6.89,50.42,10.34,31.03,22.84,10.416667,8.844444,13.2,6.12775,8.648148,88.986829
US_LA_22067,2020-01-30,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,8.27,12.4,,29.86,12.4,28.02,6.89,35.83,,7.4,5.655556,10.422222,2.906889,5.561728,87.889091
US_LA_22067,2020-01-31,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,10.17,9.32,27.11,6.78,29.23,,34.73,,7.755556,6.488889,10.172222,0.79375,5.728395,86.871801
US_LA_22067,2020-02-01,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,,,17.0,,25.51,10.63,21.79,7.97,8.627778,2.966667,15.283333,0.127,3.41358,69.292498
US_LA_22067,2020-02-02,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,9.83,11.9,12.42,20.7,8.28,32.6,8.8,39.33,11.38,11.4,3.572222,24.294444,0.0,1.808642,51.508776
US_LA_22067,2020-02-03,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,9.5,10.8,,27.64,9.5,30.23,7.34,33.68,,15.111111,8.422222,21.005556,0.0,7.691358,60.762345
US_LA_22067,2020-02-04,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,7.99,11.78,,16.83,10.52,29.03,8.84,35.77,6.31,18.538889,16.611111,22.016667,0.3175,15.469136,82.356386
US_LA_22067,2020-02-05,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,7.14,10.92,10.92,15.12,9.24,28.55,,38.63,6.72,13.314815,7.438272,20.092593,10.196286,12.152778,92.877496
US_LA_22067,2020-02-06,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,7.89,7.47,11.21,17.03,8.72,34.05,6.64,42.36,7.89,5.388889,2.338889,7.661111,11.20775,3.851852,89.829986
US_LA_22067,2020-02-07,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,8.39,,17.22,8.39,38.85,,37.08,,3.416667,-2.372222,13.161111,1.157111,-1.925926,67.92093
US_LA_22067,2020-02-08,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,8.88,11.66,,18.87,12.21,34.42,9.99,45.52,,8.038889,1.394444,16.338889,0.0,1.179012,61.431786
US_LA_22067,2020-02-09,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,7.98,12.77,,15.42,10.11,26.06,,37.76,9.57,13.405556,7.544444,22.383333,0.0,5.351852,58.026603
US_LA_22067,2020-02-10,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,9.34,10.56,8.93,17.46,14.21,31.27,8.53,45.07,6.5,17.9,15.172222,20.577778,9.652,15.62963,86.814958
US_LA_22067,2020-02-11,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,11.04,12.48,8.16,14.4,10.56,27.37,8.16,40.81,7.68,10.288889,6.483333,17.955556,56.388,9.148148,92.661445
US_LA_22067,2020-02-12,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,10.99,13.38,10.99,19.6,10.99,29.16,7.17,45.41,,8.65,6.233333,14.716667,24.8285,7.734568,93.404427
US_LA_22067,2020-02-13,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,10.32,,8.35,17.2,9.34,33.41,,39.31,,8.511111,6.066667,11.211111,17.04975,5.530864,81.534275
US_LA_22067,2020-02-14,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,,,,,,9.0,14.0,21.0,,23.5,,33.0,8.0,4.061111,-0.477778,8.65,0.056444,-2.333333,63.309137
US_LA_22067,2020-02-15,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,1,4,0,,,13.94,9.12,16.62,8.04,31.64,10.19,40.22,,5.544444,-1.705556,16.966667,0.0,-2.092593,58.061688
US_LA_22067,2020-02-16,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,3,0,0,,7.69,10.76,10.25,16.4,12.81,25.11,,45.1,,12.733333,10.361111,16.033333,0.959556,7.962963,72.848902
US_LA_22067,2020-02-17,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,-4,6,-10,,7.4,,7.89,26.14,10.85,27.62,9.37,41.92,11.84,14.911111,11.688889,20.65,0.4318,12.469136,85.469573
US_LA_22067,2020-02-18,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,-6,-7,3,,11.26,18.91,8.11,19.81,9.46,32.42,9.01,32.87,8.11,18.15,10.766667,23.066667,7.52475,16.555556,90.56876
US_LA_22067,2020-02-19,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,-12,10,2,,,15.23,7.39,18.93,15.7,28.16,,40.62,6.92,7.705556,5.961111,11.005556,9.017,5.283951,84.674673
US_LA_22067,2020-02-20,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,3,-13,2,,16.21,12.5,8.34,16.21,6.95,25.93,,35.65,,6.661111,5.038889,8.35,28.1305,4.481481,85.97927
US_LA_22067,2020-02-21,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,2,-2,-3,,8.97,14.96,13.96,17.45,11.46,26.92,,40.38,,3.366667,-0.95,7.861111,5.418667,-3.37037,61.704228
US_LA_22067,2020-02-22,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,4,8,4,,9.19,16.34,,22.47,10.21,26.56,9.7,29.11,,3.583333,-2.066667,12.272222,0.0,-2.592593,63.937491
US_LA_22067,2020-02-23,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,7,4,3,,11.95,11.45,9.96,17.43,9.96,20.91,7.47,40.83,,9.116667,4.783333,14.188889,0.084667,4.030864,70.055954
US_LA_22067,2020-02-24,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,8,10,3,,8.65,15.65,12.76,15.65,10.29,36.64,8.65,45.29,7.41,14.561111,11.55,19.894444,1.7145,11.487654,81.781396
US_LA_22067,2020-02-25,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,15,1,2,,8.44,,,22.03,10.31,39.37,10.78,43.12,,12.5,6.027778,19.138889,2.3114,7.388889,70.703157
US_LA_22067,2020-02-26,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,31,27,4,,,6.9,,27.15,9.2,43.71,7.82,33.59,7.36,9.355556,5.861111,15.077778,0.310444,4.067901,69.890129
US_LA_22067,2020-02-27,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,46,17,4,,12.49,12.99,,28.97,7.99,44.45,9.99,38.96,,4.366667,-1.722222,11.183333,0.620889,-3.876543,54.654144
US_LA_22067,2020-02-28,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,32,19,3,,11.12,12.13,,20.22,,32.34,9.6,35.38,,7.877778,1.772222,16.516667,0.0,-1.685185,50.54679
US_LA_22067,2020-02-29,ChIJs9jVYHeLLoYRejQE3GrczJU,Q1125008,geoId/22067,US,United States of America,LA,Louisiana,22067,Morehouse Parish,US,USA,2,,,,,,,25655,12358,13297,3493,3292,3119,2995,2928,3285,3426,1924,1193,1826824,32.82,-91.8,2085,71.6875,22,27,3,,,8.78,8.78,15.9,10.42,30.71,9.87,34.55,,10.916667,1.95,22.411111,0.0,0.123457,47.315472
