location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_IL_17185,2020-01-01,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,31.86,34.67,3.466667,-1.533333,10.511111,0.0,,-1.75,68.818819
US_IL_17185,2020-01-02,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,18.44,31.85,6.666667,2.194444,10.916667,0.635,,1.272222,68.597764
US_IL_17185,2020-01-03,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,26.94,33.47,8.416667,5.111111,9.461111,9.2075,,8.027778,97.44932
US_IL_17185,2020-01-04,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,21.15,30.85,3.194444,1.227778,6.45,1.36525,,1.522222,88.857776
US_IL_17185,2020-01-05,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,20.24,35.2,2.25,-3.233333,11.144444,0.5588,,-1.505556,76.274625
US_IL_17185,2020-01-06,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,24.43,27.3,3.4,-3.027778,9.111111,0.1778,,-2.461111,65.6118
US_IL_17185,2020-01-07,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,22.04,39.81,1.883333,-4.077778,8.388889,0.0254,,-3.088889,69.747032
US_IL_17185,2020-01-08,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,33.02,33.02,2.222222,-1.955556,6.316667,0.0,,-5.727778,55.869759
US_IL_17185,2020-01-09,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,18.8,22.45,5.461111,-0.538889,13.144444,0.03175,,-3.066667,54.451985
US_IL_17185,2020-01-10,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,17.08,30.06,11.755556,8.238889,14.322222,19.812,,8.727778,81.904997
US_IL_17185,2020-01-11,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,20.7,33.12,11.977778,4.061111,17.155556,25.05075,,10.983333,93.732938
US_IL_17185,2020-01-12,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,18.26,32.18,1.677778,-0.122222,4.088889,26.19375,,0.155556,89.75603
US_IL_17185,2020-01-13,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,26.05,39.07,3.516667,0.777778,5.822222,0.0508,,1.4,86.210116
US_IL_17185,2020-01-14,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,24.35,41.26,4.666667,-0.038889,11.872222,0.0254,,3.083333,89.595112
US_IL_17185,2020-01-15,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,22.5,25.15,7.083333,1.738889,12.922222,0.169333,,6.277778,94.69496
US_IL_17185,2020-01-16,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,21.47,29.08,2.616667,-2.138889,11.127778,0.0254,,-0.783333,78.410633
US_IL_17185,2020-01-17,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,15.3,26.61,-1.905556,-3.638889,2.688889,0.0,,-6.161111,72.735212
US_IL_17185,2020-01-18,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,18.57,33.59,5.183333,-0.3,11.705556,16.002,,2.138889,81.051387
US_IL_17185,2020-01-19,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,21.52,28.41,-5.488889,-9.088889,1.5,6.731,,-10.816667,66.226154
US_IL_17185,2020-01-20,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,20.39,23.79,-7.877778,-9.4,-3.905556,0.0,,-11.288889,76.530978
US_IL_17185,2020-01-21,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,16.61,47.06,-3.838889,-7.261111,0.166667,0.0,,-7.016667,78.683568
US_IL_17185,2020-01-22,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,20.29,42.61,-3.294444,-6.872222,2.338889,0.0,,-6.761111,77.016526
US_IL_17185,2020-01-23,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,29.49,24.69,1.8,-1.244444,5.461111,0.846667,,-3.188889,69.726243
US_IL_17185,2020-01-24,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,26.16,27.54,3.694444,2.088889,4.833333,4.100286,,3.105556,96.00403
US_IL_17185,2020-01-25,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,,23.89,1.472222,0.777778,3.3,1.560286,,0.127778,90.921695
US_IL_17185,2020-01-26,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,29.32,30.16,0.966667,-2.966667,6.694444,0.0254,,-1.783333,81.986964
US_IL_17185,2020-01-27,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,31.02,29.68,0.188889,-2.138889,3.988889,0.0,,-0.927778,92.333446
US_IL_17185,2020-01-28,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,30.75,38.94,-0.635802,-1.41358,0.666667,0.0,,-1.932099,91.090419
US_IL_17185,2020-01-29,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,27.91,34.35,0.765432,-0.41358,3.41358,0.1524,,-1.197531,86.917634
US_IL_17185,2020-01-30,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,31.07,33.15,1.327778,-0.922222,4.522222,0.423333,,-0.661111,86.770555
US_IL_17185,2020-01-31,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,12.86,18.28,3.016667,0.916667,5.533333,0.8255,,1.372222,89.04746
US_IL_17185,2020-02-01,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,25.97,37.1,4.411111,2.383333,7.083333,0.3302,,2.238889,85.875722
US_IL_17185,2020-02-02,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,18.64,24.86,7.027778,-0.827778,18.122222,0.0,,1.261111,66.782907
US_IL_17185,2020-02-03,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,28.16,36.4,10.9,3.1,20.755556,0.0,,4.361111,64.326489
US_IL_17185,2020-02-04,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,31.7,35.15,12.483333,4.588889,17.238889,3.1115,,9.822222,83.957211
US_IL_17185,2020-02-05,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,19.25,46.76,2.427778,1.188889,4.833333,6.858,,0.761111,88.844551
US_IL_17185,2020-02-06,ChIJeS0hIFWScYgRCHIrugAzRaw,Q486535,geoId/17185,US,United States of America,IL,Illinois,17185,Wabash County,US,USA,2,,,,,,,11523,5780,5743,1425,1366,1347,1343,1244,1598,1596,917,687,1801538,38.44,-87.84,228,78.725,,,,16.11,36.41,0.427778,-0.577778,1.861111,7.583714,,-0.405556,94.178884
