location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NY_36097,2020-01-11,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,9.88,12.96,,11.73,15.43,30.24,9.26,40.73,14.2,10.966667,2.027778,16.955556,2.2606,64.77,7.902778,80.000239
US_NY_36097,2020-01-12,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,10.05,,10.65,15.38,11.24,38.45,,46.14,8.87,8.027778,-0.805556,16.716667,2.7686,,4.069444,74.5114
US_NY_36097,2020-01-13,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,8.45,9.02,14.09,22.54,,31.55,9.58,53.53,11.27,0.822222,-2.383333,8.0,1.9558,,-2.451389,77.789644
US_NY_36097,2020-01-14,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,9.78,,10.93,10.93,20.71,9.78,42.56,,3.038889,-2.277778,7.822222,0.0,,-0.236111,78.831081
US_NY_36097,2020-01-15,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,12.06,,,13.21,10.34,25.84,16.08,39.62,,4.0,-0.961111,7.405556,0.0,,-1.597222,67.095406
US_NY_36097,2020-01-16,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,10.46,,,19.17,,29.62,9.88,40.08,13.94,0.983333,-2.877778,5.583333,2.667,30.48,-1.694444,82.156569
US_NY_36097,2020-01-17,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,9.69,8.55,10.83,14.25,,31.35,8.55,45.6,9.69,-9.022222,-13.222222,1.083333,2.8194,50.8,-13.715278,69.150301
US_NY_36097,2020-01-18,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,13.43,9.6,14.71,,30.7,10.87,42.22,,-9.072222,-13.916667,-2.45,0.127,127.0,-12.263889,77.155626
US_NY_36097,2020-01-19,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,10.52,,15.77,15.19,29.21,,40.31,,-1.383333,-11.405556,2.327778,5.9436,127.0,-5.013889,76.667586
US_NY_36097,2020-01-20,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,,,20.91,11.95,29.28,9.56,48.99,,-8.988889,-12.1,-3.788889,0.6604,143.086667,-13.583333,70.465584
US_NY_36097,2020-01-21,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,8.72,10.47,,22.68,15.12,44.2,,54.08,11.63,-8.183333,-14.35,-3.255556,0.1016,146.473333,-12.381944,72.215681
US_NY_36097,2020-01-22,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,14.5,11.02,11.6,19.13,8.7,28.41,,40.59,10.44,-5.355556,-12.583333,1.816667,0.0508,126.153333,-10.8125,64.925531
US_NY_36097,2020-01-23,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,13.56,,11.2,21.81,12.38,37.72,,50.1,,-2.494444,-10.477778,4.255556,0.0,109.22,-10.576389,55.074326
US_NY_36097,2020-01-24,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,10.86,13.27,,28.95,10.25,36.18,10.86,41.01,9.05,1.755556,-6.7,8.483333,0.0,85.513333,-5.777778,57.220449
US_NY_36097,2020-01-25,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,,10.04,32.01,10.04,39.54,11.3,46.44,11.3,3.094444,-1.933333,8.305556,1.524,62.653333,-2.090278,68.809094
US_NY_36097,2020-01-26,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,,9.51,30.91,,35.66,8.91,54.09,,1.327778,-0.138889,4.744444,16.0528,46.566667,-0.875,86.074492
US_NY_36097,2020-01-27,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,15.03,15.03,,35.48,12.63,37.88,9.62,49.91,,0.822222,-0.516667,2.45,0.8382,37.253333,-1.722222,83.483602
US_NY_36097,2020-01-28,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,8.6,16.63,,25.23,13.19,40.15,,42.44,8.6,-0.755556,-1.738889,1.094444,0.6604,44.026667,-3.222222,83.91667
US_NY_36097,2020-01-29,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,10.9,10.9,32.69,,44.79,,43.58,15.74,-3.311111,-6.194444,-0.027778,0.635,53.34,-6.75,76.664455
US_NY_36097,2020-01-30,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,16.43,,31.16,9.63,36.83,,52.69,,-6.533333,-11.305556,-0.505556,0.0,44.026667,-10.444444,73.246352
US_NY_36097,2020-01-31,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,10.29,,40.0,,40.0,11.43,46.86,12.0,-2.055556,-9.227778,1.305556,0.0,44.026667,-6.958333,68.322182
US_NY_36097,2020-02-01,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,10.62,9.38,26.88,14.38,43.75,9.38,33.75,,-0.894444,-3.616667,1.172222,0.0508,50.8,-3.5625,82.481338
US_NY_36097,2020-02-02,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,9.78,,10.39,26.9,12.84,27.51,,48.3,14.06,-1.005556,-3.516667,1.355556,0.5588,37.253333,-2.729167,88.008936
US_NY_36097,2020-02-03,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,9.23,9.8,,31.14,12.69,43.25,,49.02,10.96,3.266667,-2.338889,8.722222,3.5052,40.64,-0.333333,76.746808
US_NY_36097,2020-02-04,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,14.71,8.49,24.33,,35.65,10.19,48.66,9.05,2.072222,-1.6,8.305556,0.1524,90.17,-0.659722,81.334147
US_NY_36097,2020-02-05,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,9.16,16.6,8.59,26.9,16.6,32.06,,40.64,,-1.65,-3.961111,3.522222,0.1016,50.8,-6.631944,68.916069
US_NY_36097,2020-02-06,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,8.21,8.76,9.31,32.85,9.31,36.13,,40.51,11.5,-1.744444,-4.533333,1.011111,6.6802,69.426667,-3.472222,87.702439
US_NY_36097,2020-02-07,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,10.92,13.22,27.59,,28.75,10.35,39.09,,-2.6,-5.316667,0.888889,8.2042,193.886667,-4.020833,90.565878
US_NY_36097,2020-02-08,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,10.99,9.7,10.35,27.8,,34.92,,36.21,,-7.477778,-12.277778,-1.305556,9.6774,204.046667,-10.305556,80.535314
US_NY_36097,2020-02-09,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,,14.84,25.52,10.09,24.93,13.06,36.8,10.09,-5.944444,-14.261111,1.8,0.310444,237.066667,-8.659722,80.511854
US_NY_36097,2020-02-10,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,11.34,10.2,30.04,13.04,27.21,11.9,36.84,,1.888889,-1.805556,3.983333,1.8796,187.113333,-0.361111,85.14259
US_NY_36097,2020-02-11,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,12.11,,17.3,8.65,29.99,,40.94,,0.85,-0.566667,3.861111,0.9398,169.333333,-0.8125,89.552655
US_NY_36097,2020-02-12,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,,14.15,,27.73,11.32,36.22,9.06,43.02,13.02,0.138889,-3.35,3.027778,0.0508,136.313333,-6.430556,61.801084
US_NY_36097,2020-02-13,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,13.25,11.04,,15.46,12.14,27.05,,36.44,,0.427778,-3.122222,3.011111,4.6482,153.246667,-1.861111,85.290878
US_NY_36097,2020-02-14,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,,,,10.75,12.45,9.62,13.01,,28.29,,37.91,10.19,-9.91358,-15.179012,0.580247,1.975556,163.406667,-14.444444,69.688088
US_NY_36097,2020-02-15,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,33,7,2,,9.4,9.99,20.56,11.16,25.26,14.69,37.59,,-11.753086,-18.938272,-1.061728,0.028222,143.086667,-18.159722,60.799647
US_NY_36097,2020-02-16,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,35,4,4,,9.61,10.21,22.22,,25.82,,42.64,,0.388889,-2.469136,3.438272,0.0,136.313333,-6.944444,58.887351
US_NY_36097,2020-02-17,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,4,-6,-26,14.15,10.75,9.62,24.33,10.19,26.6,,45.27,,-1.888889,-5.783951,3.518519,0.0,129.54,-6.125,73.500899
US_NY_36097,2020-02-18,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,-7,-7,-13,9.74,9.74,10.31,20.63,,32.66,10.89,53.87,,0.944444,-6.055556,6.024691,1.185333,126.153333,-3.0,75.232956
US_NY_36097,2020-02-19,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,-2,2,-7,12.32,9.39,,23.48,,29.93,8.8,40.49,,-0.333333,-4.444444,5.351852,1.919111,126.153333,-6.375,64.336643
US_NY_36097,2020-02-20,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,1,-2,-10,9.01,9.01,,12.62,15.02,34.85,9.01,45.67,9.01,-6.092593,-9.154321,1.17284,0.508,160.02,-11.694444,65.556151
US_NY_36097,2020-02-21,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,-3,2,-14,10.13,14.89,,23.83,,27.4,,50.04,,-6.266667,-11.183333,-0.316667,0.2286,143.086667,-13.361111,60.270121
US_NY_36097,2020-02-22,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,38,2,2,,,,21.0,,25.8,,45.6,,-1.766667,-11.722222,5.022222,0.0,116.84,-11.229167,47.855131
US_NY_36097,2020-02-23,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,38,,-10,,10.19,,17.54,11.32,24.33,,44.71,,1.3,-7.572222,9.227778,0.0,124.46,-9.069444,46.192402
US_NY_36097,2020-02-24,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,10,19,4,,13.87,12.21,19.97,8.32,27.19,,39.39,,5.183333,-2.1,11.933333,0.0,90.17,-5.277778,46.639698
US_NY_36097,2020-02-25,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,7,4,3,,20.09,15.75,23.89,9.78,32.58,,47.79,10.32,3.261111,1.038889,9.905556,0.254,64.77,0.006944,78.826482
US_NY_36097,2020-02-26,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,20,11,5,,12.62,13.71,34.56,,45.53,10.42,47.17,9.32,2.277778,0.55,5.65,1.8542,54.61,1.055556,91.625908
US_NY_36097,2020-02-27,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,12,-9,1,8.34,11.12,8.34,33.37,8.34,45.6,9.45,45.05,10.57,-0.616667,-5.338889,5.05,8.8138,37.253333,-3.534722,80.702381
US_NY_36097,2020-02-28,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,8,2,4,,,,19.67,14.61,29.23,,34.28,,-5.044444,-6.511111,1.816667,3.4036,37.253333,-11.722222,60.087081
US_NY_36097,2020-02-29,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,23,4,0,,15.03,,27.17,,37.58,12.14,38.16,15.61,-6.866667,-9.538889,-2.816667,0.254,60.113333,-11.6875,68.920776
US_NY_36097,2020-03-01,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,32,17,8,,,9.51,30.9,,32.68,,48.13,,-3.805556,-9.65,3.061111,0.508,53.34,-9.270833,65.616837
US_NY_36097,2020-03-02,ChIJPd2Bror00IkRGpapgtRpWnI,Q71190,geoId/36097,US,United States of America,NY,New York,36097,Schuyler County,US,USA,2,,,,,,,17913,8939,8974,1849,1942,1950,1909,2203,2880,2799,1511,870,1837994,42.39,-76.88,886,81.14,16,-2,7,,8.89,10.0,32.79,10.0,52.79,,44.46,11.11,5.9,-2.194444,13.466667,0.4064,50.8,-2.986111,52.848472
