location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_parks,mobility_workplaces,mobility_residential,search_trends_allergy,search_trends_common_cold,search_trends_diabetes,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48177,2020-01-11,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,10.44,15.65,,11.74,,33.92,,14.194444,8.661111,23.938889,12.2174,,7.783333,65.597559
US_TX_48177,2020-01-12,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,14.02,17.35,,26.7,,56.73,,8.005556,0.644444,17.955556,0.254,,3.677778,74.224636
US_TX_48177,2020-01-13,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,10.93,17.48,8.74,37.7,,44.81,8.74,13.088889,8.994444,16.694444,0.0,,11.772222,91.786037
US_TX_48177,2020-01-14,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,10.91,,29.63,12.47,47.82,8.32,17.6,13.322222,24.6,1.1684,,16.572222,93.81718
US_TX_48177,2020-01-15,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,12.79,9.21,8.7,25.07,,42.46,,21.866667,17.672222,26.444444,0.2794,,19.261111,85.209053
US_TX_48177,2020-01-16,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,10.51,11.02,7.51,24.53,,42.06,8.01,19.783333,16.011111,23.888889,0.5588,,18.466667,92.185389
US_TX_48177,2020-01-17,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,8.64,10.67,8.64,27.44,8.64,46.74,9.65,17.072222,14.794444,21.916667,6.4262,,15.566667,91.025682
US_TX_48177,2020-01-18,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,14.43,13.12,22.96,,43.3,,18.438889,15.5,21.505556,1.8288,,15.583333,83.576467
US_TX_48177,2020-01-19,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,13.03,,,20.57,,39.08,,10.544444,4.75,18.95,0.635,,-1.255556,44.110967
US_TX_48177,2020-01-20,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,16.43,18.33,13.9,32.23,10.74,42.34,10.11,9.05,2.666667,16.561111,0.0,,-2.494444,44.461715
US_TX_48177,2020-01-21,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,12.03,26.79,,32.25,,45.37,,9.972222,3.483333,17.666667,0.0,,0.894444,53.398151
US_TX_48177,2020-01-22,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,7.68,22.01,13.31,24.57,,39.92,,11.877778,7.372222,15.872222,4.2672,,9.194444,83.718991
US_TX_48177,2020-01-23,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,10.13,27.85,10.13,30.38,,35.44,,14.55,8.95,20.188889,14.2748,,11.25,80.858786
US_TX_48177,2020-01-24,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,16.96,25.97,13.25,32.87,,30.74,7.95,11.25,3.722222,20.55,0.0254,,4.727778,64.380562
US_TX_48177,2020-01-25,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,23.1,10.83,40.42,,52.69,,11.7,4.266667,20.133333,0.0,,6.3,69.584997
US_TX_48177,2020-01-26,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,16.59,34.45,11.48,40.2,,45.3,,17.683333,9.816667,25.361111,1.1938,,13.061111,74.400267
US_TX_48177,2020-01-27,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,8.9,26.7,19.9,34.03,,48.69,,14.05,6.816667,23.522222,0.508,,9.777778,75.84575
US_TX_48177,2020-01-28,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,13.1,24.11,8.91,29.35,7.86,41.92,,15.55,10.533333,22.822222,4.3434,,11.65,77.765158
US_TX_48177,2020-01-29,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,14.11,30.3,13.06,33.44,8.88,30.3,,11.753086,6.623457,19.561728,1.241778,,3.259259,56.265347
US_TX_48177,2020-01-30,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,13.56,31.82,16.17,31.3,9.39,40.69,8.35,8.654321,5.58642,15.037037,0.0,,5.12963,78.656445
US_TX_48177,2020-01-31,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,9.88,27.56,10.4,32.24,,22.36,10.92,10.422222,7.411111,16.277778,0.0254,,5.166667,70.021139
US_TX_48177,2020-02-01,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,25.55,,28.91,,39.0,12.1,11.133333,2.4,22.466667,0.0,,1.572222,51.999212
US_TX_48177,2020-02-02,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,12.7,24.06,,31.42,,46.12,10.03,13.65,3.861111,25.033333,0.0,,0.466667,40.728849
US_TX_48177,2020-02-03,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,9.08,26.73,9.58,33.79,,38.33,7.57,17.444444,11.522222,23.938889,0.0,,11.138889,66.639552
US_TX_48177,2020-02-04,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,9.7,22.62,11.85,26.39,,44.17,,20.911111,15.594444,25.544444,0.0762,,17.161111,79.188263
US_TX_48177,2020-02-05,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,18.14,8.8,22.54,,46.73,8.8,8.322222,4.105556,20.205556,0.0,,4.805556,78.650282
US_TX_48177,2020-02-06,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,26.02,12.44,22.06,10.75,46.38,8.48,5.183333,-0.938889,14.05,0.1524,,-3.111111,55.151303
US_TX_48177,2020-02-07,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,14.7,21.77,,29.94,,40.28,,9.6,-0.788889,24.044444,0.0,,-1.727778,45.244694
US_TX_48177,2020-02-08,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,20.86,12.01,28.44,,34.76,,13.738889,7.422222,22.761111,0.0,,5.205556,56.689426
US_TX_48177,2020-02-09,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,10.9,17.31,10.9,37.82,14.74,33.98,12.18,19.433333,14.166667,24.344444,0.0,,17.161111,86.784912
US_TX_48177,2020-02-10,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,13.71,18.1,8.78,26.88,13.71,39.49,8.23,19.822222,12.416667,23.788889,0.6858,,18.561111,92.560343
US_TX_48177,2020-02-11,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,11.98,17.98,13.07,17.98,,33.77,,8.538889,6.888889,12.627778,2.5654,,6.7,88.3599
US_TX_48177,2020-02-12,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,9.67,12.89,8.6,23.1,,42.44,,8.925926,6.771605,16.049383,12.079111,,7.104938,88.503847
US_TX_48177,2020-02-13,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,29.92,14.68,33.3,,38.95,,9.104938,3.932099,15.401235,3.922889,,4.290123,72.420529
US_TX_48177,2020-02-14,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,,,,,,,13.77,,31.29,,25.66,,6.728395,0.382716,15.598765,0.0,,1.296296,68.375498
US_TX_48177,2020-02-15,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,-3,-6,,-9,,14.71,13.37,,27.41,,29.41,,9.919753,1.376543,19.154321,0.0,,5.574074,74.438632
US_TX_48177,2020-02-16,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,-4,-7,,-12,,18.51,16.52,,24.46,,36.35,,15.635802,7.62963,22.808642,0.0,,12.5,81.701979
US_TX_48177,2020-02-17,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,-2,-7,,-19,,13.4,24.47,18.06,22.73,9.32,44.29,16.9,19.216049,11.895062,26.222222,0.028222,,17.030864,87.355355
US_TX_48177,2020-02-18,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,-1,-12,,-7,,10.42,18.09,15.9,32.35,,41.67,8.22,20.697531,13.17284,26.345679,0.056444,,18.351852,86.513012
US_TX_48177,2020-02-19,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,-8,-7,,1,,15.54,17.15,10.18,25.19,,32.69,,11.033333,9.794444,13.927778,0.3048,,8.622222,85.310992
US_TX_48177,2020-02-20,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,-12,-10,,-5,,,14.61,7.79,22.41,,31.66,,8.644444,7.255556,10.661111,5.461,,7.122222,90.285097
US_TX_48177,2020-02-21,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,1,-13,,-2,,7.74,8.78,,30.97,10.32,27.36,,7.677778,2.661111,13.294444,2.5908,,1.6,65.500153
US_TX_48177,2020-02-22,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,3,-10,,8,,,15.71,,21.6,,37.3,,9.283333,3.005556,17.877778,0.0,,2.755556,63.828913
US_TX_48177,2020-02-23,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,-3,-9,,-2,,13.21,18.49,,22.46,,43.59,,15.666667,11.061111,22.066667,0.0,,10.822222,72.986792
US_TX_48177,2020-02-24,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,12,-7,,6,,11.27,25.92,,34.37,12.96,38.31,,19.35,14.933333,22.272222,0.5334,,13.122222,67.378664
US_TX_48177,2020-02-25,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,4,-9,,1,,10.08,29.72,,40.3,9.07,37.28,,13.461111,5.95,20.916667,0.4064,,6.511111,62.915051
US_TX_48177,2020-02-26,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,19,-7,,2,,11.55,29.64,,35.16,8.04,39.68,11.55,10.8,4.861111,18.644444,0.0,,-2.405556,39.700479
US_TX_48177,2020-02-27,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,9,-2,,1,,17.08,27.09,11.78,42.4,,51.82,,6.338889,-2.75,16.755556,0.0,,-4.633333,45.473874
US_TX_48177,2020-02-28,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,6,-9,,-6,,15.39,21.8,,45.52,14.75,29.49,,11.144444,0.777778,23.227778,0.0,,-1.916667,40.316456
US_TX_48177,2020-02-29,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,12,-4,,9,,11.85,22.31,,29.29,,39.75,,14.45,3.522222,24.355556,0.0,,2.416667,45.017529
US_TX_48177,2020-03-01,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,15,4,,7,,18.9,27.0,12.15,40.5,,39.15,,18.411111,10.905556,24.855556,0.0,,13.277778,72.195725
US_TX_48177,2020-03-02,ChIJMQhm6dM_Q4YRzyHYKlxNzAQ,Q26614,geoId/48177,US,United States of America,TX,Texas,48177,Gonzales County,US,USA,2,,,,,,,20742,10468,10274,3033,3116,2518,2414,2324,2615,2322,1533,867,1828445,29.45,-97.49,2771,78.183333,17,-1,,6,,16.69,33.37,8.07,47.37,9.15,38.75,9.15,20.538889,15.233333,25.505556,0.0762,,17.177778,81.11805
