location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_workplaces,search_trends_allergy,search_trends_common_cold,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_NC_37131,2020-01-01,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,,22.82,31.47,51.15,6.544444,-0.016667,13.455556,0.0,,-0.644444,60.334468
US_NC_37131,2020-01-02,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,14.94,24.64,29.12,55.26,5.95,-0.872222,15.883333,0.0,,-0.183333,64.96558
US_NC_37131,2020-01-03,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,,24.57,29.04,36.48,10.05,2.516667,15.866667,4.03225,,7.538889,84.508033
US_NC_37131,2020-01-04,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,12.3,17.22,29.53,43.47,14.527778,8.655556,17.233333,16.66875,,13.794444,95.410727
US_NC_37131,2020-01-05,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,14.18,25.22,29.95,44.92,7.444444,2.188889,15.411111,5.7785,,0.4,61.266217
US_NC_37131,2020-01-06,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,16.49,13.49,35.99,40.48,5.3,-0.905556,14.116667,0.381,,-1.005556,64.034529
US_NC_37131,2020-01-07,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,14.0,11.79,28.74,42.74,2.95,-2.661111,14.122222,0.5715,,0.622222,84.793664
US_NC_37131,2020-01-08,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,18.26,21.07,35.81,37.92,4.788889,-2.361111,13.127778,2.8956,,-1.988889,61.747208
US_NC_37131,2020-01-09,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,14.6,18.98,43.07,40.15,1.75,-3.383333,11.627778,0.0,,-3.866667,66.657038
US_NC_37131,2020-01-10,ChIJiWfXfZU-rokRNKf-MNO76so,Q506676,geoId/37131,US,United States of America,NC,North Carolina,37131,Northampton County,US,USA,2,,,,,,,19890,9714,10176,1844,2062,2219,1794,2109,3093,3307,2202,1260,2528728,36.42,-77.4,1426,76.96,,,,11.81,16.67,22.23,43.07,7.544444,-2.072222,19.155556,0.0,,3.605556,76.22906
