location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,mobility_residential,search_trends_acne,search_trends_allergy,search_trends_anxiety,search_trends_common_cold,search_trends_diabetes,search_trends_hypertension,search_trends_infection,search_trends_itch,search_trends_pain,search_trends_skin_rash,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_LA_22031,2020-01-01,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,6.92,8.55,,17.51,,6.11,23.22,8.55,36.66,8.15,5.227778,0.311111,12.088889,0.0,,0.372222,71.11704
US_LA_22031,2020-01-02,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,5.74,14.53,,14.91,9.18,7.26,25.24,6.12,32.88,6.5,11.25,8.911111,14.383333,7.4676,,8.8,84.958668
US_LA_22031,2020-01-03,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,5.99,12.78,5.99,17.57,7.99,6.79,18.37,7.19,36.34,,14.427778,11.783333,18.25,11.43,,12.555556,88.587469
US_LA_22031,2020-01-04,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,14.29,,,13.87,,10.51,23.95,6.72,32.78,7.14,9.511111,2.222222,15.766667,0.1016,,2.972222,63.886687
US_LA_22031,2020-01-05,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,7.38,6.97,,11.89,9.02,6.15,13.54,7.79,36.51,,9.027778,1.211111,21.888889,0.0,,2.527778,64.040836
US_LA_22031,2020-01-06,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,,,,17.34,9.68,8.87,21.78,8.47,35.09,,12.638889,4.888889,21.844444,0.0,,6.455556,66.413296
US_LA_22031,2020-01-07,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,7.18,6.76,6.34,18.16,10.56,9.72,28.73,7.6,46.47,10.14,10.794444,2.522222,17.866667,0.0,,-0.022222,47.592125
US_LA_22031,2020-01-08,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,6.17,11.92,7.4,13.15,13.97,6.17,30.41,,34.11,10.28,6.877778,-1.316667,18.961111,0.0,,-1.088889,57.107099
US_LA_22031,2020-01-09,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,6.01,11.62,8.41,16.43,10.42,8.41,32.45,10.42,34.45,16.02,13.594444,8.583333,20.116667,0.0,,8.411111,71.117432
US_LA_22031,2020-01-10,ChIJw431P4fNMIYRNcjETSDWsuQ,Q383739,geoId/22031,US,United States of America,LA,Louisiana,22031,De Soto Parish,US,USA,2,,,,,,,27267,13204,14063,3537,3620,3159,3324,3282,3726,3453,2080,1086,1827487,32.06,-93.74,2317,73.814286,,,,,,,9.27,,9.91,9.91,7.03,20.46,5.12,30.69,7.03,19.522222,17.455556,22.911111,0.451556,,16.633333,83.464567
