location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_KY_21153,2020-01-11,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,20.91,39.36,17.617284,12.666667,23.845679,2.3495,,10.703704,64.203772
US_KY_21153,2020-01-12,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,31.69,54.13,10.154321,5.839506,18.030864,8.382,,6.240741,76.887793
US_KY_21153,2020-01-13,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,24.67,33.72,6.654321,3.141975,12.339506,0.0,,4.222222,84.90703
US_KY_21153,2020-01-14,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,28.75,36.15,10.432099,5.006173,13.851852,1.905,,9.197531,92.088713
US_KY_21153,2020-01-15,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,21.57,35.94,9.518519,4.648148,16.339506,0.508,,9.037037,96.847621
US_KY_21153,2020-01-16,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,31.73,28.55,9.037037,2.722222,16.419753,0.4445,,3.419753,67.994819
US_KY_21153,2020-01-17,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,28.44,42.23,-0.592593,-3.993827,3.808642,0.169333,,-7.777778,58.420916
US_KY_21153,2020-01-18,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,52.65,39.78,5.641975,-1.419753,10.765432,0.635,,-2.228395,58.081483
US_KY_21153,2020-01-19,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,40.64,57.69,1.049383,-5.111111,10.574074,3.9116,,-3.759259,70.353011
US_KY_21153,2020-01-20,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,38.35,48.81,-6.691358,-8.654321,-3.87037,0.0,,-10.876543,72.19368
US_KY_21153,2020-01-21,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,30.5,36.44,-5.012346,-7.728395,-1.092593,0.0,,-10.006173,68.327823
US_KY_21153,2020-01-22,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,32.44,40.33,-3.469136,-9.746914,5.561728,0.0,,-9.604938,62.717012
US_KY_21153,2020-01-23,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,64.54,54.8,3.339506,-3.444444,10.45679,0.0,,-7.067901,48.286405
US_KY_21153,2020-01-24,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,51.36,46.69,7.462963,1.382716,10.895062,3.1115,,3.530864,76.562171
US_KY_21153,2020-01-25,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,48.29,55.72,3.37037,1.222222,9.08642,6.604,,2.012346,90.938601
US_KY_21153,2020-01-26,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,48.42,56.89,2.180556,0.201389,6.951389,0.1905,,-1.625,76.110852
US_KY_21153,2020-01-27,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,26.91,34.25,3.722222,0.228395,6.851852,0.1016,,1.123457,83.349803
US_KY_21153,2020-01-28,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,33.11,54.11,1.901235,0.049383,5.839506,0.141111,,-0.987654,81.319254
US_KY_21153,2020-01-29,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,45.05,51.8,1.32716,-0.04321,3.802469,0.0,,-1.598765,81.001136
US_KY_21153,2020-01-30,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,31.42,39.79,2.037037,0.209877,6.191358,0.042333,,-1.160494,79.94577
US_KY_21153,2020-01-31,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,40.36,61.12,4.080247,1.0,7.506173,0.0,,1.333333,82.487696
US_KY_21153,2020-02-01,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,35.59,60.14,4.291667,2.291667,6.965278,1.439333,,3.375,93.882482
US_KY_21153,2020-02-02,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,52.76,46.63,6.347222,0.951389,16.4375,0.9652,,0.409722,66.034863
US_KY_21153,2020-02-03,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,30.78,40.54,12.814815,6.858025,18.308642,0.0,,1.802469,47.926314
US_KY_21153,2020-02-04,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,29.56,37.55,14.228395,10.228395,18.709877,1.8415,,7.919753,65.889087
US_KY_21153,2020-02-05,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,41.07,65.71,7.080247,3.462963,16.469136,11.176,,6.623457,96.962737
US_KY_21153,2020-02-06,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,36.41,55.16,7.617284,3.228395,10.148148,6.731,,7.37037,98.357709
US_KY_21153,2020-02-07,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,42.79,61.57,0.228395,-2.290123,6.111111,7.8105,30.48,-1.074074,90.988449
US_KY_21153,2020-02-08,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,46.3,49.86,-1.061728,-4.024691,2.981481,0.635,54.61,-3.506173,83.587238
US_KY_21153,2020-02-09,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,30.07,61.35,1.82716,-3.845679,8.635802,0.254,30.48,-1.111111,81.026417
US_KY_21153,2020-02-10,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,26.22,26.95,8.882716,5.716049,10.969136,4.064,,4.296296,73.460253
US_KY_21153,2020-02-11,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,24.18,48.36,7.611111,4.333333,10.845679,19.177,,7.141975,96.870894
US_KY_21153,2020-02-12,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,44.86,57.68,3.08642,1.037037,8.5,1.3335,,2.117284,93.46344
US_KY_21153,2020-02-13,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,27.63,48.34,6.450617,1.512346,10.37037,24.5745,,5.506173,93.763765
US_KY_21153,2020-02-14,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,26.06,35.54,-2.703704,-5.938272,3.0,0.762,,-7.358025,70.460989
US_KY_21153,2020-02-15,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,24.22,60.56,-3.04321,-9.654321,7.604938,0.0,,-9.518519,61.08059
US_KY_21153,2020-02-16,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,,58.75,6.271605,2.820988,11.271605,0.0,,-2.944444,52.352916
US_KY_21153,2020-02-17,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,25.7,37.04,6.234568,-0.253086,14.450617,0.0,,0.395062,66.557201
US_KY_21153,2020-02-18,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,31.85,42.47,10.722222,6.277778,13.308642,1.5875,,5.95679,72.632837
US_KY_21153,2020-02-19,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,34.85,49.56,3.950617,-0.598765,10.580247,2.794,,-0.487654,73.09783
US_KY_21153,2020-02-20,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,31.5,33.08,1.037037,-0.888889,5.506173,0.0,,-5.290123,63.136324
US_KY_21153,2020-02-21,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,26.94,34.51,-2.925926,-8.308642,3.074074,0.0,,-10.932099,54.275576
US_KY_21153,2020-02-22,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,28.06,48.57,0.104938,-7.87037,10.006173,0.0,,-11.067901,43.508773
US_KY_21153,2020-02-23,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,26.59,56.65,4.339506,-4.679012,13.037037,0.0,,-7.790123,41.983397
US_KY_21153,2020-02-24,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,36.68,54.14,6.506173,1.382716,11.407407,0.0,,-0.604938,61.049132
US_KY_21153,2020-02-25,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,45.66,48.4,9.685185,4.592593,15.364198,6.35,,7.555556,86.738144
US_KY_21153,2020-02-26,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,59.12,44.34,8.345679,2.716049,13.839506,1.4605,,5.851852,84.662302
US_KY_21153,2020-02-27,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,47.84,48.88,-0.611111,-3.364198,6.067901,3.683,,-5.530864,69.465511
US_KY_21153,2020-02-28,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,56.89,52.43,0.679012,-2.37037,4.185185,0.0508,,-5.524691,63.588008
US_KY_21153,2020-02-29,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,45.38,43.05,-0.851852,-5.333333,3.932099,0.5715,30.48,-6.87037,63.976881
US_KY_21153,2020-03-01,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,38.77,65.8,2.746914,-5.5,15.524691,0.028222,,-6.932099,49.257137
US_KY_21153,2020-03-02,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,48.35,45.46,10.530864,8.154321,12.697531,2.667,,3.314815,61.223993
US_KY_21153,2020-03-03,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,44.56,30.79,11.925926,8.598765,17.277778,12.1285,,9.179012,83.393229
US_KY_21153,2020-03-04,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,43.6,42.73,9.722222,2.197531,17.111111,0.28575,,-0.987654,47.657664
US_KY_21153,2020-03-05,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,36.06,28.85,8.802469,1.166667,16.450617,0.0,,-1.154321,49.743976
US_KY_21153,2020-03-06,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,59.3,30.78,5.716049,0.462963,14.259259,0.1905,,-1.333333,60.885382
US_KY_21153,2020-03-07,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,57.03,55.89,2.475309,-0.185185,9.197531,0.1524,,-4.067901,62.214602
US_KY_21153,2020-03-08,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,42.77,49.06,6.333333,-1.975309,18.58642,0.0,,-4.901235,44.989034
US_KY_21153,2020-03-09,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,37.15,34.72,12.524691,3.777778,20.308642,0.0,,-2.191358,36.650734
US_KY_21153,2020-03-10,ChIJn8D4MtDsRIgRLTbBS4DVl9I,Q503554,geoId/21153,US,United States of America,KY,Kentucky,21153,Magoffin County,US,USA,2,,,,,,,12519,6255,6264,1517,1560,1461,1404,1699,1902,1624,928,424,1846552,37.7,-83.06,801,72.766667,77.78,45.96,14.333333,9.611111,18.518519,0.5715,,8.074074,66.178381
