location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_grocery_and_pharmacy,mobility_transit_stations,mobility_workplaces,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,snowfall_mm,dew_point,relative_humidity
US_TX_48383,2020-01-13,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,10.844444,2.322222,22.088889,0.0,,1.097222,51.889336
US_TX_48383,2020-01-14,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,11.827778,2.333333,24.738889,0.0,,1.597222,52.053585
US_TX_48383,2020-01-15,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,13.483333,6.605556,22.383333,0.0,,4.354167,56.16357
US_TX_48383,2020-01-16,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,9.161111,2.577778,17.955556,0.0,,3.673611,68.870236
US_TX_48383,2020-01-17,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,26.01,4.316667,1.516667,12.983333,12.107333,,3.1875,91.363741
US_TX_48383,2020-01-18,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,9.527778,3.727778,14.066667,3.894667,,4.840278,72.142029
US_TX_48383,2020-01-19,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,4.316667,-1.766667,12.066667,0.0,,-4.236111,53.484823
US_TX_48383,2020-01-20,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,31.91,6.116667,-0.022222,13.055556,0.0,,-4.513889,46.164505
US_TX_48383,2020-01-21,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,45.55,7.755556,3.133333,12.483333,0.0,,-2.465278,48.291813
US_TX_48383,2020-01-22,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,35.26,10.666667,6.144444,19.144444,1.312333,,5.798611,71.483163
US_TX_48383,2020-01-23,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,44.76,10.35,2.755556,18.3,0.0,,2.3125,58.131391
US_TX_48383,2020-01-24,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,34.15,8.094444,-0.388889,17.688889,0.0,,0.590278,58.475269
US_TX_48383,2020-01-25,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,11.533333,4.922222,20.527778,0.0,,3.4375,57.262367
US_TX_48383,2020-01-26,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,47.03,12.144444,3.816667,22.516667,0.0,,1.513889,49.022038
US_TX_48383,2020-01-27,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,31.49,12.327778,2.583333,24.155556,0.0,,0.625,44.62574
US_TX_48383,2020-01-28,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,31.12,11.822222,5.705556,21.916667,0.181429,,1.541667,49.796476
US_TX_48383,2020-01-29,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,5.866667,-2.338889,15.016667,0.0,,-3.715278,50.336619
US_TX_48383,2020-01-30,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,4.322222,0.55,12.938889,0.0,,-0.340278,71.764911
US_TX_48383,2020-01-31,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,4.005556,-1.655556,11.527778,0.0,,-0.270833,72.756546
US_TX_48383,2020-02-01,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,7.322222,-1.888889,21.011111,0.0254,,-2.75,48.216385
US_TX_48383,2020-02-02,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,11.244444,1.227778,23.288889,0.0,,-6.298611,29.010911
US_TX_48383,2020-02-03,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,15.222222,7.927778,22.9,0.0,,-1.395833,32.372359
US_TX_48383,2020-02-04,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,31.34,10.355556,2.911111,21.355556,0.0,,6.479167,76.958845
US_TX_48383,2020-02-05,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,-1.388889,-3.616667,3.211111,9.271,,-3.458333,85.465224
US_TX_48383,2020-02-06,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,33.03,-2.2,-9.627778,10.122222,2.624667,129.54,-7.180556,69.281631
US_TX_48383,2020-02-07,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,6.916667,0.111111,16.227778,0.0,129.54,-2.534722,50.671764
US_TX_48383,2020-02-08,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,8.277778,-0.05,20.161111,0.0,50.8,0.493056,58.263301
US_TX_48383,2020-02-09,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,16.25,10.366667,24.244444,0.0,,8.395833,59.734563
US_TX_48383,2020-02-10,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,,9.338889,3.488889,22.355556,0.0,,3.215278,65.330466
US_TX_48383,2020-02-11,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,23.35,3.4,1.322222,9.172222,6.180667,,2.104167,91.404739
US_TX_48383,2020-02-12,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,24.95,4.3,1.072222,14.227778,1.566333,,0.909722,78.707793
US_TX_48383,2020-02-13,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,27.1,4.969136,-1.907407,13.320988,0.479778,,-1.333333,63.40701
US_TX_48383,2020-02-14,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,,,,43.09,4.148148,-0.944444,13.271605,0.0,,-0.142857,72.956906
US_TX_48383,2020-02-15,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-10,,,,9.987654,1.734568,21.58642,0.0,,2.571429,59.10653
US_TX_48383,2020-02-16,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,6,,,98.23,14.04321,3.833333,25.265432,0.0,,2.095238,44.93678
US_TX_48383,2020-02-17,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-1,,,44.16,15.777778,6.623457,25.925926,0.0,,-0.166667,34.936724
US_TX_48383,2020-02-18,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-3,0,,28.03,11.833333,7.481481,23.524691,0.0,,3.206349,55.831937
US_TX_48383,2020-02-19,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-15,-2,,,6.493827,4.055556,10.932099,0.0,,0.531746,65.745582
US_TX_48383,2020-02-20,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-6,-15,,30.17,5.488889,4.044444,7.461111,8.055429,,2.215278,80.102248
US_TX_48383,2020-02-21,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,0,6,,,2.75,-2.15,9.833333,0.0508,,-2.194444,69.438292
US_TX_48383,2020-02-22,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-20,,,,8.777778,2.8,18.122222,0.0,,1.006944,57.774847
US_TX_48383,2020-02-23,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-7,,,,12.155556,7.483333,19.477778,0.0,,5.5,63.722118
US_TX_48383,2020-02-24,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,6,,,36.63,13.866667,5.683333,22.477778,0.0,,-0.270833,38.499319
US_TX_48383,2020-02-25,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-14,-10,,34.02,9.544444,2.288889,21.45,0.0,,-2.381944,43.692911
US_TX_48383,2020-02-26,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-14,6,,,3.438889,-2.988889,11.211111,0.0,,-9.486111,38.363345
US_TX_48383,2020-02-27,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,1,6,,,4.633333,-4.777778,18.355556,0.0,,-10.597222,32.17106
US_TX_48383,2020-02-28,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,7,12,,,9.888889,-1.455556,22.505556,0.0,,-8.215278,27.071801
US_TX_48383,2020-02-29,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-7,,,,14.15,5.45,24.1,0.0,,-5.263889,25.917647
US_TX_48383,2020-03-01,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,2,,,,16.711111,9.927778,24.083333,0.0,,1.979167,37.581553
US_TX_48383,2020-03-02,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-1,,,,16.283333,11.633333,22.688889,0.0,,1.569444,38.221543
US_TX_48383,2020-03-03,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,1,-8,,27.21,14.8,10.905556,20.688889,0.435429,,7.868056,63.443859
US_TX_48383,2020-03-04,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-8,4,,23.06,10.955556,8.461111,15.794444,13.716,,8.076389,82.389109
US_TX_48383,2020-03-05,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-1,0,,,10.027778,2.955556,21.805556,19.6342,,3.569444,64.121575
US_TX_48383,2020-03-06,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-4,8,,54.31,12.322222,4.672222,20.744444,0.0,,2.6875,52.207079
US_TX_48383,2020-03-07,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,0,,,,13.983333,7.7,21.727778,0.0,,1.729167,43.331474
US_TX_48383,2020-03-08,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,11,,,,14.272222,10.638889,20.294444,0.0,,7.229167,62.195116
US_TX_48383,2020-03-09,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,-1,,,,16.516667,12.194444,23.688889,1.42875,,9.763889,63.928839
US_TX_48383,2020-03-10,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,0,10,,,17.394444,10.444444,26.4,0.381,,11.104167,65.680278
US_TX_48383,2020-03-11,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,1,18,,,19.65,13.311111,27.611111,0.0,,13.208333,66.7923
US_TX_48383,2020-03-12,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,11,9,,35.22,20.655556,14.5,27.616667,0.0,,12.159722,58.12845
US_TX_48383,2020-03-13,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,18,8,,,17.088889,13.766667,24.561111,1.439333,,13.652778,80.36029
US_TX_48383,2020-03-14,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,3,,,,15.661111,12.755556,21.666667,3.07975,,12.895833,83.219244
US_TX_48383,2020-03-15,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,6,,,,13.577778,11.161111,20.338889,0.616857,,12.083333,90.283599
US_TX_48383,2020-03-16,ChIJizLrz_HP-YYRk_ay2n-_TbI,Q111851,geoId/48383,US,United States of America,TX,Texas,48383,Reagan County,US,USA,2,,,,,,,3712,1977,1735,637,568,482,529,453,441,336,166,100,1814798,31.36,-101.52,3044,77.5,13,,,46.73,13.3,9.805556,21.55,7.003143,,11.881944,90.619668
