location_key,date,place_id,wikidata_id,datacommons_id,country_code,country_name,subregion1_code,subregion1_name,subregion2_code,subregion2_name,iso_3166_1_alpha_2,iso_3166_1_alpha_3,aggregation_level,new_confirmed,new_deceased,cumulative_confirmed,cumulative_deceased,new_persons_fully_vaccinated,cumulative_persons_fully_vaccinated,population,population_male,population_female,population_age_00_09,population_age_10_19,population_age_20_29,population_age_30_39,population_age_40_49,population_age_50_59,population_age_60_69,population_age_70_79,population_age_80_and_older,openstreetmap_id,latitude,longitude,area_sq_km,life_expectancy,mobility_retail_and_recreation,mobility_transit_stations,mobility_workplaces,search_trends_infection,search_trends_pain,average_temperature_celsius,minimum_temperature_celsius,maximum_temperature_celsius,rainfall_mm,dew_point,relative_humidity
US_IL_17035,2020-08-01,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,46,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,,21.31,42.62,19.772222,18.45,22.088889,5.87375,18.75,93.88516
US_IL_17035,2020-08-02,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,46,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,16,,28.4,33.14,21.088889,16.227778,27.755556,12.41425,18.544444,85.462721
US_IL_17035,2020-08-03,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,47,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,5,-30,41.44,32.43,21.038889,17.088889,25.794444,2.31775,19.238889,89.567874
US_IL_17035,2020-08-04,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,47,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,4,-26,25.9,49.88,19.872222,15.888889,24.272222,3.7846,15.838889,77.66233
US_IL_17035,2020-08-05,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,47,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,9,-27,34.22,31.44,17.8,11.194444,24.488889,0.1524,12.511111,71.253381
US_IL_17035,2020-08-06,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,51,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,4,-28,23.43,23.43,19.044444,12.283333,25.916667,0.0,13.794444,71.671032
US_IL_17035,2020-08-07,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,53,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,-3,-32,23.21,30.95,20.427778,13.472222,27.533333,0.0,15.033333,71.238165
US_IL_17035,2020-08-08,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,54,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,4,,23.08,34.61,21.805556,14.855556,29.083333,0.0,17.566667,76.90342
US_IL_17035,2020-08-09,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,55,2,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,17,,22.63,44.31,24.183333,19.6,28.966667,0.0,21.522222,85.185189
US_IL_17035,2020-08-10,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,1,57,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,1,-27,,39.95,26.255556,20.811111,33.35,3.556,23.477778,84.757503
US_IL_17035,2020-08-11,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,57,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,11,-27,17.15,47.65,22.377778,18.583333,28.977778,12.73175,20.211111,87.582745
US_IL_17035,2020-08-12,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,57,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,-24,21.81,20.9,24.111111,19.938889,29.255556,0.0,20.927778,82.549544
US_IL_17035,2020-08-13,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,60,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,7,-25,25.09,33.78,23.761111,19.838889,29.333333,0.0,21.294444,86.204287
US_IL_17035,2020-08-14,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,61,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,8,-27,30.23,37.56,24.635802,19.524691,30.623457,0.310444,21.037037,80.48645
US_IL_17035,2020-08-15,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,62,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,7,,29.41,41.58,24.17284,17.709877,30.604938,1.693333,20.154321,78.352077
US_IL_17035,2020-08-16,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,66,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,,30.55,41.05,23.537037,18.308642,28.722222,0.0,18.796296,74.865402
US_IL_17035,2020-08-17,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,69,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,23.99,35.57,23.805556,18.094444,30.038889,0.0,18.272222,71.519662
US_IL_17035,2020-08-18,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,6,0,75,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,27.75,32.24,22.75,19.027778,27.438889,1.8034,18.894444,79.039638
US_IL_17035,2020-08-19,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,7,0,82,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,16.52,18.02,20.022222,13.283333,26.444444,0.2032,13.527778,66.370584
US_IL_17035,2020-08-20,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,86,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,18.22,25.06,20.311111,12.422222,27.6,0.508,14.3,68.593866
US_IL_17035,2020-08-21,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,9,0,95,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,25.41,31.15,21.2,13.45,28.716667,0.0,15.827778,71.652021
US_IL_17035,2020-08-22,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,8,0,103,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,19.6,37.34,22.305556,14.75,29.772222,0.0,17.544444,74.535711
US_IL_17035,2020-08-23,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,107,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,34.24,44.42,23.527778,16.461111,31.25,0.0,19.105556,76.332206
US_IL_17035,2020-08-24,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,109,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,18.83,29.37,26.072222,20.266667,33.294444,0.0,21.4,75.568503
US_IL_17035,2020-08-25,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,5,0,114,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,,22.27,26.588889,20.333333,32.9,0.0,21.833333,75.297554
US_IL_17035,2020-08-26,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,9,0,123,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,13.48,30.93,25.622222,19.744444,31.855556,0.0,22.038889,80.750578
US_IL_17035,2020-08-27,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,127,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,29.6,35.83,26.016667,22.688889,30.2,0.0,23.477778,85.967915
US_IL_17035,2020-08-28,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,128,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,40.38,17.77,26.327778,22.866667,31.7,0.0,23.083333,82.44767
US_IL_17035,2020-08-29,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,5,0,133,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,56.5,29.23,24.672222,21.005556,30.016667,1.016,20.427778,77.381676
US_IL_17035,2020-08-30,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,137,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,36.18,34.37,20.144444,11.872222,27.755556,0.0,14.794444,71.427605
US_IL_17035,2020-08-31,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,140,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,28.51,32.37,21.666667,16.3,27.638889,0.0,18.305556,81.330593
US_IL_17035,2020-09-01,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,140,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,28.6,23.84,22.122222,18.133333,26.361111,0.66675,21.016667,93.491148
US_IL_17035,2020-09-02,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,6,0,146,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,22.77,30.62,23.077778,20.588889,26.594444,2.177143,21.155556,89.07694
US_IL_17035,2020-09-03,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,148,3,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,23.74,32.92,23.711111,19.127778,30.088889,0.310444,20.111111,80.349083
US_IL_17035,2020-09-04,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,6,1,154,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,23.44,30.98,20.911111,12.216667,26.783333,0.0762,11.2,53.942315
US_IL_17035,2020-09-05,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,5,0,159,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,25.02,36.03,19.488889,11.055556,29.105556,0.0,12.216667,62.922684
US_IL_17035,2020-09-06,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,5,0,164,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,25.27,44.93,20.477778,14.1,28.955556,0.0762,16.783333,79.48217
US_IL_17035,2020-09-07,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,165,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,21.5,47.48,24.688889,19.916667,31.044444,3.471333,19.827778,74.461668
US_IL_17035,2020-09-08,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,5,0,170,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,19.55,29.71,24.822222,19.116667,32.188889,0.0,20.15,75.572453
US_IL_17035,2020-09-09,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,172,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,17.28,30.05,23.238889,16.933333,30.933333,4.938889,19.088889,77.819851
US_IL_17035,2020-09-10,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,176,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,,,16.4,36.71,22.005556,17.855556,28.644444,0.0,19.555556,86.144645
US_IL_17035,2020-09-11,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,176,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,6,-24,15.0,35.01,21.4,18.383333,26.011111,0.0,19.394444,88.420155
US_IL_17035,2020-09-12,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,179,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,,19.59,26.12,22.488889,20.166667,27.183333,1.016,20.338889,87.763132
US_IL_17035,2020-09-13,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,182,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,2,,13.31,31.05,21.761111,16.716667,26.411111,4.064,18.75,83.112861
US_IL_17035,2020-09-14,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,182,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,0,-20,29.53,27.94,19.5,13.394444,27.077778,0.0,14.205556,71.5846
US_IL_17035,2020-09-15,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,183,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,6,-22,16.87,34.54,18.35,12.461111,25.666667,0.0,12.894444,70.627703
US_IL_17035,2020-09-16,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,185,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,-16,,32.12,16.6,8.788889,26.655556,0.0,11.477778,71.876936
US_IL_17035,2020-09-17,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,186,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,-3,-15,22.43,20.93,17.961111,10.972222,26.666667,0.0,14.183333,78.649801
US_IL_17035,2020-09-18,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,189,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,6,-20,,22.67,16.166667,10.388889,21.955556,0.0,8.55,60.681706
US_IL_17035,2020-09-19,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,193,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,18,,23.65,53.47,12.616667,4.555556,21.422222,0.0,3.477778,53.845307
US_IL_17035,2020-09-20,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,196,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,9,,25.59,34.12,13.733333,4.5,24.683333,0.0,4.183333,52.629641
US_IL_17035,2020-09-21,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,196,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,4,-17,27.74,46.76,15.066667,5.8,25.872222,0.0,6.772222,57.731348
US_IL_17035,2020-09-22,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,200,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,12,-20,23.21,39.79,15.988889,7.8,24.961111,0.0,10.211111,68.621787
US_IL_17035,2020-09-23,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,201,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,11,-20,23.22,35.23,15.422222,8.172222,23.861111,0.0,10.244444,71.346857
US_IL_17035,2020-09-24,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,204,4,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,-6,-17,14.88,29.76,17.872222,11.194444,26.033333,0.0508,11.766667,67.584764
US_IL_17035,2020-09-25,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,7,1,211,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,0,-19,21.16,24.41,17.627778,10.272222,26.238889,0.0,12.855556,73.834734
US_IL_17035,2020-09-26,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,4,0,215,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,12,,35.38,33.52,19.522222,13.561111,27.338889,0.0,15.388889,77.06491
US_IL_17035,2020-09-27,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,217,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,,19.89,24.41,20.577778,14.583333,28.177778,0.0,15.972222,74.94356
US_IL_17035,2020-09-28,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,218,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,2,-19,20.64,30.57,16.183333,12.616667,23.283333,3.4925,11.644444,74.532009
US_IL_17035,2020-09-29,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,218,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,10,-18,17.04,30.03,12.366667,6.7,17.877778,2.19075,7.883333,74.179275
US_IL_17035,2020-09-30,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,219,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,-15,14.06,32.81,15.905556,9.288889,26.072222,0.0,7.194444,56.342711
US_IL_17035,2020-10-01,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,221,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,4,-12,,25.81,12.577778,5.611111,20.244444,0.0,4.4,57.7093
US_IL_17035,2020-10-02,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,221,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,11,-17,25.6,28.08,9.872222,2.533333,17.205556,0.2032,4.3,68.386593
US_IL_17035,2020-10-03,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,221,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,13,,25.45,21.54,10.3,4.094444,17.95,0.290286,5.455556,72.107698
US_IL_17035,2020-10-04,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,221,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,5,,18.86,37.73,11.433333,8.438889,15.605556,1.61925,7.322222,75.882389
US_IL_17035,2020-10-05,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,1,0,222,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,3,-15,23.98,25.53,7.483333,-1.311111,18.055556,0.5334,0.927778,63.265641
US_IL_17035,2020-10-06,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,224,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,7,-19,17.98,43.32,13.744444,4.916667,25.888889,0.0,5.566667,57.900749
US_IL_17035,2020-10-07,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,226,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,2,-16,16.67,36.52,19.872222,11.183333,30.855556,0.0,10.605556,55.214386
US_IL_17035,2020-10-08,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,0,0,226,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,1,-18,18.26,35.73,18.088889,8.033333,28.983333,0.0,7.5,50.204981
US_IL_17035,2020-10-09,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,3,0,229,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,15,-27,28.99,37.14,18.466667,9.272222,29.027778,0.0,10.705556,60.72611
US_IL_17035,2020-10-10,ChIJ92XKZR-pc4gRTWw39fe_uYg,Q110539,geoId/17035,US,United States of America,IL,Illinois,17035,Cumberland County,US,USA,2,2,0,231,5,,,10880,5449,5431,1313,1336,1197,1269,1285,1589,1468,840,583,1801522,39.27,-88.24,899,78.266667,,16,,17.15,22.19,20.494444,13.827778,27.538889,0.0,15.861111,74.80044
